ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
4603,Park ,(Cruisy) (Patio) (Good Sun. days),"(*),(V),(YC)",2125 N.W. 39th St.,"Bars/Clubs,Cruising Areas",Oklahoma City,OK,,1989,,,11/15/2022 2:39pm
4604,Razzy's,(Disco),"(L),(V),(S),(*)",2120 N.W. 39th St.,Bars/Clubs,Oklahoma City,OK,,1989,,,6/30/2022 2:37pm
4605,Saddle Tramps West ,(Some YC),"(P),(PT),(W),(YC),(*)",2201 N.W. 39th St.,Bars/Clubs,Oklahoma City,OK,,1989,,,6/30/2022 2:37pm
4606,Side Kicks,,"(R),(PE)",4620 N.W. 39th St.,Restaurant,Oklahoma City,OK,,1989,,,6/30/2022 2:38pm
4607,Stage Door,(Drag-S),(S),3009 Classen,Bars/Clubs,Oklahoma City,OK,,1989,,,6/30/2022 2:37pm
4608,Thirty-Ninth St. Bookstore,,,3628 N.W. 39th St.,"Book Store,Cruising Areas",Oklahoma City,OK,,1989,,,6/30/2022 2:38pm
4609,Village Inn Pancake House,,"(AH),(R),(M)",2701 Classen,Restaurant,Oklahoma City,OK,,1989,,,6/30/2022 2:37pm
4610,Wreck Room,(Very YC) (No booze),"(YC),(AH),(S)",2127 N.W. 39th St.,Bars/Clubs,Oklahoma City,OK,,1989,,,6/30/2022 2:37pm
4619,Bamboo,(Some OC),"(OC),(N)",7204 E. Pine,Bars/Clubs,Tulsa,OK,,1989,,,6/30/2022 2:38pm
4621,Elite Book Store,,,814 S. Sheridan,"Book Store,Cruising Areas",Tulsa,OK,,1989,,,6/30/2022 2:36pm
4622,M.C.C.,,(MCC),1623 N Maplewood,Religious Institution,Tulsa,OK,,1989,,,6/30/2022 2:37pm
4623,Midtown Theater & Books,,,319 3rd St.,"Book Store,Theatre",Tulsa,OK,,1989,,,6/30/2022 2:36pm
4624,Mystique Adult Books,,,716 N. Sheridan,"Erotic Shop,Book Store",Tulsa,OK,,1989,,,6/30/2022 2:36pm
4626,Renegades,(Cruisy) (Levi),"(*),(PT)",1649 S. Main St.,"Bars/Clubs,Cruising Areas",Tulsa,OK,,1989,,,6/30/2022 2:37pm
4627,Risque Adult Books,,,7216 E. Pine,Book Store,Tulsa,OK,,1989,,,6/30/2022 2:38pm
4628,Stokes,(Disco),"(*),(YC),(S)",3340 S. Peoria,Bars/Clubs,Tulsa,OK,,1989,,,6/30/2022 2:37pm
4629,T.L.'s,,"(PT),(L)",1229 S. Memorial,Bars/Clubs,Tulsa,OK,,1989,,,6/30/2022 2:37pm
4630,T.N.T.,(Many L),"(L),(*),(D),(PT)",2114 S. Memorial,Bars/Clubs,Tulsa,OK,,1989,,,6/30/2022 2:37pm
4631,Tool Box Too,(Levi) (Patio) (Cloggers),(C&W),1338 E. 3rd ,Bars/Clubs,Tulsa,OK,,1989,,,6/30/2022 2:37pm
4633,Whittier Square Book Store,,,1 N. Lewis,Book Store,Tulsa,OK,,1989,,,6/30/2022 2:35pm
4640,Cook's Tavern,,(M),66 E. Main St.,Bars/Clubs,Ashland,OR,,1989,,,6/30/2022 2:35pm
4643,Captain's Cabin,Tioga Hotel,"(OC),(M)",257 N. Broadway ,"Bars/Clubs,Hotel",Coos Bay,OR,,1989,,,1/18/2023 9:23am
4644,Hoolstenders,,"(OC),(PT),(M)",2043 Sherman,Bars/Clubs,North Bend,OR,,1989,,,6/30/2022 2:37pm
4647,M.C.C.,,(MCC),1165 N.W. Monroe,Religious Institution,Corvallis,OR,,1989,,,6/30/2022 2:37pm
4650,Club Arena ,(WE*),"(M),(YC),(L),(WE),(*)",959 Pearl St.,Bars/Clubs,Eugene,OR,,1989,,,6/30/2022 2:36pm
4653,Mother Kali's Book Store,,(L),1070 Lawrence,Book Store,Eugene,OR,,1989,,,6/30/2022 2:36pm
4654,Rivera Room,(Some L),"(OC),(D),(PT),(L)",39 W. 10th Ave.,Bars/Clubs,Eugene,OR,,1989,,,6/30/2022 2:35pm
4660,Klamath Falls Gay Union,,,428 S. 9th St.,Organization,Klamath Falls,OR,,1989,,,6/30/2022 2:36pm
4661,Over-the-Waves,(Late nights-summers only),"(R),(M)",2945 N.W. Jetty,Restaurant,Lincoln City,OR,,1989,,,6/30/2022 2:37pm
4662,Medfort Hotel,(Bar),"(PT),(H),(M)",406 W. Main St.,Hotel,Medford,OR,,1989,,,6/30/2022 2:36pm
4667,AVR ,"(Books, etc.)",,426 S.E. Grand,Book Store,Portland,OR,,1989,,,7/19/2022 12:53pm
4670,C.C. Slaughter's,(Cruisy) (Some YC),"(*),(YC),(R),(D)",1014 S.W. Stark,"Restaurant,Bars/Clubs,Cruising Areas",Portland,OR,,1989,,,6/30/2022 2:36pm
4671,Club 927 ,(Disco),(L),927 S.E. Morrison,Bars/Clubs,Portland,OR,,1989,,,6/30/2022 2:36pm
4672,Club Portland,(Spa) (A Continental Club Bath),"(*),(IGHC),(H),(YC)",303 S.W. 12th Ave.,"Hotel,Bathhouses",Portland,OR,,1989,,,6/30/2022 2:36pm
4673,Darcelle XV Tavern,(Drag-S) (Some L) (Tourist),"(S),(L),(R)",208 N.W. 3rd St.,Restaurant,Portland,OR,,1989,,,6/30/2022 2:36pm
4675,Dirty Duck Tavern,,(N),439 N.W. 3rd ,Bars/Clubs,Portland,OR,,1989,,,6/30/2022 2:36pm
4676,Dugan's,,"(R),(M)",1441 N.E. Broadway,Restaurant,Portland,OR,,1989,,,6/30/2022 2:37pm
4677,Embers,(The Avenue Disco),"(*),(YC),(L),(E),(R),(AH)",110 N.W. Broadway,Restaurant,Portland,OR,,1989,,at Couch,6/30/2022 2:35pm
4678,Fish Grotto,(Disco) (Bar&R),"(R),(*)",1035 S.W. Stark,Restaurant,Portland,OR,,1989,,,6/30/2022 2:36pm
4679,Flossie's,(Hustlers),"(RT),(PT),(*)",1217 S.W. Stark,Bars/Clubs,Portland,OR,,1989,,,6/30/2022 2:37pm
4681,Hamburger Mary's,,"(*),(R),(M)",840 S.W. Park,Restaurant,Portland,OR,,1989,,,6/30/2022 2:36pm
4682,Hard Times,(Books),,311 N.W. Broadway,Book Store,Portland,OR,,1989,,,6/30/2022 2:36pm
4683,Hobo's Inn,,"(R),(E),(*)",120 N.W. 3rd Ave.,Restaurant,Portland,OR,,1989,,,6/30/2022 2:35pm
4684,Joq's,,(PT),1422 N.E. Broadway,Bars/Clubs,Portland,OR,,1989,,,6/30/2022 2:37pm
4686,Leatherworks,"(Clothes, etc.)",,2908 S.E. Belmont,Business,Portland,OR,,1989,,,6/30/2022 2:37pm
4689,Old Wives Tale,,"(R),(L),(M)",1300 E. Burnside,Restaurant,Portland,OR,,1989,,,6/30/2022 2:37pm
4690,Olympic Steam Bath,Downtown (10am-11pm),,509 S.W. 4th Ave.,Bathhouses,Portland,OR,,1989,,,6/30/2022 2:36pm
4691,Olympic Steam Bath,Uptown (Open 24hrs.) (Massages) ,,531 S.W. 12th St.,Bathhouses,Portland,OR,,1989,,,6/30/2022 2:36pm
4692,Primary Domain,(Disco),"(L),(*)",1033 N.W. 16th,Bars/Clubs,Portland,OR,,1989,,,6/30/2022 2:36pm
4693,Ray's Ordinary Bar & Grille,,"(N),(E),(PT),(R),(*)",317 N.W. Broadway,Restaurant,Portland,OR,,1989,,,6/30/2022 2:36pm
4694,Roxy Hearts,,"(R),(E),(M)",1121 S.W. Stark,Restaurant,Portland,OR,,1989,,,6/30/2022 2:37pm
4697,Sin City Adult Books,,,838 S.W. 3rd Ave.,Book Store,Portland,OR,,1989,,,6/30/2022 2:36pm
4698,Starky's,,"(R),(*)",2913 S.E. Stark,Restaurant,Portland,OR,,1989,,,6/30/2022 2:37pm
4700,The Store,(Cards & gifts),,804 S.W. 10th Ave.,Book Store,Portland,OR,,1989,,,6/30/2022 2:36pm
4701,Twenty-Third Ave. Books,,,1015 N.W. 23rd Ave.,Book Store,Portland,OR,,1989,,,6/30/2022 2:36pm
4702,Woman's Place Bookstore,,(L),1431 N.E. Broadway,Book Store,Portland,OR,,1989,,,6/30/2022 2:37pm
4713,M.C.C.,,(MCC),490 19th St. N.E.,Religious Institution,Salem,OR,,1989,,,6/30/2022 2:36pm
4721,Candida,(Some L) (Open Sun.),"(N),(L)",247 N. 12th St.,Bars/Clubs,Allentown,PA,,1989,,,6/30/2022 2:36pm
4723,Jeff City Lion Pub,(Cruisy) (Some L),"(D),(PT),(L)",2327 Hanover Ave.,"Bars/Clubs,Cruising Areas",Allentown,PA,,1989,,,6/30/2022 2:37pm
4724,Lambda Ctr.,,,742 Hamilton St.,Religious Institution,Allentown,PA,,1989,,,6/30/2022 2:36pm
4725,Stonewall,(Disco),"(YC),(*)",28-30 N. 10th St.,Bars/Clubs,Allentown,PA,,1989,,,6/30/2022 2:35pm
4728,La Pierre,(Bar & R),"(H),(M),(R),(D)",2523 Union Ave.,"Hotel,Restaurant,Bars/Clubs",Altoona,PA,,1989,,,6/30/2022 2:37pm
4733,Tom Cat Books,(Peeps) (Cruisy),,1164 Pembroke Rd.,"Book Store,Cruising Areas",Bethlehem,PA,,1989,,,6/30/2022 2:37pm
4734,Tom Cat Books,,,503-4 Broadway ,"Book Store,Cruising Areas",Bethlehem,PA,,1989,,(Rt. 378),6/30/2022 2:36pm
4736,The Lark,,"(D),(M)",302 Dekalb St.,Bars/Clubs,Bridgeport,PA,,1989,,(Rt. 202 N.),6/30/2022 2:36pm
4748,Pear & Partridge ,,(M),4424 Old Easton Rd.,Bars/Clubs,Doyleston,PA,,1989,,,6/30/2022 2:38pm
4750,Silhouette Lounge,,"(D),(WE)",524 W. Berwick St.,Bars/Clubs,Easton,PA,,1989,,,6/30/2022 2:36pm
4753,Eastern Adult Books,,,1313 State St.,"Book Store,Erotic Shop",Erie,PA,,1989,,,6/30/2022 2:37pm
4754,Filmore News,,,2757 W. 12th ,Book Store,Erie,PA,,1989,,,6/30/2022 2:37pm
4755,Modern News,(Peeps),,1113 State St.,Book Store,Erie,PA,,1989,,,6/30/2022 2:37pm
4756,R & K's Club 13,"(Disco) (Some YC, L)","(*),(PT),(YC),(L)",3412 W. 12th St.,Bars/Clubs,Erie,PA,,1989,,,6/30/2022 2:37pm
4762,Safari Lounge ,(Disco) (Some YC),"(YC),(*)",108 W. Pittsburgh St.,Bars/Clubs,Greensburg,PA,,1989,,,6/30/2022 2:35pm
4764,Archives,(Cruisy) ,"(R),(YC),(PT),(D),(*)",714 N. 3rd St.,"Restaurant,Bars/Clubs,Cruising Areas",Harrisburg,PA,,1989,,,11/15/2022 2:39pm
4765,Club,(Disco) (AH-WE) (BYOB) (3rd floor),"(*),(P),(YC),(AH),(WE),BYOB",236 N. 2nd St.,Bars/Clubs,Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4766,Colonnade,,"(R),(M)",300 N. 2nd St.,Restaurant,Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4767,D-Gem Lounge,,"(L),(D)",4425 N. Front St.,Bars/Clubs,Harrisburg,PA,,1989,,,6/30/2022 2:38pm
4771,La Rose Rouge ,,"(D),(S),(OC)",400 N. 2nd St.,Bars/Clubs,Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4773,Neptune's Lounge,(Cruisy) (Levi) (Some YC),"(*),(PT),(YC)",268 North St.,"Cruising Areas,Bars/Clubs",Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4774,Pagasus,,"(S),(PT)",400 Forester ,Bars/Clubs,Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4777,Strawberry Cafe,(Preppies),"(R),(*),(V)",704 N. 3rd St.,"Restaurant,Bars/Clubs",Harrisburg,PA,,1989,,,6/30/2022 2:36pm
4778,Town News,"(Books, etc.)",,19 N. 2nd St.,Book Store,Harrisburg,PA,,1989,,,6/30/2022 2:35pm
4787,"Boomerang, Inc. ",,"(D),(H),(S),(R)",642 Maple Ave.,"Restaurant,Hotel,Bars/Clubs",Johnstown,PA,,1989,,,6/30/2022 2:36pm
4788,Marc I,,"(*),(D),(PT)",76-78 Walnut St.,Bars/Clubs,Johnstown,PA,,1989,,,6/30/2022 2:35pm
4793,Den of Pleasure,(Adult Books),,49 Prince St.,"Book Store,Erotic Shop",Lancaster,PA,,1989,,,7/19/2022 12:54pm
4797,Sundown Lounge,,"(L),(D),(PT)",429 N. Mulberry St.,Bars/Clubs,Lancaster,PA,,1989,,,6/30/2022 2:36pm
4798,Tally Ho,"(Disco) (Some YC, L) (R-upstrs)","(*),(YC),(L),(R)",201 W. Orange ,Restaurant,Lancaster,PA,,1989,,,6/30/2022 2:35pm
4809,Monroeville News,"(Books, etc.)",,2735 Stroschein Rd.,Book Store,Monroeville,PA,,1989,,,6/30/2022 2:37pm
4812,Time Piece Lounge,,(M),1244 Argonne Dr.,Bars/Clubs,Natrona Heights,PA,,1989,,,6/30/2022 2:37pm
4816,Chadwyck's Inn,"(Disco) (Some YC, L) (Sun. *)","(H),(M),(R),(S),(YC),(L),(*)",50 S. Main St.,"Hotel,Restaurant,Bars/Clubs",New Hope,PA,,1989,,,6/30/2022 2:35pm
4818,Havana,,(M),105 S. Main St.,Bars/Clubs,New Hope,PA,,1989,,,6/30/2022 2:35pm
4819,Karla's,,"(R),(M)",5 W. Mechanic St.,Restaurant,New Hope,PA,,1989,,,6/30/2022 2:35pm
4820,Mother's,,"(M),(R),(*)",34 N. Main St.,Restaurant,New Hope,PA,,1989,,,6/30/2022 2:35pm
4821,New Prelude,(Disco) (Cruisy) (4 bars) 1 mi. W. on US 202,"(*),(YC)","408 York Rd.,","Bars/Clubs,Cruising Areas",New Hope,PA,,1989,,,6/30/2022 2:36pm
4822,Playhouse Inn,(Bar),"(R),(H),(M)",50 S. Main St.,"Restaurant,Hotel",New Hope,PA,,1989,,,6/30/2022 2:35pm
4823,Raven Hall,(Pool) 1 mi. W. on US 22,"(H),(R),(*)",385 West Bridge St.,"Hotel,Restaurant",New Hope,PA,,1989,,,6/30/2022 2:36pm
4824,Wedgewood Inn,,(M),111 W. Bridge St.,Bars/Clubs,New Hope,PA,,1989,,,6/30/2022 2:35pm
4825,Wildflowers,,(R),8 W. Mechanic St.,Restaurant,New Hope,PA,,1989,,,6/30/2022 2:35pm
4828,Boots & Saddle,,"(D),(W),(N)",901 Constitution Blvd.,Bars/Clubs,New Kensington,PA,,1989,,,6/30/2022 2:36pm
4829,Zebra Lounge,,(N),301 10th St.,Bars/Clubs,New Kensington,PA,,1989,,,6/30/2022 2:36pm
4833,Adam & Eve Books,,,133 S. 13th St.,Book Store,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4834,Adonis Cinema,,(F&S),2026 Sansom St.,Theatre,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4835,Astral Plane,,"(R),(M)",1706 Lombard St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4836,Au Courant ,(Publication),,35 N. 3rd St. 19106,Publication,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4837,Backstage,,"(R),(E),(S)",614 S 4th St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4838,Backstreet,(WE-only),"(AH),(WE)",1430 Chancellor,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4839,Beth Ahavah,(Gay Synagogue),,2116 Walnut St.,Religious Institution,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4840,Bike Shop,(Levi),"(*),(SM)",206 S. Quince,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4842,Book Bin East ,(Books),,942 Market St.,Book Store,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4843,C.R. Club ,,(OC),6405 Market St.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:38pm
4845,Club Philadelphia,(Spa),,120 S. 13th St.,Bathhouses,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4846,Dignity,,,250 S. 12th St.,Religious Institution,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4851,Giovanni's Room,(Books) (Some L),"(L),(*)",345 S. 12th St.,Book Store,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4852,Gold Standard ,,"(R),(M)",1107 S. 47th St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4853,Hirschorn Travel,,(IGTA),1015 Chestnut St. #820,Travel Agency,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4854,Key West,(Disco) (Cruisy) (3 floors),"(*),(YC),(V)",207 S. Juniper,"Bars/Clubs,Cruising Areas",Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4855,Kurt's,(Disco),"(*),(YC),(V)",1229 Chestnut St.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4856,La Camargue ,(French-R),"(M),(R),(PE)",1119 Walnut St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4858,M.C.C.,,(MCC),2125 Chestnut St.,Religious Institution,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4859,Monster Inn,,(R),211 S. Quince St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4860,Mont-Serrat,,"(R),(M)",623 South St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4861,Philadelphia Gay News,(Publication) (215) 625-8501,,254 South 11th St.,"Publication,Book Store",Philadelphia,PA,,1989,,,1/18/2023 9:48am
4862,Post,,"(W),(SM)",1705 Chancellor St.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4863,Raffles,(Bar & R) ,"(R),(E),(*)",243 S. Camac,"Restaurant,Bars/Clubs",Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4864,Sansome St. Cinema,,(F&S),120 S. 13th St.,Theatre,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4865,Sealed With a Kiss,(Cards & gifts),,137 S. 13th St.,Book Store,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4866,Seasons Cabaret,,(E),1308 Drury Ln.,Bars/Clubs,Philadelphia,PA,,1989,,off 13th St.,6/30/2022 2:37pm
4867,Smart Place,(Disco),(B),922 Arch St.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4868,Sneakers ,(Disco),"(L),(WE),(*)",7 N. 3rd St.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4869,Spruce St. Video,,,1201 Spruce St.,Theatre,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4870,Strand ,,"(D),(V),(M)",1215 Walnut Ave.,Bars/Clubs,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4872,Titan Room,(Books) ,(F&S),2132 Market St.,Book Store,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4873,Tom Cat Book Store,9Downstairs) (Cruisy),(*),120 S. 13th St.,"Book Store,Cruising Areas",Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4874,Twelfth Street Gym,,(M),204 S. 12th St.,Gym,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4875,Twin Travel,,(IGTA),1101 Spruce St.,Travel Agency,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4876,Two-Four-Seven Bar,(Levi) (Cruisy) ,"(*),(W),(PT)",247 S. 17th St.,"Bars/Clubs,Cruising Areas",Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4877,Ulana's,,(R),205 Bainbridge St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4878,Uncles,,(R),1220 Locust St.,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:37pm
4879,Venture Inn,,"(R),(*)",255 S. Camac,Restaurant,Philadelphia,PA,,1989,,,6/30/2022 2:36pm
4881,Woody's,"(Cruisy) (Some OC, YC) (2 floors) (R-lunch)","(*),(OC),(YC),(R)",202 S. 13th St.,"Restaurant,Cruising Areas",Philadelphia,PA,,1989,,,6/30/2022 2:35pm
4891,Arena Health Club,,"(P),(*),(IGHC)",2025 Forbes Ave.,Bathhouses,Pittsburgh,PA,,1989,,,6/30/2022 2:37pm
4893,Brewers Hotel ,,"(PT),(N)",3315 Liberty,"Bars/Clubs,Hotel",Pittsburgh,PA,,1989,,,1/18/2023 9:33am
4894,Crossover Lounge,(Cruisy) (Levi) (Some W) (R-upstrs) (N. side of W. End Bridge),"(W),(R),(*)",1241 Western Ave. N.,"Restaurant,Cruising Areas",Pittsburgh,PA,,1989,,,6/30/2022 2:37pm
4896,G & P News ,(Books),,943 Liberty,Book Store,Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4898,Golden Triangle News,(Books) ,,816 Liberty ,Book Store,Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4899,Holiday Bar,(Cruisy) ,"(*),(W),(YC)",4620 Forbes Ave.,"Bars/Clubs,Cruising Areas",Pittsburgh,PA,,1989,,,6/30/2022 2:38pm
4900,House of Tilden ,(Disco) ,(P),941 Liberty ,Bars/Clubs,Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4903,"New York, New York",(Sunnyside),(R),5801 Ellsworth Ave.,Restaurant,Pittsburgh,PA,,1989,,,6/30/2022 2:38pm
4904,Norreh Social Club,(Cruisy) (Levi) (3 floors),"(*),(P),(R),(SM),(L),(YC)",1226 Herron Ave.,"Restaurant,Cruising Areas",Pittsburgh,PA,,1989,,,11/15/2022 2:39pm
4905,Out,(Publication) (412)243-3350,,"747 South Ave., 15221",Publication,Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4906,Pegasus Lounge,(Disco) ,"(*),(YC),(S),(E)",818 Liberty Ave.,Bars/Clubs,Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4908,Pittsburgh Trucking Co.,(Cruisy) (Disco) (Levi) (Some YC),"(*),(YC)",730 River Ave.,"Cruising Areas,Bars/Clubs",Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4909,Travelers Club,(E. Liberty) ,"(D),(R),(M),(P)",6525 Hamilton Ave.,"Restaurant,Bars/Clubs",Pittsburgh,PA,,1989,,,6/30/2022 2:38pm
4910,Zach's Fourth Ave.,(Some OC),"(D),(R),(V),(PT),(OC),(*)",333 4th Ave.,"Bars/Clubs,Restaurant",Pittsburgh,PA,,1989,,,6/30/2022 2:36pm
4922,Glass Door,"(Disco) (Some YC, L, B)","(M),(YC),(L),(B)",221 N. 5th St.,Bars/Clubs,Reading,PA,,1989,,,6/30/2022 2:36pm
4923,Nostalgia ,,(L),1101 N. 9th St.,Bars/Clubs,Reading,PA,,1989,,,6/30/2022 2:36pm
4924,Red Star ,(Disco) (Levi),"(*),(R),(W)",11 S. 10th St.,Restaurant,Reading,PA,,1989,,,6/30/2022 2:35pm
4925,Scarab ,(Disco) (Some YC),"(YC),(PT),(*)",724 Franklin,Bars/Clubs,Reading,PA,,1989,,,6/30/2022 2:36pm
4926,This Is It,,(R),801 Walnut,Restaurant,Reading,PA,,1989,,,6/30/2022 2:36pm
4929,Adult Bookstore,,,622 Spruce St.,"Book Store,Erotic Shop",Scranton,PA,,1989,,,7/19/2022 12:52pm
4930,Jimmy the Greek,(Disco),(*),223 Lackawanna,Bars/Clubs,Scranton,PA,,1989,,,6/30/2022 2:36pm
4931,Silhouettes Lounge,,"(OC),(N)",521 Linden St.,Bars/Clubs,Scranton,PA,,1989,,,6/30/2022 2:36pm
4932,The Late Show,(Adult books),,226 Lackawanna,Book Store,Scranton,PA,,1989,,,6/30/2022 2:36pm
4938,Chumley's,(Days*),"(R),(M),(*)",108 W. College,Restaurant,State College,PA,,1989,,,6/30/2022 2:35pm
4941,Mr. C's,(Mon. only),"(YC),(D),(M)",112 W. College,Bars/Clubs,State College,PA,,1989,,,6/30/2022 2:35pm
4953,The Bar,(Disco) (Piano bar) (2 floors),"(*),(YC),(R),(E)",307 N. River St.,"Restaurant,Bars/Clubs",Wilkes-Barre,PA,,1989,,,6/30/2022 2:36pm
4956,P.B.'s Eatery ,(Eves.),(R),17 W. Willow St.,Restaurant,Williamsport,PA,,1989,,,6/30/2022 2:35pm
4960,Cupid's Connection Adult Boutique,(Cruisy) ,,244 N. George St.,"Cruising Areas,Erotic Shop",York,PA,,1989,,,6/30/2022 2:36pm
4964,Brinley Victorian Inn,,"(B&B),(M),(*)",23 Brinley St. 02840,Bars/Clubs,Newport,RI,,1989,,,6/30/2022 2:35pm
4965,Club 28,(Cruisy) (Patio),"(*),(D),(E)",28 Prospect Hill ,"Bars/Clubs,Cruising Areas",Newport,RI,,1989,,off Thames nr. P.O.,11/15/2022 2:39pm
4966,Raffles,,"(D),(N),(*)",3 Farewell St.,Bars/Clubs,Newport,RI,,1989,,,6/30/2022 2:35pm
4969,Arrangements ,(Fabulous flowers by Edie & Joe) (401)942-2112,(*),961 Dyer Ave.,Bars/Clubs,Cranston,RI,,1989,,,6/30/2022 2:36pm
4970,Cabana,(Disco) (WE*),"(L),(S),(WE),(*)",681 Valley,Bars/Clubs,Providence,RI,,1989,,,6/30/2022 2:36pm
4971,Club Providence,(Spa),,257 Weybosset,Bathhouses,Providence,RI,,1989,,,6/30/2022 2:36pm
4972,Deja Vu/Intown,,"(*),(E)",95 Eddy St.,Bars/Clubs,Providence,RI,,1989,,,6/30/2022 2:35pm
4973,Fantasy World,"(Books, etc.) (Cruisy)",,75 Empire St.,"Book Store,Cruising Areas",Providence,RI,,1989,,,6/30/2022 2:35pm
4974,Fountain Royale,,"(R),(M),(*)",1910 Westminster,Restaurant,Providence,RI,,1989,,,6/30/2022 2:37pm
4976,M.C.C.,,(MCC),5 Junction St.,Religious Institution,Providence,RI,,1989,,,6/30/2022 2:35pm
4977,Mama Mia's,(Bar & R),"(R),(M)",189 Weybosset St.,Restaurant,Providence,RI,,1989,,,6/30/2022 2:35pm
4978,Mirabar,(Disco) (Cruisy) (no sign-flashing light on a two story bldg.),"(*),(YC),(V)",254 Allens Ave.,"Bars/Clubs,Cruising Areas",Providence,RI,,1989,,at O'Connell-Nr. Port of Providence ,6/30/2022 2:36pm
4979,No Name,(Disco),"(*),(YC),(S)",123 Weybosset,Bars/Clubs,Providence,RI,,1989,,,6/30/2022 2:35pm
4980,Pleasure Book Shops,(No. Providvence) ,,18 Thelma St.,Book Store,Providence,RI,,1989,,,6/30/2022 2:35pm
4981,Sebastians,(Some OC),"(V),(OC),(*)",123 Empire ,Bars/Clubs,Providence,RI,,1989,,at Washington,6/30/2022 2:35pm
4982,Slades ,(Some OC),"(OC),(PT),(V)",45 Eddy St.,Bars/Clubs,Providence,RI,,1989,,,6/30/2022 2:35pm
4984,Y.M.C.A.,(Cruisy gym & showers) ,(M),160 Broad St.,"Hotel,Gym,Cruising Areas",Providence,RI,,1989,,,6/30/2022 2:35pm
4985,Yukon Trading Co.,(Cruisy) (Levi) (Some W),(W),124 Snow St.,"Business,Cruising Areas",Providence,RI,,1989,,nr/ Weybosset,11/15/2022 4:08pm
5000,DeJa Vu,(Disco) ,(YC),252 East Bay St.,Bars/Clubs,Charleston,SC,,1989,,,6/30/2022 2:36pm
5001,Dudley's,(Levi),"(PT),(*),(W)",346 King St.,Bars/Clubs,Charleston,SC,,1989,,,6/30/2022 2:36pm
5002,Fantasy World ,"(Books, etc.)",,2270 Harley Ave.,"Book Store,Erotic Shop",N. Charleston,SC,,1989,,,6/30/2022 2:37pm
5004,M.C.C.-Joan of Arc,(803)747-6736,(MCC),4583-F Durant Ave.,Religious Institution,Charleston,SC,,1989,,,6/30/2022 2:38pm
5005,The Mix,(Disco) ,"(*),(P),(YC),(E)",5 Liberty St.,Bars/Clubs,Charleston,SC,,1989,,,6/30/2022 2:35pm
5006,Video Depot,,,5750 River Rd.,Bars/Clubs,Charleston,SC,,1989,,,6/30/2022 2:38pm
