ID,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,uncleartype,notes,Year,lastmodified
5156,Buddie's ,(Some L) ,3224 N. Fitzhugh ,Dallas,TX,(L),Bars/Clubs,,,,1986,4/20/2022 2:05pm
2757,Kathryn's ,Upstairs-Downstairs (Patio) ,3229 N. Causeway ,New Orleans,LA,"(*),(PT),(D)",Bars/Clubs,,,(Metairie) ,1986,3/6/2022 9:54pm
3522,Zebra Lounge ,,3230 Olive ,St. Louis,MO,"(B),(D)",Bars/Clubs,,,,1986,3/16/2022 2:11pm
2215,B.J.'s,(Disco) (Patio) ,3231 N. Clark St.,Chicago,IL,"(*),(D)",Bars/Clubs,,,,1986,2/27/2022 12:44am
3510,Hitching Post,"(Some L, M, B) ",3231 Olive ,St. Louis,MO,"(L),(M),(B)",Bars/Clubs,,,,1986,3/16/2022 2:11pm
3476,Ray's Playpen ,(Bookstore) ,3235 Main St. ,Kansas City,MO,,Book Store,,,,1986,3/16/2022 1:00am
3295,Pit Stop ,(Downstairs) (Snacks) ,3236 Hoyt St. ,Muskegon,MI,,Restaurant,,,,1986,3/12/2022 3:19pm
3294,R's La Cage,(Disco) ,3236 Hoyt St. ,Muskegon,MI,"(*),(S),(D)",Bars/Clubs,,,,1986,3/12/2022 3:19pm
170,Books Brothers,,3244 E. Speedway,Tucson,AZ,(*),Book Store,,,,1986,1/26/2022 7:14pm
2259,"Unicorn Club, Ltd. ",(IGHC Baths) ,3246 N. Halsted,Chicago,IL,"(IGHC),(P),(YC)",Bathhouses,,,,1986,2/27/2022 6:24pm
690,Lancer's,,3255 Lakeshore Ave.,Oakland,CA,,Bars/Clubs,,,,1986,2/3/2022 11:32pm
2239,Medusa's ,(Twinkies) (Sat.) ,3257 N. Sheffield ,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 1:06am
4168,Village Book & News,(Peeps) ,3287 Niagara Falls Blvd. ,Wheatfield,NY,"(F&S),(*)",Book Store,,,,1986,3/24/2022 7:35pm
4355,Body Language ,"(leather, toys, erotica) ",3291 W. 115th St. ,Cleveland,OH,,Erotic Shop,,,at Loraine ,1986,4/8/2022 12:53pm
4484,Denny's ,,3302 Secor Rd. ,Toledo,OH,"(M),(R),(C),(AH)",Restaurant,,,,1986,4/8/2022 12:53pm
4216,Swingers Book Store ,,3310 Guess Rd. ,Durham,NC,,"Book Store,Erotic Shop",,,,1986,6/7/2022 1:11pm
3452,Arabian Nights,(R upstairs- Cocktail hr.- Open Sun.) ,3314 Gilham Plaza,Kansas City,MO,"(*),(R)",Restaurant,,,,1986,3/16/2022 1:00am
5159,Club Delman ,(New super Disco) ,3319 Raleigh ,Dallas,TX,"(*),(YC),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2258,Two Doors South ,,3320 N. Clark St.,Chicago,IL,(R),Restaurant,,,,1986,2/27/2022 6:24pm
2220,Bushes,,3320 N. Halsted,Chicago,IL,(*),Bars/Clubs,,,,1986,2/27/2022 12:47am
2223,Closet,(Good late*) ,3325 N. Broadway,Chicago,IL,"(*),(V)",Bars/Clubs,,,,1986,2/27/2022 12:50am
1993,Limelight,(Disco) ,3330 Piedmont Rd. ,Atlanta,GA,"(M),(YC)",Bars/Clubs,,,,1986,2/22/2022 8:25pm
4488,Open Closet ,,3330 Secor Rd. ,Toledo,OH,"(D),(AH),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
3647,Members Only ,(Disco) ,3338 Kietzke Lane,Reno,NV,"(YC),(D),(*)",Bars/Clubs,,,,1986,3/16/2022 11:49pm
427,Reflections,(Liquor) ,3348 E. Broadway,Long Beach,CA,,Bars/Clubs,,,,1986,1/31/2022 12:28pm
2252,Sidetrack ,(V-cruise bar) ,3349 N. Halsted,Chicago,IL,(V),Bars/Clubs,,,,1986,2/27/2022 6:20pm
1348,Three Sisters ,(Disco) (Known as the 'Six Tits') ,3358 Mariposa,Denver,CO,"(L),(D),(*),(OC)",Bars/Clubs,,,,1986,2/12/2022 8:17pm
4415,Zodiac Book Store,(Peeps) (F&S upstairs) ,3395 E. Main ,Columbus,OH,(F&S),Book Store,,,,1986,4/8/2022 12:53pm
2242,Normandy ,,3400 N. Clark St. ,Chicago,IL,(S),Bars/Clubs,,,,1986,2/27/2022 1:07am
1829,Loading Dock,(W & Levi) ,3400 S. Orange Blossom Tr.,Orlando,FL,"(*),(W),(PT)",Bars/Clubs,,,,1986,2/18/2022 1:42pm
1833,Palace Club,(Disco) (AH-Fri. & Sat. only) ,3400 S. Orange Blossom Tr.,Orlando,FL,"(D),(AH),(*)",Bars/Clubs,,,,1986,2/18/2022 1:51pm
1825,City Bath Club,(Rear) ,3400 S. Orange Blossom Tr. ,Orlando,FL,"(P),(*)",Bathhouses,,,,1986,2/18/2022 1:39pm
867,Balboa Park Inn,,3402 Park Blvd.,San Diego,CA,(H),Hotel,,,,1986,2/6/2022 6:49pm
900,Headquarters ,,3404 30th St.,San Diego,CA,(SM),Business,,,at Upas,1986,2/7/2022 11:08am
5258,Yours Truly ,"(Cards, gifts) ",3408-A Camp Bowie,Ft. Worth,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5012,Rossvile Books,,3409 Rossville,Chattanooga,TN,,Book Store,,,,1986,4/13/2022 2:18pm
4254,Bachelors Books,,3411 S. Wilmington St.,Raleigh,NC,,Book Store,,,,1986,3/25/2022 1:51pm
882,Club San Francisco,,3412 University,San Diego,CA,(PT),Bars/Clubs,,,,1986,2/6/2022 9:10pm
4693,Lizzy Bordon's ,(Disco) (Some L) ,3412 W. 12th St. ,Erie,PA,"(D),(YC),(L),(PT),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
5197,Strokes ,"(Levi, SM) (Could click) ",3414 Kings Rd.,Dallas,TX,(SM),Bars/Clubs,,,,1986,4/20/2022 2:05pm
1770,Hattie's Place,(Coconut) ,3416 Main Hwy. ,Miami,FL,"(M),(R)",Restaurant,,,,1986,2/17/2022 7:23pm
5856,Parkway Theatre,(All-male Mon.) ,3417 W. Lisbon Ave.,Milwaukee,WI,,Theatre,,,,1986,4/25/2022 1:29pm
3519,P.S. Adult Book Stores,,"3419 N. Lindbergh, ",St. Louis,MO,,"Book Store,Erotic Shop",,,Grand at Gravois,1986,6/7/2022 12:57pm
5157,Century Books Store,,3420 Oak Lawn Ave.,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
3615,Den,(Some L) ,3421 Boulder Hwy,Las Vegas,NV,(L),Bars/Clubs,,,,1986,3/16/2022 11:49pm
2483,Fraternity House ,(Disco) ,3421 W. Sample St.,South Bend,IN,"(*),(YC),(D),(R),(S)","Restaurant,Bars/Clubs",,,,1986,3/2/2022 5:56pm
112,Charlie's,(Square-D) (Breakfast) ,3425 N. 7th St.,Phoenix,AZ,"(C&W),(D),(R),(*)","Restaurant,Bars/Clubs",,,,1986,1/26/2022 6:12pm
409,Executive Suite,(Liquor) (Disco) ,3428 Pacific Coast Hwy.,Long Beach,CA,"(L),(D),(*)",Bars/Clubs,,,,1986,1/31/2022 12:16pm
1760,Coco Plum ,(Coconut Grove),3430 Main Hwy.,Miami,FL,"(M),(R)",Restaurant,,,,1986,2/17/2022 7:14pm
1240,Adult World,,3435 El Camino Real,Santa Clara,CA,,Erotic Shop,,,,1986,2/11/2022 3:47pm
126,Hotbods,(AH-WE) (Unisex) ,3437 E. McDowell Rd.,Phoenix,AZ,"(YC),(AH),(WE),(D),(*)",Bars/Clubs,,,,1986,1/26/2022 6:38pm
2218,Buck's Saloon,,3439 N. Halsted ,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 12:47am
2235,Lady Bug,,3445 N. Halsted,Chicago,IL,"(L),(*)",Bars/Clubs,,,,1986,2/27/2022 1:03am
181,Rita's Rendezvous ,(Sun. brunch) (Disco),3455 E. Grant Rd.,Tucson,AZ,"(*),(R),(D)","Restaurant,Bars/Clubs",,,,1986,1/26/2022 7:30pm
2222,Christopher Street,(Castro-like cruise bar) ,3458 N. Halsted,Chicago,IL,"(*),(V)",Bars/Clubs,,,,1986,2/27/2022 12:49am
2253,Sweets ,,3477 N. Clark St.,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 6:21pm
1597,Lucifer's Inferno ,(Disco) (Probably won't make it) ,3485 N . Federal H w y.,Ft. Lauderdale,FL,(D),Bars/Clubs,,,,1986,2/15/2022 9:08pm
5445,Adult Video ,,3500 Padre Blvd.,South Padre Island,TX,,Theatre,,,,1986,4/20/2022 2:05pm
2001,Peasant Uptown,,3500 Peachtree Rd. N.E.,Atlanta,GA,"(M),(R)",Restaurant,,,,1986,2/23/2022 1:35pm
5027,Adult Book Boutique ,,3507 Magnolia ,Knoxville,TN,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:50pm
2248,Ram ,(Books & flicks) ,3511 1/2 N. Halsted,Chicago,IL,(*),"Book Store,Theatre",,,,1986,2/27/2022 1:10am
4202,New Brass Rail ,"(Some W, OC) (Cruisy) (Sun. Brunch) ",3513 Wilkinson Blvd. ,Charlotte,NC,"(P),(PT),(W),(OC),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
5343,Talk of the Town Books ,,3519 W. Helcombe,Houston,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5428,Papa Bear's,(Sun. brunch) (Patio) ,3530 N. Broadway,San Antonio,TX,"(S),(*)","Bars/Clubs,Restaurant",,,,1986,4/20/2022 2:05pm
3537,Sunshine News & Arcade,,3537 W. Sunshine ,Springfield,MO,,Book Store,,,,1986,6/7/2022 2:07pm
3478,Strand Up Male Theatre,,3544 Troost ,Kansas City,MO,,Theatre,,,,1986,3/16/2022 1:00am
783,Menagerie ,(Some L) ,3581 University Ave.,Riverside,CA,"(L),(PT)",Bars/Clubs,,,,1986,2/6/2022 2:45pm
983,Metro,(High-tech cruise bar) (Chinese R)(Upstairs),3600 16th ,San Francisco,CA,"(*),(R)","Bars/Clubs,Restaurant",,,at Market & Noe ,1986,6/7/2022 2:14pm
330,Cool Adult Store,(24 Hrs.) ,3601 E. Ventura Ave.,Fresno,CA,,Erotic Shop,,,,1986,1/28/2022 10:14pm
907,Loft ,,3610 5th Ave.,San Diego,CA,"(N),(OC)",Bars/Clubs,,,,1986,2/7/2022 11:15am
1778,On the Waterfront ,(Many Latins) (Disco) ,3615 South River Dr. N.W.,Miami,FL,"(P),(YC),(D),(*)",Bars/Clubs,,,,1986,2/17/2022 7:36pm
4416,Zodiac Book Store,(Peeps) (F&S upstairs) ,3615 Trabue Rd.,Columbus,OH,(F&S),Book Store,,,,1986,4/8/2022 12:53pm
572,Flamingo,(Patio) ,3626 Sunset Blvd.,Silverlake,CA,"(L),(D),(*)",Bars/Clubs,,,,1986,2/1/2022 2:13pm
1933,Adam's Attic,(Unisex) ,3635 S. Dixie Hwy,West Palm Beach,FL,"(YC),(D)",Bars/Clubs,,,,1986,2/22/2022 7:28pm
5167,Dallas Voice ,(Publication) ,"3636 Lemmon, Suite 450 ",Dallas,TX,,Publication,,,,1986,4/20/2022 2:05pm
172,Centurian Video Arcade,,3656 E. Speedway Blvd.,Tucson,AZ,(F&S),Theatre,,,,1986,1/26/2022 7:17pm
183,Speedway Books,"(off Alvernon, nr. Aviation Hwy.)",3660 E. Speedway,Tucson,AZ,(F&S),Book Store,,,,1986,1/26/2022 7:31pm
5478,Sambo's ,,3670 Washington,Ogen,UT,"(M),(R),(C),(AH)",Restaurant,,,,1986,4/21/2022 12:14am
1794,Uncle Charlie's,(Disco) (WE*) ,3673 Bird Rd.,Miami,FL,"(D),(WE),(*)",Bars/Clubs,,,,1986,2/17/2022 7:51pm
1626,Jolly Roger,(Disco) (Occ. S) ,3679 Fowler Ave.,Ft. Myers,FL,"(*),(YC),(D),(PT)",Bars/Clubs,,,,1986,2/15/2022 10:01pm
904,La Maison,(French R) ,3681 5th Ave.,San Diego,CA,"(M),(R)",Restaurant,,,,1986,2/7/2022 11:12am
2230,Halsted's,,3700 N. Halsted,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 1:01am
1824,Cell Block M,,3700 S. Orange Blossom Trail,Orlando,FL,"(SM),(W),(WE),(*)",Bars/Clubs,,,,1986,2/18/2022 1:38pm
5299,Eurotan ,(Tan & muscle toning) ,3701 Montrose,Houston,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
571,El Conquistador,(Mexican) ,3701 Sunset Blvd.,Silverlake,CA,"(M),(R)",Restaurant,,,,1986,2/1/2022 2:13pm
2236,Loading Dock ,,3702 N. Halsted,Chicago,IL,"(D),(V)",Bars/Clubs,,,,1986,2/27/2022 1:03am
1629,Office Pub ,,3704 G rove Ave.,Ft. Myers,FL,,Bars/Clubs,,,,1986,2/15/2022 10:08pm
2278,Machine Shop ,(Books) ,3704 N. Halsted St.,Chicago,IL,"(*),(F&S)",Book Store,,,,1986,2/27/2022 6:34pm
3460,Connections ,(Disco) ,3707 Main St. ,Kansas City,MO,"(*),(C&W),(D),(V)",Bars/Clubs,,,,1986,3/16/2022 1:00am
4221,Fountainhead News,(Cruisy*) ,3712 Bragg Blvd. ,Fayetteville,NC,(*),"Book Store,Cruising Areas",,,,1986,6/7/2022 1:31pm
5369,Mr. Video ,(Books & Peep shows) ,3715 San Bernardo Ave. ,Laredo,TX,,"Book Store,Theatre",,,,1986,4/20/2022 2:05pm
2784,Show Boat ,,3717 Hessmer Ave.,New Orleans,LA,(D),Bars/Clubs,,,(Metarie) ,1986,3/6/2022 9:54pm
2286,Swan Club ,(Some L) ,3720 N. Clark St. ,Chicago,IL,(L),Bars/Clubs,,,,1986,2/27/2022 6:37pm
4229,Dudes Book Store,"(Flicks, etc.) (Cruisy) ",3722 High Point Rd. ,Greensboro,NC,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:26pm
2263,Augie's ,,3726 N. Broadway,Chicago,IL,"(L),(PT),(*)",Bars/Clubs,,,,1986,2/27/2022 6:27pm
2264,C.K.'s,,3726 N. Broadway,Chicago,IL,"(L),(PT),(*)",Bars/Clubs,,,,1986,2/27/2022 6:27pm
2243,Norma's ,(Some L) ,3729 N. Halsted,Chicago,IL,(L),Bars/Clubs,,,,1986,2/27/2022 1:08am
2285,Smart Bar ,,3730 N. Clark St.,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 6:37pm
2282,North End,,3733 N. Halsted,Chicago,IL,(N),Bars/Clubs,,,,1986,2/27/2022 6:36pm
1479,Delta Elite ,(Disco)  (WE only) ,3734 10th St. N.E.,Washington,D.C.,"(B),(D),(WE)",Bars/Clubs,,,,1986,2/15/2022 5:29pm
5829,Beer Garden ,,3743 W. Vliet,Milwaukee,WI,"(L),(D),(R)","Restaurant,Bars/Clubs",,,,1986,4/25/2022 1:29pm
602,Corral Club Baths,,3747 Cahuenga ,N. Hollywood,CA,"(P),(*)",Bathhouses,,,,1986,2/2/2022 2:22pm
5580,Adult Bookstores,(Cruisy arcades) ,3747 Williamville,Roanoke,VA,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:31pm
894,Flame ,(Disco) ,3748 Park Blvd.,San Diego,CA,"(L),(YC),(D),(PT),(*)",Bars/Clubs,,,,1986,2/6/2022 9:16pm
2427,Dignity-Indianapolis ,,3754 N. Illinois,Indianapolis,IN,,Religious Institution,,,,1986,6/7/2022 12:33pm
754,Vermie's ,(Disco) ,3772 E. Foothill Blvd.,Pasadena,CA,"(L),(D),(*)",Bars/Clubs,,,,1986,2/6/2022 1:49pm
918,San Diego Gayzette ,(Publication) ,3780 5th Ave.,San Diego,CA,,Publication,,,,1986,2/7/2022 11:43am
928,White Unicorn Gifts,,3780 5th Ave.,San Diego,CA,,Business,,,,1986,2/7/2022 11:48am
873,Brass Rail,(Liquor) (WE*) ,3796 5th ,San Diego,CA,"(D),(S),(WE),(*)",Bars/Clubs,,,& Robinson,1986,6/7/2022 2:24pm
914,Park Place & Boardwalk,,3811 Park Bl.,San Diego,CA,"(R),(V),(WE)","Restaurant,Theatre",,,,1986,2/7/2022 11:39am
184,Stables ,(Baths) ,3820 E. 40th St.,Tucson,AZ,(P),Bathhouses,,,,1986,1/26/2022 7:32pm
591,Sushi Fune,(Japanese) ,3820 Fountain,Silverlake,CA,"(M),(R)",Restaurant,,,,1986,2/1/2022 2:26pm
1765,Fire and Ice,(Disco) (WE only) (May be closing) ,3841 N.E. 2nd Ave.,Miami,FL,"(YC),(D),(WE)",Bars/Clubs,,,,1986,2/17/2022 7:18pm
912,#1 Fifth Avenue,(Cruisy) (Patio) (No sign) ,3845 5th Ave.,San Diego,CA,"(*),(E),(V)","Theatre,Bars/Clubs,Cruising Areas",,,nr. Robinson,1986,6/7/2022 2:10pm
5196,Steak 'n' Eggs,,3849 Cedar Springs,Dallas,TX,"(M),(R),(C)",Restaurant,,,,1986,4/20/2022 2:05pm
869,Best Wishes,(Cards & gifts) ,3850 5th Ave.,San Diego,CA,,Business,,,,1986,2/6/2022 6:52pm
592,Tabasco,(Disco) (WE*),3909 Sunset Blvd.,Silverlake,CA,"(D),(WE),(*)",Bars/Clubs,,,,1986,2/1/2022 2:27pm
5193,Old Plantation ,(Unisex) (Disco) ,3911 Cedar Springs,Dallas,TX,"(YC),(D),(S)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5190,Moon Dreams ,,3913 Cedar Springs,Dallas,TX,"(L),(E)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5195,Round-Up Saloon ,(Disco) (Square D- lessons) ,3914 Cedar Springs,Dallas,TX,"(*),(C&W),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
1885,Impressions,(Disco) ,3914 S. Tamiami Trail,Sarasota,FL,"(*),(YC),(D),(R),(E)","Bars/Clubs,Restaurant",,,,1986,6/7/2022 2:13pm
5203,Union Jack ,(Clothing store) ,3918 Cedar Springs,Dallas,TX,,Business,,,,1986,4/20/2022 2:05pm
3217,Male Cinema Theatre,,3920 Oakwood ,Melvindale,MI,,Theatre,,,,1986,3/12/2022 3:19pm
5182,J.R.'s ,(R-Hamburgers) (Chic Castro-like cruise bar) ,3923 Cedar Springs,Dallas,TX,"(R),(*),(YC)",Restaurant,,,at Throckmorton,1986,4/20/2022 2:05pm
694,Revol ,,3924 Telegraph Ave.,Oakland,CA,"(R),(WE)",Restaurant,,,,1986,2/3/2022 11:34pm
5165,Crossroads Market ,"(Art, boutiques & community book store) ",3930 Cedar Springs,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
2251,Sheridan Books ,,3930 N. Sheridan ,Chicago,IL,,Book Store,,,,1986,2/27/2022 6:20pm
2597,Town Crier Books,,3937 S.W. Gage Ctr. Dr. ,Topeka ,KS,,Book Store,,,,1986,3/3/2022 8:43pm
890,Eagle Crest Hotel,,3942 8th Ave.,San Diego,CA,"(H),(*)",Hotel,,,,1986,2/6/2022 9:15pm
3463,Fanny's ,(Disco) (Sun. only*) ,3954 Central ,Kansas City,MO,"(D),(R),(*)","Restaurant,Bars/Clubs",,,,1986,3/16/2022 1:00am
925,Waterloo Station,(Darts) ,3968 5th Ave.,San Diego,CA,(PT),Bars/Clubs,,,,1986,2/7/2022 11:46am
1887,M.C.C.,,3975 Fruitville Rd.,Sarasota,FL,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1917,Papillions ,,3976 W. Hillsborough Ave.,Tampa,FL,"(L),(N)",Bars/Clubs,,,,1986,2/22/2022 7:12pm
982,Men's Room,,3988 18th St.,San Francisco,CA,"(N),(*)",Bars/Clubs,,,at Noe,1986,2/13/2022 3:02pm
2128,Adult Shop ,"(Books, etc.) (Cruisy) ",3988 Chinden Blvd. ,Boise,ID,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:16pm
978,Leather Forever ,"(Leather, clothes, etc.) ",3989 17th St.,San Francisco,CA,(*),Erotic Shop,,,,1986,6/7/2022 12:26pm
991,Orphan Andy's,,3991 17th St.,San Francisco,CA,"(R),(AH),(*)",Restaurant,,,,1986,2/13/2022 3:02pm
225,Asher News & Video,(Cruisy) ,4000 Asher Ave.,Little Rock,AR,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:24pm
5180,Hunky's ,(Burgers) ,4000 Cedar Springs,Dallas,TX,"(*),(R)",Restaurant,,,,1986,4/20/2022 2:05pm
3471,M.C.C. ,,4000 Harrison ,Kansas City,MO,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
997,Rosie's Cantina ,(Fast-food Mexican R),4001 18th St.,San Francisco,CA,(R),Restaurant,,,,1986,2/13/2022 3:02pm
5172,4001 Club ,(Preppy) (Disco) (C-AH) ,4001 Cedar Springs,Dallas,TX,"(*),(D),(C),(AH)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5227,Denny's ,(AH-WE only) ,4001 N. Mesa,El Paso,TX,"(M),(R),(C),(AH),(WE)","Restaurant,Bars/Clubs",,,,1986,4/20/2022 2:05pm
5205,Wok ,(Chinese R) ,4006 Cedar Springs,Dallas,TX,"(M),(R)",Restaurant,,,,1986,4/20/2022 2:05pm
580,L.A. Leather,,4006 Santa Monica Blvd.,Silverlake,CA,,Erotic Shop,,,,1986,6/7/2022 12:27pm
5179,High Voltage ,(Clothing) ,4008 Cedar Springs,Dallas,TX,,Business,,,,1986,4/20/2022 2:05pm
576,Hombre Menswear,,4008 Santa Monica Blvd.,Silverlake,CA,,Business,,,,1986,2/1/2022 2:16pm
5185,Lobo Book Store,,4008-C Cedar Springs,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
922,Unicorn Book Store,,4010 G oldfinch St.,San Diego,CA,,Book Store,,,,1986,2/7/2022 11:44am
5170,Eurotan ,,4012 Cedar Springs,Dallas,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
3782,Erotique Book Store,,4012 Central Ave.,Albuquerque,NM,,"Erotic Shop,Book Store",,,,1986,3/18/2022 12:12pm
558,A Different Light,(Books) ,4014 Santa Monica Blvd.,Silverlake,CA,,Book Store,,,,1986,2/1/2022 2:04pm
5539,Candlelight ,,4019 Granby St. ,Norfolk,VA,"(M),(R)",Restaurant,,,,1986,4/21/2022 11:38pm
3779,Albuquerque Social Club,,4021 Central Ave. N.E.,Albuquerque,NM,(P),Bars/Clubs,,,,1986,3/18/2022 12:12pm
561,Bon Mot,,4022 N. Figueroa,Highland Park,CA,,Bars/Clubs,,,,1986,2/1/2022 2:05pm
559,Blu Nunn,(Breakfast & lunch) ,4022 Santa Monica Blvd.,Silverlake,CA,,Restaurant,,,,1986,2/1/2022 2:04pm
4490,Rustler ,,4023 Monroe,Toledo,OH,"(W),(SM),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
5198,Sundance Kid's ,(C-AH) (WE*) ,4025 Maple,Dallas,TX,"(W),(SM),(C),(AH),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
1855,Fancy Free,(Disco) ,4026 Mobile Hwy.,Pensacola,FL,"(D),(S),(R),(*)","Bars/Clubs,Restaurant",,,,1986,2/18/2022 2:12pm
3533,Bolivar Road News,(Cruisy) ,4030 Old Bolivar Rd. ,Springfield,MO,,"Cruising Areas,Book Store",,,,1986,6/7/2022 2:06pm
338,Palace Saloon,,4030E.Belmont,Fresno,CA,"(L),(D),(PT),(WE)",Bars/Clubs,,,,1986,1/28/2022 10:23pm
3626,Paradise Adult Books,(Arcade) ,4034 Paradise Rd.,Las Vegas,NV,(F&S),"Book Store,Erotic Shop",,,,1986,6/7/2022 12:57pm
976,Hot 'n' Hunky,(R-Hamburgers) ,4039 18th St.,San Francisco,CA,"(R),(*)",Restaurant,,,,1986,2/13/2022 3:02pm
1922,Sahara ,,4043 W. Kennedy ,Tampa,FL,"(L),(D)",Bars/Clubs,,,,1986,2/22/2022 7:17pm
898,Griffin's ,,4046 30th St.,San Diego,CA,"(PT),(L),(AH)",Bars/Clubs,,,,1986,2/7/2022 11:05am
986,Moby Dick's,,4049 18th St.,San Francisco,CA,(PT),Bars/Clubs,,,,1986,2/13/2022 3:02pm
958,Casto Country Club,(No booze)(Snacks),4058 18th St.,San Francisco,CA,"(C),(V)",Theatre,,,,1986,2/13/2022 3:02pm
3461,Corner ,,4059 Broadway ,Kansas City,MO,(R),Restaurant,,,,1986,3/16/2022 1:00am
988,Neon Chicken ,,4063 18th St.,San Francisco,CA,(R),Restaurant,,,,1986,2/13/2022 3:02pm
984,Midnight Sun,(Cruisy) ,4067 18th St.,San Francisco,CA,"(*),(V)","Bars/Clubs,Theatre,Cruising Areas",,checked,,1986,6/7/2022 1:27pm
1006,Village ,(Patio) ,4068 18th St.,San Francisco,CA,(PT),Bars/Clubs,,,,1986,2/13/2022 3:02pm
871,Book Mark & Expresson Cafe,,4077 Adams Ave.,San Diego,CA,,"Restaurant,Book Store",,,,1986,6/7/2022 2:05pm
2270,Foster's ,on Broadway,4086 N. Broadway ,Chicago,IL,,Bars/Clubs,,,,1986,2/27/2022 6:29pm
965,Duo,(Beer & Wine) ,4094 18th St.,San Francisco,CA,(R),Restaurant,,,,1986,2/13/2022 3:02pm
5750,Paperback Mart,(Books) ,4100 MacCorkle,Charleston,WV,(M),Book Store,,,,1986,4/23/2022 12:56am
315,Eddie's,,4101 N. Arden Dr.,El Monte,CA,(PT),Bars/Clubs,,,,1986,1/28/2022 8:45pm
2131,Over 19 Adult Center ,,4109 Chinden Blvd. ,Boise,ID,,Community Center/ Support Group,,,,1986,2/26/2022 9:36pm
626,Serpent 8 Club Baths,,4109 W. Burbank Blvd.,Burbank,CA,"(P),(*)",Bathhouses,,,,1986,2/2/2022 2:44pm
583,Mary's Place,,4114 Santa Monica Blvd.,Silverlake,CA,"(R),(AH),(M)",Restaurant,,,,1986,2/1/2022 2:22pm
3610,Driftwood Cafe,,4115 Laurel Ave.,Lake Tahoe,NV,(M),Bars/Clubs,,,at State Line,1986,3/16/2022 11:49pm
5199,Tex's Ranch ,(C-AH) (WE*) ,4117 Maple,Dallas,TX,"(W),(D),(C),(AH),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2858,Butterfly ,(Some L) ,4119 E. Lombard St. ,Baltimore,MD,"(L),(D)",Bars/Clubs,,,,1986,3/8/2022 6:26pm
952,Badlands,(DJ but no D) ,4121 18th St.,San Francisco,CA,"(*),(PT),(D)",Bars/Clubs,,,nr. Castro,1986,2/13/2022 3:02pm
5432,Rose,(Disco) ,4121 Gardendale,San Antonio,TX,"(L),(D),(PT)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5342,Talk of the Town Books ,,4121 N. Freeway,Houston,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5202,Unicorn ,(Disco) ,4125 Lemmon ,Dallas,TX,"(L),(D),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
1645,Ambush Room,(C&W--Levi cruise bar) ,4130 N .W . 6th St.,Gainesville,FL,"(C&W),(PT)",Bars/Clubs,,,,1986,2/15/2022 11:07pm
1644,Melody Club,(Disco) (Some L-Thu.) (Patio) ,4130 N .W . 6th St.,Gainesville,FL,"(*),(D),(S)",Bars/Clubs,,,,1986,2/15/2022 11:07pm
692,Ollie's ,,4130 Telegraph Ave.,Oakland,CA,"(R),(PT),(L),(D),(*)","Restaurant,Bars/Clubs",,,,1986,2/3/2022 11:33pm
5177,Hideaway ,(Patio) ,4144 Buena Vista,Dallas,TX,"(OC),(E),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
337,M.C.C.,(Unitarian Church) ,4144 N. Millbrook,Fresno,CA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
993,Pendulum,,4148 18th St.,San Francisco,CA,"(B),(W)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
