ID2,title,description,streetaddress,type,amenityfeatures,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
2376,Old Plantation ,(Disco)at Lakeshore,417 Kenmore ,Bars/Clubs,"(YC),(D)",Akron,OH,1981,,,,3/17/2022 3:10pm
2377,Sahara ,(Disco),990 E. Market,Bars/Clubs,"(YC),(D)",Akron,OH,1981,,,,3/17/2022 3:10pm
2378,Satan's Den ,(Use rear door) ,839 S. Arlington,Bars/Clubs,"(L),(D)",Akron,OH,1981,,,,3/17/2022 3:10pm
2379,Stagecoach Inn,(Disco)  ,259 E. Market St.,Bars/Clubs,"(D),(*)",Akron,OH,1981,,,,3/17/2022 3:10pm
2390,Andree's ,,333 Cleveland N.W.,Restaurant,"(M),(R),(C),(AH)",Canton,OH,1981,,,,3/17/2022 3:10pm
2391,Boobie's Why Not Club ,(Some L)(Disco)(Snacks) ,1432 W. Tuscararas,Bars/Clubs,"(*),(S),(E),(D),(L)",Canton,OH,1981,,,,3/17/2022 3:10pm
2392,Five-Forty Club ,,540 Walnut Ave. N.E.,Bars/Clubs,"(YC),(D)",Canton,OH,1981,,,,3/17/2022 3:10pm
2397,Adam's Rib ,(Disco - D - WE - Upstairs*)(Clifton),217 Calhoun St. ,Bars/Clubs,"(L),(D),(WE),(*)",Cincinnati,OH,1981,,,,3/22/2022 7:57am
2399,Badland's Territory,"(Super complex - many rooms & bars. Some YC, W, SM, something for everyone) (Cruisy)(Recently remodeled)(AH - WE)",419 Plum St.,"Bars/Clubs,Cruising Areas","(*),(YC),(W),(SM),(AH),(WE)",Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2400,Crazy Ladies Bookstore ,,4168 Hamilton Ave.,Book Store,,Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2402,Golden Lions ,(Looking up again*)(Disco)(Some W) ,340 Ludlow,Bars/Clubs,"(D),(*),(W)",Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2403,M.C.C. ,,65 E. Hollister,Religious Institution,MCC,Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2404,P.J.'s ,(Disco in basement)(Mon Petite Cabaret- Occ. S - upstairs) 114 W. McMillan (Clifton),114 W. McMillan,Bars/Clubs,"(YC),(S)",Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2405,Steak 'n' Eggs ,nr. Ludlow,3321 Clifton ,Restaurant,"(M),(R),(C),(AH)",Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2406,Under Construction ,(Some 'Hustlers')(Open Sundays*)(Good cocktail hour),428 Walnut,Bars/Clubs,(*),Cincinnati,OH,1981,,,,3/21/2022 7:49am
2407,Y.M.C.A.,(Dead!) ,1105 Elm St.,Hotel,"(M),(H)",Cincinnati,OH,1981,,,,3/17/2022 3:10pm
2417,Bill Jones Leather Shops ,(Lakewood),1862 Conventry ,Erotic Shop,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2418,Bill Jones Leather Shops ,(Lakewood),15510 Detroit Ave.,Erotic Shop,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2419,Blue Bijou Cinema ,,2006 Prospect Ave.,Theatre,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2420,Club Steam Baths ,(Newly remodeled with 'whirlpool'),1448 W. 32nd St.,Bathhouses,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2421,Club Cleveland II ,(Baths)('Tops'),1293 W. 9th,Bathhouses,"(YC),(P),(*)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2422,Dean's ,(Happy hour*) ,11120 Clifton Blvd.,Bars/Clubs,"(D),(*)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2423,Exedra ,(Disco)(Unisex) ,1762 E. 18th St.,Bars/Clubs,"(D),(YC)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2425,Godmothers II ,(WE*) ,1014 E. 63rd St.,Bars/Clubs,"(D),(L),(WE),(*)",Cleveland,OH,1981,,,,3/22/2022 8:05am
2426,Heck's ,,2927 Bridge,Restaurant,"(M),(R)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2427,J.J.'s Disco ,(Drags) ,2402 E. St. Claire Ave.,Bars/Clubs,"(D),(RT),(S)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2428,Leather Stallion ,(WE*)(Closes 1am)(Enter thru redwood fence marked 'private'),2203 E. St. Claire Ave.,Erotic Shop,"(SM),(W),(WE),(*)",Cleveland,OH,1981,,,,3/22/2022 8:05am
2430,Mario II ,,14810 Detroit,Restaurant,(R),Cleveland,OH,1981,,,,3/17/2022 3:10pm
2431,Mazda Eatery & Antiques ,,7806 Lorain,Restaurant,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2432,Mist-A-Henry's,(Some B)  ,2163 Payne,Bars/Clubs,"(B),(D),(E)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2434,Nativity Fellowship Church ,,9213 Madison Ave.,Religious Institution,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2435,New Dimensions ,(Disco)(Closed Mon & Tues.)(also downstairs cruise bar - 'Summer Court Trucking Co.') at 9th,1012 Sumner Ave. ,Bars/Clubs,"(YC),(*),(D),(S)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2436,New Era Cinema ,,1614 Prospect,Theatre,(M),Cleveland,OH,1981,,,,3/17/2022 3:10pm
2437,Pickwood Lounge ,(Lakewood),11633 Clifton ,Bars/Clubs,"(M),(PE),(OC)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2438,R.S.V.P. ,(Cards & books) (Beachwood) ,221 Beachwood Pl.,Book Store,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2439,R.S.V.P. ,(Cards & books) (Beachwood) ,26300 Cedar Rd.,Book Store,,Cleveland,OH,1981,,,,3/17/2022 3:10pm
2440,St. Claire Baths ,"(Some W , SM, OC)",1946 St. Claire Ave.,Bathhouses,"(W),(SM),(OC)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2441,Six Twenty Club ,(Disco) (No neon sign)(Cruisy)(Men only) (betw. 6th & 9th Sts. W.), 620 Frankfort,"Bars/Clubs,Cruising Areas","(D),(*),(YC)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2442,Traxx ,"(Disco)(Some L, M) ",1273 W. 9th,Bars/Clubs,"(*),(D),(YC),(L),(M)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2443,Vault's ,(Cruisy) (Good Sundays),1281 W. 9th St.,"Restaurant,Cruising Areas",(R),Cleveland,OH,1981,,,,3/17/2022 3:10pm
2444,Wild Oscars ,(Disco),2140 Payne Ave.,Bars/Clubs,"(YC),(D),(E),(P)",Cleveland,OH,1981,,,,3/17/2022 3:10pm
2445,Zanzibar ,('Drags)('Hustlers')(WE*),1630 Payne Ave.,Bars/Clubs,"(D),(WE),(*)",Cleveland,OH,1981,,,,3/22/2022 7:56am
2458,Club Columbus Baths ,,1575 E. Livingston,Bathhouses,"(P),(YC),(*)",Columbus,OH,1981,,,,3/17/2022 3:10pm
2459,Club Riverside,"(Some M , YC)(Disco) (AH - R - looks promising)",1570 Olentangy River Road,"Restaurant,Bars/Clubs","(R),(AH),(M),(YC),(D)",Columbus,OH,1981,,,,3/17/2022 3:10pm
2460,Kismet ,(Disco)(Open Sundays)(Cruisy)(3 bars) ,232 N. 3rd.,"Bars/Clubs,Cruising Areas","(*),(P),(D),(YC),(PT)",Columbus,OH,1981,,,,3/17/2022 3:10pm
2461,Logan's Off Broadway ,(L-only)(WE*)(Formerly Jack's) ,2210 Summit St.,Bars/Clubs,"(YC),(L),(D),(WE),(*)",Columbus,OH,1981,,,,3/22/2022 8:02am
2462,Olde English Tavern ,,3442 Cleveland,Bars/Clubs,"(RT),(L)",Columbus,OH,1981,,,,3/17/2022 3:10pm
2463,Rudely Elegant ,(Disco)(Unisex)(WE*),1005 W. Broad St.,Bars/Clubs,"(YC),(D),(WE),(*)",Columbus,OH,1981,,,,3/22/2022 7:58am
2464,Spotlite ,(Some OC)(Looks promising) 40 E. Rich,40 E. Rich,Bars/Clubs,(OC),Columbus,OH,1981,,,,3/17/2022 3:10pm
2465,Tradewinds II  ,"(Cruisy)(Some W, SM, YC)(Open Sundays)(Now has 'Fort Dicks' - adj. W - Disco - D) ",117 E. Chestnut,"Bars/Clubs,Cruising Areas","(W),(SM),(YC),(*),(PT),(D)",Columbus,OH,1981,,,,3/17/2022 3:10pm
2466,Twy-Light ,(Some L)(S - WE*) 2467 Cleveland,2467 Cleveland,Bars/Clubs,"(L),(D),(S),(WE),(*)",Columbus,OH,1981,,,,3/21/2022 7:54am
2467,Village Grotto ,(Cruisy)(Disco) Downstairs -The 'Loft' (WE only - Upstairs*),622 S. High St.,"Bars/Clubs,Cruising Areas","(D),(PT),(SM),(W),(WE),(*)",Columbus,OH,1981,,,,3/22/2022 7:57am
2475,Bando's ,,134 N. 2nd St.,Restaurant,"(M),(YC),(R)",Coshocton,OH,1981,,,,3/17/2022 3:10pm
2476,Club Twenty One ,(Rear)(WE*) ,628 Walnut,Bars/Clubs,"(M),(YC),(WE),(*)",Coshocton,OH,1981,,,,3/22/2022 8:03am
2477,M ary & Harold's ,,507 Main St.,Restaurant,"(M),(R)",Coshocton,OH,1981,,,,3/17/2022 3:10pm
2478,Panther Path ,,517 Main St.,Bars/Clubs,"(M),(YC)",Coshocton,OH,1981,,,,3/17/2022 3:10pm
2486,Club Dayton Baths ,,6895 N. Dixie Dr.,Bathhouses,,Dayton,OH,1981,,,,3/17/2022 3:10pm
2487,Denny's ,,1136 S. Main,Restaurant,"(M),(R),(C),(AH)",Dayton,OH,1981,,,,3/17/2022 3:10pm
2488,Martinique ,(Some L) ,148 Salem Ave.,Bars/Clubs,(L),Dayton,OH,1981,,,,3/17/2022 3:10pm
2489,Rustic Cabin Inn ,,2320 Wilmington Pike,Bars/Clubs,,Dayton,OH,1981,,,,3/17/2022 3:10pm
2490,Stage Door ,(Cruisy) 44 N. Jefferson,44 N. Jefferson,"Bars/Clubs,Cruising Areas","(D),(*)",Dayton,OH,1981,,,,3/17/2022 3:10pm
2491,Studio I ,"(Disco)(Some L, B)(Cl. Mon.)(WE*)", 810 N. Main,Bars/Clubs,"(D),(L),(B),(WE),(*)",Dayton,OH,1981,,,,3/21/2022 7:41am
2501,The Saloon ,,531 W. State,Bars/Clubs,,Fremont,OH,1981,,,,3/17/2022 3:10pm
2502,Mario's ,,14501 Detroit,Restaurant,"(M),(R),(*)",Lakewood,OH,1981,,,,3/17/2022 3:10pm
2503,Baker's ,,24 Public Square,Bars/Clubs,"(D),(PT)",Lima,OH,1981,,,,3/17/2022 3:10pm
2505,Lambda Bar ,(Disco)(Some L) ,1052 Broadway,Bars/Clubs,"(D),(L),(*)",Lorain,OH,1981,,,,3/17/2022 3:10pm
2507,Richard's Night Club ,(Occ. S)(Disco -WE)(Some L)  at Main,15 E. 5th,"Bars/Clubs,Restaurant","(R),(D),(PT),(*),(S),(WE),(L)",Mansfield,OH,1981,,,,3/17/2022 3:10pm
2509,Infinity ,(Some L)(Disco),15 S. First St.,Bars/Clubs,"(YC),(D),(L),(*)",Miamisburg,OH,1981,,,,3/17/2022 3:10pm
2511,The Tavern ,,792 Mentor Ave.,Restaurant,"(M),(R),(E),(S),(WE),(*)",Painsville,OH,1981,,,,3/17/2022 3:10pm
2513,Water Main ,(Disco),202 N. Main,Bars/Clubs,"(D),(S),(P),(*)",Piqua,OH,1981,,,,3/17/2022 3:10pm
2517,Gaslight Inn,(Liquor)(Some L)(Cl. Sun.),638 W. Main,Bars/Clubs,"(PT),(D),(*),(L)",Springfield,OH,1981,,,,3/17/2022 3:10pm
2523,David's Lounge,(Some L)  ,160 N. 4th,Bars/Clubs,"(*),(L),(D),(S)",Steubenville,OH,1981,,,,3/17/2022 3:10pm
2524,Steubenville News ,,604 Market St.,Book Store,(*),Steubenville,OH,1981,,,,3/17/2022 3:10pm
2525,Camel Lot Complex ,(Disco),1710 Madison Ave.,Bars/Clubs,"(D),(L),(RT),(B)",Toledo,OH,1981,,,,3/17/2022 3:10pm
2526,Club Toledo Baths ,(A 'must'),1122 Monroe St.,Bathhouses,"(*),(YC)",Toledo,OH,1981,,,,3/17/2022 3:10pm
2529,M.C.C. ,,513 Magnolia,Religious Institution,MCC,Toledo,OH,1981,,,,3/17/2022 3:10pm
2530,Open Closet ,(Disco),3330 Secor Rd.,Bars/Clubs,"(D),(*)",Toledo,OH,1981,,,,3/17/2022 3:10pm
2531,Rustler ,(Cruisy)  ,4023 Monroe,"Bars/Clubs,Cruising Areas","(W),(SM),(*)",Toledo,OH,1981,,,,3/17/2022 3:10pm
2532,Scenic,('Drags') ,702 Monroe,Bars/Clubs,"(RT),(B),(PT)",Toledo,OH,1981,,,,3/17/2022 3:10pm
2533,Secor News,,3330 Secor Rd.,Book Store,,Toledo,OH,1981,,,,3/17/2022 3:10pm
2534,Zipper Bookstore ,,908 Monroe,Book Store,(*),Toledo,OH,1981,,,,3/17/2022 3:10pm
2539,Ann's Place ,"(Some L, OC) ",126 Pine S.E.,Bars/Clubs,"(OC),(PT),(L)",Warren,OH,1981,,,,3/17/2022 3:10pm
2542,Downtown News ,,329 W. Federal,Book Store,,Youngstown,OH,1981,,,,3/17/2022 3:10pm
2543,Studio Books ,,17 N. Chestnut,Book Store,,Youngstown,OH,1981,,,,3/17/2022 3:10pm
2544,Tiger Paw News ,,1011 Market St.,Book Store,(*),Youngstown,OH,1981,,,,3/17/2022 3:10pm
2545,Troubadour Lounge ,"(Disco)(Also Down/Under - basement some SM, W)(Opens 3:30 daily, 9pm Sundays) ",2010 Market St.,Bars/Clubs,"(*),(P),(YC),(D),(SM),(W)",Youngstown,OH,1981,,,,3/17/2022 3:10pm
2546,Uptown Book Store ,,2597 Market St.,Book Store,,Youngstown,OH,1981,,,,3/17/2022 3:10pm
2550,Cache Road Books ,(Cruisy 'peep shows'),1206 Cache Rd.,"Bars/Clubs,Cruising Areas,Book Store",,Lawton,OK,1981,,,,3/21/2022 8:38am
2553,Sunshine Shop ,,302 White St.,Business,(M),Norman,OK,1981,,,,3/17/2022 3:10pm
2554,Walter Mitty's Bar ,,573 University Blvd.,Bars/Clubs,"(M),(YC),(*)",Norman,OK,1981,,,,3/17/2022 3:10pm
2558,Circa Club  ,"(Some W, YC)(Cruisy)",2201 N.W. 39th St.,"Bars/Clubs,Cruising Areas","(WE),(YC),(D),(PT),(*),(W)",Oklahoma City,OK,1981,,,,3/21/2022 8:06am
2559,Colorado's Tavern ,(Cruisy neighborhood bar)(WE*) at 32nd St.,3201 N. May ,"Bars/Clubs,Cruising Areas","(PT),(WE),(*)",Oklahoma City,OK,1981,,,,3/21/2022 7:32am
2560,Crews Inn ,(Beer)(Some B) ,2721 N. Walker,Bars/Clubs,"(PT),(B)",Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2561,D.J.'s Crescendo ,(Many L)(WE*),2805 N.W. 36th St.,Bars/Clubs,"(WE),(D),(L),(P),(*)",Oklahoma City,OK,1981,,,,3/21/2022 8:16am
2562,Free Spirit ,"(In old church - 2 floors, several bars)('Top' super Disco)",3125 N. Classen Blvd.,Bars/Clubs,"(*),(YC),(P),(D),(PT)",Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2563,Huggy Bear,(Nude go go boys)(Looks promising),2125 N.W. 39th St.,Bars/Clubs,(P),Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2564,M.C.C. ,,401 S.E. 22nd,Religious Institution,MCC,Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2565,Our Place ,,1302 N.W. Pennsylvania,Bars/Clubs,"(L),(OC)",Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2566,Outrigger ,Viva Motel ,2460 N.W. 39th,"Bars/Clubs,Restaurant","(R),(D)",Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2567,Renaissance Athletic Club ,(M-days)(OK's first bath nights - should be a winner) ,1704 N.W. 23rd,Bathhouses,(M),Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2568,Tony's ,('Drags')(WE*) ,8911 N. Western,Bars/Clubs,"(S),(WE),(*)",Oklahoma City,OK,1981,,,,3/22/2022 7:56am
2569,Viva Motor Inn,,2124 N.W. 39th St.,Hotel,"(M),(H)",Oklahoma City,OK,1981,,,,3/17/2022 3:10pm
2570,Warehouse ,(No booze)(Cruisy)(C-AH*)(12 midnight until 4am) ,2124 N.W. 39th,"Bars/Clubs,Cruising Areas","(D),(YC),(C),(AH),(*)",Oklahoma City,OK,1981,,,,3/22/2022 8:02am
2578,Baker's ,('Greasy spoon')(Cruisy),229 W. 11th,"Restaurant,Cruising Areas","(R),(C),(AH)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2579,Bamboo ,(Some OC),7204 E. Pine,Bars/Clubs,"(OC),(M)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2580,Ben's Book Bin,,124 S. Peoria,Book Store,(M),Tulsa,OK,1981,,,,3/17/2022 3:10pm
2581,Body Shop ,(Book store & 'peep shows'),1346 E. 11th St.,Book Store,(*),Tulsa,OK,1981,,,,3/17/2022 3:10pm
2582,Caruso's ,(Disco)(S - Sun.)(WE*),911 S. Main St.,Bars/Clubs,"(YC),(D),(PT),(WE),(S),(*)",Tulsa,OK,1981,,,,3/22/2022 7:58am
2583,Club ,,1221 Memorial,Bars/Clubs,"(P),(L),(D)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2584,Friends,"(Some 'twinkies', Hip, RT) ",1716 E. 3rd St.,Bars/Clubs,"(RT),(Hip)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2585,Happy Pappy's ,(C - AH - Sat.) ,3011 E. 15th,Restaurant,"(M),(R),(C),(AH)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2586,Pete's Taj Mahal ,(Open days) ,1102 S. Lewis,Bars/Clubs,"(*),(D),(P)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2587,Tim's Playroom  ,(W & levi)(Some SM)(Sling room) at Lewis ,2252 E. 11th,Bars/Clubs,"(W),(*),(SM),(PT),(D)",Tulsa,OK,1981,,,,3/17/2022 3:10pm
2594,Village Commons Tavern ,(Disco)(WE*),66 E. Main,Bars/Clubs,"(WE),(M),(D),(*)",Ashland,OR,1981,,,,3/22/2022 7:59am
2596,Captain's Cabin ,(T-Room & Lobby) Tioga Hotel (Coos Bay),257 N. Broadway ,Hotel,"(M),(OC)",Coos Bay-North Bend,OR,1981,,,,3/17/2022 3:10pm
2601,M.C.C. ,,663 Madison,Religious Institution,MCC,Eugene,OR,1981,,,,3/17/2022 3:10pm
2602,Pegasus Books ,,1340 Alder St.,Book Store,(M),Eugene,OR,1981,,,,3/17/2022 3:10pm
2603,Riviera Room ,(Many L) ,39 W. 10th St.,Bars/Clubs,"(*),(L),(D)",Eugene,OR,1981,,,,3/17/2022 3:10pm
2608,Klamath Falls Gay Union ,,428 S. 9th St.,Organization,,Klamath Falls,OR,1981,,,,3/17/2022 3:10pm
2610,Over-The-Waves,(Late nights - Summers only),2945 N.W. Jetty,Restaurant,"(M),(R)",Lincoln City,OR,1981,,,,3/17/2022 3:10pm
2611,Medford Hotel ,,406 W. Main,Hotel,"(M),(H)",Medford,OR,1981,,,,3/17/2022 3:10pm
2612,Barbary Coast Bar,,406 W. Main,Bars/Clubs,(W),Medford,OR,1981,,,,3/17/2022 3:10pm
2617,Aaron's Place ,(Some L),4420 S.E. 39th St.,Bars/Clubs,"(PT),(L)",Portland,OR,1981,,,,3/17/2022 3:10pm
2618,Bear Hollow ,at 11th,181 Washington ,Bars/Clubs,"(*),(W)",Portland,OR,1981,,,,3/17/2022 3:10pm
2619,Bushes ,(Disco)(Liquor)(Macho) ,1217 S.W. Stark,"Bars/Clubs,Restaurant","(*),(R),(PT),(D)",Portland,OR,1981,,,,3/17/2022 3:10pm
2620,Club Continental ,(Baths for men -'tops in Oregon')(Health club - gym),531 S.W. Park Ave.,"Gym,Bathhouses","(*),(YC),(P)",Portland,OR,1981,,,,3/17/2022 3:10pm
2621,Dahl & Penne ,"(Liquor)(Some W, SM, OC, you name it, they have it)(Cruisy)(Snacks) at Alder",604 S.W. 2nd ,"Bars/Clubs,Cruising Areas","(*),(W),(SM),(OC),(D),(PT)",Portland,OR,1981,,,,3/17/2022 3:10pm
2622,Darcelle XV Tavern ,"(S-WE)(Some L, 'Drags') (Touristy)",208 N.W . 3rd St.,Bars/Clubs,"(M),(S),(WE),(L)",Portland,OR,1981,,,,3/17/2022 3:10pm
2623,Embers Lounge ,(Liquor) (also C - AH),739 S.W. Park,Restaurant,"(*),(R),(E),(C),(AH)",Portland,OR,1981,,,,3/17/2022 3:10pm
2624,Family Zoo ,,820 S.W. Oak,Bars/Clubs,"(*),(Hip),(W),(YC)",Portland,OR,1981,,,,3/17/2022 3:10pm
2626,Hamburger Mary's ,,840 S.W. Park,Restaurant,"(M),(R),(Hip),(C)",Portland,OR,1981,,,,3/17/2022 3:10pm
2628,Hot Patata ,,5842 S.E. Foster Rd.,Restaurant,"(M),(R)",Portland,OR,1981,,,,3/17/2022 3:10pm
2629,Hardtimes Adult Books ,,926 S.W. 3rd Ave.,"Book Store,Erotic Shop",(*),Portland,OR,1981,,,,3/17/2022 3:10pm
2630,J & J Tavern ,(Some W) ,1719 W. Burnside,Bars/Clubs,(W),Portland,OR,1981,,,,3/17/2022 3:10pm
2631,JR's Saloon ,(Fun neighborhood bar),4036 S.E. Hawthorne,Bars/Clubs,(PT),Portland,OR,1981,,,,3/17/2022 3:10pm
2633,Majestic Hotel & Club Baths ,,303 S.W. 12th Ave.,"Bathhouses,Hotel",(*),Portland,OR,1981,,,,3/17/2022 3:10pm
2634,New Metropolis,(Disco)(Ice cream fountain)(Connecting tavern)(WE*),1 S.W. 3rd Ave.,Bars/Clubs,"(YC),(D),(AH),(WE),(*)",Portland,OR,1981,,,,3/22/2022 7:57am
2635,Olympic Steam Bath,(10am - 11pm) Downtown ,509 S.W. 4th Ave.,Bathhouses,,Portland,OR,1981,,,,3/17/2022 3:10pm
2636,Olympic Steam Bath ,Uptown (Open 24 hours)(Massages) ,531 S.W. 12th Ave.,Bathhouses,,Portland,OR,1981,,,,3/17/2022 3:10pm
2637,Other Inn,"(Some OC, W , SM) ",242 S.W. Alder,Bars/Clubs,"(OC),(W),(SM),(PT)",Portland,OR,1981,,,,3/17/2022 3:10pm
2639,Rhondee ,(Liquor) ,1014 S.W. Stark St.,"Bars/Clubs,Restaurant","(PT),(D),(*),(R)",Portland,OR,1981,,,,3/17/2022 3:10pm
2640,Roxy Hearts ,(Lunch & dinner - beer & wine),1121 S.W. Stark,"Bars/Clubs,Restaurant",(R),Portland,OR,1981,,,,3/17/2022 3:10pm
2641,Scorpio Adult Books ,,209 S.W. Taylor,Book Store,,Portland,OR,1981,,,,3/17/2022 3:10pm
2642,Sin City Adult Books,, 838 S.W. 3rd Ave.,Book Store,,Portland,OR,1981,,,,3/17/2022 3:10pm
2643,Somebody's Place Tavern ,,729 S.W. 9th Ave.,Bars/Clubs,"(PT),(YC),(*)",Portland,OR,1981,,,,3/17/2022 3:10pm
2644,Tavern ,('Half Moon')(Good days*)(Some W),122 S.W. Yamhill,Bars/Clubs,"(W),(PT),(*)",Portland,OR,1981,,,,3/21/2022 7:35am
2645,Tom Kat Theatre ,,425 S.W. Glisson,Theatre,,Portland,OR,1981,,,,3/17/2022 3:10pm
2647,U.S. Adult Book Store ,,628 E. Burnside,"Book Store,Erotic Shop",,Portland,OR,1981,,,,3/17/2022 3:10pm
2649,Wilde Oscar's ,(Patio) ,318 S.W. 3rd Ave.,Restaurant,"(R),(PT)",Portland,OR,1981,,,,3/17/2022 3:10pm
2654,Bob's Adult Book Store ,,1389 Broadway N.E.,"Book Store,Erotic Shop",,Salem,OR,1981,,,,3/17/2022 3:10pm
2655,Wooden Shoe," (Disco - WE)(Some L, OC)",1391 Broadway,Bars/Clubs,"(D),(L),(OC),(WE)",Salem,OR,1981,,,,3/17/2022 3:10pm
2661,Rosemary's,(Some L)(Cruisy) ,2027 Hanover Ave.,"Bars/Clubs,Cruising Areas","(L),(*)",Allentown,PA,1981,,,,3/21/2022 7:26am
2662,Stonewall ,(Disco),28-30 N. 10th St.,Bars/Clubs,"(D),(YC),(*)",Allentown,PA,1981,,,,3/17/2022 3:10pm
2663,The Club ,(Disco),31 S. 8th St.,Bars/Clubs,"(M),(YC),(D),(P)",Allentown,PA,1981,,,,3/17/2022 3:10pm
2667,Adult Book Store Five Points,,,Book Store,,Bethlehem,PA,1981,,,,3/21/2022 8:37am
2669,The Lark ,(Rte. 202 N.),302 Dekalb St. ,,,Bridgeport,PA,1981,,,,3/17/2022 3:10pm
2671,Castaways ,(Some L )(WE*) ,629 Front,"Bars/Clubs,Hotel","(P),(H),(D),(L),(WE),(*)",Cresson,PA,1981,,,,3/21/2022 7:50am
2672,Del Roy's Diner ,,2510 N. Hampton St.,Restaurant,"(M),(R),(C),(AH)",Easton,PA,1981,,,,3/17/2022 3:10pm
2674,Washington Grill ,(Some L)(Disco),1002 Washington PI.,Bars/Clubs,"(D),(L),(*)",Erie,PA,1981,,,,3/17/2022 3:10pm
2678,Golden Arrow ,,134 E. Pittsburgh St.,Bars/Clubs,,Greenburg,PA,1981,,,,3/17/2022 3:10pm
2679,Safari Lounge ,(Disco),108 W . Pittsburgh St.,Bars/Clubs,"(D),(YC),(*)",Greenburg,PA,1981,,,,3/17/2022 3:10pm
2682,C-1 ,(Disco)(Some L) ,400 S. Cameron,Bars/Clubs,"(*),(L),(D)",Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2683,Club Orpheus ,(Disco)(AH-WE) ,4701 N. Front St.,Bars/Clubs,"(AH),(WE),(*),(P),(YC),(D)",Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2684,D-Gem Lounge,(Many L),4425 N.Front St.,Bars/Clubs,"(L),(D),(*)",Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2685,Dignity,,"P.O. Box 297, Harrisburg 17108",Religious Institution,,Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2687,La Rose Rouge ,(Cruisy)  ,400 N. 2nd,"Bars/Clubs,Cruising Areas",(*),Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2688,Neptune Lounge ,"(Some YC, W)(Cruisy)",268 North St.,"Bars/Clubs,Cruising Areas","(YC),(W),(*)",Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2689,Strawberry Inn, (Snacks) ,34 N. 2nd,Bars/Clubs,,Harrisburg,PA,1981,,,,3/17/2022 3:10pm
2696,Den of Pleasure,(Adult books) ,49 Prince St.,Book Store,,Lancaster,PA,1981,,,,3/17/2022 3:10pm
2697,Erotic Forum ,(Books) ,227 N. Prince St.,Book Store,(*),Lancaster,PA,1981,,,,3/17/2022 3:10pm
2698,Sundown Lounge ,,429 N. Mulberry St.,Bars/Clubs,"(L),(D),(PT)",Lancaster,PA,1981,,,,3/17/2022 3:10pm
2699,Tally Ho ,"(Some YC, L)(Disco)(R - upstairs)",201 W. Orange,"Bars/Clubs,Restaurant","(*),(YC),(L),(D),(R)",Lancaster,PA,1981,,,,3/17/2022 3:10pm
2700,Warehouse Sanctuary ,(AH - WE),227 N. Prince St.,Bars/Clubs,"(M),(AH),(WE),(BYOB),(YC)",Lancaster,PA,1981,,,,3/17/2022 3:10pm
2711,Mother's ,,34 N. Main St.,Restaurant,"(M),(R)",New Hope,PA,1981,,,,3/17/2022 3:10pm
2713,New Prelude ,(4 bars)(Cruisy)1 mi. W. on US 202,408 York Rd.,"Bars/Clubs,Cruising Areas","(YC),(D),(*)",New Hope,PA,1981,,,,3/17/2022 3:10pm
