Auto#,title,amenityfeatures,description,streetaddress,type,city,state,unclear_address,unclear type or question,notes,Year,Last Modified
5844,Jefferson House,"(*),(GF),(IGTA)","534-5247/Fax: 534-5247 51 newly renovated B&B, tropical garden",1018 Jefferson,Accommodations,Miami Beach/South Beach,FL,,,,1997,9/29/2023 4:24pm
5906,Pleasure Emporium,,673-3111,1019 5th St,Erotica,Miami,FL,,,,1997,12/16/2023 5:25pm
9335,Dignity,,"(St. Vincent's Church), 363-0932, 7:30pm 2nd & 4th Sat",1020 Columbia St,Spiritual Groups,Salem,OR,,,,1997,12/16/2023 5:25pm
6113,Magnolia Station B&B,"(M),(SW)",523-3923,1020 Edgewood Ave NE,Accommodations,Atlanta,GA,,,,1997,12/16/2023 5:25pm
4891,Frenchy's,,776-5940,1020 Geary St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
5850,Park Washington,"(GF),(SW)",532-1930,1020 Washington,Accommodations,Miami Beach/South Beach,FL,,,,1997,9/29/2023 4:24pm
10526,Wildrose Tavern & Restaurant,"(W),(F),(E),(BW),(WC)","324-9210 11am-midnight, til 2am Fri-Sat",1021 E Pike St,Bars,Seattle,WA,,,,1997,12/16/2023 5:25pm
3921,Backstreet ,"(MW),(D),(S),(PC),(WC)","#Q, 664-2744 9pm-?",1021 Jessie Rd,Bars,Little Rock,AR,,,,1997,12/16/2023 5:25pm
3922,Discovery III,"(*),(M),(D),(TG),(S),(PC),(WC)","664-4784 from 9pm, clsd Sun-Wed",1021 Jessie Rd,Bars,Little Rock,AR,,,,1997,12/16/2023 5:25pm
4379,L'Amour Shoppe,,521-7987,1022 9th St,Erotica,Modesto,CA,,,,1997,12/16/2023 5:25pm
9040,Leeward Lounge,"(MW),(F)","Ashtabula, (216) 964-9935 8pm-2:30am",1022 Bridge St,Bars,Erie,OH,,,,1997,12/16/2023 5:25pm
9379,Leeward Lounge,"(MW),(F)",(216) 964-9935 8pm-2:30am,1022 Bridge St,Bars,Ashtabula,OH,,,,1997,12/16/2023 5:25pm
5322,Starlight Playhouse & Cabaret,"(MW),(F),(WC)","(860) 289-0789 4:30pm-1am Th (club), Fri-Sat (shows)",1022 Main St,Bars,East Hartford,CT,,,,1997,12/16/2023 5:25pm
10635,Tap Room,"(M),(NH),(PC)","(near entrance), 342-9563 5pm-midnight, later on weekends",1022 Quarrier St,Bars,Charleston,WV,,,,1997,12/16/2023 5:25pm
10050,Mary's,"(*),(M),(L),(WC)","527-9669 7am-2am, from 10am Sun for brunch, patio",1022 Westheimer,Bars,Houston,TX,,,,1997,9/29/2023 4:24pm
5626,J. Miles Clothing,,462-2710,1023 E Las Olas Blvd,Bookstores/Retail Shops,Fort Lauderdale,FL,,,,1997,12/16/2023 5:25pm
7006,Central Station,"(*),(MW),(D),(CW),(S),(WC)","222-2216 4pm-4am, til midnight Sun",1025 Marshall,Bars,Shreveport,LA,,,,1997,9/29/2023 4:24pm
5510,Passport Executive Travel,(IGTA),337-7718/(800) 222-9800,1025 Thomas Jefferson St NW,Travel/Tour Operators,Washington,D.C,,,,1997,12/16/2023 5:25pm
7941,New Realities,(WC),"342-1863 11am-10pm, til 6pm Sun, progressive",1026 Howard St,Bookstores/Retail Shops,Omaha,NE,,,,1997,12/16/2023 5:25pm
9268,Espress It!,(MW),"227-2551 5pm-2:30am, also gallery",1026 SW Stark,Restaurants & Cafes,Portland,OR,,,,1997,9/29/2023 4:24pm
6149,Chow,"(*),(WC)","872-0869 lunch & dinner, popular Sun brunch, contemporary American, some veggie",1026-1/2 N Highland Ave,Restaurants & Cafes,Atlanta,GA,,,,1997,12/16/2023 5:25pm
5220,Mr. Bill's,"(M),(NH)",534-1759 9am-2am,1027 Broadway,Bars,Denver,CO,,,,1997,9/29/2023 4:24pm
4667,California Cuisine,(WC),"543-0790 11am-10pm, 5pm-10:30pm Sat-Sun, clsd Mon, French/Italian, some veggie",1027 University Ave,Restaurants & Cafes,San Diego,CA,,,,1997,12/16/2023 5:25pm
5236,Category Six,,"832-6263, 10am-6pm, 11am-5pm wknds, lesbigay",1029 E 11th Ave,Bookstores/Retail Shops,Denver,CO,,,,1997,12/16/2023 5:25pm
3828,Casa de Cristo Evangelical Church,,"265-2831, 8:45am, 10:30am & 6:30pm Sun",1029 E Turney,Spiritual Groups,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
10796,The Blue Lite,"(MW),(NH)","457-1636 2pm-2am, til 2:30am Fri-Sat",1029 N 8th St,Bars,Sheboygan,WI,,,,1997,12/16/2023 5:25pm
5760,Palm Grill,,296-1744,1029 Southard St,Restaurants & Cafes,Key West,FL,,,,1997,12/16/2023 5:25pm
5747,Numbers,"(M),(NH),(D),(S)",296-0333 2pm-4am,1029 Truman ,Bars,Key West,FL,,,,1997,9/29/2023 4:24pm
4680,Obelisk the Bookstore,(WC),"297-4171 11am-10pm, noon-8pm Sun, lesbigay",1029 University Ave,Bookstores/Retail Shops,San Diego,CA,,,,1997,12/16/2023 5:25pm
3938,Casablanca Club,"(MW),(NH),(D)","324-1384, 7pm-2am",1030 20th St,Bars,Anaheim,CA,,,,1997,12/16/2023 5:25pm
5797,Roy's Green Paint,"(*),(M),(D),(S),(BW)","683-6021 4pm-2am, til midnight Sun",1030 E Main St,Bars,Lakeland,FL,,,,1997,12/16/2023 5:25pm
10764,Cafe Knickerbocker,"(*),(WC)","272-0011 6:30am-10pm, til 11pm Sat-Sun",1030 Juneau Ave,Restaurants & Cafes,Milwaukee,WI,,,,1997,10/4/2023 1:25pm
4380,Liberty Adult Book Store,,"524-7603, 524-7603, 24hrs",1030 Kansas Ave,Erotica,Modesto,CA,,,,1997,12/16/2023 5:25pm
4934,Kearney Books & Video,,"391-9246, 24hrs",1030 Kearney St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
8027,The Inn on Newfound Lake,"(GF),(F),(SW)","Rte. 3-A, 744-9111/(800) 745-7990 American restaurant, full bar",1030 Mayhew Trpk ,Accommodations,Bridgewater,NH,,,,1997,12/16/2023 5:25pm
8016,Steve's,"(MO),(PC)","323-8770 24hrs, spa",1030 W 2nd St,Men's Clubs,Reno,NV,,,,1997,12/16/2023 5:25pm
6157,Majestic Diner,(*),"875-0276 24hrs, diner right from the '50s, cantankerous waitresses included",1031 Ponce de Leon,Restaurants & Cafes,Atlanta,GA,,,,1997,9/29/2023 4:24pm
7821,A St. Louis Guesthouse,,773-1016 in historic Soulard district,1032 Allen Ave,Info Lines & Services,St. Louis,MO,,,,1997,12/16/2023 5:25pm
6169,Maddix,(WC),"892-8004, 11am-7pm, 1-6pm Sun-Tue, swimwear etc.",1034 N Highland,Bookstores/Retail Shops,Atlanta,GA,,,,1997,12/16/2023 5:25pm
8991,Outland,"(MW),(NH)",299-0300 6am-2:30am,1034 Perry St,Bars,Columbus,OH,,,,1997,12/16/2023 5:25pm
9233,Boxx's,"(*),(M),(V),(WC)","226-4171 11:30am-2:30am, from noon wknds, also",1035 SW Stark,Bars,Portland,OR,,,,1997,9/29/2023 4:24pm
9269,Fish Grotto,(*),"(at Boxx's Bar) 226-4171 11:30am-10:30pm, from 4:30pm wknds",1035 SW Stark,Restaurants & Cafes,Portland,OR,,,,1997,9/29/2023 4:24pm
7675,The Times Bar & Cafe,"(MW),(E),(WC)",333-2762 11am-1am,1036 Nicollet Ave,Bars,Minneapolis,MN,,,,1997,12/16/2023 5:25pm
4280,The Zone,"(MO),(PC)",464-8881,1037 N Sycamore Ave,Men's Clubs,Hollywood,CA,,,,1997,12/16/2023 5:25pm
4894,The Locker Room Bookstore,,775-9076,1038 Polk St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
9249,Scandal's Tavern,"(M),(NH),(WC)",227-5887 noon-2:30am,1038 SW Stark St,Bars,Portland,OR,,,,1997,12/16/2023 5:25pm
9117,Grateful Bean Cafe,(E),"236-3503 8am-5pm, til midnight Fri, 10am-2am Sun",1039 Walker,Restaurants & Cafes,Oklahoma City,OK,,,,1997,9/29/2023 4:24pm
8094,Maxwell's,"(M),(D),(E),(WC)","656-9632 5pm-2am, til 3am Fri-Sat, Italian",1039 Washington St,Restaurants & Cafes,Hoboken,NJ,,,,1997,12/16/2023 5:25pm
9229,MacMaster House,(GF),223-7362/(800) 774-9523 historic mansion,1041 SW Vista Ave,Accommodations,Portland,OR,,,,1997,9/29/2023 4:24pm
8850,New Visions Videos,,"725-8034, also ",1045 N Cherry St,Erotica,Winston-Salem,NC,,,,1997,12/16/2023 5:25pm
4503,Mary's,"(MW),(D),(F),(WC)",622-1971 2pm-2am,1047 E 2nd St,Bars,Pomona,CA,,,,1997,12/16/2023 5:25pm
5816,Swirl,"(MW),(D)",534-2060 call for events,1049 Washington,Bars,Miami,FL,,,,1997,9/29/2023 4:24pm
5845,Kenmore Hotel,"(GF),(SW)",531-4199,1050 Washington Ave,Accommodations,Miami Beach/South Beach,FL,,,,1997,12/16/2023 5:25pm
4658,Rich's,"(*),(M),(V),(YC)",295-2195 open Th-Sun,1051 University Ave,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
5882,Lulu's,"(*),(WC)","532-6147 11am-2am, Southern homecooking, full bar",1053 Washington,Restaurants & Cafes,Miami Beach/South Beach,FL,,,,1997,9/29/2023 4:24pm
6164,Bill Hallman's,,"876-6055, noon-1pm, til 6pm Sun-Tue, hip designer fashions",1054 N Highland Ave,Bookstores/Retail Shops,Atlanta,GA,,,,1997,12/16/2023 5:25pm
4971,The Chauteau Tivoli,(GF),776-5462/(800) 228-1647 historic San Francisco B&B,1057 Steiner St,Accommodations,San Francisco,CA,,,,1997,12/16/2023 5:25pm
5870,Twist,"(*),(M),(D),(WC)",538-9478 1pm-5am,1057 Washington Ave,Bars,Miami Beach/South Beach,FL,,,,1997,12/16/2023 5:25pm
6201,Hurricane Mountain B&B,"(MO),(WC)",673-6828,1058 Franklin Hill Rd,Accommodations,Dalton,GA,,,,1997,12/16/2023 5:25pm
4936,The Marsh,,"(at 22nd St.) 641-0235, queer-positive theater",1062 Valencia,Info Lines & Services,San Francisco,CA,,,,1997,9/29/2023 4:24pm
4325,Night Hawk,(MO),"662-4276 10pm-?, from 5pm Sun, clsd Mon-Wed",1064 Myra Ave,Men's Clubs,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
7669,Checkers,"(M),(D),(S),(WC)",776-7915 6pm-1am,1066 E 7th St,Bars,St. Paul,MN,,,,1997,12/16/2023 5:25pm
5234,Las Margaritas,(WC),"777-0194 from 11am, bar til 2am",1066 Old S Gaylord St,Restaurants & Cafes,Denver,CO,,,,1997,12/16/2023 5:25pm
6132,Kaya,"(MW),(MRC-AF),(F),(D),(E),(S)","874-4460 noon-midnight, til 4am Fri, from 5pm Sat-Sun, patio, American, some veggie",1068 Peachtree St,Bars,Atlanta,GA,,,,1997,12/16/2023 5:25pm
8986,Garrett's Saloon,"(M),(NH)",449-2351 11am-2:30am,1071 Parsons Ave,Bars,Columbus,OH,,,,1997,12/16/2023 5:25pm
5781,Regency Travel,(IGTA),"#19, 294-0175/(800) 374-2784",1075 Duval St,Travel/Tour Operators,Key West,FL,,,,1997,12/16/2023 5:25pm
5768,Club Body Tech,(MW),"292-9683 6am-11pm, 9am-10pm wknds, full gym, sauna, message therapy available",1075 Duval St,Gyms & Health Clubs,Key West,FL,,,,1997,12/16/2023 5:25pm
9171,Royal Blend,,"383-0873, 7am-7pm",1075 NW Newport,Restaurants & Cafes,Bend,OR,,,,1997,9/29/2023 4:24pm
6153,Einstein's,,"876-7925, noon-1am, American, full bar",1077 Juniper ,Restaurants & Cafes,Atlanta,GA,,,,1997,9/29/2023 4:24pm
6137,The Metro,"(M),(D),(S),(V)",874-9869 3pm-3am,1080 Peachtree St,Bars,Atlanta,GA,,,,1997,12/16/2023 5:25pm
6141,Opus I,"(M),(NH),(WC)",634-6478 9pm-4am,1086 Alco St NE,Bars,Atlanta,GA,,,,1997,12/16/2023 5:25pm
4300,Detour,"(M),(L)",664-1189,1087 Manzanita,Bars,Los Angeles,CA,,,,1997,9/29/2023 4:24pm
4920,The Gate,"(M),(NH)","885-9871 4pm-2am, 11am-2am wknds, Sun brunch",1093 Pine St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
7660,Be Yourself Executive Inn - Twin Cities,"(M),(N)",698-3571,1093 Snelling Ave S,Accommodations,St. Paul,MN,,,,1997,12/16/2023 5:25pm
6186,Southern Voice,,"30306, 876-1819, weekly",1095 Zenolite Rd,Publications,Atlanta,GA,,,,1997,12/16/2023 5:25pm
7714,Star Harbor Resort,,"834-3796, cabins on Lake Superior",1098 Hwy 61 E,Accommodations,Two Harbors,MN,,,,1997,12/16/2023 5:25pm
8008,1099 Club,"(*),(MW),(NH),(S),(V),(WC)",329-1099 24hrs wknds,1099 S Virginia ,Bars,Reno,NV,,,,1997,12/16/2023 5:25pm
10745,1100 Club,"(M),(D),(F)",647-9950 7am-2am,1100 1st St,Bars,Milwaukee,WI,,,,1997,12/16/2023 5:25pm
4115,The Broadway,"(M),(NH)",432-3646 10am-2am,1100 E Broadway,Bars,Long Beach,CA,,,,1997,12/16/2023 5:25pm
5253,Dignity-Denver,,"(Capitol Hts. Presb. Church) 322-8485, 5pm Sun",1100 Fillmore,Spiritual Groups,Denver,CO,,,,1997,9/29/2023 4:24pm
6638,Carriage House,"(GF),(NH),(F),(WC)","282-7411 3 flrs., food served, steak/seafood, gay-owned/run",1100 Kilgore,Bars,Muncie,IN,,,,1997,9/29/2023 4:24pm
9730,Alan Gold's,"(*),(MW),(D),(F),(S),(WC)",629-8080 4:30pm-3am,1100 McCallie Ave,Bars,Chattanooga,TN,,,,1997,9/29/2023 4:24pm
4875,Polk Gulch Saloon,"(M),(NH),(OC)",771-2022 6am-2am,1100 Polk St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
10040,Chances,"(W),(D),(E),(WC)",523-7217 10am-2am,1100 Westheimer,Bars,Houston,TX,,,,1997,9/29/2023 4:24pm
7113,Allegro,"(M),(D)","837-3906 6pm-2am, from 4pm Sun",1101 Cathedral St,Bars,Baltimore,MD,,,,1997,12/16/2023 5:25pm
10427,Tony's Coffee,(WC),"738-4710 7am-10pm, patio",1101 Harris Ave,Restaurants & Cafes,Bellingham,WA,,,,1997,12/16/2023 5:25pm
5468,Nob Hill,"(M),(D),(MRC-AF),(F),(S)","797-1101 5pm-2am, from 6pm wknds",1101 Kenyon NW,Bars,Washington,D.C,,,,1997,9/29/2023 4:24pm
10761,Walker's Point Marble Arcade,"(MW),(F),(E),(WC)",647-9430 bowling alley,1101 S 2nd St,Bars,Milwaukee,WI,,,,1997,12/16/2023 5:25pm
9508,Twin Travel,,923-2995,1101 Spruce St,Travel/Tour Operators,Philadelphia,PA,,,,1997,12/16/2023 5:25pm
5709,The Cuban Club Suites,"(GF),(IGTA)",296-0465/(800) 432-4849 award-winning historic hotel overlooking Duval St.,1102-A Duval St,Accommodations,Key West,FL,,,,1997,12/16/2023 5:25pm
7138,Gypsy Cafe,,"625-9310, 11am-1am, til 3pm Sun",1103 Hollins St,Restaurants & Cafes,Baltimore,MD,,,,1997,12/16/2023 5:25pm
8151,Rainbow Place,,"848-2455, info line & community center",1103 N Broad,Info Lines & Services,Woodbury,NJ,,,,1997,12/16/2023 5:25pm
5449,Back Door Pub,"(M),(MRC-AF)","546-5979 5pm-2am, til 3am Fri-Sat",1104 8th St SE,Bars,Washington,D.C,,,,1997,12/16/2023 5:25pm
10573,Basic Plumbing,(MO),682-8441,1104 Pike St,Men's Clubs,Seattle,WA,,,,1997,12/16/2023 5:25pm
5593,Club Cathode Ray,"(*),(M),(V)","462-8611 2pm-2am, til 3am Sat",1105 E Las Olas Blvd,Bars,Fort Lauderdale,FL,,,,1997,12/16/2023 5:25pm
10674,Java's/Za's,"(MW),(D),(V),(18+)","435-5476 8pm-2:30am, 18+ Sun",1106 Main St,Bars,Green Bay,WI,,,,1997,12/16/2023 5:25pm
10767,Walkers Point Cafe,,"384-7999, opens 10pm",1106 S 1st St,Restaurants & Cafes,Milwaukee,WI,,,,1997,12/16/2023 5:25pm
6769,Sidestreet Saloon,"(MW),(NH)",267-0324 2pm-2am,1106 S Pattie ,Bars,Wichita,KS,,,,1997,12/16/2023 5:25pm
6340,The Papa's Club 96,"(M),(NH)","333-0074 2pm-2am, patio",1108 Front St,Bars,Boise,ID,,,,1997,12/16/2023 5:25pm
7784,The Vineyard,"(M),(S)",421-1082 7am-1am,1108 Grand Ave,Bars,Kansas City,MO,,,,1997,12/16/2023 5:25pm
4223,Marix Tex Mex,"(MW),(WC)","(213) 656-8800 11am-midnight, great margaritas",1108 N Flores,Restaurants & Cafes,West Hollywood,CA,,,,1997,12/16/2023 5:25pm
9685,South Carolina Gay/Lesbian Community Center/Info Line,,"771-7713, 24hr message, 6pm-10pm, from 2pm Sat, clsd Sun & Mon",1108 Woodrow St,Info Lines & Services,Columbia,SC,,,,1997,12/16/2023 5:25pm
10648,House of Video,,525-2194,1109 4th Ave,Erotica,Huntington,WV,,,,1997,12/16/2023 5:25pm
9690,Pipeline,"(MW),(NH),(S),(PC)","771-0121 9pm-6am, clsd Sun-Tue",1109 Assembly,Bars,Columbia,SC,,,,1997,9/29/2023 4:24pm
5162,Marquee,"(GF),(D),(S),(WC)",447-1803 7pm-2am,1109 Walnut ,Bars,Boulder,CO,,,,1997,9/29/2023 4:24pm
6525,The Pride Agenda,(WC),"524-8429 11am-7pm, til 8pm Th-Fri, 11am-5pm wknds",1109 Westgate ,Bookstores/Retail Shops,Oak Park,IL,,,,1997,9/29/2023 4:24pm
10117,Austin St. Inn,"(MW),(D),(S)","687-7703 8am-2am, clsd Mon-Tue",1110 Austin St,Bars,McAllen,TX,,,,1997,12/16/2023 5:25pm
3781,Arizona Royal Villa Apts.,"(MO),(SW),(N)","#8, 266-6883 jacuzzi, cont'l brkfst",1110 E Turney Ave,Accommodations,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
5034,Linnea's Cafe,,"541-5888, til midnight, til 2am wknds, plenty veggie",1110 Garden,Restaurants & Cafes,San Luis Obispo ,CA,,,,1997,9/29/2023 4:24pm
5378,Dan's Adult World,,456-3780,1110 Main St,Erotica,Williamantic,CT,,,,1997,12/16/2023 5:25pm
9881,West Lynn Cafe,(BW),482-0950 vegetarian,1110 W Lynn ,Restaurants & Cafes,Austin,TX,,,,1997,12/16/2023 5:25pm
5769,Pro Fitness,,"294-1865, 6am-9pm, from 9am-7pm Sat & 11am-5pm Sun",1111 12th St,Gyms & Health Clubs,Key West,FL,,,,1997,12/16/2023 5:25pm
9697,MCC Columbia,,"256-2154, 11am Sun",1111 Belleview,Spiritual Groups,Columbia,SC,,,,1997,9/29/2023 4:24pm
5472,Tracks,"(*),(MW),(D),(A),(F),(YC),(WC)",488-3320 9pm-4am,1111 First St SE,Bars,Washington,D.C,,,,1997,12/16/2023 5:25pm
10636,Lee Street Deli,,"343-3354, 11am-3pm, bar til 1am",1111 Lee St E,Restaurants & Cafes,Charleston,WV,,,,1997,12/16/2023 5:25pm
7785,City Seen,(WC),472-8833 11am-7pm,1111 Main St,Restaurants & Cafes,Kansas City,MO,,,,1997,12/16/2023 5:25pm
10083,Crossroads Market Bookstore/Cafe,"(F),(WC)","942-0147 9am-10pm, til 11pm Fri-Sat, lesbiga",1111 Westheimer ,Bookstores/Retail Shops,Houston,TX,,,,1997,9/29/2023 4:24pm
8941,Patisserie Baroque,,"861-1881, 8am-6pm, til 7pm Fri, from 10am Sat, clsd Sun-Mon",1112 Kenilworth Ave,Restaurants & Cafes,Cincinnati ,OH,,,,1997,12/16/2023 5:25pm
9197,HIV Resource Center,,"883-2437, 11am-5pm",1112 Pine St,Info Lines & Services,Klamath Falls ,OR,,,,1997,12/16/2023 5:25pm
10490,Hill House B&B,"(*),(MW)",720-7161 full brkfst,1113 E John St,Accommodations,Seattle,WA,,,,1997,12/16/2023 5:25pm
7141,Mencken's Cultured Pearl Cafe,(WC),837-1947 Mexican,1114 Hollins St,Restaurants & Cafes,Baltimore,MD,,,,1997,12/16/2023 5:25pm
10515,Re-bar,"(*),(GF),(D),(YC),(E)","(at Boren Ave.), 233-9873 9pm-2am, 'Queer Disco' Th",1114 Howell,Bars,Seattle,WA,,,,1997,10/2/2023 5:29pm
6707,Gallery Book Store,,"244-2916, 24hrs",1114 Walnut St,Erotica,Des Moines,IA,,,,1997,12/16/2023 5:25pm
8217,Dave's Not Here,,"983-7060, 11am-10pm, clsd Sun, New Mexican",1115 Hickock St,Restaurants & Cafes,Santa Fe,NM,,,,1997,12/16/2023 5:25pm
10576,Seattle Jacks,(MO),"(nr. Boren) every Tue, door 7:30pm-8pm",1115 Pike St,Men's Clubs,Seattle,WA,,,,1997,12/16/2023 5:25pm
6491,People Like Us,,"248-6363, 10am-9pm, Chicago's only exclusively lesbigay bookstore",1115 W Belmont,Bookstores/Retail Shops,Chicago,IL,,,,1997,12/16/2023 5:25pm
6409,Outlines/Nightlines,,"#2-D, 871-7610, monthly",1115 W Belmont Ave,Publications,Chicago,IL,,,,1997,12/16/2023 5:25pm
6387,Horizon Book Store,,"328-2988, 10am-6pm, clsd Sun",1115-1/2 W Oregon,Bookstores/Retail Shops,Champaign/Urbana,IL,,,,1997,12/16/2023 5:25pm
5604,Johnny's,"(M),(NH),(S)","522-5931 11am-2am, from noon Sun",1116 W Broward Blvd,Bars,Fort Lauderdale,FL,,,,1997,12/16/2023 5:25pm
4442,J.P.'s,"(M),(D)",778-5310 4pm-midnight,1117 N Palm Canyon,Bars,Palm Springs,CA,,,,1997,12/16/2023 5:25pm
10575,Club Z,"(MO),(PC)","622-9958 4pm-9:30am, 24hr Fri-Mon",1117 Pike St,Men's Clubs,Seattle,WA,,,,1997,12/16/2023 5:25pm
10521,Spag's Tavern,"(MW),(NH),(OC)","322-3232 2pm-2am, from noon wknds, bear bar",1118 E Pike,Bars,Seattle,WA,,,,1997,12/16/2023 5:25pm
5696,Alexander's Guest House,"(M),(SW),(N),(IGTA)",294-9919/(800) 654-9919 ,1118 Fleming St,Accommodations,Key West,FL,,,,1997,12/16/2023 5:25pm
4216,The Heights Cafe,"(MW),(BYOB)","(213) 650-9688 7am-11pm, 8pm-midnight Fri-Sat, til 9pm Sun, bistro, plenty veggie",1118 N Crescent Heights Blvd,Restaurants & Cafes,West Hollywood,CA,,,,1997,12/16/2023 5:25pm
4893,Le Salon Book Store,,673-4492,1118 Polk St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
7576,AA Gay/Lesbian,,"(United Ministries) E. Lansing, 321-8781",1118 S Harrison St,Info Lines & Services,Lansing,MI,,,,1997,12/16/2023 5:25pm
6911,New Orleans Guest House,(GF),"566-1177/(800) 562-1177 1848 Creole cottage, courtyard",1118 Ursulines St,Accommodations,New Orleans,LA,,,,1997,12/16/2023 5:25pm
10647,Bookmark Video,,525-6861,1119 4th Ave,Erotica,Huntington,WV,,,,1997,12/16/2023 5:25pm
6898,French Quarter Suites,(GF),"524-7725/(800) 457-2253 pool, hot tub",1119 N Rampart ,Accommodations,New Orleans,LA,,,,1997,12/16/2023 5:25pm
7859,MCC of Greater St. Louis,,"231-9100, 9:30am & 11am Sun, 5:30 Sat",1120 Dolman ,Spiritual Groups,St. Louis,MO,,,,1997,9/29/2023 4:24pm
8883,Dar's Bar,"(MW),(D)",454-9128 9pm-2:30am,1120 W Tuscarawas,Bars,Canton,OH,,,,1997,12/16/2023 5:25pm
10643,Driftwood Lounge,"(MW),(D),(V),(YC),(WC)","696-9858 5pm-3am, also Beehive upstairs",1121 7th Ave,Bars,Huntington,WV,,,,1997,12/16/2023 5:25pm
7991,God's Word Fellowship,,"(Comm. Counseling Ctr.), 222-7814, (pager), Bible study, TS/TV welcome, 7pm Th",1121 Almond Tree Ln,Spiritual Groups,Las Vegas,NV,,,,1997,12/16/2023 5:25pm
4874,P.S.,"(M),(NH),(OC)",885-1448 6am-2am,1121 Polk St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
5814,Comedy Zone,"(GF),(E)","672-4788 Tue gay night, call for events",1121 Washington Ave ,Bars,Miami,FL,,,,1997,12/16/2023 5:25pm
4867,Brain Wash,"(*),(GF),(E),(BW)","431-9274 7:30am-midnight, til 1am Fri-Sat, laundromat& cafe",1122 Folsom St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
7759,Eclectics,,443-0873,1122-A Wilkes Blvd,Erotica,Columbia,MO,,,,1997,12/16/2023 5:25pm
10140,Cameo,"(GF),(BW),(D)","226-7055 10pm-4am Fri-Sun, underground mini-rave",1123 E Commerce,Bars,San Antonio,TX,,,,1997,12/16/2023 5:25pm
5723,La Terraza/Le Te Da,"(*),(MW),(SW),(IGTA)","296-6706/(800) 528-3320 tropical setting, gourmet restaurant, 2 bars, Sun T-dance",1125 Duval St,Accommodations,Key West,FL,,,,1997,12/16/2023 5:25pm
9253,Three Sister's Tavern,"(M),(NH),(D)","228-0486 1pm-2:30am, clsd Sun",1125 SW Stark St,Bars,Portland,OR,,,,1997,12/16/2023 5:25pm
10600,Spokane Arcade,,"747-1621, 24hrs",1125 W 1st St,Erotica,Spokane,WA,,,,1997,12/16/2023 5:25pm
10673,Brandy's II,(M),437-3917 1pm-2am,1126 Main St,Bars,Green Bay,WI,,,,1997,12/16/2023 5:25pm
8982,Downtown Connection,"(M),(NH)","299-4880 3pm-2:30am, sports bar",1126 N High St,Bars,Columbus,OH,,,,1997,12/16/2023 5:25pm
10853,Embassy Guest House,,725-8284,1126 Seaview,Accommodations,Condado,PR,,,,1997,10/9/2023 5:42pm
10879,Panache,(*),"725-2400 dinner only, French",1127 Calle Seaview,Restaurants & Cafes,Condado,PR,,,,1997,10/9/2023 6:09pm
10720,Affirmation Methodist,,"(United Methodist Church), 256-2353, 10am Sun, also social group, call for details",1127 University Ave,Spiritual Groups,Madison,WI,,,,1997,12/16/2023 5:25pm
6440,Granville Anvil,"(M),(NH)",973-0006 11am-2am,1127 W Granville,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
8882,Boardwalk,"(M),(D),(S),(WC)",453-8000 5pm-2:30am,1127 W Tuscarawas,Bars,Canton,OH,,,,1997,12/16/2023 5:25pm
6984,Rings of Desire,,"2nd flr., 524-6147, 11am-7pm, piercing studio",1128 Decatur St,Bookstores/Retail Shops,New Orleans,LA,,,,1997,12/16/2023 5:25pm
6993,Vieux Carre MCC,,"945-5390, 11am Sun",1128 St Roch,Spiritual Groups,New Orleans,LA,,,,1997,12/16/2023 5:25pm
9726,St. Francis & St. Clare MCC,,"332-3966, 5:30pm Sun (7pm summers)",1129 E 9th St,Spiritual Groups,Sioux City,SD,,,,1997,12/16/2023 5:25pm
5720,Island House for Men,"(*),(MO),(F),(SW),(N),(IGTA)","294-6284/(800) 890-6284 sauna, gym",1129 Fleming St,Accommodations,Key West,FL,,,,1997,12/16/2023 5:25pm
5554,Live & Let Live AA,(WC),"(Easy Does It Club), 258-9407",1130-B Ridgewood Ave,Info Lines & Services,Daytona Beach,FL,,,,1997,12/16/2023 5:25pm
4384,Monterey Fireside Lodge,(GF),"373-4172/(800) 722-2624 cont'l breakfast, hot tub, fireplaces",1131 10th St,Accommodations,Monterey,CA,,,,1997,12/16/2023 5:25pm
6896,French Quarter B&B,,"525-3390 priv. bath, full bkfst",1132 Ursuline,Accommodations,New Orleans,LA,,,,1997,9/29/2023 4:24pm
5077,Crêpe Place,"(BW),(WC)","429-6994 11am-midnight, 10am-1am wknds, garden, patio, plenty veggie",1134 Soquel Ave,Restaurants & Cafes,Santa Cruz,CA,,,,1997,9/29/2023 4:24pm
