ID2,title,amenityfeatures,description,streetaddress,unclear_address,type,city,state,Year,unclear type or question,notes,Last Modified
1765,Mangia Mangia Pasta Café,"(GF),(BW)",294-2469 5:30pm-10pm,900 Southard St.,,Restaurants & Cafes,Key West,FL,1994,,,4/25/2023 9:23pm
2735,Worldwide Travel & Cruises ,(IGTA),Gretna  394-8834/(800)576-0238,900 Terry Pkwy,,Travel/Tour Operators,New Orleans,LA,1994,,,5/19/2023 11:02am
20,Alabama Adult Books,,"322-7323, 24hrs",901 5th Ave. N.,,Erotica,Birmingham,AL,1994,,,4/25/2023 9:23pm
2690,Café Lafitte in Exile,"(*),(V)","522-8397 24hrs, cruise bar upstairs ",901 Bourbon St.,,"Bars,Cruising Areas",New Orleans,LA,1994,,,4/25/2023 9:24pm
2734,Uniglobe Passport Travel,(IGTA),561-0588,901 Convention Ctr. Blvd. #114,,Travel/Tour Operators,New Orleans,LA,1994,,,4/25/2023 9:24pm
3302,Broadway's,,"Mpls. 338-7303, 24hrs",901 Hennepin Ave.,,Erotica,Minneapolis,MN,1994,,,8/7/2023 3:31pm
1825,TWN (The Weekly News),,757-6333,901 NE 79th St.,,Publications,Miami,FL,1994,,,4/25/2023 9:23pm
1619,Boot's,"(CW),(L),(WC)","792-9177 noon-2am, til 3am Sat",901 SW 27th Ave.,,Bars,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
4153,Irregardless Café,(GF),"833-8898 lunch & dinner, dinner only Sat, Sun brunch, vegetarian & white meat ",901 W. Morgan St.,,Restaurants & Cafes,Raleigh ,NC,1994,,,4/25/2023 9:24pm
1732,Lighthouse Court,"(*),(F),(BW),(SW),(N),(IGTA)","294-9588 gay men only, tropical poolside restaurant & bar",902 Whitehead St.,,Accommodations,Key West,FL,1994,,,4/25/2023 9:23pm
5005,Grand St. Adult Theater & Books,,"372-0119, 24hrs",903 S. Grand St.,,Erotica,Amarillo,TX,1994,,,4/25/2023 9:24pm
2535,"Bar Ltd., The","(MW),(D),(S),(WC)",232-0543 7pm-2am,903 Sycamore ,,Bars,Waterloo,IA,1994,,,4/25/2023 9:24pm
5002,Boulevard Book Store & Video ,,"379-9002, 24hrs",904 E. Amarillo Blvd.,,Erotica,Amarillo,TX,1994,,,4/25/2023 9:24pm
2857,"Great American Melting Pot (aka ""Gampy's)",(MW),"837-9797 11:30am-2am, til 3am Fri & Sat",904 N. Charles St.,,Restaurants & Cafes,Baltimore,MD,1994,,,4/25/2023 9:24pm
2215,"Recovery House, The (Gay AA)",,549-4633,905 S. Illinois,,Info Lines & Services,Carbondale,IL,1994,,,4/25/2023 9:24pm
2673,Mazant St. Guesthouse,(GF),944-2662,906 Mazant ,,Accommodations,New Orleans,LA,1994,,,4/25/2023 9:24pm
526,Embassy Travel,(IGTA),(213)656-0743/(800)227-6668 ,906 N. Harper Ave. Ste. B,,Travel/Tour Operators,West Hollywood,CA,1994,,,4/25/2023 9:23pm
3198,Zoo,"(D),(18+)","342-8888 4pm-2am, patio",906 Portage St.,,Bars,Kalamazoo,MI,1994,,,4/25/2023 9:24pm
5504,"Shafer-Baillie Mansion, The","(*),(GF)",322-4654 ,907 14th Ave. E. ,,Accommodations,Seattle ,WA,1994,,,4/25/2023 9:24pm
3184,Lesbian/Gay Network,,"458-3511, 6pm-10pm, info & referrals, lounge & library",909 Cherry SE,,Info Lines & Services,Grand Rapids,MI,1994,,,4/25/2023 9:24pm
2861,Mount Vernon Stable & Saloon,(GF),685-7427 full bar,909 N. Charles St.,,Restaurants & Cafes,Baltimore,MD,1994,,,4/25/2023 9:24pm
5569,Dempsey's Brass Rail,"(*),(MW),(D),(F),(E)","747-5362 3pm-2am, til 3:30am Fri & Sat",909 W. 1st St.,,Bars,Spokane,WA,1994,,,4/25/2023 9:24pm
3128,Rascals ,"(MW),(D),(WC)",964-7276 5pm-2am,910 N. Ave.,,Bars,Battle Creek,MI,1994,,,4/25/2023 9:24pm
2724,Olivier's ,(GF),"525-7734 Creole, 10am-10pm, til 11pm Fri & Sat",911 Decatur St.,,Restaurants & Cafes,New Orleans,LA,1994,,,4/25/2023 9:24pm
2461,Coachman ,"(MW),(NH),(WC)","966-2835 6pm-3am, clsd Sun",911 E. Main St.,,Bars,Richmond,IN,1994,,,4/25/2023 9:24pm
2661,911 St. Peter,(MW),524-2075 ,911 St. Peter,,Accommodations,New Orleans,LA,1994,,,4/25/2023 9:24pm
4898,Heritage Book Store ,,394-9877,912 Main St.,,Erotica,Rapid City,SD,1994,,,4/25/2023 9:24pm
5024,Auntie Mame's,"(MW),(NH),(WC)","478-4511 9am-2am, patio",912 Red River St.,,Bars,Austin,TX,1994,,,4/25/2023 9:24pm
1209,Choices Books & Music,,"965-5477 lesbigay 11am-6pm, clsd Mon",913 De la Vina St.,,Bookstores/Retail Shops,Santa Barbara,CA,1994,,,4/25/2023 9:23pm
1492,Roam,"(*),(MW),(D),(MRC-AF),(YC)",upstairs 658-7626 4pm-2am,913 Shipley St.,,Bars,Wilmington,DE,1994,,,4/25/2023 9:23pm
1494,"Shipley Grill, The","(MW),(E)","652-7797 fine dining, full bar",913 Shipley St.,,Restaurants & Cafes,Wilmington,DE,1994,,,4/25/2023 9:23pm
4538,Catbird Seat Books,(WC),"222-5817 9:30am-9:30pm, til 11pm Fri/Sat, noon-8pm Sun",913 SW Broadway ,,Bookstores/Retail Shops,Portland,OR,1994,,,4/25/2023 9:24pm
1768,Savannah ,"(*),(MW),(BW)","296-6700 Southern homecooking, from 6:30pm",915 Duval St.,,Restaurants & Cafes,Key West,FL,1994,,,4/25/2023 9:23pm
1742,Sea Isle Resort,"(*),(SW),(N)","294-5188/(800)995-4786 gym, jacuzzi ",915 Windsor Ln.,,Accommodations,Key West,FL,1994,,,4/25/2023 9:23pm
4175,Bourbon Street ,"(*),(MW),(D),(E),(S),(PC)",724-4644 9pm-?,916 Burke St.,,Bars,Winston-Salem,NC,1994,,,4/25/2023 9:24pm
5034,Congress Avenue Booksellers,,"478-1157, 8am-8pm, til 6pm Sat, til 4pm Sun",916 Congress Ave.,,Bookstores/Retail Shops,Austin,TX,1994,,,4/25/2023 9:24pm
5520,Ramrod,"(D),(L)","329-1135 8pm-2am, from 6pm Sun",916 E. Pike ,,Bars,Seattle ,WA,1994,,,4/25/2023 9:24pm
5694,Park East Hotel ,"(GF),(F)",276-8800,916 E. State St.,,Accommodations,Milwaukee,WI,1994,,,4/25/2023 9:24pm
1714,Blue Parrot Inn,"(*),(GF),(SW),(N)",296-0033/(800)231-BIRD,916 Elizabeth St.,,Accommodations,Key West,FL,1994,,,4/25/2023 9:23pm
5239,Jamz,"(MW),(D),(E),(S),(PC),(WC)",758-0046 8pm-? Wed-Sun,916 S. Eastman Rd.,,Bars,Longview,TX,1994,,,4/25/2023 9:24pm
2731,SIdney's News Stand,,"524-6872, 8am-9pm",917 Decatur St.,,Bookstores/Retail Shops,New Orleans,LA,1994,,,4/25/2023 9:24pm
1044,Covered Wagon Saloon,(NH),974-1585 10am-2am,917 Folsom St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
832,Skylark ,"(MW),(D),(CW)","884-2404 noon-2am, patio, CW lessons 7:30pm Tues & Fri ",917 Inland Center Dr. ,,Bars,San Bernardino,CA,1994,,,4/25/2023 9:23pm
5587,Imprints Bookstore ,,"383-6322, 11am-6pm, clsd Sun, lesbian/feminist w/gay men's section",917 N. 2nd ,,Bookstores/Retail Shops,Tacoma,WA,1994,,,4/25/2023 9:24pm
1762,Dynasty ,"(GF),(BW)","294-2943 Chinese, 5:30pm-10pm",918 Duval St.,,Restaurants & Cafes,Key West,FL,1994,,,4/25/2023 9:23pm
2469,Pleasureland Museum ,,288-9797,918 S. Michigan St.,,Erotica,South Bend,IN,1994,,,4/25/2023 9:24pm
2255,"Travel With Us, Ltd.",(IGTA),944-2244/(800)775-0919,919 N. Michigan Ave. #3102,,Travel/Tour Operators,Chicago,IL,1994,,,4/25/2023 9:24pm
5138,"Whatever Lounge, The","(MRC-L),(BW),(BYOB)",533-0215 3pm-2am,919 Passion St.,,Bars,El Paso,TX,1994,,,4/25/2023 9:24pm
1455,"Brook Café Inc., The","(*),(D),(E),(WC)","222-2233 5pm-1am, til 2am Fri & Sat, til 11pm Sun, patio",919 Post Rd. E.,,Bars,Westport,CT,1994,,,4/25/2023 9:23pm
1942,Garden Guesthouses ,(MW),821-3665 nr. beach & Disneyworld ,920 4th St. S. ,,Accommodations,St. Petersburg,FL,1994,,,4/25/2023 9:24pm
3469,Adult Books & Cinema X,,"435-9323, 24hrs","921 ""O"" St.",,Erotica,Lincoln,NE,1994,,,4/25/2023 9:24pm
812,Valentis,"(GF),(SW)","442-2874 full gym, juice bar 6pm-10pm, 10am-4pm wknds",921 11th St.,,Gyms & Health Clubs,Sacramento,CA,1994,,,4/25/2023 9:23pm
2596,Phoenix Bookstore,,281-1228,922 Winchester Rd.,,Erotica,Lexington,KY,1994,,,4/25/2023 9:24pm
1221,Blue Lagoon,"(*),(MW),(D),(A),(S),(V),(WC)",423-7117 4pm-2am,923 Pacific Ave.,,Bars,Santa Cruz,CA,1994,,,4/25/2023 9:23pm
2422,Jimmy's Bar & Restaurant,"(*),(F),(E),(OC)","638-9039 4pm-2am, from 5pm wknds",924 N. Pennsylvania St.,,Bars,Indianapolis,IN,1994,,,4/25/2023 9:24pm
3273,"Garden Gate Bed & Breakfast, The",(IGTA),St Paul 227-8430/(800)967-2703 therapeutic massage avail.,925 Goodrich Ave.,,Accommodations,Minneapolis,MN,1994,,,8/7/2023 3:32pm
313,Serenity Fellowship (AA) ,,221-6907(AA#),925 N. Fulton,,Info Lines & Services,Fresno,CA,1994,,,4/25/2023 9:23pm
1925,Hombre ,"(V),(WC)","538-7883 1pm-5am, from 4pm wknds ",925 Washington Ave. ,,Bars,South Beach,FL,1994,,,4/25/2023 9:24pm
2543,Jazz House,"(GF),(F),(E)",749-3320 4pm-2am,926-1/2 Massachusetts ,,Bars,Lawrence,KS,1994,,,4/25/2023 9:24pm
4222,Shooters ,"(D),(CW)","381-9900 4pm-2:30am, lessons Tues & Th",927 Race St.,,Bars,Cincinnati ,OH,1994,,,4/25/2023 9:24pm
2606,"Gizmo, The","(MW),(D)",581-1641 8pm-4am,928 E. Broadway ,,Bars,Louisville,KY,1994,,,4/25/2023 9:24pm
1832,Le Jeune Road Books,,"443-1913, 24hrs",928 SW 42nd Ave.,,Erotica,Miami,FL,1994,,,4/25/2023 9:23pm
3150,Menjo's,"(*),(V),(YC)",863-3934 noon-2am from 1pm wknds,928 W. McNichols,,Bars,Detroit,MI,1994,,,4/25/2023 9:24pm
863,Chee Chee Club,"(NH),(H)",234-4404 6am-2am,929 Broadway,,Bars,San Diego,CA,1994,,,4/25/2023 9:23pm
2288,Ann Sather's,"(*),(GF)",348-2378 7am-11pm,929 W. Belmont Ave.,,Restaurants & Cafes,Chicago,IL,1994,,,4/25/2023 9:24pm
1657,Trader Tom's of North America Inc.,,"763-4630 adult room w/leather & toys, cruisy",930 N. Federal Hwy.,,"Erotica,Cruising Areas",Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
1877,Out and About Books ,,"896-0204, 11am-8pm, 1pm-6pm Sun, lesbigay bookstore ",930 N. Mills Ave.,,Bookstores/Retail Shops,Orlando,FL,1994,,,4/25/2023 9:23pm
4951,Meristem Women's Bookstore,,"276-0282, 10am-6pm Wed-Sat, 1pm-5pm Sun, some gay men's titles",930 S. Cooper ,,Bookstores/Retail Shops,Memphis,TN,1994,,,4/25/2023 9:24pm
1813,El Carol,(NH),448-9148 11am-5am,930 SW Le Jeune Rd.,,Bars,Miami,FL,1994,,,4/25/2023 9:23pm
851,Dmitri's Guesthouse ,"(MW),(SW)",238-5547,931 21st St.,,Accommodations,San Diego,CA,1994,,,4/25/2023 9:23pm
2061,Better Bodies,"(*),(GF)",881-6875 full gym,931 Monroe,,Gyms & Health Clubs,Atlanta,GA,1994,,,4/25/2023 9:24pm
2070,Midtown Travel,(IGTA),872-8308,931 Monroe Ste. 105,,Travel/Tour Operators,Atlanta,GA,1994,,,4/25/2023 9:24pm
2237,City Suites Hotel,(GF),404-3400,933 W. Belmont,,Accommodations,Chicago,IL,1994,,,4/25/2023 9:24pm
2586,Club Underground,"(D),(S),(BYOB),(PC)","(rear) 255-9881 9pm-4am Fri & Sat, til 1am Sun",933 Winchester Rd.,,Bars,Lexington,KY,1994,,,4/25/2023 9:24pm
1892,Red Carpet ,"(MW),(D),(E)",453-9918 3pm-2:30am,937 Warrington Rd.,,Bars,Pensacola,FL,1994,,,4/25/2023 9:23pm
1122,Old Rick's Gold Room,(NH),441-9211 6am-2am,939 Geary St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
2670,French Quarter Reservation Service,(IGTA),523-1246,940 Royal St. Ste. 263,,Accommodations,New Orleans,LA,1994,,,5/19/2023 11:02am
2659,Gay/Lesbian Business Association,,"70116 586-9156, mtg 1st Tues",940 Royal #350,,Info Lines & Services,New Orleans,LA,1994,,,5/19/2023 11:02am
2692,Corner Pocket,"(*),(S),(H)",568-9829 24hrs,940 St. Louis,,Bars,New Orleans,LA,1994,,,4/25/2023 9:24pm
1149,York Hotel ,(GF),885-6800-(800)227-3608 ,940 Sutter St.,,Accommodations,San Francisco,CA,1994,,,4/25/2023 9:23pm
2706,Phoenix,"(*),(NH),(L)","945-9264 24hrs, Men's Room open 9pm, cruise room",941 Elysian Fields,,"Bars,Cruising Areas",New Orleans,LA,1994,,,4/25/2023 9:24pm
4747,House of Tilden ,"(MW),(D),(PC)",(2nd flr.) 391-0804 10pm-3am,941 Liberty Ave. ,,Bars,Pittsburgh,PA,1994,,,4/25/2023 9:24pm
2595,"New Bookstore, The",,252-2093,942 Winchester Rd.,,Erotica,Lexington,KY,1994,,,4/25/2023 9:24pm
1098,"Inn San Francisco, The","(*),(GF)",641-0188,943 S. Van Ness Ave.,,Accommodations,San Francisco,CA,1994,,,4/25/2023 9:23pm
1066,Folsom Gulch,,495-6402,947 Folsom ,,Erotica,San Francisco,CA,1994,,,4/25/2023 9:23pm
1597,Petros ,"(MW),(D),(E),(18+)","254-4770 9pm-3am, from 4pm Th-Sun",952 Orange Ave.,,Bars,Daytona Beach,FL,1994,,,4/25/2023 9:23pm
3502,Badlands Saloon,"(D),(CW),(WC)","893-9644 24hrs, slots",953 E. Sahara Ste. 22-B,,Bars,Las Vegas,NV,1994,,,4/25/2023 9:24pm
2261,Berlin ,"(*),(MW),(D),(V),(WC)","348-4975 opening time varies, til 4am",954 W. Belmot,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
2267,Club Lower Links,"(GF),(E)","248-5238 8pm-2am, performance theatre club",954 W. Newport,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
5495,"Broadway Guesthouse, The","(GF),(IGTA)",329-1864 B&B,959 Broadway E.,,Accommodations,Seattle ,WA,1994,,,4/25/2023 9:24pm
4467,Perry's ,(GF),"683-2360 7am-9pm, full bar ",959 Pearl St.,,Restaurants & Cafes,Eugene,OR,1994,,,4/25/2023 9:24pm
4466,Club Arena ,"(*),(MW),(D),(S),(V),(YC)",683-2360 7pm-2:30am ,959 Pearl St.,,Bars,Eugene,OR,1994,,,4/25/2023 9:24pm
688,Inn Exile,"(SW),(N)","327-6413/(800)962-0186 brkfst & lunch, VCRs, jacuzzi, gym",960 Camino Parocela ,,Accommodations,Palm Springs,CA,1994,,,4/25/2023 9:23pm
1064,City Entertainment,,543-2124,960 Folsom St.,,Erotica,San Francisco,CA,1994,,,4/25/2023 9:23pm
1250,Mustang Books,,981-0227,961 N. Central,,Erotica,Upland,CA,1994,,,4/25/2023 9:23pm
743,Mustang Books,,Upland 981-0227,961 N. Central,,Erotica,Pomona,CA,1994,,,5/19/2023 11:02am
615,Cafe Beaujolais ,(GF),937-5614 seasonal,961 Ukiah,,Restaurants & Cafes,Mendocino,CA,1994,,,4/25/2023 9:23pm
2229,Horizons Community Services,,"472-6469, 9am-10pm Mon-Th, til 5pm Fri",961 W. Monatana,,Info Lines & Services,Chicago,IL,1994,,,4/25/2023 9:24pm
3188,Sons and Daughters,,"459-8877 from noon, form 10am wknds, lesbigay bookstore, coffeehouse",962 Cherry SE,,Bookstores/Retail Shops,Grand Rapids,MI,1994,,,4/25/2023 9:24pm
4748,Images ,"(M),(K)","391-9990 5pm-2am, clsd Sun",965 Liberty Ave.,,Bars,Pittsburgh,PA,1994,,,4/25/2023 9:24pm
1193,Leather Masters,,"293-7660, newsletter available ",969 Park Ave.,,Erotica,San Jose,CA,1994,,,4/25/2023 9:23pm
676,Cabana Club Resort,"(SW),(N),(IGTA)",320-1300/(800)669-WARM full 1bdrm apts.,970 Parocela Pl.,,Accommodations,Palm Springs,CA,1994,,,4/25/2023 9:23pm
4340,Everybody's ,"(MW),(D),(E),(S)",293-5103 5pm-2:30am ,970 Patterson Rd.,,Bars,Dayton,OH,1994,,,4/25/2023 9:24pm
2235,Windy City Times,,935-1790,970 W. Montana St.,,Publications,Chicago,IL,1994,,,4/25/2023 9:24pm
675,Atrium,"(*),(SW),(N)","322-2404/(800)669-1069 kitchens, telephones, VCRs, jacuzzi",981 Camino Parocela,,Accommodations,Palm Springs,CA,1994,,,4/25/2023 9:23pm
4896,Cheyenne Cattlemen's Club ,"(D),(E),(S),(PC)","573-7304/(800)428-9808 8pm-2am, til 4am Fri ",995 Asheville Hwy.,,Bars,Spartanburg,SC,1994,,,4/25/2023 9:24pm
2059,Murphy's,"(*),(GF)","(at N Highland) 872-0904 8am-10pm, til 12:30 Fri & Sat, best brunch in Atlanta ",997 Virginia Ave.,,Restaurants & Cafes,Atlanta,GA,1994,,,5/13/2023 9:09pm
3602,Exacalibur ,"(*),(MW),(D),(E),(S),(WC)","795-1023 9pm-2pm, clsd Mon-Wed",1000 Jefferson St.,,Bars,Hoboken,NJ,1994,,,4/25/2023 9:24pm
1639,"Stud, The","(*),(D),(S),(L)","566-4843 4pm-2am, til 3am Sat",1000 State Rd. 84,,Bars,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
4530,Mayas Tacqueria ,,226-1946,1000 SW Morrison ,,Restaurants & Cafes,Portland,OR,1994,,,4/25/2023 9:24pm
1358,Compass Travel ,(IGTA),534-1292/(800)747-1292,1001 16th St. Ste. A-150,,Travel/Tour Operators,Denver,CO,1994,,,5/19/2023 11:02am
2494,AA Gay/Lesbian,,"Rock Island, IL (MCC) (309)786-5655, 7pm Tues, 8pm Fri",1001 18th Ave.,,Info Lines & Services,Rock Island,IL,1994,,,5/19/2023 11:03am
2846,Orpheus ,"(GF),(D),(18+)","276-5599 9pm-2am, 7pm-11pm Sun, clsd Mon & Tues",1001 E. Pratt St.,,Bars,Baltimore,MD,1994,,,4/25/2023 9:24pm
2688,Buffa's,"(GF),(NH),(F)",945-9373 11am-3am,1001 Esplanade,,Bars,New Orleans,LA,1994,,,4/25/2023 9:24pm
2835,Central Station,"(*),(MW),(NH),(F),(K)",752-7133 11am-2am,1001 N. Charles St.,,Bars,Baltimore,MD,1994,,,4/25/2023 9:24pm
4874,Capitol Club,"(NH),(P),(PC),(WC)",256-6464 5pm-2am,1002 Gervais St.,,Bars,Columbia,SC,1994,,,4/25/2023 9:24pm
1120,Mother Lode,"(NH),(S)","928-6006 6am-2am, some TS/TV",1002 Post St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
2851,Stagecoach ,"(MW),(D),(CW),(F),(WC)","547-0107 noon-2am, rooftop café",1003 N. Charles St.,,Bars,Baltimore,MD,1994,,,4/25/2023 9:24pm
1728,Key Lodge Motel ,"(GF),(SW)",296-9750/(800)458-1296,1004 Duval St.,,Accommodations,Key West,FL,1994,,,4/25/2023 9:23pm
2072,Trips Unlimited,,872-8747,1004 Virginia Ave. NE,,Travel/Tour Operators,Atlanta,GA,1994,,,4/25/2023 9:24pm
4544,Powell's Books,(WC),"(New & Used) 228-4651 9am-11pm, til 9pm Sun ",1005 W. Burnside St.,,Bookstores/Retail Shops,Portland,OR,1994,,,4/25/2023 9:24pm
4217,"Ballpark, The","(D),(S),(V),(YC),(WC)","369-0606 1pm-2:30am, from 4pm wknds ",1005 Walnut St.,,Bars,Cincinnati ,OH,1994,,,4/25/2023 9:24pm
2679,Rue Royal Inn,(GF),524-3900/(800)776-3901,1006 Royal St.,,Accommodations,New Orleans,LA,1994,,,4/25/2023 9:24pm
1758,Café des Artistes,(GF),"294-7100 6pm-11pm, tropical French",1007 Simonton St.,,Restaurants & Cafes,Key West,FL,1994,,,4/25/2023 9:23pm
3287,Bar X Espresso ,(MW),"Mpls. 371-9882 6am-midnight, 8am-2am Sat",1008 Marquette Ave.,,Restaurants & Cafes,Minneapolis,MN,1994,,,8/7/2023 3:31pm
5426,Pyramyd Bar & Restaurant ,"(*),(MW),(D),(F),(YC)","358-3838 6pm-3am, clsd Mon",1008 North Blvd.,,Bars,Richmond,VA,1994,,,4/25/2023 9:24pm
4139,Paddock Club ,"(MW),(D),(A),(S),(PC)",758-0990 8pm-2:30am Wed-Sun ,1008-B Dickinson ,,Bars,Greenville,NC,1994,,,4/25/2023 9:24pm
2855,Café Hon,"(GF),(WC)",243-1230,1009 W. 36th St.,,Restaurants & Cafes,Baltimore,MD,1994,,,4/25/2023 9:24pm
1191,Watergarden,(PC),275-1215 24hrs,1010 The Alameda ,,Men's Clubs,San Jose,CA,1994,,,4/25/2023 9:23pm
4132,Warehouse 29,"(D),(E),(S),(PC)","333-9333 9pm-? Fri-Sun, patio",1011 Arnold St.,,Bars,Greensboro,NC,1994,,,4/25/2023 9:24pm
120,Cruisin' Central,"(S),(OC),(H)",253-3376 7am-1am,1011 N. Central Ave.,,Bars,Phoenix,AZ,1994,,,4/25/2023 9:23pm
2541,AA Gay/Lesbian ,,(Trinity Episcopal Church) 841-4138 (AA#) 8pm Th,1011 Vermont ,,Info Lines & Services,Lawrence,KS,1994,,,4/25/2023 9:24pm
3485,Neon Goose Café/Bar,(GF),341-2063 clsd Mon,1012 S. 10th ,,Restaurants & Cafes,Omaha,NE,1994,,,4/25/2023 9:24pm
2362,Mr. C's,(D),968-6519 7pm-2am,1014 Charles St.,,Bars,Rockford,IL,1994,,,4/25/2023 9:24pm
4498,C.C. Slaughter's ,"(*),(D),(F),(V)","248-9135 11am-2:30am, from 7am Sun, CW on wknds ",1014 SW Stark St.,,Bars,Portland,OR,1994,,,4/25/2023 9:24pm
5035,Liberty Books,,"495-9737, noon-9pm, til 6pm Sun, lesbigay",1014-B N. Lamar Blvd.,,Bookstores/Retail Shops,Austin,TX,1994,,,4/25/2023 9:24pm
5560,Onyx Leather,,328-1965 clsd Sun & Mon,1015 E. Pike St.,,Erotica,Seattle ,WA,1994,,,4/25/2023 9:24pm
4601,Twenty-Third Ave. Books,,"224-5097, 9:30am-8pm",1015 NW 23rd Ave.,,Bookstores/Retail Shops,Portland,OR,1994,,,4/25/2023 9:24pm
636,Volumes of Pleasure,,"528-5565, 10am-6pm, clsd Sun",1016 Los Osos Valley Rd. ,,Bookstores/Retail Shops,Morro Bay,CA,1994,,,4/25/2023 9:23pm
3764,Rufus Tanner House,(MW),732-0213 ,1016 Sagetown Rd. Pine City,,Accommodations,Elmira,NY,1994,,,4/25/2023 9:24pm
4470,Peralandra Books & Music ,,"485-4848, 10am-6pm, clsd Sun, metaphysical ",1016 Williamette #207,,Bookstores/Retail Shops,Eugene,OR,1994,,,4/25/2023 9:24pm
3484,French Café,(GF),341-3547 bunch Sun,1017 Howard St.,,Restaurants & Cafes,Omaha,NE,1994,,,4/25/2023 9:24pm
868,Flicks,"(*),(V),(WC)",297-2056 2pm-2pm,1017 University Ave.,,Bars,San Diego,CA,1994,,,4/25/2023 9:23pm
3478,D.C.'s ,"(D),(CW),(L),(E),(S),(WC)","344-3103 2pm-1am, from 11am wknds",1019 S. 10th St.,,Bars,Omaha,NE,1994,,,4/25/2023 9:24pm
1139,Frenchy's,,776-5940,1020 Geary St.,,Erotica,San Francisco,CA,1994,,,4/25/2023 9:23pm
1917,Park Washington ,"(GF),(SW)",532-1930 ,1020 Washington ,,Accommodations,South Beach,FL,1994,,,4/25/2023 9:24pm
219,Discovery III,"(*),(D),(S),(PC),(WC)","664-4784 9pm-?, clsd Mon & Tues",1021 Jessie Rd.,,Bars,Little Rock,AR,1994,,,4/25/2023 9:23pm
217,Back Street ,"(MW),(D),(S),(PC),(WC)",664-2744 5pm-?,1021 Jessie Rd. #Q,,Bars,Little Rock,AR,1994,,,4/25/2023 9:23pm
623,L'Amour Shoppe,,521-7987,1022 9th St.,,Erotica,Modesto,CA,1994,,,4/25/2023 9:23pm
3364,Joseph's Lounge,"(NH),(WC)","474-5331 8am-3am, from 11am Sun",1022 McGee St.,,Bars,Kansas City,MO,1994,,,4/25/2023 9:24pm
5608,Tap Room ,"(NH),(OC),(PC)","342-9563 5pm-2am, clsd Sun",1022 Quarrier St.,,Bars,Charleston,WV,1994,,,4/25/2023 9:24pm
5186,Mary's,"(*),(MW),(L),(WC)","527-9669 7am-2am, from noon Sun, patio",1022 Westheimer ,,Bars,Houston,TX,1994,,,4/25/2023 9:24pm
1648,J. Miles Clothing,,462-2710,1023 E. Las Olas Blvd.,,Bookstores/Retail Shops,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
3343,Mixed Company: A Coffee House,"(GF),(WC)","449-1141 3pm-midnight, vegetarian",1025 E. Walnut,,Restaurants & Cafes,Columbia,MO,1994,,,4/25/2023 9:24pm
2745,Central Station,"(MW),(D),(CW),(S),(PC)",222-2216 4pm-2am,1025 Marshall,,Bars,Shreveport,LA,1994,,,4/25/2023 9:24pm
1556,Passport Executive Travel,(IGTA),337-7718/(800)222-9800,1025 Thomas Jefferson St. NW,,Travel/Tour Operators,Washington,DC,1994,,,4/25/2023 9:23pm
2495,Crystal Rainbow,,"323-1050 feminist bookstore, will order gay titles",1025 W. 4th St. ,,Bookstores/Retail Shops,Davenport,IA,1994,,,4/25/2023 9:24pm
2055,Chow ,(GF),"872-0869 lunch & dinner, wknds brunch, contemporary American ",1026 1/2 N. Highland Ave.,,Restaurants & Cafes,Atlanta,GA,1994,,,4/25/2023 9:24pm
3486,New Realties ,,"342-1863, 11am-10pm, til 6pm Sun",1026 Howard St.,,Bookstores/Retail Shops,Omaha,NE,1994,,,4/25/2023 9:24pm
4524,Espress It!,(MW),"227-2551 7am-2am, til 4am Fri & Sat, full menu coffeehouse & gallery",1026 SW Stark ,,Restaurants & Cafes,Portland,OR,1994,,,4/25/2023 9:24pm
1339,Mr. Bill's ,(NH),534-1759 9am-2am,1027 Broadway ,,Bars,Denver,CO,1994,,,4/25/2023 9:23pm
3344,"Bosom of Ishtar Bookstore, The",,"443-4340, 10am-6pm, til 4pm Sat, 1pm-4pm Sun",1027 E. Walnut,,Bookstores/Retail Shops,Columbia,MO,1994,,,4/25/2023 9:24pm
376,A Different Drummer,,497-6699 feminist bookstore w/ gay men's titles,1027 N. Coast Hwy. Ste A,,Bookstores/Retail Shops,Laguna Beach,CA,1994,,,4/25/2023 9:23pm
889,California Cuisine,(GF),"543-0790 French/Italian, clsd Mon",1027 University Ave.,,Restaurants & Cafes,San Diego,CA,1994,,,4/25/2023 9:23pm
1352,Category Six,,"832-6263, 10am-6pm, lesbigay bookstore",1029 E. 11th Ave. ,,Bookstores/Retail Shops,Denver,CO,1994,,,4/25/2023 9:23pm
5732,"Blue Lite, The",(NH),457-1636 2pm-2am ,1029 N. 8th St.,,Bars,Sheboygan ,WI,1994,,,4/25/2023 9:24pm
902,Obelisk The Bookstore,,"297-4161 11am-10pm, til 8pm Sun, lesbigay bookstore ",1029 University Ave.,,Bookstores/Retail Shops,San Diego,CA,1994,,,4/25/2023 9:23pm
