ID2,title,streetaddress,description,city,state,amenityfeatures,Year,type,unclear_address,unclear type or question,notes,Last Modified
2694,Capiccio Pui,550 Tremont ,338-6252 Italian cuisine,Boston,MA,"(MX),(MW),(BW)",1990,Restaurants & Cafes,,,(617),4/25/2023 9:36pm
2697,Downtown Cafe,12 La Grange St.,338-7037 ,Boston,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(617),4/25/2023 9:36pm
2698,Echo Restaurant & Cafe,279 A Newbury,236-4488,Boston,MA,,1990,Restaurants & Cafes,,,(617),4/25/2023 9:36pm
2699,Icarus,3 Appleton St.,426-1790 new American cuisine,Boston,MA,"(MX),(MW)",1990,Restaurants & Cafes,,,(617),4/25/2023 9:36pm
2696,Commonwealth Grill,111 Dartmouth,353-0160 ,Boston,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(617),4/25/2023 9:36pm
2702,Metropolitan Health Club,209 Columbus ,536-3006 weights aerobics,Boston,MA,(MW),1990,Gyms/Health Clubs,,,(617),4/25/2023 9:36pm
2701,Club 297 ,297 Franklin St,338-8877 24hr spa,Boston,MA,(PC),1990,Gyms/Health Clubs,,,(617),4/25/2023 9:36pm
2703,Buddenbrooks,753 Boylston ,536-4433 general titles with gay/lesbian section,Boston,MA,,1990,Book Stores/Retail Shops,,,(617),4/25/2023 9:36pm
2705,New Words Bookstore,"186 Hampshire St., Cambridge",876-5310 women's bookstore gay/lesbian titles,Boston,MA,,1990,Book Stores/Retail Shops,,,(617),4/25/2023 9:36pm
2704,Glad Day Books,673 Boylston St.,267-3010 gay/lesbian titles videos cards & novelties,Boston,MA,,1990,Book Stores/Retail Shops,,,(617),4/25/2023 9:36pm
2706,Unicorn Books,"1210 Massachusetts Ave., Arlington",646-3680 general bookstore with gay/lesbian titles,Boston,MA,,1990,Book Stores/Retail Shops,,,(617),4/25/2023 9:36pm
2707,WordsWorth ,"30 Brattle St., Cambridge",354-5201 general titles with gay/lesbian section,Boston,MA,,1990,Book Stores/Retail Shops,,,(617),4/25/2023 9:36pm
2709,Forex Travel,76 Arlington St.,482-2900,Boston,MA,(IGTA),1990,Travel/Tour Operators,,,(617),4/25/2023 9:36pm
2708,City Travel,75 Kneeland St.,426-0001,Boston,MA,(IGTA),1990,Travel/Tour Operators,,,(617),4/25/2023 9:36pm
2710,Touring Unlimited ,"2364 Massachusetts Ave., Cambridge",354-1123,Boston,MA,(IGTA),1990,Travel/Tour Operators,,,(617),4/25/2023 9:36pm
2712,Dignity ,35 Boudoin St.,(St. John the Evnglst Epis. Church) 536-6518 worship 5:30pm Sun,Boston,MA,,1990,Religious Organizations,,,(617),4/25/2023 9:36pm
2713,Lutherans Concerned ,96 Hemenway #1,536-3788 call for time & location,Boston,MA,,1990,Religious Organizations,,,(617),4/25/2023 9:36pm
2716,Gay Community News,62 Berkeley St.,426-6670,Boston,MA,,1990,Publications,,,(617),4/25/2023 9:36pm
2718,Mirror,89 Massachusetts Ave Ste 160,247-9141,Boston,MA,,1990,Publications,,,(617),4/25/2023 9:36pm
2715,Bay Windows ,1523 Washington St.,266-6670,Boston,MA,,1990,Publications,,,(617),4/25/2023 9:36pm
2714,MCC,131 Cambridge St.,523-7664 worship 7pm Sun,Boston,MA,(MCC),1990,Religious Organizations,,,(617),4/25/2023 9:36pm
2719,Art I & Art II Cinemas,204 Tremont ,482-4661 all male theatre,Boston,MA,,1990,Erotica/Adult Groups,,,(617),4/25/2023 9:36pm
2720,Esplanade Paperback,103-B Charles St.,523-2361 gay periodicals & erotica,Boston,MA,,1990,Erotica/Adult Groups,,,(617),4/25/2023 9:36pm
2721,Innovations in Leather,581 Tremont St.,536-1546 leather clothing,Boston,MA,,1990,Erotica/Adult Groups,,,(617),4/25/2023 9:36pm
2729,The Inn at Charlemont,"Rte 2, Mohawk Trail ",339-5796 resort,Charlemont,MA,"(MX),(MW),(F)",1990,Accommodations,,,,4/25/2023 9:36pm
2728,Court Street News,81 Court St.,,Brockton,MA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
2733,World Eye Bookshop,60 Federal St.,772-2186 general bookstore with gay/lesbain titles & bulletin board,Greenfield,MA,,1990,Book Stores/Retail Shops,,,(413),4/25/2023 9:36pm
2740,Duval Street Station,477 Yarmouth ,775-9835 Cape Cod's largest gay complex,Hyannis,MA,"(MW),(D),(E)",1990,Bars,,,(508),4/25/2023 9:36pm
2742,Fantasy's,60 Newbury Park -Old Rt 1,356-7066 6pm-2am Wed-Sun clsd Mon & Tues,Ipswich,MA,"(*),(MW),(E),(S),(D)",1990,Bars,,,(508),4/25/2023 9:36pm
2746,Cosmopolitan Cafe,511 Market St.,452-8273 10am-1:30pm,Lowell,MA,"(MX),(MW)",1990,Bars,,,(508),4/25/2023 9:36pm
2747,Tower News,101 Gorham St.,452-8693,Lowell,MA,,1990,Erotica/Adult Groups,,,(508),4/25/2023 9:36pm
2751,Club West ,26 Bolton St.,481-3400 4pm-2am Tues-Sat 1pm-midnight Sun clsd Mon,Marlborough,MA,"(MW),(D)",1990,Bars,,,,4/25/2023 9:36pm
2752,Club West,26 Bolton St.,(at Club West Bar) 5pm-1pm Tues-Sat,Marlborough,MA,"(MW),(E)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
2753,Around the World Travel,28 Pickwick Rd.,631-8620,Martha's Vineyard,MA,(IGTA),1990,Travel/Tour Operators,,,(508),4/25/2023 9:36pm
2757,House of Orange,25 Orange St.,228-9287,Nantucket,MA,"(MX),(M)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2760,La Place,20 Kenyon St.,992-8156 2pm-2am Sun-Fri noon-1am Sat,New Bedford,MA,"(MW),(D)",1990,Bars,,,,4/25/2023 9:36pm
2759,The Four Seasons Lounge,1447 Acushnet,997-9915 4pm-2am,New Bedford,MA,"(*),(MW),(D),(E)",1990,Bars,,,(508),4/25/2023 9:36pm
2770,Provincetown Reservation System,293 Commercial St. #5,487-2400,Provincetown,MA,,1990,Info Lines & Services,,,(508),4/25/2023 9:36pm
2771,Admiral's Landing Guesthouse,158 Bradford St.,487-9665 year-round,Provincetown,MA,"(MX),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2772,Ampersand Guest House,6 Cottage St.,487-0959 year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2775,Bed & Breakfast,44 Commercial St.,487-9555 B&B year-round,Provincetown,MA,"(IGTA),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2773,Anchor Inn Guest House,175 Commercial St.,487-0432 year-round,Provincetown,MA,"(*),(MX),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2776,Boatslip Beach Club,161 Commercial St.,487-1669 waterside rooms seasonal ,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2774,Beaconlite Inn,12 Winthrop ,487-9603 B&B year-round,Provincetown,MA,(B&B),1990,Accommodations,,,(508),4/25/2023 9:36pm
2777,The Bouy,97 Bradford St.,487-3082 B&B,Provincetown,MA,(B&B),1990,Accommodations,,,(508),4/25/2023 9:36pm
2780,Captain & His Ship,164 Commercial St.,487-1850 B7B year-round,Provincetown,MA,"(*),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2779,Burch House,116 Bradford St.,487-9170 B&B seasonal ,Provincetown,MA,"(B&B),(*)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2778,Bradford House & Motel,41 Bradford St.,487-0173,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2783,Carl's Guest House,68 Bradford St.,487-1650 year-round B&B,Provincetown,MA,"(*),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2781,Captain Lysander's Inn,96 Commercial St.,487-2253,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2782,Captain's House,350-A Commercial St.,487-9794 B&B year-round,Provincetown,MA,(B&B),1990,Accommodations,,,(508),4/25/2023 9:36pm
2784,Casablanca Guest House,166 Commercial St.,487-0859,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2787,Conrad's Pilgrim House,336 Commercial St.,487-0319,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2789,Crosswinds Inn,140 Bradford St.,487-3533 year-round B&B,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2785,Chancellor Inn,17 Center St.,487-9423 year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2786,Coat of Arms,7 Johnson St.,487-0816 seasonal,Provincetown,MA,(*),1990,Accommodations,,,(508),4/25/2023 9:36pm
2788,Courtland House,14 Court St.,487-2292 B&B year-round,Provincetown,MA,(B&B),1990,Accommodations,,,(508),4/25/2023 9:36pm
2793,Doctor Don's,43 Commercial St.,487-1278 2weekly apts year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2791,Cutty Sark Guest House,9 Soper St.,487-9268 ,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2790,Crown & Anchor,247 Commercial St.,487-1430 year-round,Provincetown,MA,"(*),(MW),(E),(F),(SW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2792,Dexter's Inn,6 Conwell St.,487-1911 B&B seasonal ,Provincetown,MA,(B&B),1990,Accommodations,,,(508),4/25/2023 9:36pm
2794,Dunes Motel & Apts,Bradford St.,487-1956 seasonal ,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2797,Elliott House,6 Gosnold St.,487-4029,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2795,Eighteen-O-Seven House,54 Commercial St.,487-2173 seasonal ,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2796,Elephant Walk Guest House,156 Bradford St.,487-2543 seasonal ,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2798,Elm Guest House,9 Johnson St.,487-0793 seasonal,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2800,Fiddle Leaf Inn,186 Commercial St.,487-1443 seasonal,Provincetown,MA,"(MW),(F)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2799,Fairbanks Inn,90-992 Bradford St.,487-0386 B&B year-round,Provincetown,MA,"(*),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2801,Five Winslow Guest House,5 Winslow ,487-0456 accommodation by personal recommendation & reference,Provincetown,MA,(PC),1990,Accommodations,,,(508),4/25/2023 9:36pm
2803,Haven House,12 Carver St.,487-3031 B&B year-round,Provincetown,MA,"(B&B),(*),(SW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2802,Gifford House,9-11 Carver St.,487-0688 year-round,Provincetown,MA,(MX),1990,Accommodations,,,(508),4/25/2023 9:36pm
2804,Heritage House,7 Center St.,487-3692 seasonal,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2806,Land's End Inn,22 Commercial St.,487-0706 year-round B&B,Provincetown,MA,"(B&B),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2807,Moffett House,296A Commercial St.,487-3172 year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2805,Lamplighter Guest House,26 Bradford St.,487-2529 B&B,Provincetown,MA,"(MW),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2808,Normandy House,184 Bradford St.,487-1197 year-round B&B,Provincetown,MA,"(*),(IGTA),(N)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2811,The Ranch,198 Commercial St.,487-1542 B&B seasonal,Provincetown,MA,"(OC),(B&B)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2810,Plaza Guest House,11 Pearl St.,487-1818 year-round,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2812,Red Inn,15 Commercial St.,487-0050 year-round,Provincetown,MA,"(MX),(MW),(F)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2809,Ocean's Inn,386 Commercial St.,487-0358 bar & restaurant year-round,Provincetown,MA,"(MW),(E),(F)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2814,Roomers 8,8 Carver St.,487-3532 seasonal,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2815,Rose & Crown,158 Commercial ST.,487-3332 year-round,Provincetown,MA,"(MW),(IGTA)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2816,The Rushes,14 Mechanic St.,487-1777 year-round,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2813,Richmond Inn,4 Conant St.,487-9193 year-round,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2817,Sandpiper Beach House,165 Commercial St.,487-1928 year-round,Provincetown,MA,"(*),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2819,Shipwreck Inn,9 Court St.,487-9005 year-round,Provincetown,MA,(*),1990,Accommodations,,,(508),4/25/2023 9:36pm
2818,Sea Drift Inn,80 Bradford St.,487-3686 year-round,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2821,Sunset Inn,142 Bradford St.,487-9810 B&B seasonal ,Provincetown,MA,"(B&B),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2820,Six Webster Place,6 Webster Pl,487-2266 B&B year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2823,Twelve Center Guest House,12 Center St.,487-0381 year-round,Provincetown,MA,"(*),(IGTA)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2822,Trade Winds,12 Johnson St.,487-0138 year-round,Provincetown,MA,,1990,Accommodations,,,(508),4/25/2023 9:36pm
2825,Watermark Inn Guest House,603 Commercial St.,487-2506 year-round ,Provincetown,MA,"(MX),(MW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2824,Victoria House,5 Standish St.,487-2400 year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2826,Watership Inn,7 Winthrop St.,487-0094 seasonal,Provincetown,MA,(*),1990,Accommodations,,,(508),4/25/2023 9:36pm
2828,White Wind Inn,174 Commercial St.,487-1526 year-round,Provincetown,MA,(MW),1990,Accommodations,,,(508),4/25/2023 9:36pm
2829,Atlantic House Hotel,4 Masonic Place,487-3821,Provincetown,MA,"(*),(D),(YC)",1990,Bars,,,(508),4/25/2023 9:36pm
2827,Westwinds Guest House,28 Commercial St.,487-1841 ,Provincetown,MA,"(MW),(SW)",1990,Accommodations,,,(508),4/25/2023 9:36pm
2835,Town House,291 Commercial St.,"487-0292 11am-1am daily, year round",Provincetown,MA,"(*),(MW),(E),(F)",1990,Bars,,,(508),4/25/2023 9:36pm
2842,Dodie's,333 Commercial St.,487-3388 ,Provincetown,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2841,Different Ducks,135 Bradford St.,487-9648 creole & seafood cuisine cocktails,Provincetown,MA,(MW),1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2839,Cafe Express,214 Commercial St.,487-3382 9am-11pm vegetarian cuisine,Provincetown,MA,(MW),1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2840,Cottage,149 Commercial St.,487-9160 seasonal,Provincetown,MA,"(MW),(E)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2844,Fraco's Hideaway,299 Commercial St.,487-3178,Provincetown,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2846,Landmark Restaurant ,404 Commercial St.,487-9319 steaks & seafood seasonal 5:30pm-10pm daily,Provincetown,MA,(MW),1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2845,Front Street Restaurant ,230 Commercial St.,487-9715 cocktails dinner 6pm-11pm daily,Provincetown,MA,(MW),1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2847,Lobster Pot,321 Commercial St.,487-0842 ,Provincetown,MA,"(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2848,Mews ,359 Commercial St.,487-1500 dinner 6pm Fri-Sun winter daily in season cocktails,Provincetown,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2849,Napi's ,7 Freeman St,year-round,Provincetown,MA,"(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2850,Plain & Fancy,334 Commercial St.,487-0147 seasonal seafood,Provincetown,MA,"(*),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2852,Pronto ,313 Commercial St.,487-2318 Italian cuisine cocktails seasonal,Provincetown,MA,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2853,Pucci's Harborside,"539 Commercial St,",487-1964 Italian cuisine cocktails seasonal,Provincetown,MA,"(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2854,Sebastian's Long & Narrow Restaurant,177 Commercial St.,487-3286,Provincetown,MA,"(MX),(MW)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2851,Post Office Cafe Cabaret,303 Commercial St.,(upstairs) 487-3892 cocktails piano bar,Provincetown,MA,"(MX),(MW),(E)",1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2855,Snug Harbor,157 Commercial St.,487-2276 Cajun/continental cuisine,Provincetown,MA,(MW),1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2857,Gym,333 Commercial ,487-2776 full gym,Provincetown,MA,(MW),1990,Gyms/Health Clubs,,,(508),4/25/2023 9:36pm
2856,Weathering Heights,30 Shank Painter Rd.,487-9259,Provincetown,MA,,1990,Restaurants & Cafes,,,(508),4/25/2023 9:36pm
2858,Next ,14 Center St.,487-3384 weekly paper for all New England,Provincetown,MA,,1990,Publications,,,(508),4/25/2023 9:36pm
2866,Jams ,632 Page Blvd,,Springfield,MA,"(W),(D),(E)",1990,Bars,,,(413),4/25/2023 9:36pm
2864,Country Club,44 Mazeo Dr.,(Rt. 139) 961-2414 2 bars,Randolph,MA,"(*),(MW),(PC),(D),(SW),(YC),(E),(V)",1990,Bars,,,(617),4/25/2023 9:36pm
2867,Pub ,382 Dwight ,734-8123 11am-2am,Springfield,MA,(*),1990,Bars,,,(413),4/25/2023 9:36pm
2878,Farrells ,60 Weir St.,822-0404,Taunton,MA,,1990,Bars,,,(508),4/25/2023 9:36pm
2876,Fresh Pond Travel ,5 Concord Rd.,443-5141,Sudbury,MA,(IGTA),1990,Travel/Tour Operators,,,(508),4/25/2023 9:36pm
2880,Tall Pines Inn,147 Frost Rd.,646-9134,Tyngsboro,MA,"(D),(MW)",1990,Bars,,,(508),4/25/2023 9:36pm
2882,A and D Travel,30 Main St.,737-5706,West Springfield,MA,(IGTA),1990,Travel/Tour Operators,,,(413),4/25/2023 9:36pm
2885,Mailbox Lounge,282 Main St.,799-4521 6pm-2am,Worcester,MA,(LV),1990,Bars,,,(508),4/25/2023 9:36pm
2884,Club 241 ,241 Southbridge ,755-9311 2pm-2am,Worcester,MA,"(*),(D),(YC),(S),(F)",1990,Bars,,,(508),4/25/2023 9:36pm
2887,MCC ,90 Holden St.,832-7669,Worcester,MA,(MCC),1990,Religious Organizations,,,(508),4/25/2023 9:36pm
2886,Midtowne Athletic Club,22 Front St.,789-9703 body building gym for men & women,Worcester,MA,"(MX),(MW)",1990,Bars,,,(508),4/25/2023 9:36pm
2896,Borders Book Shop,303 S. State St.,668-7652 extensive gay/lesbian section open til 6pm daily,Ann Arbor,MI,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
2894,Flame Bar,115 W. Washington St.,662-9680 7:30pm-2am,Ann Arbor,MI,"(*),(NH)",1990,Bars,,,,4/25/2023 9:36pm
2893,Gay/Lesbian Programs Office,3118 Michigan Ave,763-4186 info & referral service 9am-7pm,Ann Arbor,MI,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
2895,Nectarine Ballroom,510 E. Liberty ,994-5835 gay Tues eves only 9pm-2am,Ann Arbor,MI,"(D),(YC),(V)",1990,Bars,,,,4/25/2023 9:36pm
2892,Gay/Lesbian Open House,218 N. Division St.,"(Canterbury House) 994-5774 meets 8:45pm Mon, social alternative for gays/lesbians",Ann Arbor,MI,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
2899,Dignity ,331 Thompson St.,(St. Mary's) 663-0557 Mass 7pm Thurs,Ann Arbor,MI,,1990,Religious Organizations,,,,4/25/2023 9:36pm
2897,Community News Center,1301 S. University ,662-6150 gay/lesbian section 7:30am-11pm,Ann Arbor,MI,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
2898,Community News Center,330 E. Liberty ,663-6168 gay/lesbian section 7:30am-11pm,Ann Arbor,MI,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
2904,Private Parties,863 S. Heron Rd.,686-3003 patio winter hrs 8pm-2am Wed-Sun summer hrs 4pm-2am daily,Bay City,MI,"(MW),(D),(E)",1990,Bars,,,,4/25/2023 9:36pm
2909,"Food & Booze, Inc (FBI)",1280 Shoreline Dr. ,592-2082 10am-11pm Mon-Thurs til midnight Fri,Brooklyn,MI,"(*),(PC),(D),(LV),(L)",1990,Bars,,,(517),4/25/2023 9:36pm
2915,Motor City Business Forum,"17344 W. 12 Mile Rd., Suite 200 Southfield",864-4297 men's & women's business social org,Detroit,MI,,1990,Info Lines & Services,,,(313),4/25/2023 9:36pm
2914,Michigan Organization for Human Rights,19641 W. Seven Mile Rd. ,537-6647 statewide political & service organization,Detroit,MI,,1990,Info Lines & Services,,,(313),4/25/2023 9:36pm
2918,Back Street,15606 Joy ,272-8959,Detroit,MI,"(*),(D),(YC),(V)",1990,Bars,,,(313),4/25/2023 9:36pm
2919,Backpocket,8832 Greenfield Rd.,272-8374 piano bar Fri & Sat,Detroit,MI,"(*),(F),(E)",1990,Bars,,,(313),4/25/2023 9:36pm
2921,Bookies,870 W. McNichols,862-0877,Detroit,MI,"(*),(D),(YC),(B),(S)",1990,Bars,,,(313),4/25/2023 9:36pm
2920,Bingo's,7101 Puritan,863-8013,Detroit,MI,"(MW),(D),(S),(B)",1990,Bars,,,(313),4/25/2023 9:36pm
2923,Club 49 ,9217 E. Jefferson ,499-9859,Detroit,MI,(E),1990,Bars,,,(313),4/25/2023 9:36pm
2924,Club Gold Coast,2971 E. 7 Mile Rd.,366-6135,Detroit,MI,"(*),(D),(S)",1990,Bars,,,(313),4/25/2023 9:36pm
2925,Cruise Club,1641 Middlebelt Rd.,(Inkster) 729-2299 4pm-2am daily,Detroit,MI,"(*),(MW),(D),(V),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2926,Deck,14901 E. Jefferson ,822-1991,Detroit,MI,(S),1990,Bars,,,(313),4/25/2023 9:36pm
2929,Famous Door,1256 Griswald,962-1740,Detroit,MI,"(*),(D),(B),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2928,Dirty Joe's Buns & Baskets,18952 Woodward Ave.,368-1520,Detroit,MI,"(NH),(F)",1990,Bars,,,(313),4/25/2023 9:36pm
2927,Detroit Eagle,1501 Holden ,873-6969 8:30pm-2am Thurs-Sun,Detroit,MI,"(*),(LV),(CW)",1990,Bars,,,(313),4/25/2023 9:36pm
2930,Footlights/Backstage,17630 Woodward,869-3988 cabaret piano bar,Detroit,MI,"(*),(MW)",1990,Bars,,,(313),4/25/2023 9:36pm
2931,Gas Station Lounge,19106 Woodward,(enter thru rear parking lot) 368-9687 4pm-2am Mon-Fri noon-2am Sat & Sun,Detroit,MI,"(*),(D),(YC),(V)",1990,Bars,,,(313),4/25/2023 9:36pm
2932,Gigi's,16920 W. Warren,(rear entrance) 584-6525,Detroit,MI,"(MW),(D),(S)",1990,Bars,,,(313),4/25/2023 9:36pm
2933,Glass House,950 W. McNichols,342-4941 ,Detroit,MI,"(MW),(F),(S),(B),(AH)",1990,Bars,,,(313),4/25/2023 9:36pm
2936,Ken's,18931 W. Warren,336-2080 noon-2am daily,Detroit,MI,"(*),(NH),(F)",1990,Bars,,,(313),4/25/2023 9:36pm
2935,Heaven ,19106 1/2 Woodward,(above Gas Station Bar) 3685497 2am-5am Fri & Sat no alcohol,Detroit,MI,"(*),(AH),(D),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2934,Hayloft Saloon,8070 Greenfield,581-8913,Detroit,MI,"(D),(OC),(CW)",1990,Bars,,,(313),4/25/2023 9:36pm
2939,Off Broadway East,12215 Harper Ave.,521-0920 ,Detroit,MI,"(MW),(D),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2938,Menjo's Uptown,928 W. McNichols,863-3934 1pm-2am daily,Detroit,MI,"(*),(D),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2940,The Other Side,16801 Plymouth ,836-2324 2pm-2am daily,Detroit,MI,(NH),1990,Bars,,,(313),4/25/2023 9:36pm
2941,R&R ,6918 Michigan Ave.,849-2751 noon-2am daily,Detroit,MI,"(*),(D),(CW),(LV),(L)",1990,Bars,,,(313),4/25/2023 9:36pm
2942,Riley's,5203 Chopin ,849-5533,Detroit,MI,"(MW),(E)",1990,Bars,,,(313),4/25/2023 9:36pm
2943,Roscoe's Junktown,5601 W. Fort St.,843-8610 ,Detroit,MI,(NH),1990,Bars,,,(313),4/25/2023 9:36pm
2944,Tiffany's,17436 Woodward ,883-7162,Detroit,MI,"(*),(YC)",1990,Bars,,,(313),4/25/2023 9:36pm
2947,Woodward Cocktail lounge,6426 Woodward Ave,(rear entrance after 6pm) piano bar 872-0166,Detroit,MI,"(*),(F)",1990,Bars,,,(313),4/25/2023 9:36pm
2945,Times Square,1431 Times Square,4pm-2am,Detroit,MI,"(D),(V)",1990,Bars,,,(313),4/25/2023 9:36pm
2946,Todd's Sway Lounge & Todd's Other Side,8139 E. 7 Mile Rd.,366-8633 new wave,Detroit,MI,"(MX),(D),(YC),(B)",1990,Bars,,,(313),4/25/2023 9:36pm
2950,Montrose,15703 Grand River,493-9888 noon-midnight,Detroit,MI,"(*),(MX),(MW),(E),(B),(S)",1990,Restaurants & Cafes,,,(313),4/25/2023 9:36pm
2948,The Niteclub Zipper's,6221 Davison 891-9510 to open spring '89,,Detroit,MI,"(D),(V)",1990,Bars,,,(313),4/25/2023 9:36pm
2951,Rhinoceros ,265 Riopelle,259-2208 jazz club,Detroit,MI,"(MX),(E)",1990,Restaurants & Cafes,,,(313),4/25/2023 9:36pm
2949,Back Stage Deli,17630 Woodward, 869-3988 ,Detroit,MI,"(*),(MX)",1990,Restaurants & Cafes,,,(313),4/25/2023 9:36pm
2952,Salute',17546 Woodward,867-1390 4pm-2am Wed-Sun Italian cuisine,Detroit,MI,"(*),(MW),(F)",1990,Restaurants & Cafes,,,(313),4/25/2023 9:36pm
2955,Chosen Books,"120 W. 4th St, Royal Oak",543-5758 noon-10pm daily gay & lesbian bookstore,Detroit,MI,,1990,Book Stores/Retail Shops,,,(313),4/25/2023 9:36pm
2954,TNT Health Club Complex,13333 W. 8 Mile Rd.,"(rear entrance) 341-5322 24hrs, spa",Detroit,MI,,1990,Gyms/Health Clubs,,,(313),4/25/2023 9:36pm
2953,Durango's Health Club & Guesthouse,7646 Woodward,875-5536 24 hrs spa,Detroit,MI,(PC),1990,Gyms/Health Clubs,,,(313),4/25/2023 9:36pm
