ID2,title,amenityfeatures,description,streetaddress,unclear_address,city,state,type,unclear type or question,notes,Year,Last Modified
4631,Ocean Princess Inn,"(GF),(SW),(WC)",458-6712/ (800) 762-4863,824 Fort Fischer Blvd. S.,,Kure Beach,NC,Accommodations,,,1996,6/9/2023 9:33am
1802,Malebox ,"(*),(M),(D),(S)",527-5205 1pm-2am,825 E. Sunrise Blvd.,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
4689,Carol's Corner Café,"(*),(WC)",651-2667 11:30am-1am; also full bar til 2:30am,825 Main St. ,,Cincinnati ,OH,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2012,Bohemia Gardens,(GF),556-9997 ,825 Michigan Ave.,,Miami Beach/South Beach,FL,Accommodations,,,1996,4/25/2023 9:20pm
1235,Commodore Hotel ,(GF),923-6800/(800) 338-6848 known the world over its warmth & hospitality,825 Sutter ,,San Francisco,CA,Accommodations,,,1996,4/25/2023 9:20pm
2046,Gertrude's ,(MW),"538-6929 11am-11pm, from 8pm Sun, café",826 Lincoln Rd.,,Miami Beach/South Beach,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2633,Maria's ,,"968-6781, 5pm-9pm, Italian food; also full bar",828 Cunningham,,Rockford,IL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3636,Hotel Amsterdam ,(MW),"288-0459/ (800) 649-9500 gay-owned & operated hotel, offering European-style lodging ",828 Hennepin Ave.,,Minneapolis,MN,Accommodations,,,1996,6/9/2023 9:34am
2952,Alternative Accommodations,(MW),529-2915,828 Royal St. #233 ,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
5513,Bluestocking Books ,,"929-0114, 10am-6pm, from 1:30pm Sun, lesbigay-feminist",829 Gervais St.,,Columbia,SC,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3646,The Saloon,"(*),(M),(D),(F),(WC)","332-0835 9am-1am, til 3am Fri-Sun, patio",830 Hennepin Ave.,,Minneapolis,MN,Bars,,,1996,6/9/2023 9:38am
2703,Ross & Babcock Travel,,259-4194/ (800) 229-4194,832 Broad Ripple Ave.,,Indianapolis,IN,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4561,White Rabbit Books,(WC),"377-4067 11am-11pm, til midnight Th-Sat, from 1pm Sun, lesbigay",834 Central Ave.,,Charlotte,NC,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3013,Wolfendale's ,"(M),(D),(MRC-AF)","524-5749 5pm-6am, patio",834 N. Rampart ,,New Orleans,LA,Bars,,,1996,4/25/2023 9:20pm
2957,Bon Maison Guest House,"(*),(GF)","561-8498 3 studio apts., 2 suites, priv. baths ",835 Bourbon St.,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
2023,Lily Guesthouse ,"(*),(MW)","535-9900 studios & suites, sundeck, patio",835 Collins Ave.,,Miami Beach/South Beach,FL,Accommodations,,,1996,4/25/2023 9:20pm
402,Annex ,"(M),(NH)",671-7323 noon-2am,835 S. La Brea ,,Inglewood,CA,Bars,,,1996,4/25/2023 9:20pm
976,Midnight Videos ,,"237-9056, 24hrs",836 5th Ave. ,,San Diego,CA,Erotica,,,1996,4/25/2023 9:20pm
2242,Armory ,"(*),(MW),(D),(L),(V),(YC),(WC)","881-9280 4pm-4am, 3 bars ",836 Juniper St. NE,,Atlanta,GA,Bars,,,1996,4/25/2023 9:20pm
507,Probe ,"(*),(M),(D)",(310)281-6292 gay non-stop 9pm Sat through 10am Sun only; also '1970 (213)669-1000 9pm Sun,836 N. Highland Ave.,,Los Angeles,CA,Bars,,,1996,4/25/2023 9:20pm
6353,Adult Movieland,,"433-9640, 24hrs",836 S. Broadway,,Green Bay,WI,Erotica,,,1996,4/25/2023 9:20pm
5569,Old Plantations,"(MW),(NH),(S),(WC)","637-7132 8pm-3am, 10pm-6am Fri-Sun, patio, beer/wine and set-ups only",837 N. 5th Ave.,,Knoxville,TN,Bars,,,1996,4/25/2023 9:20pm
2958,Bourgoyne Guest House,(*),"524-3621/525-3983 1830s Creole mansion, courtyard",839 Bourbon St. ,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
1746,Pro Shop Pub,"(*),(M),(NH)","447-4259 11:30am-2am, from 1pm Sun",840 Cleveland ,,Clearwater,FL,Bars,,,1996,4/25/2023 9:20pm
6351,Sass ,"(MW),(D)","437-7277 4pm-?, from 3pm Sat",840 S. Broadway,,Green Bay,WI,Bars,,,1996,4/25/2023 9:20pm
5152,Hamburger Mary's,(*),223-0900 7am-2am; also full bar,840 SW Park Ave.,,Portland,OR,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2986,Vieux Carre Rentals,(GF),525-3983 1 & 2-bdrm apartments,841 Bourbon ,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
1208,Gangway ,"(M),(NH)",885-4441 6am-2am,841 Larkin St.,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
4434,Forever Green ,"(W),(NH),(E)","226-9357 8pm-4am, from 7pm Sun",841 N. Broome Ave.,,Lindenhurst,NY,Bars,,,1996,6/9/2023 9:39am
1297,Coalesce Bookstore & Garden Wedding Chapel,,"772-2880, 10am-5:30pm, 11am-4pm Sun",845 Main St.,,Morro Bay,CA,Bookstores/Retail Shops,,,1996,6/9/2023 10:01am
2632,Lucernes ,,"968-2665, 5pm-11pm, fondue ",845 N. Church St.,,Rockford,IL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2244,Backstreet ,"(*),(MW),(D),(S),(V),(YC)","873-1986 11am-7pm, 24hrs wknds, 4 flrs.",845 Peachtree St. NE,,Atlanta,GA,Bars,,,1996,4/25/2023 9:20pm
529,San Vincente B&B Resort,"(M),(SW)",(310) 854-6915 friendly European-style B&B,845 San Vincente Blvd.,,West Hollywood,CA,Accommodations,,,1996,4/25/2023 9:20pm
3194,Red Lamp Post,"(MW),(F)","777-3262 B&B, dinner optional, hot tub ",849 Braddock Rd.,,Cumberland,MD,Accommodations,,,1996,4/25/2023 9:20pm
2753,Steve's Place,"(GF),(NH),(WC)",752-9109 9am-2am,852 Washington ,,Burlington,IA,Bars,,,1996,4/25/2023 9:20pm
3285,The Country Lounge,"(MW),(D)",345-6703 7pm-1am,860 Ashby State Rd.,,Fitchburg,MA,Bars,,,1996,4/25/2023 9:20pm
2924,George's Place,"(*),(M),(NH),(WC)","387-9798 3pm-2am, clsd Sun, patio",860 St. Louis ,,Baton Rouge,LA,Bars,,,1996,4/25/2023 9:20pm
563,Mark's Restaurant ,(*),"(310) 652-6040 8am-3am, from 10am wknds",861 N. La Cienega Blvd.,,West Hollywood,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
6008,135 Pearl St.,"(*),(MW),(D),(WC)","863-2343 8pm-2am, smoke-free downstairs bar; also juice bar",,,Burlington,VT,Bars,,,1996,6/9/2023 10:02am
3116,Raoul's Roadside Attraction,"(GF),(F),(E)",773-6886 11:30am-1am,865 Forest Ave.,,Portland,ME,Bars,,,1996,4/25/2023 9:20pm
2429,Diamond Heard Video ,,735-6066,870 Kapahulu Ave.,,"Honolulu, Oahu",HI,Erotica,,,1996,4/25/2023 9:20pm
3162,Leon's ,"(M),(NH),(WC)","539-4850 11:30am-2am, open 41 years; also Tyson's Place restaurant",870 Park Ave.,,Baltimore,MD,Bars,,,1996,4/25/2023 9:20pm
4793,Piercology ,,"297-4743, noon-7pm, til 6pm Sat, clsd Sun",874 N. High St.,,Columbus,OH,Erotica,,,1996,4/25/2023 9:20pm
1205,Pensione International Hotel ,(GF),775-3344 Victorian-styled B&B hotel built in early 1900s,875 Post St.,,San Francisco,CA,Accommodations,,,1996,4/25/2023 9:20pm
5981,Cahoots ,,538-0606,878 E. 900 S.,,Salt Lake City,UT,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4173,Back Pocket/Zippers ,"(MW),(CW),(D)","(side entrance) 886-8135 4pm-4am, from noon Sun",884 Main St. ,,Buffalo,NY,Bars,,,1996,4/25/2023 9:20pm
1199,Modern Times Bookstore,,"282-9246, 11am-8pm, til 6pm Sun, alternative/progressive titles ",888 Valencia St.,,San Francisco,CA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4766,Eagle in Exile (Patrick's) ,"(M),(NH),(L),(WC)","294-0069 9pm-2:30am Wed-Sat, strict dress code",893 N. 4th St.,,Columbus,OH,Bars,,,1996,4/25/2023 9:20pm
2248,Bulldog & Co.,"(*),(M),(D),(V)","872-3025 2pm-4am, cruise bar",893 Peachtree St. NE,,Atlanta,GA,"Bars,Cruising Areas",,,1996,4/25/2023 9:20pm
3019,Clover Grill ,(*),"523-0904 24hrs, diner fare",900 Bourbon ,,New Orleans,LA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
286,Rascal's ,"(*),(MW),(D)",893-0900 6pm-2am,900 Cherry St.,,Chico,CA,Bars,,,1996,4/25/2023 9:20pm
3027,Quarter Scene ,,"522-6533, 24hrs, clsd Tue 11pm-8:30am only homecookin' ",900 Dumaine ,,New Orleans,LA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1445,Charlie's,"(*),(M),(D),(CW),(WC)",839-8890 10am-2am; also restaurant 11am-4am,900 E. Colfax Ave.,,Denver,CO,Bars,,,1996,4/25/2023 9:20pm
2379,Blue Tropics,"(GF),(D),(F),(E),(WC)","667-5309 6pm-1am, more gay Sun",900 Front St. Bldg. 202-A,,"Lahaina, Maui",HI,Bars,,,1996,4/25/2023 9:20pm
525,Le Montrose Suite Hotel,"(*),(GF),(F),(SW),(IGTA)",(310) 855-1115/(800)776-0666,900 Hammond St.,,West Hollywood,CA,Accommodations,,,1996,4/25/2023 9:20pm
1815,Victoria Park ,(BW),"764-6868 dinner, small nouveau, call for reservations",900 NE 20th Ave.,,Fort Lauderdale,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5399,Alternative Travels,,279-8595,900 Penn Ave.,,Pittsburgh,PA,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
1928,Club International ,"(M),(NH),(V)",296-9230 2pm-2am ,900 Simonton,,Key West,FL,Bars,,,1996,4/25/2023 9:20pm
19,Alabama Adult Books,,"322-7323, 24hrs",901 5th Ave. N.,,Birmingham,AL,Erotica,,,1996,4/25/2023 9:20pm
2992,Café Lafitte in Exile,"(*),(M),(V)",522-8397 24hrs also the Corral upstairs,901 Bourbon St.,,New Orleans,LA,Bars,,,1996,4/25/2023 9:20pm
6224,Café Vivace,(*),860-5869,901 E. Denny Wy. #100,,Seattle,WA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3667,Broadway Bookstore ,,"338-7303, 24hrs",901 Hennepin Ave.,,Minneapolis,MN,Erotica,,,1996,6/9/2023 10:04am
1998,TWN (The Weekly News),,757-6333,901 NE 79th St.,,Miami,FL,Publications,,,1996,4/25/2023 9:20pm
1784,Boot's ,"(M),(CW),(L),(WC)",792-9177 noon-2am,901 SW 27th Ave.,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
4613,Irregardless Café,,"833-8898, lunch & dinner, Sun brunch, plenty veggie",901 W. Morgan St.,,Raleigh ,NC,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1908,Lighthouse Court,"(*),(MO),(SW),(N),(IGTA)",294-9588; also tropical poolside restaurant & bar,902 Whitehead St.,,Key West,FL,Accommodations,,,1996,4/25/2023 9:20pm
2802,The Bar Ltd.,"(MW),(D),(S),(WC)",232-0543 7pm-2am,903 Sycamore ,,Waterloo,IA,Bars,,,1996,4/25/2023 9:20pm
3532,Clyb Xpress ,"(MW),(D)","789-0140 6pm-2am, clsd Mon-Tue",904 Ludington St.,,Escanaba,MI,Bars,,,1996,4/25/2023 9:20pm
3172,Great American Melting Pot (GAMPY's) ,(MW),"837-9797 11:30am-2am, til 3am Fri-Sat",904 N. Charles St.,,Baltimore,MD,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5642,Exodus MCC,,"672-7922, 11am-6pm Sun",904 Walnut ,,Abilene,TX,Info Lines & Services,,,1996,4/25/2023 9:20pm
2475,The Recovery House,,"549-4633, gay AA",905 S. Illinois ,,Carbondale,IL,Info Lines & Services,,,1996,4/25/2023 9:20pm
2974,Mazant Guest House,(GF),944-2662,906 Mazant St.,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
579,Embassy Travel ,(IGTA),(213) 656-0743/(800) 227-6668,906 N. Harper Ave. Ste. B,,West Hollywood,CA,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
3553,Zoo ,"(M),(D),(18+)","342-8888 4pm-2am, patio",906 Portage St.,,Kalamazoo,MI,Bars,,,1996,4/25/2023 9:20pm
1485,Executive Travel,(IGTA),292-3600/(800) 972-2400,907 17th St. ,,Denver,CO,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
3054,Tom's Toy Box,,523-7837,907 Bourbon St.,,New Orleans,LA,Erotica,,,1996,4/25/2023 9:20pm
1773,Big Ruby's Guest House ,"(MO),(SW),(N)",523-7829 B&B,908 NE 15th Ave.,,Fort Lauderdale,FL,Accommodations,,,1996,4/25/2023 9:20pm
3540,Lesbian/Gay Network ,,"458-3511, 6pm-10pm, info & referrals, AA meetings, lounge & library ",909 Cherry SE,,Grand Rapids,MI,Info Lines & Services,,,1996,4/25/2023 9:20pm
3177,Mount Vernon Stable & Saloon,,"685-7427, lunch & dinner, bar 11:30am-2am",909 N. Charles St.,,Baltimore,MD,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
6273,Dempsey's Brass Rail,"(*),(MW),(D),(BW),(WC)",747-5362 3pm-2am,909 W. 1st St.,,Spokane,WA,Bars,,,1996,4/25/2023 9:20pm
3487,Rascals ,"(MW),(D)",964-7276 6pm-2am,910 N. Ave. ,,Battle Creek,MI,Bars,,,1996,4/25/2023 9:20pm
3024,Olivier's ,,"525-7734, 10am-10pm, til 11pm Fri-Sat, Creole",911 Decatur ,,New Orleans,LA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2729,Coachman ,"(MW),(NH),(D),(A),(WC)","966-2835 6pm-3am, clsd Sun",911 E. Main St. ,,Richmond,IN,Bars,,,1996,4/25/2023 9:20pm
3892,Gay/Lesbian Community Ctr. ,,"733-9800, 1pm-8pm, til 5pm wknds",912 E. Sahara Ln.,,Las Vegas,NV,Info Lines & Services,,,1996,4/25/2023 9:20pm
5541,Heritage Bookstore ,,394-9877,912 Main St.,,Rapid City,SD,Erotica,,,1996,4/25/2023 9:20pm
5669,Auntie Mame's,"(MW),(NH),(E),(WC)","478-4511 2pm-2am, patio",912 Red River St.,,Austin,TX,Bars,,,1996,4/25/2023 9:20pm
1314,Choices Books & Music ,,"965-5477, 11am-6pm, clsd Mon, lesbigay ",913 De La Vina St.,,Santa Barbara,CA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1635,The Shipley Grill,,"652-7797, lunch & dinner, fine dining; also full bar",913 Shipley St.,,Wilmington,DE,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1633,Roam ,"(*),(MW),(D),(MRC-AF),(YC)",(upstairs) 658-7626 5pm-2am,913 Shipley St.,,Wilmington,DE,Bars,,,1996,6/9/2023 10:04am
1944,Savannah ,"(*),(MW),(BW)","296-6700 from 6:30pm, Southern homecooking",915 Duval St.,,Key West,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2049,Pacific Time ,(BW),534-5979 upscale pan-Pacific cuisine ,915 Lincoln Rd.,,Miami Beach/South Beach,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1567,Golden Thread Booksellers ,,"777-7807, 11am-6pm ",915 State St.,,New Haven,CT,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1920,Sea Isle Resort ,"(*),(M),(SW),(N),(IGTA)","294-5188/ (800) 995-4786 large private courtyard w/ pool, jacuzzi, gym & sundeck",915 Windsor Ln.,,Key West,FL,Accommodations,,,1996,4/25/2023 9:20pm
4639,Bourbon Street ,"(MW),(D),(E),(S),(PC),(WC)","724-4644 9pm-?, patio",916 Burke St.,,Winston-Salem,NC,Bars,,,1996,4/25/2023 9:20pm
6407,Park East Hotel ,"(GF),(F),(WC)",276-8800/ (800) 328-7275 ,916 E. State St.,,Milwaukee,WI,Accommodations,,,1996,4/25/2023 9:20pm
1885,Blue Parrot Inn,"(GF),(SW),(N)",296-0033/(800) 231-2473,916 Elizabeth St.,,Key West,FL,Accommodations,,,1996,4/25/2023 9:20pm
5164,Rocky Road Comics,(WC),"(nr. 10th) 274-0651 noon-8pm, til 6pm Sun-Tue, lesbigay comics section",916 W. Burnside,,Portland,OR,Bookstores/Retail Shops,,,1996,5/13/2023 10:08pm
3038,Sidney's News Stand,,"524-6872, 9am-9pm, general magazine store w/ lesbigay titles",917 Decatur,,New Orleans,LA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1105,Covered Wagon Saloon ,"(GF),(NH)","974-1585 10am-2am, theme nights",917 Folsom St. ,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
880,Skylark ,"(MW),(D),(CW)","884-2404 noon-2am, patio",917 Inland Center Dr. ,,San Bernardino,CA,Bars,,,1996,4/25/2023 9:20pm
5174,Travel Agents Int'l,(IGTA),223-1100/ (800) 357-3194 ask for Rip,917 SW Washington St.,,Portland,OR,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
1938,Dynasty ,(BW),"294-2943 5:30pm-10pm, Chinese ",918 Duval St. ,,Key West,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2803,Pleasureland Museum ,,288-9797,918 S. Michigan St.,,South Bend,IN,Erotica,,address from previous entry's description,1996,4/25/2023 9:20pm
2515,"Travel With Us, Ltd.",(IGTA),944-2244/ (800) 775-0919 ,919 N. Michigan Ave. #3102,,Chicago,IL,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
1594,The Book Café,"(*),(M),(D),(E),(S),(WC)","222-2233 5pm-1am, til 2am Fri-Sat, til 11pm Sun, patio",919 Post Rd. E. ,,Westport,CT,Bars,,,1996,4/25/2023 9:20pm
2143,Garden Guest Houses ,(MW),821-3665 nr. beach & Disney World,920 4th St. S.,,St. Petersburg,FL,Accommodations,,,1996,4/25/2023 9:20pm
2816,Terra Nova Books ,,"832-8300, progressive",920 Massachusetts St.,,Lawrence,KS,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3863,Adult Books & Cinema X,,"435-9323, 24hrs",921 'O' St.,,Lincoln,NE,Erotica,,,1996,4/25/2023 9:20pm
857,Valentis ,"(GF),(SW)",442-2874 ,921 11th St.,,Sacramento,CA,Gyms & Health Clubs,,,1996,4/25/2023 9:20pm
4042,Pillars ,(GF),753-0922/ (800) 372-7378 Georgian/Victorian mansion on an acre of trees & wildflowers ,922 Central Ave.,,Plainfield,NJ,Accommodations,,,1996,4/25/2023 9:20pm
1327,Blue Lagoon,"(*),(MW),(D),(A),(S),(V),(WC)",423-7117 4pm-2am,923 Pacific Ave.,,Santa Cruz,CA,Bars,,,1996,4/25/2023 9:20pm
5613,Conversations,"(MW),(E)",228-4447 1pm-2am,923-C Main St.,,Nashville,TN,Bars,,,1996,4/25/2023 9:20pm
1660,The River Inn,"(GF),(WC)",(at 'K' St.) 337-7600/ (800) 424-2741; also Foggy Bottom Café,924 25th St. NW,,Washington,DC,Accommodations,,,1996,5/13/2023 10:13pm
2687,Jimmy's Bar & Restaurant ,"(*),(M),(NH),(F),(E),(WC)",638-9039 5pm-3am,924 N. Pennsylvania St.,,Indianapolis,IN,Bars,,,1996,4/25/2023 9:20pm
3635,The Garden Gate B&B,(IGTA),227-8430/ (800) 967-2703 massage avaialable,925 Goodrich Ave.,,St. Paul,MN,Accommodations,,,1996,6/9/2023 10:04am
358,Serenity Fellowship,,221-6907 (AA#),925 N. Fulton ,,Fresno,CA,Info Lines & Services,,,1996,4/25/2023 9:20pm
2035,Hombre ,"(M),(V),(WC)",538-7883 8am-5am,925 Washington Ave.,,Miami Beach/South Beach,FL,Bars,,,1996,4/25/2023 9:20pm
2160,Brothers Bar,(MW),386-2399 4pm-2am,926 W. Tharpe St.,,Tallahassee,FL,Bars,,,1996,4/25/2023 9:20pm
2814,Jazz House ,"(GF),(F),(E)",749-3320 4pm-2am,926-1/2 Massachusetts,,Lawrence,KS,Bars,,,1996,4/25/2023 9:20pm
4685,Shooters ,"(M),(D),(CW),(WC)","381-9900 4pm-2:30am, CW lessons Tue & Th",927 Race St.,,Cincinnati ,OH,Bars,,,1996,4/25/2023 9:20pm
2004,Le Juene Road Books,,"443-1913, 24hrs",928 SW 42nd Ave. ,,Miami,FL,Erotica,,,1996,4/25/2023 9:20pm
3508,Menjo's ,"(*),(M),(D),(V),(YC)","863-3934 noon-2am, from 1pm wknds",928 W. McNichols,,Detroit,MI,Bars,,,1996,4/25/2023 9:20pm
911,Chee Chee Club,"(M),(NH),(H)",234-4404 6am-2am,929 Broadway ,,San Diego,CA,Bars,,,1996,4/25/2023 9:20pm
6131,Song of Messiah MCC,,"671-1172, 6pm Sun, 7pm Wed",929 N. State St. Ste. B,,Bellingham,WA,Info Lines & Services,,,1996,4/25/2023 9:20pm
2548,Ann Sather's,(*),348-2378 7am-11pm ,929 W. Belmont Ave.,,Chicago,IL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
861,Mad About Travel ,,567-1958/ (800) 856-0441,930 Bell Ave.,,Sacramento,CA,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
2664,Someplace Else ,"(MW),(D),(F)","424-3202 4pm-3am, clsd Sun",930 Main St.,,Evansville,IN,Bars,,,1996,4/25/2023 9:20pm
1829,Trader Tom's of North America Inc.,,763-4630,930 N. Federal Hwy.,,Fort Lauderdale,FL,Erotica,,,1996,4/25/2023 9:20pm
2102,Out & About Books,,"896-0204, 10am-8pm, noon-6pm Sun, lesbigay ",930 N. Mills Ave.,,Orlando,FL,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5599,Meristem Women's Bookstore,(WC),"276-0282 10am-6pm Wed-Sat, 1pm-5pm Sun, some gay men's titles ",930 S. Cooper ,,Memphis,TN,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1991,El Carol ,"(M),(NH)",448-9148 11am-5am,930 SW Le Jeune Rd.,,Miami,FL,Bars,,,1996,4/25/2023 9:20pm
898,Dmitri's B&B,"(MW),(SW)",238-5547 overlooks downtown,931 21st St. ,,San Diego,CA,Accommodations,,,1996,4/25/2023 9:20pm
2277,Better Bodies ,"(*),(GF)",881-6875 full gym,931 Monroe ,,Atlanta,GA,Gyms & Health Clubs,,,1996,4/25/2023 9:20pm
2287,Outwrite Books,(WC),"607-0082 11am-10pm, til 11pm Fri-Sat, from noon Sun, lesbigay; also café",931 Monroe Dr.,,Atlanta,GA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1131,Blow Buddies ,"(MO),(PC)",863-4323 call for hours,933 Harrison ,,San Francisco,CA,Men's Clubs,,,1996,4/25/2023 9:20pm
2520,City Suites Hotel,"(GF),(IGTA)",404-3400 comfortable & convenient accommodations w/ a touch of Europeans stye,933 W. Belmont,,Chicago,IL,Accommodations,,,1996,4/25/2023 9:20pm
5411,Chances Are,"(W),(D)",(below Adams Apple) 373-7929 8pm-2am Fri-Sat only,935 South St. ,,Reading,PA,Bars,,,1996,4/25/2023 9:20pm
2120,Red Carpet ,"(MW),(D),(E)","453-9918 3pm-2:30am, patio",937 Warrington Rd.,,Pensacola,FL,Bars,,,1996,4/25/2023 9:20pm
1213,Old Rick's Gold Room ,"(M),(NH)",4441-9211 6am-2am,939 Geary St.,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
2968,French Quarter Reservation Service,(IGTA),523-1246/ (800) 523-9091 ,940 Royal St. Ste. 263,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
2945,Gay/Lesbian Business Association,,"271-0631, mtg. 2nd Tue, call for further details ",940 Royals #350,,New Orleans,LA,Info Lines & Services,,,1996,4/25/2023 9:20pm
2994,Corner Pocket,"(*),(M),(S),(H)",568-9829 24hrs,940 St. Louis ,,New Orleans,LA,Bars,,,1996,4/25/2023 9:20pm
1248,York Hotel ,"(GF),(IGTA)",885-6800/(800) 808-9675 charming & intimate boutique hotel,940 Sutter St.,,San Francisco,CA,Accommodations,,,1996,4/25/2023 9:20pm
3009,Phoenix ,"(*),(M),(NH),(L)","945-9264 24hrs, 'Men's Room' open 9pm-5am, cruise room",941 Elysian Fields ,,New Orleans,LA,"Bars,Cruising Areas",,,1996,4/25/2023 9:20pm
5386,House of Tilden,"(MW),(D),(PC)",(2nd flr.) 391-0804 10pm-3am,941 Liberty Ave.,,Pittsburgh,PA,Bars,,,1996,4/25/2023 9:20pm
2043,Westend Club,"(M),(NH)",538-9378 8am-5am,942 Lincoln Rd.,,Miami Beach/South Beach,FL,Bars,,,1996,4/25/2023 9:20pm
2877,The New Bookstore ,,252-2093,942 Winchester Rd.,,Lexington,KY,Erotica,,,1996,4/25/2023 9:20pm
1178,Inn San Francisco ,"(*),(GF),(IGTA)","641-0188/(800) 359-0913 fireplaces, hot tube & patio",943 S. Van Ness Ave.,,San Francisco,CA,Accommodations,,,1996,4/25/2023 9:20pm
2013,Chelsea Hotel,(GF),,944 Washington Ave.,,Miami Beach/South Beach,FL,Accommodations,,,1996,4/25/2023 9:20pm
2063,Café Flamingo ,(MW),"262-8181 8am-2pm, til 1pm wknds ",947 3rd Ave. N.,,Naples,FL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1134,Folsom Gulch ,,495-6402 ,947 Folsom ,,San Francisco,CA,Erotica,,,1996,4/25/2023 9:20pm
3293,Summer Hill Farm ,"(GF),(WC)","442-2057 colonial guesthouse & cottage, full brkfst ",950 East St.,,Lenox,MA,Accommodations,,,1996,4/25/2023 9:20pm
1764,Barracks & Officers' Club,"(M),(D),(S),(WC)","254-3464 3pm-3am, from noon wknds ",952 Orange Ave.,,Daytona Beach,FL,Bars,,,1996,4/25/2023 9:20pm
3902,Badlands Saloon,"(M),(D),(CW),(WC)","792-9262 24hrs, slots, CW dance lessons 7:30pm Th",953 E. Sahara Ste. 22-B,,Las Vegas,NV,Bars,,,1996,4/25/2023 9:20pm
3893,Lambda Alamo,,"(entrance on State St.) 737-0035, lesbigay club for 12-step recovery programs",953 E. Sahara Ste. 233 ,,Las Vegas,NV,Info Lines & Services,,,1996,4/25/2023 9:20pm
2526,Berlin ,"(*),(MW),(D),(S),(WC)",348-4975 open til 4am,954 W. Belmont,,Chicago,IL,Bars,,,1996,4/25/2023 9:20pm
6180,Bacon Mansion/Broadway Guesthouse,"(GF),(IGTA)",329-1864/ (800) 240-1864 classical Edwardian-style Tudor ,959 Broadway E.,,Seattle,WA,Accommodations,,,1996,4/25/2023 9:20pm
5090,Club Arena,"(*),(MW),(D),(S),(V),(YC)",683-2360 7pm-2:30am,959 Pearl St.,,Eugene,OR,Bars,,,1996,4/25/2023 9:20pm
5091,Perry's,,"683-2360, 7am-9pm; also full bar",959 Pearl St. ,,Eugene,OR,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
712,Inn Exile,"(MO),(F),(SW),(N),(IGTA)","327-6413/ (800) 962-0186 modern southwestern resort, hot tub, gym",960 Camino Parocela ,,Palm Springs,CA,Accommodations,,,1996,4/25/2023 9:20pm
1133,City Entertainment ,,543-2124,960 Folsom St. ,,San Francisco,CA,Erotica,,,1996,4/25/2023 9:20pm
699,Canyon Club Hotel ,"(*),(MO),(BW),(SW),(N)","322-4367/ (800) 295-2582 hot tub, sauna, kitchens ",960 N. Palm Canyon Dr.,,Palm Springs,CA,Accommodations,,,1996,4/25/2023 9:20pm
