ID2,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,unclear type or question,notes,Last Modified
4175,Reef ,(Some L) ,903 S. Kings Hwy.,Myrtle Beach,SC,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4176,White House,(Disco) (Cl. Sun.),"Hwy. 501, 1/2mi. E. of Int. Waterway",Myrtle Beach,SC,"(D),(S),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4179,Union Adult Boutique,,1451 Union St.,Spartanburg,SC,,Erotic Shop,,,,,1/7/2022 9:00am
4178,Northside Boutique ,"(Books, etc.)",8056 Asheville Hwy.,Spartanburg,SC,,Book Store,,,,,1/7/2022 8:39am
4187,Diamond Belle ,(Peek-A-Rama) (Books),416 6th St.,Rapid City,SD,(M),Bars/Clubs,,,,,11/26/2021 1:39pm
4188,Landmark ,,600 St. Joseph St.,Rapid City,SD,(M),Bars/Clubs,,,,,11/23/2021 9:17am
4189,Sound Studio,(Disco),1438 Mount View Rd.,Rapid City,SD,"(M),(D),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
4191,Heritage Book Store,,309 N. Dakota,Sioux Falls,SD,(M),Book Store,,,,,11/23/2021 9:17am
4192,Hitching Post,(Disco) (Beer only) (Hurrah for the Dakota's 1st gay bar),321 S. Lincoln,Sioux Falls,SD,"(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4198,Cross Keys,(Some L) (Disco) (Closed Sun.),1409 Market St.,Chattanooga,TN,"(L),(D),(S),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4199,Go Go Club ,(Some L),1077 Duncan St.,Chattanooga,TN,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4200,Sambo's,,2500 Brainerd Rd.,Chattanooga,TN,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
4205,Cooper's General Store,(Disco) (WE - only*) (Beer & Set-ups),124 Legion St.,Clarksville,TN,"(D),(WE),(*),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4206,Tap Room ,(Holiday Inn),803 N. 2nd St.,Clarksville,TN,(M),Bars/Clubs,,,,,11/23/2021 9:17am
4214,Adult Boutique,,3507 Magnolia,Knoxville,TN,,Erotic Shop,,,,,11/26/2021 1:39pm
4215,Adult World Book Store,,6644 Clinton Hwy.,Knoxville,TN,,Book Store,,,,,11/23/2021 9:17am
4216,Carousel ,(Disco) (2 floors) (Adm: $2.00),1501 White Ave. S.,Knoxville,TN,"(*),(YC),(D),(R),(E),(S)",Restaurant,,,,,11/23/2021 9:17am
4219,Huddle Tavern,(Some L) (WE*),219 W. Main,Knoxville,TN,"(L),(D),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4218,Europa Club,(WE*) (Something for everyone),216 W. Main,Knoxville,TN,"(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4221,M.C.C.,,3219 Kingston Pike,Knoxville,TN,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4220,Kingston Pike News,,5005 Kingston Pike ,Knoxville,TN,,Book Store,,,,,11/26/2021 1:39pm
4222,Palace Book Store,,7100 Chapman Hwy.,Knoxville,TN,,Book Store,,,,,11/23/2021 9:17am
4229,Family Affair,(B-only) ,873 Vance,Memphis,TN,"(B),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
4230,French Connection,(Liquor),598 Marshall,Memphis,TN,,Bars/Clubs,,,,,11/23/2021 9:17am
4233,Jack's Pit Stop,(Open 24 hrs),1674 Madison,Memphis,TN,"(M),(R),(C)",Restaurant,,,,,11/23/2021 9:17am
4232,George's Disco,(Disco) (Sun. T-Dance) (Liquor) (Basement 'back room'),600 Marshall,Memphis,TN,"(*),(S),(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4234,J-Wag's Bar,(C-AH),1268 Madison Ave.,Memphis,TN,"(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
4236,My Place,(AYOR),238 N. Cleveland ,Memphis,TN,"(M),(OC),(AYOR)",Bars/Clubs,,,,,11/23/2021 9:17am
4235,M.C.C.,,2035 Central,Memphis,TN,(MCC),Religious Institution,,,,,12/1/2021 4:02am
4238,Psyche Out ,(Many L),76 N. Cleveland,Memphis,TN,"(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4237,Pendulum Dance Hall,(Disco) (D - upstairs) (Some guys) (Downstairs) (Live bands WE),92 N. Avalon,Memphis,TN,"(D),(L),(*),(WE)",Bars/Clubs,,,,,11/23/2021 9:17am
4239,Pussycat Adult Theatre,(Cruisy arcade) ,2355 Lamar,Memphis,TN,,"Theatre,Cruising Areas",,,,,11/29/2021 1:34pm
4242,Ten North Cleveland,(Disco) (WE*) (& Phase V Bar & game room upstairs),10 N. Cleveland ,Memphis,TN,"(WE),(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4241,Studio One,(Clothing),2075 Madison Ave.,Memphis,TN,,Bars/Clubs,,,,,11/23/2021 9:17am
4246,Tycoon's ,(Some B),College St.,Murpheesboro,TN,"(P),(M),(B)",Bars/Clubs,,,,,11/23/2021 9:17am
4249,Cabaret,"(Disco) (Some YC, B)",1711 Hayes St.,Nashville,TN,"(D),(S),(YC),(B)",Bars/Clubs,,,,,11/23/2021 9:17am
4250,Carousel Book Store,(Glory holes),5606 Charlotte,Nashville,TN,(*),Bars/Clubs,,,,,11/23/2021 9:17am
4251,Classic Art,(Books),2702 Deckerson Rd.,Nashville,TN,,Book Store,,,,,11/23/2021 9:17am
4252,Connection ,(Sunday Volleyball court),2025 8th Ave. S.,Nashville,TN,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
4255,Malone's,,407 1st Ave. S.,Nashville,TN,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
4254,Jungle Lounge,(Tired) (Beer & snacks),715 Commerce St.,Nashville,TN,,Bars/Clubs,,,,,11/23/2021 9:17am
4257,Midnight Express ,,410 Lea,Nashville,TN,"(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4260,Wagon Wheel Books,(AYOR),423 Broadway,Nashville,TN,"(AYOR),(AH)",Book Store,,,,,11/23/2021 9:17am
4259,Swingers World Books,,400 Broadway ,Nashville,TN,,Book Store,,,,,11/23/2021 9:17am
4261,Warehouse 28 ,(Macho) (Disco) (Cruisy) (Cl. Tues.) (Sun. Tea Dance),259 Franklin Rd.,Nashville,TN,"(YC),(D)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4263,World's End ,,1713 Church ,Nashville,TN,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
4262,Women's Room,(Looks promising),2000 blk. 8th Ave. S.,Nashville,TN,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4271,A Touch of Class,(Hair Salon) ,3205 S. Western,Amarillo,TX,,Bars/Clubs,,,,,12/10/2021 4:41pm
4272,Maggie's,(Some L) (Disco) (Cruisy) (Liquor) (Occ. S),1005 N. Fillmore,Amarillo,TX,"(L),(D),(WE),(PT),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4273,Rupert's,,1601 S. Van Buren,Amarillo,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4290,All American News,(Books) ,2532 Gudalupe,Austin,TX,,Book Store,,,,,11/23/2021 9:17am
4292,Club Austin Baths,,308 W. 16th St.,Austin,TX,(*),Bathhouses,,,,,11/23/2021 9:17am
4293,Executive Health Club,"(Sauna, etc.) (see ad pg 347)",Stephen Austin Hotel,Austin,TX,"(H),(OC)",Hotel,,,,,11/23/2021 9:17am
4294,Fortress Books,(Back room),505 E. 6th ,Austin,TX,,Book Store,,,,,11/23/2021 9:17am
4296,M.C.C.,,614 E. 6th,Austin,TX,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4299,Private Cellar & Wallaer Creek Saloon,"(Main floor cruise bar) (D - downstairs) (Some YC, W) (Patio & Game room)",709 E. 6th,Austin,TX,"(*),(D),(YC),(W),(PT)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4298,New Apartment ,(Newly remodeled cruise bar) (Hamburgers),2828 Rio Grande,Austin,TX,(R),Restaurant,,,,,11/23/2021 9:17am
4300,Red River Crossing ,(Live bands - WE) (C&W D lessons),611 Red River,Austin,TX,"(*),(WE),(C&W),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4302,Texas No. 1 Newstand,,1910 Guadelupe ,Austin,TX,,Book Store,,,,,11/26/2021 1:39pm
4303,Tex's Colorado St. Bar,(Macho) (Disco) (Cruisy) ('Tops in area'),404 Colorado ,Austin,TX,"(*),(YC),(D)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4301,Stallion Bookstore,(Cruisy) (Best late*),706 E. 6th ,Austin,TX,(*),"Book Store,Cruising Areas",,,,,11/23/2021 9:17am
4304,Wild Bill's Book Store,,613 W. 29th,Austin,TX,,Book Store,,,,,11/23/2021 9:17am
4305,Wild Bill's Book Store,,8552 Research Blvd.,Austin,TX,,Book Store,,,,,11/23/2021 9:17am
4321,Astraptes,,805-C Old Wellbom Rd.,College Station,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4323,Zodiac ,(Disco),617 S. Staples,Corpus Christi,TX,"(*),(D),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
4329,Baja ,,2508 Maple Ave.,Dallas,TX,"(R),(*),(E)",Restaurant,,,,,11/23/2021 9:17am
4327,Adams Inn,(Probably won't last),4036 Cedar Springs,Dallas,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4328,Alcatraz,(Macho) (Disco) (C-AH-WE),5404 Lemmon Ave.,Dallas,TX,"(D),(C),(AH),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4331,Boot Camp ,"(L on left, guys on right)",2508 N. Fitzhugh ,Dallas,TX,"(PT),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
4333,Commerce St. News,,1513 Commerce St.,Dallas,TX,(M),Book Store,,,,,11/26/2021 1:40pm
4332,Club Dallas Baths,(One of the 'tops' in CBC chain - also leather shop),2616 Swiss Ave.,Dallas,TX,(*),Bathhouses,,,,,11/26/2021 1:39pm
4335,Crews Inn,(Cruisy),3220 N. Fitzhugh,Dallas,TX,(*),"Hotel,Cruising Areas",,,,,11/23/2021 9:17am
4334,Conference Room,,4548 McKinney,Dallas,TX,"(P),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
4337,Dallas Crude ,(Levi & W),3902 Cedar Springs,Dallas,TX,"(W),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4339,Eighth Day,"(Some YC, hustlers) (Go go boys)",2509 N. Fitzhugh,Dallas,TX,(YC),Bars/Clubs,,,,,11/23/2021 9:17am
4340,"Emporium, Ltd.",(Clothing),3921 Cedar Springs,Dallas,TX,,Business,,,,,11/23/2021 9:17am
4338,Eagle Leather ,"(Clothing, etc.) ",4012 Cedar Springs,Dallas,TX,,Erotic Shop,,,,,12/5/2021 10:45am
4341,Fitness Exchange Gym,,2615 Oaklawn,Dallas,TX,(*),Gymnasium,,,,,11/26/2021 1:40pm
4342,Fraternity House,(Disco) (Some OC),3215 N. Fitzhugh ,Dallas,TX,"(D),(OC),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4345,Island ,,4300 Lemmon,Dallas,TX,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4347,Jug's ,(WE*),4527 Cole,Dallas,TX,"(OC),(L),(D),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4348,Lobo Book Store,,4012 Cedar Spring,Dallas,TX,,Book Store,,,,,11/23/2021 9:17am
4349,M.C.C.,(Dallas),2701 Reagan,Dallas,TX,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4350,M.C.C.,(Dallas),1919 Decatur St.,Dallas,TX,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4352,Peacock,,3224 N. Fitzhugh,Dallas,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4351,No Name Bar,(Some OC) (Cruisy),2513 N. Fitzhugh,Dallas,TX,,"Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4354,Rumours,(Summer sidewalk cafe),3911 Cedar Springs,Dallas,TX,(R),Restaurant,,,,,11/23/2021 9:17am
4353,Round-Up Saloon,(C&W) (Disco),3914 Cedar Springs ,Dallas,TX,"(*),(C&W),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4355,Sassy's ,(Disco),4916 McKinney,Dallas,TX,"(YC),(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4356,Steak 'n' Eggs,"(Some B, RT)",3849 Cedar Springs,Dallas,TX,"(M),(R),(C),(B),(RT)",Restaurant,,,,,11/23/2021 9:17am
4357,Studio 69,(May be closing),3218 N. Fitzhugh,Dallas,TX,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
4359,Tex's Ranch,(C - AH) (WE*),4117 Maple,Dallas,TX,"(W),(SM),(D),(C),(AH),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4358,Sundance Kid's ,(Cruisy) (WE*),4025 Maple,Dallas,TX,"(W),(SM),(WE),(*)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4361,Throckmorton Mining Co.,(Cruisy) (Mahco),3014 Throckmorton ,Dallas,TX,(PT),"Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4360,The Landing ,(Many L) (Disco) (C-AH-WE),2609 N. Pearl St.,Dallas,TX,"(L),(D),(PT),(C),(AH),(WE)",Bars/Clubs,,,,,12/5/2021 10:45am
4362,Union Jack,(Clothing store),3918 Cedar Springs,Dallas,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4364,Wild Crowd Inn,(C&W),2515 N. Fitzhugh,Dallas,TX,"(D),(C&W)",Hotel,,,,,11/23/2021 9:17am
4363,Village Station,(Macho) (Disco) (Cruisy),4001 Cedar Springs,Dallas,TX,"(*),(D)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4377,Adult Book Store,,102 San Antonio ,El Paso,TX,,Book Store,,,,,11/23/2021 9:17am
4378,Apartment ,,815 Myrtle ,El Paso,TX,,Bars/Clubs,,,checked,,11/23/2021 9:17am
4379,D & M,(Latins) (Back room) (May be closing),501 S. Mesa St.,El Paso,TX,(M),Bars/Clubs,,,,,11/23/2021 9:17am
4380,Diamond Lil's ,"(Some Latins, L) ",308 S. Florence ,El Paso,TX,(*),Bars/Clubs,,,,,11/23/2021 9:17am
4383,Pigalle Club,(Latins),441 E. Franklin,El Paso,TX,"(OC),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4382,Old Plantation ,(Disco),219 S. Ochoa,El Paso,TX,"(*),(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4384,San Antonio Mining Co.,(Cruisy) ,800 E. San Antonio,El Paso,TX,"(PT),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4391,Agape M.C.C. ,(Church),2336 Hemphill,Ft. Worth,TX,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4392,Aub's Steak House ,(S - Wed & WE*) (Recently remodeled),1308 St. Louis St.,Ft. Worth,TX,"(R),(S),(WE),(*)",Restaurant,,,,,11/23/2021 9:17am
4393,Carrol St. Inn,,704 Carroll,Ft. Worth,TX,,Hotel,,,,,11/23/2021 9:17am
4394,Corral ,,621 Hemphill,Ft. Worth,TX,"(W),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4395,Downtowner ,,3208 W. 7th St.,Ft. Worth,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4396,Krazy Kowboy ,(W & levi) (Cruisy),4400 White Settlement Rd.,Ft. Worth,TX,"(*),(W)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4397,Other Place ,(Disco) (Some L) (2 bars),1036 N. Henderson,Ft. Worth,TX,"(*),(YC),(D),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
4400,Tender Trap,,1815 E. Lancaster,Ft. Worth,TX,"(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4399,Spilt Image ,,1101 Seminary Dr.,Ft. Worth,TX,"(L),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
4398,Six-Fifty-One Club,,651 S. Jennings ,Ft. Worth,TX,"(W),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4408,Fly ,,2101 O 1/2 St.,Galveston,TX,"(D),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4407,Bunk House,(Baths),2103 O 1/2 St.,Galveston,TX,,Bathhouses,,,,,11/23/2021 9:17am
4410,Heartbreak Hotel & Heartburn Bar & Grill,,2405 Post Office,Galveston,TX,"(H),(R)","Restaurant,Hotel",,,,,11/30/2021 6:50am
4409,Gatsby ,,717 University ,Galveston,TX,(R),Restaurant,,,,,11/23/2021 9:17am
4411,Islandia Motel-Apts.,,2027 Rosenberg Ave.,Galveston,TX,"(*),(H)",Hotel,,,,,11/23/2021 9:17am
4413,Mary's ,,2502 Ave. Q 1/2,Galveston,TX,(*),Bars/Clubs,,,,,11/23/2021 9:17am
4412,Kon Tiki ,(Disco) (Occ. S),214 23rd St.,Galveston,TX,"(YC),(D),(S),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4415,Silver Palace Bar ,,2214 Mechanic ,Galveston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4414,Robert's Lafitte,,213 Kempner Ave.,Galveston,TX,"(S),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4417,El Rancho Vista,(Bunk house) (Swim pool) (WE - all year) (Guest Ranch) (817-897-4982),"PO Box 242 Glen Rose, TX 76043",Glen Rose,TX,"(WE),(H)",Hotel,,,,,11/23/2021 9:17am
4418,Academy,(Clothing) ,2030 Westheimer,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4419,Arena Baths,(at Houston Country),2700 Albany ,Houston,TX,,Bathhouses,,,,,11/23/2021 9:17am
4420,Asylum ,(Books & arcade),1201 Richmond,Houston,TX,,Book Store,,,,,11/23/2021 9:17am
4421,Babylon,"(Some YC, L, B) (Disco) ",300 Westheimer ,Houston,TX,"(YC),(L),(B),(S),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4423,Baja Sams,(Patio),402 Lovett,Houston,TX,"(R),(E)",Restaurant,,,,,11/23/2021 9:17am
4422,Badlands ,"(License protest, but hopefully open now) (Cruise bar)",304 Avondale,Houston,TX,(W),"Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4424,Ball Park,(Book Store),1830 W. Alabama,Houston,TX,,Book Store,,,,,11/23/2021 9:17am
4426,Black Boot  ,"(Trying for SM, but probably won't make it)",327 Westheimer,Houston,TX,(SM),Bars/Clubs,,,,,11/23/2021 9:17am
4425,Barn,"(Some W, OC) (Patio*)",710 Pacific St.,Houston,TX,"(W),(OC),(*)",Bars/Clubs,,,,,12/10/2021 5:29pm
4427,Brasserie,(AH*),515 Alabama,Houston,TX,"(R),(C),(AH),(*)",Restaurant,,,,,11/23/2021 9:17am
4428,Brazos River Bottom ,(Patio) (C&W) (Live bands) (WE*),2400 Brazos,Houston,TX,"(C&W),(D),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4429,Briar Patch ,(Some OC),2294 Holcombe,Houston,TX,"(*),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
4430,Bunk House,,1704 Westheimer ,Houston,TX,(D),Bars/Clubs,,,,,11/23/2021 9:17am
4432,Club Houston Baths,(swim pool),2205 Fannin,Houston,TX,"(*),(P),(YC)",Bathhouses,,,,,11/23/2021 9:17am
4433,Copa,(Disco) (Many L),2631 Richmond ,Houston,TX,"(*),(YC),(D),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
4431,Chicken Coop,(Hustlers),235 Westheimer ,Houston,TX,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
4435,Different Drum,(FFA) (Uniforms) ('Wild back treehouse') ,1732 Westheimer,Houston,TX,"(*),(SM),(W),(FFA),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4434,Cronies,,1322 Westheimer ,Houston,TX,(R),Restaurant,,,,,11/23/2021 9:17am
4436,Diners News,(Books),204 Westheimer ,Houston,TX,,Book Store,,,,,11/23/2021 9:17am
4437,Dirty Sally's ,(Patio) (Good days & early evenings*),220 Avondalae,Houston,TX,(*),Bars/Clubs,,,,,12/10/2021 5:28pm
4439,E.J.'s,,1213 Richmond,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4438,Don's Le Patois ,(French R) ,428 Westheimer ,Houston,TX,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
4442,Fitness Exchange,(Gym),3131 W. Alabama,Houston,TX,(*),Gymnasium,,,,,11/26/2021 1:45pm
4440,Exile,"(Some W, OC, RT) (Open days) ",1011 Bell,Houston,TX,"(W),(OC),(RT),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4441,Facets ,(Specialty shop),1412 Westheimer,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4443,French Quarter All Male,('Wild back room'),3201 Louisiana,Houston,TX,(*),Bars/Clubs,,,,,11/23/2021 9:17am
4445,Grant St. Station,,911 Fairview,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4444,Galleon,(Patio) (Picking),2303 Richmond ,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4449,House of Pie's ,(Cruisy AH*),6142 Westheimer,Houston,TX,"(R),(C),(AH),(*)","Cruising Areas,Restaurant",,,,,11/23/2021 9:17am
4448,House of Pie's ,(Cruisy AH*),3112 Kirby ,Houston,TX,"(R),(C),(AH),(*)","Cruising Areas,Restaurant",,,,,11/23/2021 9:17am
4447,Hole ,(Downtown types),109 Tuam,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4452,Jim's Gym,(Should do well),607 Westheimer ,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4451,Houston Guest House ,(Looks promising) ,106 Avondale ,Houston,TX,(H),Hotel,,,,,11/23/2021 9:17am
4450,Houston Country ,"(An attempt to revive the old 'Farm House') (Some YC, L, W) (Disco)",2700 Albany,Houston,TX,"(YC),(L),(W),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4453,Just Marion & Lynn's,,817 Fairview,Houston,TX,"(L),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4455,Lamp Post,,2417 Times,Houston,TX,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4454,Kindred Spirits ,(Looks promising),5245 Buffalo Speedway ,Houston,TX,"(L),(PT),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4456,Manhole,(Clothing store),1983 W. Gray ,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4457,Marshall Square Apts.,(Cruisy) ,219 Marshall,Houston,TX,(*),"Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4459,M.C.C.,,1214 Joe Annie,Houston,TX,(MCC),Religious Institution,,,,,12/1/2021 3:59am
4458,Mary's ,"(Some W, SM, FFA) (Good days) (Cruisy) (Patio)",1022 Westheimer,Houston,TX,"(*),(W),(SM),(FFA),(PT)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4462,Montrose Mining Co.,(Cruisy),805 Pacific St.,Houston,TX,(PT),"Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
4460,Midnite Sun,(Open 7am) (Hustlers),534 Westheimer,Houston,TX,(D),Bars/Clubs,,,,,11/23/2021 9:17am
4463,Montrose Pub,(Cruise bar),1318 Westheimer,Houston,TX,,"Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4464,Old Plantation ,(Twinkies) (Disco - D - when not raided) ,2020 Kipling ,Houston,TX,(D),Bars/Clubs,,,,,11/23/2021 9:17am
4465,Our Place,(Truck driver type - L),1419 Richmond,Houston,TX,(L),Bars/Clubs,,,,,11/23/2021 9:17am
4466,Parade ,(Macho) (Disco) (Totally remodeled),1416 Richmond,Houston,TX,"(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4467,Pink Elephant ,,1218 Leland ,Houston,TX,(OC),Bars/Clubs,,,,,11/23/2021 9:17am
4468,Prestige Travel,,3205 Montrose,Houston,TX,,Travel Service,,,,,11/26/2021 1:40pm
4469,Q. - 1 Leather ,(also at Brazos River Bottom),2608 Dunlavy,Houston,TX,(*),Erotic Shop,,,,,11/26/2021 1:40pm
4470,Ranch ,(Sun. buffet),6800 S. Main,Houston,TX,(D),Restaurant,,,,,11/23/2021 9:17am
4471,River Oaks Theatre ,,2009 W. Gray,Houston,TX,,Theatre,,,,,11/23/2021 9:17am
4472,Saddle Club ,(C&W - live bands) (nr.  corner of Jackson & Grant),911 W. Drew ,Houston,TX,"(C&W),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4476,Studz News,('Flicks' & cruisy arcade),1132 Alabama,Houston,TX,,"Cruising Areas,Book Store",,,,,11/26/2021 1:40pm
4473,Sports Locker,(Clothing),311 Westheimer ,Houston,TX,(*),Bars/Clubs,,,,,11/23/2021 9:17am
4475,Steak 'n' Eggs,,4321 Montrose,Houston,TX,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
4474,Stadium,"(Books, etc.",4629 W. 34 St.,Houston,TX,,Book Store,,,,,11/23/2021 9:17am
4480,2306 Club ,"(Some SM, FFA, Kinky) (Cell-like rooms)",2306 Genessee,Houston,TX,"(*),(P),(SM),(FFA)",Bars/Clubs,,,,,11/23/2021 9:17am
4478,Studz News,('Flicks' & cruisy arcade),3305 Montrose,Houston,TX,,"Cruising Areas,Book Store",,,,,11/26/2021 1:40pm
4479,The Gym,(Houston Muscle & Power Co.),3305 Montrose ,Houston,TX,,Gymnasium,,,,,11/26/2021 1:40pm
4477,Studz News,('Flicks' & cruisy arcade),1830 Alabama,Houston,TX,,"Cruising Areas,Book Store",,,,,11/26/2021 1:40pm
4481,Venture-N,"(Macho, slightly sterile cruise bar - DJ but no D)",2923 S. Main,Houston,TX,"(*),(PT),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4483,Wildwood Saloon ,,1504 Westheimer ,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4482,Wild 'n' Stein,(Book store),520-B Westheimer ,Houston,TX,,Book Store,,,,,11/23/2021 9:17am
4484,Zodiac ,(Don't bother),5100 Airline,Houston,TX,,Bars/Clubs,,,,,11/23/2021 9:17am
4498,Valentino's ,(Very M) (Disco) (Cruisy cocktail hour),3002 Slide Rd.,Lubbock,TX,"(PE),(M),(D)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
4503,Duffy's Tavern,(Some L),5 S. 16th St.,McAllen,TX,"(L),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
4505,Outpose ,(Some W),Hwy. 107,McAllen,TX,(W),Bars/Clubs,,,,,11/23/2021 9:17am
4504,Fifties,,11 1/2 St.,McAllen,TX,"(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
4510,Capri,(Disco) (Sunday S) (Liquor),8401 Andrews Hwy.,Odessa,TX,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
4515,Army-Navy News,(Books),4958 S.W. Military Dr.,San Antonio,TX,,Book Store,,,,,11/26/2021 1:40pm
4516,Atlantis ,(Many Latins),321 Navarro,San Antonio,TX,,Bars/Clubs,,,,,12/5/2021 10:46am
4518,Crew ,"(Some W, SM) (Cruisy) ",309 W. Market ,San Antonio,TX,"(*),(W),(SM)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
