ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
3893,Blanche's B&B,351 Easton Valley Rd.,,"823-7061 B&B, non-smoking",Franconia,NH,,Accommodations,,,1993,4/25/2023 9:31pm
3902,Manchester House,305 Taylor St.,,644-2303 B&B,Manchester,NH,,Accommodations,,,1993,4/25/2023 9:31pm
3903,Front Runner/Manchester Civic Club,490 Chestnut,,623-6477 5pm-1:30am,Manchester,NH,"(*),(D),(E),(PC)",Bars,,,1993,4/25/2023 9:31pm
3904,Merri-Mac Club,201 Merrimack,,"623-9362 11am-1:30am, from noon Sat & Sun",Manchester,NH,"(*),(MW),(D),(PC)",Bars,,,1993,4/25/2023 9:31pm
3905,Mayflower,1055 Elm St.,,"625-5882 24hrs weekends, full bar",Manchester,NH,(MW),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
3907,Integrity,214 Main St.,,"595-0625, 7pm 2nd Mon",Nashua,NH,,Religious Organizations,,,1993,4/25/2023 9:31pm
3911,Members,53 Green St.,,"436-9451 8pm-1:30am, from 5pm Fri & Sun",Portsmouth,NH,"(*),(D),(E),(V),(PC),(S)",Bars,,,1993,4/25/2023 9:31pm
3913,Worldwise Travel Co. Inc.,477 State St.,,430-9060/(800)874-9473,Portsmouth,NH,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
3917,Empress Hotel,101 Asbury Ave.,,"775-0100 90 units, on boardwalk",Asbury Park,NJ,"(MX),(D),(F),(SW)",Accommodations,,,1993,4/25/2023 9:31pm
3918,Club Phoenix,427 Cookman Ave.,,988-3990/775-9849 2pm-2am,Asbury Park,NJ,"(D),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
3919,Down the Street,230 Cookman Ave.,,"988-2163 beer garden & beach crowd, hours seasonal (approx. noon-2am)",Asbury Park,NJ,"(*),(D),(F),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
3920,Loading Dock,716 Cookman Ave.,,"775-0404 2 levels, 3 bars downstairs, piano bar/lounge & deck upstairs, from 8pm Fri & Sat, from 2pm Sun",Asbury Park,NJ,"(*),(D),(E),(S)",Bars,,,1993,4/25/2023 9:31pm
3921,Teddy's Pub,402 Emory St.,,774-9871 7am-2am,Asbury Park,NJ,"(MW),(NH),(F)",Bars,,,1993,4/25/2023 9:31pm
3922,3 Starz Cafe,609 Cookman Ave.,,988-5658,Asbury Park,NJ,,Restaurants & Cafes,,,1993,4/25/2023 9:31pm
3924,MCC by the Shore,702 Madison Ave.,,"846-8227, 6pm Sun",Asbury Park,NJ,,Religious Organizations,,,1993,4/25/2023 9:31pm
3925,Stepping Up,1739 Asbury Ave.,,774-5658 monthly,Asbury Park,NJ,,Publications,,,1993,4/25/2023 9:31pm
3930,Fraternity House,18 S. Mt. Vernon Ave.,,"347-0808 hotel, sundeck, priv. baths",Atlantic City,NJ,(F),Accommodations,,,1993,4/25/2023 9:31pm
3931,Ocean House,127 S. Ocean Ave.,,"345-8203 year round, men-only",Atlantic City,NJ,(N),Accommodations,,,1993,4/25/2023 9:31pm
3932,"Rose Cottage, The",161 S. Westminster,,"(Snake Alley) 345-8196 shared baths, year round",Atlantic City,NJ,(MW),Accommodations,,,1993,4/25/2023 9:31pm
3933,Brass Rail Bar & Grill,12 S. Mt. Vernon Ave.,,348-0192 24hrs,Atlantic City,NJ,"(*),(F),(NH)",Bars,,,1993,4/25/2023 9:31pm
3934,Entertainers Club,169 S. Westminister,,"344-9223 24hrs, patio in summer",Atlantic City,NJ,(*),Bars,,"Westminster Ave. is misprinted as ""Westminister.""",1993,4/25/2023 9:31pm
3935,Reflections/Cocktails,181 S. South Carolina Ave.,,"348-1115 2 bars, lounge open 24hrs, dance bar 11pm",Atlantic City,NJ,"(*),(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
3938,Surfside Six,16 S. Mt. Vernon,,"347-8532 noon-4am, Sun T-dance, sundeck, open May-Sept",Atlantic City,NJ,(MW),Bars,,,1993,4/25/2023 9:31pm
3939,Lyle's Coffeeshop,18 S. Mt. Vernon,,seasonal hours,Atlantic City,NJ,"(MW),(F)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
3940,Atlantic City News,101 Martin Luther King Jr. Blvd.,,"344-9444, 24hrs (S. Illinois Ave.)",Atlantic City,NJ,,Erotica,,,1993,4/26/2023 11:53am
3941,Connie's News,1118 Atlantic Ave.,,"344-9813, 24hrs",Atlantic City,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3945,Red Barn Adult Books,310 Rte. 73 S.,,"767-1525, 24hrs",Berlin,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3947,Adult Bookstore,2148 State Hwy. 88 ,,295-0166,Bricktown,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3949,Gatsby's,760 Cuthbert Blvd.,,(off Rte. 70) 663-8744 8:30pm-2:30am,Cherry Hill,NJ,"(*),(MW),(D),(E),(S),(YC)",Bars,,,1993,4/25/2023 9:31pm
3951,Dazzles,955 Valley Rd.,,783-1026 9pm-3am Tues-Sat,Clifton,NJ,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
3952,Chamomile's Restaurant,703 Haddon Ave.,,"854-9188 8am-2pm Mon-Fri, dinner 5pm-9pm Th-Sat, brunch Sat & Sun, eclectic cuisine",Collingswood,NJ,"(*),(MX),BYOB",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
3955,Video Emporium,3049 Rte. 10,,361-9440,Denville,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3956,Scandals,536 Main St.,,"678-5002 9pm-2am Sun & Wed, men-only",East Orange,NJ,"(*),(D),(YC),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
3959,United Video Adult World,25 White Horse Pike,,"965-1110, 24hrs",Egg Harbor City,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3964,Excalibur,1000 Jefferson St.,,"795-1023 9pm-2pm, clsd Mon",Hoboken,NJ,"(*),(MW),(D),(E),(AH),(S)",Bars,,,1993,4/25/2023 9:31pm
3965,Maxwell's,1039 Washington St.,,"656-9632 5pm-2am, til 3am Fri & Sat, brunch 10:30am Sat & Sun",Hoboken,NJ,"(MX),(D),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
3966,Adult Book Store,2043 US Hwy. 9,,363-9680,Howell,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3968,Pathway Lounge,280 Henderson St.,,434-3659 10am-2am,Jersey City,NJ,"(MW),(F),(NH)",Bars,,,1993,4/25/2023 9:31pm
3969,Clark Travel Service,183 Montgomery St.,,333-2000,Jersey City,NJ,(IGTA),Travel Agency,,,1993,4/25/2023 9:31pm
3971,Adult Way Books,725-77 Rte. 46,,,Kenvil,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3972,Joy's Books,103 Springbrook Ave.,,397-2907,Lambertville,NJ,,Erotica,,,1993,4/25/2023 9:31pm
3974,Dignity Metro New Jersey,550 Ridgewood Rd.,,"(St. George's Episc. Church) 761-7321, 7:30pm 1st & 3rd Tues",Maplewood,NJ,,Religious Organizations,,,1993,4/25/2023 9:31pm
3977,First Choice,533 Ferry St.,,"465-1944 8pm-2am Sun-Wed, til 3am Th-Sat",Newark,NJ,"(MW),(B),(D)",Bars,,,1993,4/25/2023 9:31pm
3978,Murphy's Tavern,59 Edison Pl.,,"622-9176 6pm-2am Sun-Th, til 3am Fri & Sat, lunch daily",Newark,NJ,"(D),(F)",Bars,,,1993,4/25/2023 9:31pm
3981,Lesbians/Gays of New Brunswick,109 Nichol Ave.,,"(Quaker Meeting House) 247-0515 social group, 8pm 2nd & 4th Tues",New Brunswick,NJ,,Info Lines & Services,,,1993,4/25/2023 9:31pm
3983,Dignity New Brunswick,109 Nichol Ave.,,"(Quaker Meeting House) 819-0668, 8pm 3rd Fri, mass 7:30pm 2nd Sat",New Brunswick,NJ,,Religious Organizations,,,1993,4/25/2023 9:31pm
3984,MCC Christ the Liberator,40 Davidson Rd.,,"(St. Michael's Episc. Church) 846-8227, 2:30pm Sun",New Brunswick,NJ,,Religious Organizations,,,1993,4/25/2023 9:31pm
3989,Yacht Club,366 Berkshire Valley Rd.d,,"5 mi. N. of Rte. 15, 697-9780 7pm-3am, from 2pm Sun",Oak Ridge,NJ,"(H),(MW),(D),(V)",Bars,checked,"Amenity features listed as ""(HMW, D, V).""",1993,4/25/2023 9:31pm
3992,Rah-Rah Pub,51 S. Day St.,,"676-1399 4pm-2am, fresh pizza",Orange,NJ,"(H),(MW),(D),(E),(F)",Bars,checked,"Amenity features listed as ""(HMW, D, E, F).""",1993,4/25/2023 9:31pm
4001,"Gin Mill, The",308 Watchung Ave.,,"755-4000 9am-1am, 10am-2am Fri & Sat, 1pm-1am Sun",Plainfield,NJ,"(MX),(D),(NH),(F)",Bars,,,1993,4/25/2023 9:31pm
4006,Feather's Disco,77 Kinderkamack Rd.,,"342-6410 7pm-2am, 9pm-3am Sat, 9pm-2am Sun/Mon",River Ridge,NJ,"HD,(YC),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
4008,Casablanca XTC,586 Raritan Rd.,,"245-9653/245-9669 7pm-2am, 3 flrs, wheelchair accessible, very popular Tues",Roselle,NJ,"HD,(E),(YC),(S)",Bars,,,1993,4/25/2023 9:31pm
4011,"Den, The",700 Hamilton St.,,"545-7329 8pm-2am Mon-Sat, dinner nightly, 3 bars on property",Somerset,NJ,"(H),(MW),(D),(F),(YC)",Bars,checked,"Amenity features listed as ""(HMW, D, F, YC).""",1993,4/25/2023 9:31pm
4012,Woolverton Inn,6 Woolverton Rd.,,"397-0802 B&B, cont'l brkfst, full brkfst weekends, year-round",Stockton,NJ,(MX),Accommodations,,,1993,4/25/2023 9:31pm
4016,Casa Lido,120 S. Warren St.,,"394-8158 11:30am-2am, from 7pm Sat & Sun, lunch Mon-Fri",Trenton,NJ,"(*),(MW),(D),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
4020,Nite Lite,509 22nd St.,,863-9515 8pm-3am,Union City,NJ,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
4023,Club 225,118 Tulane NE,,"255-2226, 11am-9pm, club for lesbian/gay 12-step groups",Alburquerque,NM,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4024,Common Bond Community Center,107 Tulane St.,,"266-8041, 7pm-10pm, many social groups & resources",Alburquerque,NM,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4026,Hijos del Sol,4021 Central NE,,266-3159 social group,Alburquerque,NM,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4028,Rio Grande House,3100 Rio Grande Blvd. NW,,345-0120 full brkfst,Alburquerque,NM,(MX),Accommodations,,,1993,4/25/2023 9:31pm
4029,W.E. Mauger Estate,701 Roma Ave. NW,,"242-8755 Victorian B&B, full brkfst, priv. baths",Alburquerque,NM,(MX),Accommodations,,,1993,4/25/2023 9:31pm
4030,Alburquerque Mining Co. (AMC),7209 Central Ave. NE,,"255-4022 4pm-2am, from noon Sun, patio",Alburquerque,NM,"(*),(D)",Bars,,,1993,4/25/2023 9:31pm
4031,Alburquerque Social Club,4021 Central Ave. NE,,"255-0887 noon-2am, til midnight Sun",Alburquerque,NM,"(*),(MW),(D),(PC),(CW)",Bars,,,1993,4/25/2023 9:31pm
4032,Foxes Lounge,8521 Central Ave. NE,,"255-3060 10am-2am, noon-midnight Sun",Alburquerque,NM,"(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
4033,"Ranch, The",8900 Central SE,,"275-1616 11am-2am, til midnight Sun, 'Cuffs' leather bar inside",Alburquerque,NM,"(D),(CW),(E)",Bars,,,1993,4/25/2023 9:31pm
4034,Central Delicatessen,3118 Central SE,,266-3003 9am-6pm,Alburquerque,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4035,Chianti's,5210 San Mateo NE,,881-1967 11am-10pm,Alburquerque,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4036,Double Rainbow,3416 Central SE,,255-6633 7am-midnight,Alburquerque,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4037,Full Circle Books,2205 Silver SE,,"266-0022 women's 10am-6pm, til 5pm Sat & Sun",Alburquerque,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4038,Martha's Body Bueno Shop,3105 Central Ave. NE,,255-1122 clothing & adult toys,Alburquerque,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4039,Newsland Books,2112 Central Ave. SE,,"242-0694, 9am-9pm",Alburquerque,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4040,Salt of the Earth Books,2128 Central SE,,"842-1220 10am-9pm, til 5pm Sun",Alburquerque,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4041,Albuquerque Naturist,"1810 Silver SE Apt. B, 87106",,843-6595,Alburquerque,NM,,Men's Services,,,1993,4/25/2023 9:31pm
4042,Dignity New Mexico,1815 Los Lomas,,"898-3343, 7pm 1st Sun",Alburquerque,NM,,Religious Organizations,,,1993,4/25/2023 9:31pm
4045,MCC,2404 San Mateo Place NE,,"881-9088, 10:50am & 7pm Sun",Alburquerque,NM,,Religious Organizations,,,1993,4/25/2023 9:31pm
4047,"Newsstand, The",4217 Central Ave. NE,,266-6690,Alburquerque,NM,,Erotica,,,1993,4/25/2023 9:31pm
4048,Pussycat III,4012 Central Ave. NE,,268-1631,Alburquerque,NM,,Erotica,,,1993,4/25/2023 9:31pm
4055,Stateline Adult Book Store,6100 W. Carlsbad Hwy.,,393-3616,Hobbs,NM,,Erotica,,,1993,4/25/2023 9:31pm
4056,AA Gay/Lesbian,329 S. Camp St.,,"(Life Center) 562-3419, 7pm Wed",Las Cruces,NM,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4060,Casa Torreon,1613 Calle Torreon,,"982-6815 adobe guesthouse, w/kitchen and great mountain views",Santa Fe,NM,(MX),Accommodations,,,1993,4/25/2023 9:31pm
4063,"Cargo Club, The",519 Cerrillos,,(enter in back) 989-8790 9pm-2am Wed-Sun,Santa Fe,NM,"(*),(MW),(D),(V),(E)",Bars,,,1993,4/25/2023 9:31pm
4064,Edge,"135 W. Palace, 3rd Fl.",,"986-1700 11am-2am, bar opens 8pm",Santa Fe,NM,"(MX),(D),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
4065,Cafe Pasqual's,121 Don Gaspar,,983-9340 7am-10pm,Santa Fe,NM,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4066,La Tertulia,416 Agua Fria,,"988-2769 lunch & dinner, clsd Mon",Santa Fe,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4067,Maria's,555 W. Cordova Rd.,,"983-7929 lunch & dinner, full bar",Santa Fe,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4068,Santacafe,231 Washington Ave.,,"984-1788 lunch & dinner, full bar",Santa Fe,NM,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4069,"Shed, The",113 1/2 E. Palace,,982-9030,Santa Fe,NM,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4070,Tecolote Cafe,1203 Cerrillos Rd.,,"988-1362 7am-2pm, clsd Mon, known for their brkfsts",Santa Fe,NM,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4071,"Ark, The",133 Romero St.,,"988-3709, 9:30am-7pm, til 5pm Sun",Santa Fe,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4072,Downtown Subscription,376 Garcia St.,,"983-3085 8am-7pm, newsstand & coffeeshop",Santa Fe,NM,(F),Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4073,Galisteo News,201 Galisteo St.,,"984-1316 7am-7pm, gay periodicals & coffeeshop",Santa Fe,NM,(F),Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4075,Sister's and Brother's Bookstore,4011 Silver SE,,"266-7317, 10am-7pm, noon-5pm Sun, clsd Mon, gay/lesbian",Santa Fe,NM,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4081,Gay/Lesbian Community Center,332 Hudson Ave.,,"462-6138, 7pm-10pm, til 11pm Fri & Sat",Albany,NY,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4083,Club 519,519 Central Ave.,,482-0299 8pm-4am,Albany,NY,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4084,Esther's,8 Central Ave.,,434-0994 7pm-4am,Albany,NY,"(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
4085,Last Straw,90 Central Ave.,,"9pm-6am, juice bar",Albany,NY,(AH),Bars,,,1993,4/25/2023 9:31pm
4086,Private I's,108 Central Ave.,,465-9057 8pm-4am,Albany,NY,"(*),(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
4087,Rage,369 Central Ave.,,432-1108 3pm-4am,Albany,NY,"(*),(MW),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
4089,Waterworks Pub,76 Central Ave.,,465-9079 4pm-4am,Albany,NY,(D),Bars,,,1993,4/25/2023 9:31pm
4090,Boulevard Bookstore & Cafe,15 Central Ave.,,"436-8848 10am-9pm, til 11pm Fri & Sat, from noon Sun",Albany,NY,(F),Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4091,Capital Travel,271 Lark St.,,434-9900/(800)800-9009,Albany,NY,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
4096,Summit Motor Inn,501 E. Main St.,,666-6000,Bayshore,NY,(MX),Accommodations,,,1993,4/25/2023 9:31pm
4097,AA Gay/Lesbian,183 Riverside Dr.,,"(Unitarian Church) 722-5983, 7pm Sat",Binghamton,NY,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4098,"S.P.A.C.E., The",213 State St.,,"724-2582 community center, bookstore & cafe 7pm Tues",Binghamton,NY,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4100,Club 81,81 Clinton St.,,"771-7350 8pm-1am, til 3am Fri & Sat",Binghamton,NY,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4101,Risky Business,201 State St.,,"723-1507 5pm-1am, til 3am Fri & Sat, gift shop on premises",Binghamton,NY,"(*),(D),(V)",Bars,,,1993,4/25/2023 9:31pm
4102,Squiqqy's,34 Chenango St.,,722-2299 7pm-2am,Binghamton,NY,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4104,Allie's Bookstore,140 Washington,,724-8659,Binghamton,NY,,Erotica,,,1993,4/25/2023 9:31pm
4105,Allie's Bookstore,483 Court St.,,724-9749,Binghamton,NY,,Erotica,,,1993,4/25/2023 9:31pm
4106,North Street Bookshop,"17 Washington Ave., Endicott",,785-9606,Binghamton,NY,,Erotica,,,1993,4/25/2023 9:31pm
4109,Buffalo Gay/Lesbian Community Center,2316 Deleware Ave. Ste. 267,,"883-4750, 7pm-9pm",Buffalo,NY,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4110,Old Schoolhouse Guest House,"1148 Townline Rd., Alden",,683-6590,Buffalo,NY,,Accommodations,,,1993,4/25/2023 9:31pm
4111,Back Pocket,884 Main St.,,"(side entrance) 886-8135 4pm-4am, from noon Sun",Buffalo,NY,"(MW),(CW),(D)",Bars,,,1993,4/25/2023 9:31pm
4112,Buddies,31 Johnson Park,,855-1313 1pm-4am,Buffalo,NY,"(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
4113,Bulldog Lil's,454 Pearl St.,,842-1832 5pm-4am,Buffalo,NY,"(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
4114,Cathode Ray,26 Allen St.,,884-3615 1pm-4am,Buffalo,NY,"(NH),(V)",Bars,,,1993,4/25/2023 9:31pm
4115,Club Denmar,884 Main St.,,"886-8135 4pm-4am, from noon Sun, patio",Buffalo,NY,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4116,Club Heat,153 Delaware Ave.,,"842-6825 10pm-4am Wed-Sun, patio",Buffalo,NY,"(*),(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4117,Stagedoor,20 Allen St.,,"886-9323 5pm-4am, piano bar & patio",Buffalo,NY,"(E),(OC)",Bars,,,1993,4/25/2023 9:31pm
4118,Allen,16 Allen St.,,881-0586,Buffalo,NY,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4119,New Morgan Sauna,655 Main St.,,852-2153 24hrs,Buffalo,NY,(PC),Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
4120,Talking Leaves,3144 Main St.,,"837-8554, 10am-6pm, clsd Sun",Buffalo,NY,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4123,Book-And,83 W. Chippewa,,856-8936,Buffalo,NY,,Erotica,,,1993,4/25/2023 9:31pm
4124,Goodtime Charlie's,"3287 Niagara Falls Blvd., Wheatfield",,"693-3254, 24hrs",Buffalo,NY,,Erotica,,,1993,4/25/2023 9:31pm
4125,Village Books & News,"3102 Delaware Ave., Kenmore",,"877-5027, 24hrs",Buffalo,NY,,Erotica,,,1993,4/25/2023 9:31pm
4137,"David, The",511 Railroad Ave.,,"733-2592 4pm-1am, from 7pm Sat & Sun",Elmira,NY,"(*),(MW),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
4138,Deluxe Books,123 Lake St.,,734-9656,Elmira,NY,,Erotica,,,1993,4/25/2023 9:31pm
4146,Fire Island Pines,"9 Ocean Walk, Fire Island Pines",,597-6767 seasonal,Fire Island,NY,,Accommodations,,,1993,4/25/2023 9:31pm
4151,Crew's Quarters,"36 Fire Island Blvd., Fire Island Pines",,597-6873 seasonal,Fire Island,NY,"(*),(SW)",Bars,,,1993,4/25/2023 9:31pm
4153,Loft,36 Fire Island Blvd.,,597-6720 seasonal,Fire Island,NY,,Bars,,,1993,4/25/2023 9:31pm
4162,AA Gay/Lesbian,102 Ithaca Commons,,(downtown) 273-1541 (AA#) Wed 5:45pm & Sun 5:30pm,Ithaca,NY,,Info Lines & Services,,,1993,4/25/2023 9:31pm
4167,Common Ground,1230 Danby Rd.,,"273-1505 4pm-1:30am, til 2am Fri & Sat, dinner nightly",Ithaca,NY,"(*),(MW),(D),(F),(YC)",Bars,,,1993,4/25/2023 9:31pm
4168,"Borealis Bookstore, Inc.",113 N. Aurora St.,,"272-7752 opens 10am, from noon Sun, w/gay/lesbian sections",Ithaca,NY,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
4173,Nite Spot,201 Windsor,,3pm-2am,Jamestown,NY,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
4174,Sneakers,100 Harrison,,484-8816 3:30pm-2am,Jamestown,NY,"(*),(MW),(D),(LV),(YC)",Bars,,,1993,4/25/2023 9:31pm
4179,Rumours,49 Lower Dix Ave.,,"792-9646 3pm-4am, from 8pm Mon-Th",Lake George,NY,"(*),(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
4180,Artists Cafe,1 Main St.,,523-9493 lunch & dinner,Lake Placid,NY,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
4184,Christopher St.,170 Silverlake,,"343-9249 8pm-4am, clsd Mon (unconfirmed Spring '92) ",Middletown,NY,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
4186,Eulenspiegel Society,94 St. Marks Pl.,,633-8376 S/M group 7:30 Tues,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1993,4/25/2023 9:31pm
4193,Homo Xtra,"245 8th Ave. Ste. 287, 10011",,741-3981 weekly complete party paper,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1993,4/25/2023 9:31pm
4194,Michael's Thing,240 W. End Ave.,,724-3691 weekly,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1993,4/25/2023 9:31pm
4196,NYQ,632 Broadway 7th flr.,,979-9777,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1993,4/25/2023 9:31pm
4197,Parlee Plus/Equal Time the News,"13 S. Carl Ave., Babylon 11702",,(516)587-8669 monthly,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1993,4/25/2023 9:31pm
4203,Lesbian/Gay Community Services Center,208 W. 13th St.,,"620-7310, 9pm-11pm, mtg location for various groups, newsletter",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4207,Chelsea Mews Guest House,344 W. 5th St.,,255-9174,New York City,NY,,Accommodations,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4208,Chelsea Pines Inn,317 W. 14th St.,,"929-1023 15 rooms, some priv. baths",New York City,NY,"(*),(MW),(IGTA)",Accommodations,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4209,Colonial House Inn,318 W. 22nd St.,,"243-9669 19 rooms, studios available",New York City,NY,(*),Accommodations,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4210,Incentra Village Guest House,32 8th Ave.,,"206-0007 10 rooms, priv. baths",New York City,NY,"(*),(MW)",Accommodations,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4211,Altar,161 W. Broadway,,"571-7272 1pm-4am, CW dancing Wed",New York City,NY,(L),Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4212,"Bank, The",225 E. Houston St.,,505-5033 call for events,New York City,NY,"(MW),(D)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4213,"Bar, The",68 2nd Ave.,,674-9714 1pm-4am,New York City,NY,(NH),Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4214,Barbary Coast,64 7th Ave.,,675-0385 8am-4am,New York City,NY,(NH),Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4215,Boots & Saddle,76 Christopher St.,,929-9684 8am-4am,New York City,NY,"(L),(LV)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4216,Boy Bar,15 St. Marks Place,,674-7959 Th & Sun 10pm-4am,New York City,NY,,Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4218,Characters,515 6th Ave.,,929-9558 8am-4am,New York City,NY,"(MX),(NH)",Bars,checked,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4219,Chelsea Transfer,131 8th Ave.,,929-7183 4pm-4am,New York City,NY,"(MW),(NH)",Bars,checked,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4220,"Comeback, The",507 West St.,,243-0090 4pm-4am,New York City,NY,"(*),(D)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4221,Crow Bar,339 E. 10th St.,,420-0670 7pm-3am,New York City,NY,"(MW),(S)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4222,"Dugout, The",185 Christopher St.,,"242-9113 noon-2am, sports bar, Sun brunch",New York City,NY,(NH),Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4223,Duplex,61 Christopher St.,,"255-5438 4pm-4am, piano bar & cabaret",New York City,NY,"(*),(MX),(E)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
4225,Eighty Eights,228 W. 10th St.,,"924-0088 4pm-4am, piano bar & cabaret, Sun brunch",New York City,NY,"(MX),(E)",Bars,,"Listed under ""N.Y.C. - Greenwich Village""",1993,4/25/2023 9:31pm
