"ID","title","streetaddress","unclear_address","description","city","state","amenityfeatures","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
5466,"Brown & Wilkins","3311 Richmond Ave. Ste. 230",NA,"942-0664/ (800)441-2021","Houston","TX","(IGTA)","Travel/Tour Operators","","",1995,"4/25/2023 9:23pm","3311 Richmond Ave. Ste. 230 ,  Houston ,  TX",-95.4271605,29.7337268,"3311 richmond ave. #230, houston, tx 77098, usa","Geocoded"
3564,"Adrianne's Book Store","3314 Troost",NA,"561-8996, 24hrs","Kansas City","MO","","Erotica","","",1995,"4/25/2023 9:22pm","3314 Troost ,  Kansas City ,  MO",-94.5717473,39.0664756,"3314 troost ave, kansas city, mo 64109, usa","Geocoded"
4999,"Brewers Hotel","3315 Liberty Ave.",NA,"681-7991 nightly, weekly & monthly rates","Pittsburgh","PA","(GF),(F)","Accommodations","","",1995,"4/25/2023 9:23pm","3315 Liberty Ave. ,  Pittsburgh ,  PA",-79.9678032,40.4614946,"3315 liberty ave, pittsburgh, pa 15201, usa","Geocoded"
5499,"Silent Partners","3320 Sherwood Way",NA,"949-9041 6pm-2am","San Angelo","TX","(W),D,(CW),(S)","Bars","","",1995,"4/25/2023 9:23pm","3320 Sherwood Way ,  San Angelo ,  TX",-100.4806645,31.4452543,"3320 sherwood way, san angelo, tx 76901, usa","Geocoded"
2437,"People Like Us","3321 N. Clark St.",NA,"248-6363, 10am-9pm, exclusively lesbigay bookstore","Chicago","IL","","Bookstores/Retail Shops","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3321 N. Clark St. ,  Chicago ,  IL",-87.6524641,41.942428,"3321 n clark st, chicago, il 60657, usa","Geocoded"
2409,"Closet","3325 N. Broadway St.",NA,"477-8533 2pm-4am, from noon wknds","Chicago","IL","(*),(MW),(V)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3325 N. Broadway St. ,  Chicago ,  IL",-87.6442871,41.9426667,"3325 n broadway, chicago, il 60657, usa","Geocoded"
5346,"Pub Pegasus","3326 N. Fitzhugh",NA,"559-4663 10am-2am, from noon Sun","Dallas","TX","(NH),(WC)","Bars","","",1995,"4/25/2023 9:23pm","3326 N. Fitzhugh ,  Dallas ,  TX",-96.7945213,32.8176387,"3326 n fitzhugh ave, dallas, tx 75204, usa","Geocoded"
5392,"Tarrant County Lesbian/Gay Alliance","3327 Winthrop Ste. 243",NA,"763-5544","Ft. Worth","TX","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","3327 Winthrop Ste. 243 ,  Ft. Worth ,  TX",-97.3307658,32.7554883,"fort worth, tx, usa","Geocoded"
5260,"Tarrant County Lesbian/Gay Alliance","3327 Winthrop Ste. 243, Ft. Worth, 76116",NA,"763-5544, info line & newsletter","Arlington","TX","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","3327 Winthrop Ste. 243, Ft. Worth, 76116 ,  Arlington ,  TX",-97.4435441,32.717251,"fort worth, tx 76116, usa","Geocoded"
4475,"Victoria Travel","3330 Erie Ave.",NA,"871-1100/ (800)626-4932 ask for Dan","Cincinnati","OH","(IGTA)","Travel/Tour Operators","","",1995,"4/25/2023 9:23pm","3330 Erie Ave. ,  Cincinnati ,  OH",-84.4234318,39.1416623,"3330 erie ave, cincinnati, oh 45208, usa","Geocoded"
5352,"Zippers","3333 N Fitzhugh",NA,"526-9519 noon-2a","Dallas","TX","(NH),(S)","Bars","","",1995,"4/25/2023 9:23pm","3333 N Fitzhugh ,  Dallas ,  TX",-96.7941395,32.8169587,"3333 n fitzhugh ave, dallas, tx 75204, usa","Geocoded"
1390,"Stapleton Plaza Hotel","3333 Quebec St.",NA,"321-3500 also restaurant","Denver","CO","(GF),(SW),(WC)","Accommodations","","",1995,"4/25/2023 9:22pm","3333 Quebec St. ,  Denver ,  CO",-104.9039364,39.7643046,"3333 quebec st, denver, co 80207, usa","Geocoded"
4669,"Alley, The","3340 S. Peoria",NA,"744-0896 from 9pm, clsd Mon-Wed","Tulsa","OK","(*),D,(S)","Bars","","",1995,"4/25/2023 9:23pm","3340 S. Peoria ,  Tulsa ,  OK",-95.9762767,36.1142459,"3340 s peoria ave, tulsa, ok 74105, usa","Geocoded"
2010,"Point Bed & Breakfast","3344 Bridgeford Dr.",NA,"381-3550","Orlando","FL","MO","Accommodations","","",1995,"4/25/2023 9:22pm","3344 Bridgeford Dr. ,  Orlando ,  FL",-81.3163706,28.5087437,"3344 bridgeford dr, orlando, fl 32812, usa","Geocoded"
413,"Club Broadway","3348 E. Broadway",NA,"438-7700","Long Beach","CA","(W),(NH),(WC)","Bars","","",1995,"4/25/2023 9:22pm","3348 E. Broadway ,  Long Beach ,  CA",-118.1526983,33.764294,"3348 e broadway, long beach, ca 90803, usa","Geocoded"
2425,"Sidetrack","3349 N. Halsted St.",NA,"477-9189 5pm-2:30am, from 3pm wknds","Chicago","IL","(*),(V)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3349 N. Halsted St. ,  Chicago ,  IL",-87.6491605,41.9431809,"3349 n halsted st, chicago, il 60657, usa","Geocoded"
2372,"Gerber-Hart Library","3352 N. Paulina St.",NA,"883-3003, 7:30pm-10pm Mon & Th, noon-4pm Sat, gay resource center","Chicago","IL","","Info Lines & Services","","Listed under ""Chicago - Overview"".",1995,"4/25/2023 9:22pm","3352 N. Paulina St. ,  Chicago ,  IL",-87.6713878,41.9430269,"3352 n paulina st, chicago, il 60657, usa","Geocoded"
2424,"Roscoe's","3354-3356 N. Halsted St.",NA,"281-3355 2pm-2am, noon-3am Sat, patio","Chicago","IL","(*),(MW),(NH),D,(V)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3354-3356 N. Halsted St. ,  Chicago ,  IL",-87.649697,41.943454,"3354 n halsted st, chicago, il 60657, usa","Geocoded"
1415,"Three Sisters (aka ""Six Tits"")","3358 Mariposa St.",NA,"458-8926 12:30pm-2am","Denver","CO","(*),(W),(NH),D","Bars","","",1995,"4/25/2023 9:22pm","3358 Mariposa St. ,  Denver ,  CO",-105.0027247,39.7642851,"3358 mariposa st, denver, co 80211, usa","Geocoded"
401,"Sierra Wood Guest House","3372 Grass Lake Rd.",NA,"(Tahoe Paradise) 577-6073 brkfst & dinner, hot tub","Lake Tahoe","CA","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","3372 Grass Lake Rd. ,  Lake Tahoe ,  CA",-120.0163324,38.8127749,"3372 grass lake rd, south lake tahoe, ca 96150, usa","Geocoded"
2017,"Complex, The","3400 S. Orange Blossom Trail",NA,"noon-2am, various bars, gym, video store","Orlando","FL","(MW)","Bars","","",1995,"4/25/2023 9:22pm","3400 S. Orange Blossom Trail ,  Orlando ,  FL",-81.3976869,28.507482,"3400 s orange blossom trail, orlando, fl 32839, usa","Geocoded"
2030,"Absolute Leather","3400 S. Orange Blossom Trail",NA,"843-8168/ (800)447-4820 noon-9pm, til midnight Th-Sat","Orlando","FL","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","3400 S. Orange Blossom Trail ,  Orlando ,  FL",-81.3976869,28.507482,"3400 s orange blossom trail, orlando, fl 32839, usa","Geocoded"
2412,"Deeks","3401 N. Sheffield",NA,"9pm-2am, from 7pm Sun, clsd Mon-Tues","Chicago","IL","(L)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3401 N. Sheffield ,  Chicago ,  IL",-87.654009,41.9437848,"3401 n sheffield ave, chicago, il 60657, usa","Geocoded"
878,"Balboa Park Inn","3402 Park Blvd.",NA,"298-0823","San Diego","CA","(*),(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","3402 Park Blvd. ,  San Diego ,  CA",-117.1478269,32.741337,"3402 park blvd, san diego, ca 92103, usa","Geocoded"
917,"Wolf's","3404 30th St.",NA,"291-3730 8pm-3:30am, til 4am Fri-Sat, cruise bar; also erotic toy story","San Diego","CA","(L),(BW)","Bars,Cruising Areas","","",1995,"4/25/2023 9:22pm","3404 30th St. ,  San Diego ,  CA",-117.1302442,32.7412135,"3404 30th st, san diego, ca 92104, usa","Geocoded"
4640,"AA Gay/Lesbian Live & Let Live","3405 N. Villa",NA,"947-3834, noon, 5:30pm, 8pm","Oklahoma City","OK","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","3405 N. Villa ,  Oklahoma City ,  OK",-97.5568351,35.5042973,"3405 n villa ave, oklahoma city, ok 73112, usa","Geocoded"
4395,"Bachelor Video","3411 S. Wilmington St.",NA,"779-0995","Raleigh","NC","","Erotica","","",1995,"4/25/2023 9:23pm","3411 S. Wilmington St. ,  Raleigh ,  NC",-78.6501794,35.7328424,"3411 s wilmington st, raleigh, nc 27603, usa","Geocoded"
896,"Club San Francisco","3412 University Ave.",NA,"563-9614 10am-2am","San Diego","CA","(NH),(BW),(WC)","Bars","","",1995,"4/25/2023 9:22pm","3412 University Ave. ,  San Diego ,  CA",-117.1201902,32.7499343,"3412 university ave, san diego, ca 92104, usa","Geocoded"
4859,"Lizzy Bordon's Part II","3412 W. 12th St.",NA,"833-4059 9pm-2am, clsd Sun","Erie","PA","(*),(MW),D","Bars","","",1995,"4/25/2023 9:23pm","3412 W. 12th St. ,  Erie ,  PA",-80.1595621,42.0953574,"3412 w 12th st, erie, pa 16505, usa","Geocoded"
5345,"La Conga","3414 Kings Rd.",NA,"528-1714 5pm-4am","Dallas","TX","(MW),D,(MRC-L),(E),(S)","Bars","","",1995,"4/25/2023 9:23pm","3414 Kings Rd. ,  Dallas ,  TX",-96.8184777,32.8215655,"3414 kings rd, dallas, tx 75235, usa","Geocoded"
5336,"Buddies","3415 Mahanna",NA,"526-8720 11am-2am, from noon Sun","Dallas","TX","(MW),D,(S)","Bars","","",1995,"4/25/2023 9:23pm","3415 Mahanna ,  Dallas ,  TX",-96.8208635,32.823153,"3415 mahanna st, dallas, tx 75209, usa","Geocoded"
3878,"Double Rainbow","3416 Central SE",NA,"255-6633 6:30am-midnight","Albuquerque","NM","(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","3416 Central SE ,  Albuquerque ,  NM",-106.6063215,35.0795941,"3416 central ave se, albuquerque, nm 87106, usa","Geocoded"
5570,"Club Karerra's","3424 S. State St.",NA,"485-1501 noon-1am, CW Wed & Sun","Salt Lake City","UT","(MW),D,(F),(E),(PC),(WC)","Bars","","",1995,"4/25/2023 9:23pm","3424 S. State St. ,  Salt Lake City ,  UT",-111.8887876,40.6971148,"3424 s state st, south salt lake, ut 84115, usa","Geocoded"
2539,"Up the Stairs Community Center","3426 Broadway",NA,"744-1199, 7pm-10pm, til midnight Fri-Sat, space for various groups","Ft. Wayne","IN","","Info Lines & Services","","",1995,"4/25/2023 9:22pm","3426 Broadway ,  Ft. Wayne ,  IN",-85.1567469,41.0533682,"3426 broadway, fort wayne, in 46807, usa","Geocoded"
414,"Executive Suite","3428 E. Pacific Coast Hwy.",NA,"597-3884 clsd Tues-Wed, theme nights, more men Mon","Long Beach","CA","(*),(MW),D,(E),(S)","Bars","","",1995,"4/25/2023 9:22pm","3428 E. Pacific Coast Hwy. ,  Long Beach ,  CA",-118.1516053,33.789519,"3428 e pacific coast hwy, long beach, ca 90804, usa","Geocoded"
3707,"Las Vegas Eagle, The","3430 E. Tropicana",NA,"458-8662 24hrs, slots, DJ Wed & Fri","Las Vegas","NV","(L)","Bars","","",1995,"4/25/2023 9:22pm","3430 E. Tropicana ,  Las Vegas ,  NV",-115.0997299,36.1003253,"3430 e tropicana ave, las vegas, nv 89121, usa","Geocoded"
2077,"Bright Books","3434 4th St. N. #5",NA,"522-5775, 10am-6pm, til 8pm Mon & Th, 1pm-5pm Sun, women's bookstore","St Petersburg","FL","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","3434 4th St. N. #5 ,  St Petersburg ,  FL",-82.6388922,27.8037061,"3434 4th st n #5, st. petersburg, fl 33704, usa","Geocoded"
2439,"We're Everywhere","3434 N. Halsted",NA,"404-0590, noon-7pm, mail order catalog","Chicago","IL","","Bookstores/Retail Shops","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3434 N. Halsted ,  Chicago ,  IL",-87.6497139,41.9446738,"3434 n halsted st, chicago, il 60657, usa","Geocoded"
108,"BULC the Club","3437 E. Mc Dowell",NA,"231-0123 4pm-1am, from 7pm Fri-Sat","Phoenix","AZ","(*),(D),(A)","Bars","","",1995,"4/25/2023 9:22pm","3437 E. Mc Dowell ,  Phoenix ,  AZ",-112.0065573,33.465279,"3437 e mcdowell rd, phoenix, az 85008, usa","Geocoded"
2406,"Buck's Saloon","3439 N. Halsted St.",NA,"525-1125, 10am-2am, patio","Chicago","IL","","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3439 N. Halsted St. ,  Chicago ,  IL",-87.6491918,41.9447684,"3439 n halsted st, chicago, il 60657, usa","Geocoded"
3622,"Affordable Travel","3445 Bridgeland Dr. #119, Bridgeland",NA,"770-2323","St. Louis","MO","","Travel/Tour Operators","","",1995,"4/25/2023 9:22pm","3445 Bridgeland Dr. #119, Bridgeland ,  St. Louis ,  MO",NA,NA,"NA","Geocoded"
2401,"Villa Toscana Guesthouse","3447 N. Halsted St.",NA,"404-2643/ (800)404-2643 full brkfst","Chicago","IL","(MW)","Accommodations","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3447 N. Halsted St. ,  Chicago ,  IL",-87.648922,41.9450727,"3447 n halsted st, chicago, il 60657, usa","Geocoded"
171,"Hours","3455 E. Grant Rd.",NA,"327-3390 noon-1am, CW Th","Tucson","AZ","(MW),(NH),D","Bars","","",1995,"4/25/2023 9:22pm","3455 E. Grant Rd. ,  Tucson ,  AZ",-110.9188801,32.2509179,"3455 e grant rd, tucson, az 85716, usa","Geocoded"
2422,"Manhole","3458 N. Halsted St.",NA,"975-9244 call for hours","Chicago","IL","(*),D,(L),(V)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3458 N. Halsted St. ,  Chicago ,  IL",-87.6496395,41.9453449,"3458 n halsted st, chicago, il 60657, usa","Geocoded"
3716,"Industrial Road Adult Books","3463 Industrial Rd.",NA,"734-7667, 24hrs","Las Vegas","NV","","Erotica","","",1995,"4/25/2023 9:22pm","3463 Industrial Rd. ,  Las Vegas ,  NV",-115.1651763,36.1435705,"3463 s industrial rd, las vegas, nv 89109, usa","Geocoded"
1449,"Pleasure Entertainment Center","3490 W. Colfax",NA,"825-6505, 24hrs","Denver","CO","","Erotica","","",1995,"4/25/2023 9:22pm","3490 W. Colfax ,  Denver ,  CO",-105.0332103,39.7401563,"3490 w colfax ave, denver, co 80204, usa","Geocoded"
2417,"Little Jim's","3501 N. Halsted St.",NA,"871-6116 9am-4am, til 5am Sat, from 11am Sun","Chicago","IL","(*),(NH)","Bars","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3501 N. Halsted St. ,  Chicago ,  IL",-87.6491902,41.9455805,"3501 n halsted st, chicago, il 60657, usa","Geocoded"
2442,"Ram","3511 1/2 N. Halsted St.",NA,"525-9528","Chicago","IL","","Erotica","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3511 1/2 N. Halsted St. ,  Chicago ,  IL",-87.649211,41.9459135,"3511 n halsted st, chicago, il 60657, usa","Geocoded"
3596,"Complex, The","3511 Chouteau Ave.",NA,"772-2645 11am-3am, from 3pm Mon, patio","St. Louis","MO","(MW),D,(F),(WC)","Bars","","",1995,"4/25/2023 9:22pm","3511 Chouteau Ave. ,  St. Louis ,  MO",-90.234509,38.625853,"3511 chouteau ave, st. louis, mo 63103, usa","Geocoded"
3597,"Probe","3511 Chouteau Ave.",NA,"dance bar","St. Louis","MO","","Bars","","",1995,"4/25/2023 9:22pm","3511 Chouteau Ave. ,  St. Louis ,  MO",-90.234509,38.625853,"3511 chouteau ave, st. louis, mo 63103, usa","Geocoded"
3598,"Mom's","3511 Chouteau Ave.",NA,"leather bar","St. Louis","MO","","Bars","","",1995,"4/25/2023 9:22pm","3511 Chouteau Ave. ,  St. Louis ,  MO",-90.234509,38.625853,"3511 chouteau ave, st. louis, mo 63103, usa","Geocoded"
3599,"Angels","3511 Chouteau Ave.",NA,"restaurant, cont'l","St. Louis","MO","","Bars","","",1995,"4/25/2023 9:22pm","3511 Chouteau Ave. ,  St. Louis ,  MO",-90.234509,38.625853,"3511 chouteau ave, st. louis, mo 63103, usa","Geocoded"
5454,"Christie's","3512 Main",NA,"522-5041, 11am-10pm, full bar","Houston","TX","","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","3512 Main ,  Houston ,  TX",-95.3792235,29.7394309,"3512 main st, houston, tx 77002, usa","Geocoded"
6022,"People's Books","3512 N. Oakland Ave.",NA,"962-0575","Milwaukee","WI","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:23pm","3512 N. Oakland Ave. ,  Milwaukee ,  WI",-87.8872699,43.0823593,"3512 n oakland ave, milwaukee, wi 53211, usa","Geocoded"
1725,"End Up","3521 W. Broward Blvd.",NA,"584-9301 4pm-4am, from 11am wknds","Ft. Lauderdale","FL","D,(WC)","Bars","","",1995,"4/25/2023 9:22pm","3521 W. Broward Blvd. ,  Ft. Lauderdale ,  FL",-80.1950759,26.1216111,"3521 w broward blvd, fort lauderdale, fl 33312, usa","Geocoded"
1766,"Gulf View Motel","3523 Cleveland Ave.",NA,"936-1858","Ft. Myers","FL","(GF),(SW),(WC)","Accommodations","","",1995,"4/25/2023 9:22pm","3523 Cleveland Ave. ,  Ft. Myers ,  FL",-81.8714833,26.6131074,"3523 cleveland ave, fort myers, fl 33901, usa","Geocoded"
2762,"Showboat Adult Bookstore","3524 5th St.",NA,"361-0007","Louisville","KY","","Erotica","","",1995,"4/25/2023 9:22pm","3524 5th St. ,  Louisville ,  KY",-85.7685234,38.1986009,"3524 s 5th st, louisville, ky 40214, usa","Geocoded"
3578,"Sunshine News & Arcade","3537 W. Sunshine",NA,"831-2298","Springfield","MO","","Erotica","","",1995,"4/25/2023 9:22pm","3537 W. Sunshine ,  Springfield ,  MO",-93.3526243,37.1835926,"3537 w sunshine st, springfield, mo 65807, usa","Geocoded"
971,"Lavender Youth Recreation and Information Center (LYRIC)","3543 18th St. #31, 94110",NA,"703-6150, hotline: 863-3636/ (800)246-7743 (Outside SF) support & social groups, crisis counseling for youth under 24","San Francisco","CA","","Info Lines & Services","","Listed under ""S. F. - Overview.""",1995,"4/25/2023 9:22pm","3543 18th St. #31, 94110 ,  San Francisco ,  CA",-122.422619,37.76142,"3543 18th st #31, san francisco, ca 94110, usa","Geocoded"
4218,"Libations","3547 Merrick Rd., Seaford",NA,"679-8820 3pm-4am","New York City","NY","(MW),(NH),(WC)","Bars","","Listed under ""N.Y.C. - Long Island/Nassau County.""",1995,"4/25/2023 9:23pm","3547 Merrick Rd., Seaford ,  New York City ,  NY",NA,NA,"NA","Geocoded"
3617,"Friends & Lovers","3550 Gravois",NA,"771-9405 novelties","St. Louis","MO","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","3550 Gravois ,  St. Louis ,  MO",-90.2435004,38.5923487,"3550 gravois ave, st. louis, mo 63118, usa","Geocoded"
986,"Harvey Milk Library","3555 16th St.",NA,"(private) 554-9445, 1pm-6pm, from 10am Tues, til 9pm Wed, clsd wknds","San Francisco","CA","","Info Lines & Services","","Listed under ""S. F. - Castro Area"".",1995,"4/25/2023 9:22pm","3555 16th St. ,  San Francisco ,  CA",-122.4320634,37.764061,"3555 16th st, san francisco, ca 94114, usa","Geocoded"
2428,"Angelina Ristorante","3561 Broadway",NA,"935-5933","Chicago","IL","","Restaurants & Cafes","","Listed under ""Chicago - New Town"".",1995,"4/25/2023 9:22pm","3561 Broadway ,  Chicago ,  IL",-87.6470003,41.9472176,"3561 n broadway, chicago, il 60657, usa","Geocoded"
4770,"Cup & Saucer Cafe","3566 SE Hawthorne",NA,"236-6001, 7am-8pm, smoke-free, full menu","Portland","OR","","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","3566 SE Hawthorne ,  Portland ,  OR",-122.6272329,45.5119043,"3566 se hawthorne blvd, portland, or 97214, usa","Geocoded"
3696,"Desert Oasis B&B","3567 E. Hacienda",NA,"436-0113 hot tub","Las Vegas","NV","MO,(SW),(N)","Accommodations","","",1995,"4/25/2023 9:22pm","3567 E. Hacienda ,  Las Vegas ,  NV",-115.0972186,36.0931257,"3567 e hacienda ave, las vegas, nv 89120, usa","Geocoded"
1146,"Above & Beyond Travel","3568 Sacramento St.",NA,"922-2683/ (800)397-2681","San Francisco","CA","(IGTA)","Travel/Tour Operators","","Listed under ""S.F.- Haight, Fillmore & West"".",1995,"4/25/2023 9:22pm","3568 Sacramento St. ,  San Francisco ,  CA",-122.4515587,37.7877202,"3568 sacramento st, san francisco, ca 94118, usa","Geocoded"
783,"Menagerie","3581 university Ave., Riverside",NA,"788-8000 4pm-2am, from 7pm Sat","Riverside","CA","D,(WC)","Bars","","",1995,"4/25/2023 9:22pm","3581 university Ave., Riverside ,  Riverside ,  CA",-117.3729461,33.9813417,"3581 university ave, riverside, ca 92501, usa","Geocoded"
1014,"Josie's Cabaret and Juice Joint","3583 16th St.",NA,"861-7933 comedy, cabaret, call for events","San Francisco","CA","(*),(GF),(F),(E),(WC)","Bars","","Listed under ""S. F. - Castro Area"".",1995,"4/25/2023 9:22pm","3583 16th St. ,  San Francisco ,  CA",-122.4325827,37.7640754,"3583 16th st, san francisco, ca 94114, usa","Geocoded"
1017,"Metro","3600 16th St.",NA,"703-9756 3pm-2am; also Chinese restaurant","San Francisco","CA","(*),(YC)","Bars","","Listed under ""S. F. - Castro Area"".",1995,"4/25/2023 9:22pm","3600 16th St. ,  San Francisco ,  CA",-122.4335631,37.7643405,"3600 16th st, san francisco, ca 94114, usa","Geocoded"
4965,"Palladium","3601 Locust Walk",NA,"387-3463 cont'l cuisine","Philadelphia","PA","","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","3601 Locust Walk ,  Philadelphia ,  PA",-75.1952141,39.9522485,"3601 locust walk, philadelphia, pa 19104, usa","Geocoded"
5018,"Bookstall, The","3604 5th Ave.",NA,"683-2644, 9:30am-5:30pm, clsd Sun","Pittsburgh","PA","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:23pm","3604 5th Ave. ,  Pittsburgh ,  PA",-79.9588627,40.441299,"3604 fifth ave, pittsburgh, pa 15213, usa","Geocoded"
5340,"Fish Dance","3606 Lower Greenville Ave.",NA,"828-2277 8pm-4am Th-Sun, more gay Th & Sun","Dallas","TX","(GF),D,(A),(18+),(WC)","Bars","","",1995,"4/25/2023 9:23pm","3606 Lower Greenville Ave. ,  Dallas ,  TX",-96.7679774,32.8238594,"lower greenville, dallas, tx, usa","Geocoded"
962,"Midnight Books","3606 Midway Dr.",NA,"222-9973, 24hrs","San Diego","CA","","Erotica","","",1995,"4/25/2023 9:22pm","3606 Midway Dr. ,  San Diego ,  CA",-117.2156066,32.7526628,"3606 midway dr, san diego, ca 92110, usa","Geocoded"
4612,"Blu Jean Cafe","3606 Sylvania Ave.",NA,"474-0690 2pm-2:30am","Toledo","OH","(*),(MW),(F),(E),(K)","Bars","","",1995,"4/25/2023 9:23pm","3606 Sylvania Ave. ,  Toledo ,  OH",-83.6309562,41.6922463,"3606 w sylvania ave, toledo, oh 43623, usa","Geocoded"
1759,"Fantasies in Lace","3608 W. Broward Blvd.",NA,"581-2366, TV apparel","Ft. Lauderdale","FL","","Erotica","","",1995,"4/25/2023 9:22pm","3608 W. Broward Blvd. ,  Ft. Lauderdale ,  FL",-80.1961486,26.1207244,"3608 w broward blvd, fort lauderdale, fl 33312, usa","Geocoded"
903,"Loft","3610 5th Ave.",NA,"296-6407 10am-2am","San Diego","CA","(NH),(WC)","Bars","","",1995,"4/25/2023 9:22pm","3610 5th Ave. ,  San Diego ,  CA",-117.1605525,32.7435981,"3610 fifth ave, san diego, ca 92103, usa","Geocoded"
