"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","uncleartype","notes","lastmodified","full.address","lon","lat","geoAddress","status"
"2832","Gay People on Laurel","(301)776-6891","","Laurel","MD","","Organization","checked",1985,NA,"","5/18/2022 2:38pm",", MD",-76.848306,39.099275,"unclear_coded_by_hand","General Coordinates Used"
"2833","B.J.'s on the Water","","75th & Bay","Ocean City","MD","(M)","Bars/Clubs","checked",1985,NA,"","5/18/2022 2:33pm","75th & Bay, MD",-75.064719,38.395557,"unclear_coded_by_hand","Found"
"2835","White Flint Mall","","","Rockville","MD","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/18/2022 2:35pm",", MD",-77.107365,39.041796,"unclear_coded_by_hand","Found"
"2837","Salisbury City Park","","","Salisbury","MD","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/18/2022 2:37pm",", MD",-75.583372,38.360076,"unclear_coded_by_hand","Found"
"2839","Towson Books","","","Towson","MD","(M)","Book Store","checked",1985,NA,"","5/18/2022 2:39pm",", MD",-76.601912,39.401496,"unclear_coded_by_hand","General Coordinates Used"
"2840","U. of Mass.","(Goodell downstairs T-Room)","","Amherst","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/18/2022 2:54pm",", MA",-72.529264,42.388671,"unclear_coded_by_hand","Found"
"2841","'Rest Stop'","(on Rt. 125 nr. Jct. 28)","","Andover","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:10pm",", MA",-71.136795,42.658336,"unclear_coded_by_hand","General Coordinates Used"
"2842","'Rest Stops'","(AYOR- Many arrests) (on I-95 N. at Attleboro & S. at N. Attleboro)","","Attleboro","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/18/2022 2:55pm",", MA",-71.285608,41.944544,"unclear_coded_by_hand","Found"
"2843","King's Men, Ltd.","(Erotica)","P.O. Box 554, Avon 02322","Avon","MA","","Erotic Shop","checked",1985,NA,"","5/20/2022 12:30pm","P.O. Box 554, Avon 02322, MA",-71.041158,42.130655,"unclear_coded_by_hand","General Coordinates Used"
"2902","'L' St. Beach","","","Boston","MA","Cruisy Area,(OC)","Cruising Areas","checked",1985,NA,"","5/18/2022 2:56pm",", MA",-71.035301,42.328987,"unclear_coded_by_hand","Found"
"2897","Back Bay Fens","","","Boston","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/18/2022 2:57pm",", MA",-71.094564,42.34348,"unclear_coded_by_hand","Found"
"2898","Blue Hills","(Milton)","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 10:27am",", MA",-71.067605,42.215952,"unclear_coded_by_hand","Found"
"2899","Boston College","(Devlin Hall basement T-Room)","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 10:29am",", MA",-71.169771,42.335222,"unclear_coded_by_hand","Found"
"2847","Boston Eagle","(Some SM,W) (at Berkeley)","520 Tremont St.","Boston","MA","(SM),(W),(*)","Bars/Clubs","checked",1985,NA,"","5/19/2022 10:30am","520 Tremont St., MA",-71.070076,42.344708,"unclear_coded_by_hand","Found"
"2900","Boston U.","( School of Mgmt. T-Rooms)","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 10:32am",", MA",-71.099644,42.349641,"unclear_coded_by_hand","Found"
"2853","Chandler Inn","(Bed & breakfast) (at Berkeley)","26 Chandler","Boston","MA","(H),(*)","Hotel,Restaurant","checked",1985,NA,"","5/19/2022 10:34am","26 Chandler, MA",-71.070646,42.346924,"unclear_coded_by_hand","Found"
"2855","Chuck's Sub Shop","(Next to Sporters)","","Boston","MA","(M),(R),(AH)","Restaurant","checked",1985,NA,"If the location was next to Sporters, then this is its whereabouts: https://ncph.org/history-at-work/make-queerness-relevant-again/","5/20/2022 3:07pm",", MA",-71.125694,42.358118,"unclear_coded_by_hand","Found"
"2901","Commonwealth & St. James","betw. Arlington & Berkeley","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 10:47am",", MA",-71.155006,42.365759,"unclear_coded_by_hand","Found"
"2861","Fritz","(Men's cruise bar) (Chandler Inn, Berkeley at Chandler)","","Boston","MA","(*)","Bars/Clubs,Cruising Areas","checked",1985,NA,"Shows the address of where Fritz Lounge was: https://foursquare.com/v/fritz-lounge/3fd66200f964a52080ec1ee3","5/19/2022 11:00am",", MA",-71.070646,42.346924,"unclear_coded_by_hand","Found"
"2881","Metropolitan Health Club","(Gym)(Both sexes) (at Berkeley)","Columbus Ave.","Boston","MA","","Gym","checked",1985,NA,"","5/19/2022 11:02am","Columbus Ave., MA",-71.072321,42.348423,"unclear_coded_by_hand","Found"
"2903","Nantasket Beach","(Very M)","","Boston","MA","Cruisy Area,(M)","Cruising Areas","checked",1985,NA,"","5/19/2022 11:03am",", MA",-70.87449,42.291766,"unclear_coded_by_hand","Found"
"2904","Revere Beach","","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 11:04am",", MA",-70.985881,42.420226,"unclear_coded_by_hand","Found"
"2893","Sporters","(Cruisy)(Small disco room)(Opp. Holiday Inn- no sign, open 4pm) (nr. Blossom St.)","228 Cambridge","Boston","MA","(*),(YC),(PT)","Bars/Clubs,Cruising Areas","checked",1985,NA,"","5/20/2022 3:04pm","228 Cambridge, MA",-71.066653,42.360979,"unclear_coded_by_hand","Found"
"2905","State Theatre balcony","","","Boston","MA","Cruisy Area","Cruising Areas,Theatre","checked",1985,NA,"","5/19/2022 11:07am",", MA",-71.06298,42.352575,"unclear_coded_by_hand","Found"
"2906","Storrow Drive","(The Esplanade)","","Boston","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 11:08am",", MA",-71.078888,42.355619,"unclear_coded_by_hand","Found"
"2846","Bay Windows","(Publication)","P.O. Box 2783, Boston 02208","Boston","MA","","Publications","checked",1985,NA,"","5/19/2022 10:25am","P.O. Box 2783, Boston 02208, MA",-71.05888,42.360083,"unclear_coded_by_hand","General Coordinates Used"
"2862","Gay Hotline","(617)426-9371","","Boston","MA","","Hotline","checked",1985,NA,"","5/19/2022 11:01am",", MA",-71.05888,42.360083,"unclear_coded_by_hand","General Coordinates Used"
"2884","New England Connection","(Publication)","P.O. Box 1210, Boston 02205","Boston","MA","","Publications","checked",1985,NA,"","5/19/2022 11:03am","P.O. Box 1210, Boston 02205, MA",-71.05888,42.360083,"unclear_coded_by_hand","General Coordinates Used"
"2907","'Rest Stop'","(on Sandwich Rd. )","","Bourne","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:29pm",", MA",-70.598932,41.741277,"unclear_coded_by_hand","General Coordinates Used"
"2913","Harvard Square Theatre","","","Cambridge","MA","Cruisy Area","Cruising Areas,Theatre","checked",1985,NA,"","5/20/2022 12:38pm",", MA",-71.121526,42.373528,"unclear_coded_by_hand","Found"
"2915","Harvard U.","( Lamont Library T-Rooms)","","Cambridge","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:42pm",", MA",-71.115489,42.372753,"unclear_coded_by_hand","Found"
"2914","Harvard U.","(Science Center basement T-Rooms)","","Cambridge","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:43pm",", MA",-71.116918,42.376431,"unclear_coded_by_hand","Found"
"2916","M.I.T.","(Library Room #4-266, T-rooms)","","Cambridge","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:44pm",", MA",-71.089555,42.359089,"unclear_coded_by_hand","Found"
"2912","Bird Sanctuary","nr. Mt. Auburn Hospital","","Cambridge","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/20/2022 12:36pm",", MA",-71.109733,42.373616,"unclear_coded_by_hand","General Coordinates Used"
"2909","Marquis","","Central Square","Cambridge","MA","(L)","Bars/Clubs","checked",1985,NA,"","5/20/2022 12:45pm","Central Square, MA",-71.109733,42.373616,"unclear_coded_by_hand","General Coordinates Used"
"2917","'Rest Stop'","(on Rt. 6E betw. exits 8&9)","","Dennis","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:28pm",", MA",-70.193943,41.735306,"unclear_coded_by_hand","General Coordinates Used"
"2918","'Rest Stop'","(on Rt. 3S)","","Duxbury","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:26pm",", MA",-70.672277,42.041753,"unclear_coded_by_hand","General Coordinates Used"
"2920","City Hall","(Downstairs) (T-Room)","","Fitchburg","MA","Cruisy Area,(*)","Cruising Areas","checked",1985,NA,"","5/19/2022 12:39pm",", MA",-71.801357,42.582242,"unclear_coded_by_hand","Found"
"2921","Green River","(off Leyden Rd. past covered bridge)","","Greenfield","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:25pm",", MA",-72.59941,42.587915,"unclear_coded_by_hand","General Coordinates Used"
"2922","'Rest Stop'","(on Rt. 6E betw. exits 9 & 10)","","Harwich","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:28pm",", MA",-70.062223,41.67165,"unclear_coded_by_hand","General Coordinates Used"
"2923","'Rest Stops'","(on I-495)","","Haverhill","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/20/2022 12:12pm",", MA",-71.07728,42.776202,"unclear_coded_by_hand","General Coordinates Used"
"2924","Holyoke House","(basement T-Room)","","Holyoke","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:40pm",", MA",-72.602703,42.204461,"unclear_coded_by_hand","Found"
"2925","Holyoke Mall at Lakeside","","","Holyoke","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:41pm",", MA",-72.602703,42.204461,"unclear_coded_by_hand","Found"
"2926","Mountain Park","(Nights) (T-Room)","","Holyoke","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:41pm",", MA",-72.631479,42.243702,"unclear_coded_by_hand","Found"
"2927","'Rest Stop'","(Mass arrests) (on I-91S betw. Northampton & Holyoke)","","Holyoke","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/19/2022 12:40pm",", MA",-72.616201,42.204259,"unclear_coded_by_hand","General Coordinates Used"
"2929","Mallory Dock","(Next to Duval Street)","","Hyannis","MA","(R)","Restaurant","checked",1985,NA,"Address found here: https://www.gaybarmaps.com/bars/massachusetts/hyannis/mallory-dock","5/20/2022 12:51pm",", MA",-70.270944,41.667324,"unclear_coded_by_hand","Found"
"2931","Crane's Beach","(1/2 mi. to the right)","","Ipswich","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:42pm",", MA",-70.756247,42.685461,"unclear_coded_by_hand","Found"
"2932","The Common","(nr. Haverhill St.)","","Lawrence","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"Seems to be this park: https://www.cityoflawrence.com/facilities/facility/details/Campagnone-Common-2","5/18/2022 2:50pm",", MA",-71.159983,42.70824,"unclear_coded_by_hand","Found"
"2933","Sears Town Mall","(T-Room)","","Leominster","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:44pm",", MA",-71.741193,42.529646,"unclear_coded_by_hand","Found"
"2934","T-Room behind K Jewelers","","","Leominster","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/19/2022 12:44pm",", MA",-71.759794,42.525091,"unclear_coded_by_hand","General Coordinates Used"
"2936","Moody St.","","","Lowell","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/19/2022 12:46pm",", MA",-71.3181,42.648632,"unclear_coded_by_hand","Found"
"2937","'Rest Stops'","(on I-495 (nr. Chelmsford) & Rt. 3 (N. Chelmsford))","","Lowell","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:45pm",", MA",-71.316172,42.633425,"unclear_coded_by_hand","General Coordinates Used"
"2940","'Rest Stop'","(S. on Rt. 3)","","Marshfield-Pembroke","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:47pm",", MA",-70.744678,42.087995,"unclear_coded_by_hand","General Coordinates Used"
"2943","Beachwalk","(Oak Bluffs) (betw. steamship dock & SeaView Bar)","","Martha's Vineyard","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:49pm",", MA",-70.645473,41.380498,"unclear_coded_by_hand","General Coordinates Used"
"2941","The Compound","(Reservations essential) (617)693-0648","P.O. Box 149, West Tisbury 02575","Martha's Vineyard","MA","(H),(*)","Hotel","checked",1985,NA,"","5/19/2022 12:49pm","P.O. Box 149, West Tisbury 02575, MA",-70.645473,41.380498,"unclear_coded_by_hand","General Coordinates Used"
"2942","Titticut Follies Guest House","","P.O. Box 389, Oak Bluffs 02557","Martha's Vineyard","MA","(H)","Hotel","checked",1985,NA,"","5/19/2022 12:49pm","P.O. Box 389, Oak Bluffs 02557, MA",-70.645473,41.380498,"unclear_coded_by_hand","General Coordinates Used"
"2944","Swimming hole at Milford Quarries opp. Rt. 495 exit","","","Milford","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:48pm",", MA",-71.516305,42.139858,"unclear_coded_by_hand","General Coordinates Used"
"2945","Blue Hills","(Wild!) (Wampatuck Rd.,Trails & parking lots)","","Milton","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 12:47pm",", MA",-71.093998,42.214182,"unclear_coded_by_hand","Found"
"2946","Club Car","(Best Late)","Lower Main St.","Nantucket","MA","(M)","Bars/Clubs","checked",1985,NA,"","5/19/2022 12:51pm","Lower Main St., MA",-70.099451,41.28347,"unclear_coded_by_hand","Found"
"2948","Dunes west of Surfside","","","Nantucket","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:53pm",", MA",-70.099451,41.28347,"unclear_coded_by_hand","General Coordinates Used"
"2949","Lucy's","","N. Front at Coggeshall","New Bedford","MA","","Bars/Clubs","checked",1985,NA,"","5/19/2022 12:57pm","N. Front at Coggeshall, MA",-70.925352,41.656004,"unclear_coded_by_hand","Found"
"2951","Main St. Mall","","","New Bedford","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 12:57pm",", MA",-70.934205,41.636215,"unclear_coded_by_hand","General Coordinates Used"
"2952","'Rest Stop'","(on Hwy. 91)","","Northhampton","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/20/2022 12:25pm",", MA",-72.641201,42.32509,"unclear_coded_by_hand","General Coordinates Used"
"2957","Berkshire Comm. College","(T-Room)","","Pittsfield","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 3:18pm",", MA",-73.314339,42.457745,"unclear_coded_by_hand","Found"
"2953","Berkshire Hilton Inn Lounge","(at West St.)","Berkshire Common","Pittsfield","MA","(M),(OC),(*)","Bars/Clubs","checked",1985,NA,"","5/20/2022 3:18pm","Berkshire Common, MA",-73.290513,42.453865,"unclear_coded_by_hand","Found"
"2958","Durham Mall","(T-Room)","","Pittsfield","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 3:17pm",", MA",-73.25312,42.449833,"unclear_coded_by_hand","Found"
"2954","Eagle's Nest Lounge","(Holiday Inn)","Lenox Rd.","Pittsfield","MA","(M)","Bars/Clubs","checked",1985,NA,"","5/20/2022 3:17pm","Lenox Rd., MA",-73.290513,42.453865,"unclear_coded_by_hand","Found"
"2959","Park Square","(Old Town Hall & church steps)","","Pittsfield","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 3:17pm",", MA",-73.252944,42.448672,"unclear_coded_by_hand","Found"
"2960","West River","(Rt. 9 nr. Carrington)","","Pittsfield","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/20/2022 3:18pm",", MA",-73.245382,42.450085,"unclear_coded_by_hand","General Coordinates Used"
"3055","'BA' beach","at N. Truro","","Provincetown","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 1:37pm",", MA",-70.111248,42.064946,"unclear_coded_by_hand","Found"
"2963","Angel's Landing Guest House","(Some L)","Commercial St.","Provincetown","MA","(H),(L)","Hotel","checked",1985,NA,"","5/19/2022 1:39pm","Commercial St., MA",-70.18412,42.053013,"unclear_coded_by_hand","Found"
"2965","Atlantic House Hotel","(Disco)(2 adj. cruise bars- Some W&SM upstairs) (Masonic, an alley off 216 Commercial St.)","Masonic","Provincetown","MA","(*),(YC),(D),(W),(SM)","Bars/Clubs,Hotel","checked",1985,NA,"","5/19/2022 1:40pm","Masonic, MA",-70.188507,42.049893,"unclear_coded_by_hand","Found"
"2967","Back Street Bar","(Disco) (Gifford House) (at Carver)","Bradford","Provincetown","MA","(R),(D),(*)","Restaurant,Bars/Clubs","checked",1985,NA,"","5/19/2022 1:43pm","Bradford, MA",-70.190297,42.049547,"unclear_coded_by_hand","Found"
"3056","Beach & bushes behind 'Boatslip' & vicinty","(AYOR- Sure suicide, dozens of arrests)","","Provincetown","MA","Cruisy Area,(AYOR)","Cruising Areas","checked",1985,NA,"","5/19/2022 1:44pm",", MA",-70.190006,42.046798,"unclear_coded_by_hand","Found"
"2975","Captain's House","","305-A Commercial St.","Provincetown","MA","","Bars/Clubs","checked",1985,NA,"","5/19/2022 1:45pm","305-A Commercial St., MA",-70.184534,42.053071,"unclear_coded_by_hand","Found"
"3057","Commercial St.","(Natch!)","","Provincetown","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 1:46pm",", MA",-70.178642,42.058441,"unclear_coded_by_hand","Found"
"2999","George's Inn","","9 Court St.","Provincetown","MA","(H),(*)","Hotel","checked",1985,NA,"","5/19/2022 1:49pm","9 Court St., MA",-70.190133,42.048898,"unclear_coded_by_hand","Found"
"3059","Herring Cove Beach","","","Provincetown","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 1:50pm",", MA",-70.220304,42.047881,"unclear_coded_by_hand","Found"
"3013","Moors Motel","","Bradford St. Ext.","Provincetown","MA","(M),(H),(R)","Hotel,Restaurant","checked",1985,NA,"","5/19/2022 1:55pm","Bradford St. Ext., MA",-70.198441,42.038446,"unclear_coded_by_hand","Found"
"3021","Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","MA","(R),(M),(*)","Restaurant","checked",1985,NA,"","5/19/2022 1:59pm","Commercial St., MA",-70.188871,42.048664,"unclear_coded_by_hand","Found"
"3026","Provincetwon Inn","1 mi. W. on Commercial","","Provincetown","MA","(M),(H)","Hotel","checked",1985,NA,"","5/19/2022 2:01pm",", MA",-70.195854,42.037252,"unclear_coded_by_hand","Found"
"3061","Town Hall Sqaure","(Late nights)","","Provincetown","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 2:04pm",", MA",-70.187581,42.051254,"unclear_coded_by_hand","Found"
"3049","Vorelli's","","Commercial St.","Provincetown","MA","(M),(R)","Restaurant","checked",1985,NA,"","5/19/2022 2:05pm","Commercial St., MA",-70.188464,42.049977,"unclear_coded_by_hand","Found"
"3051","Weathering Heights","(Bar & R)","Shank Painter Rd.","Provincetown","MA","(R)","Bars/Clubs,Restaurant","checked",1985,NA,"Address found here: https://buildingprovincetown.wordpress.com/2010/01/02/68-shank-painter-road-1/","5/19/2022 2:11pm","Shank Painter Rd., MA",-70.195766,42.051232,"unclear_coded_by_hand","Found"
"3052","White Dory Guest House","","Commercial St.","Provincetown","MA","(L)","Hotel","checked",1985,NA,"","5/19/2022 2:12pm","Commercial St., MA",-70.168604,42.060574,"unclear_coded_by_hand","Found"
"2991","Dunes Motel & Apts","(P.O. Box 361)","Bradford St. W.","Provincetown","MA","(H)","Hotel","checked",1985,NA,"","5/19/2022 1:47pm","Bradford St. W., MA",-70.178642,42.058441,"unclear_coded_by_hand","General Coordinates Used"
"3058","East End Beach & bushes behind the Bull Pen","","","Provincetown","MA","Cruisy Area","Cruising Areas","checked",1985,NA,"","5/19/2022 1:48pm",", MA",-70.178642,42.058441,"unclear_coded_by_hand","General Coordinates Used"
"3017","Peaked Hill Inn","","Box 1035","Provincetown","MA","(M),(H)","Hotel","checked",1985,NA,"","5/19/2022 1:59pm","Box 1035, MA",-70.184601,42.054714,"unclear_coded_by_hand","General Coordinates Used"
