"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Forest Park","Found","Trails ","",38.644081,-90.283466,"St. Louis","MO","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Forest Park","Found","Confederate Circle Wells
","",38.644081,-90.283466,"St. Louis","MO","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Forest Park","Found","Government","",38.644081,-90.283466,"St. Louis","MO","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","","",38.627003,-90.199404,"St. Louis","MO","Cruisy Area","Hotel,Cruising Areas",1988,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","Airport (Bar)","",38.627003,-90.199404,"St. Louis","MO","(M),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"76 Station","General Coordinates Used","16 mi. E. on 1-70","",38.627003,-90.199404,"St. Louis","MO","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Shaw Gardens","Found","Missouri Botanical Garden (Fun)","",38.616105,-90.258067,"St. Louis","MO","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"St. Louis Airport","Found","nr. Concourse 'A'","",38.741156,-90.367831,"St. Louis","MO","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Phelps Grove Park","Found","","",37.189586,-93.283423,"Springfield","MO","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Yellowstone Lambda Alliance","General Coordinates Used","(406) 259-6440","P.O. Box 20011, Billings 59104 ",45.783286,-108.50069,"Billings","MT","","Organization",1988,"checked","",NA,NA
"Boulder Hot Springs","Found","(Cruisy baths)","",46.199742,-112.095301,"Boulder","MT","(M),(H)","Cruising Areas",1988,"checked","",NA,NA
"Sambo's","Found","","3rd & Central",47.507802,-111.316696,"Great Falls","MT","(M),(R),(C),(AH)","Restaurant",1988,"checked","",NA,NA
" Gibson Park","Found","","",47.51029,-111.304544,"Great Falls","MT","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Colonial Inn","General Coordinates Used","","",46.589145,-112.039106,"Helena","MT","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Park Plaza","Found","","",46.587581,-112.039563,"Helena","MT","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Shop","Found","","Main & E. Idaho",48.202158,-114.315036,"Kalispell","MT","(V),(F&S)","Erotic Shop",1988,"checked","",NA,NA
"Outlaw Inn","Found","","",48.183826,-114.304335,"Kalispell","MT","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Woodland Park","Found","","",48.200186,-114.302056,"Kalispell","MT","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Alley Connection","General Coordinates Used","between Ryman & Higgin; Main & Front","",46.872128,-113.994031,"Missoula","MT","(M),(YC),(OC)","Bars/Clubs",1988,"checked","?",NA,NA
"Men's Hotline","General Coordinates Used","(406) 728-8758","",46.872128,-113.994031,"Missoula","MT","","Hotlines",1988,"checked","",NA,NA
"Out In Montana","General Coordinates Used","(Men's night Tue.) (406) 728-6589","P.O. Box 8896, Missoula 59807",46.872128,-113.994031,"Missoula","MT","","Bars/Clubs",1988,"checked","",NA,NA
"U. of Montana Recreation Annex
","Found","","",46.864558,-113.983859,"Missoula","MT","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"North Crow Vacation Ranch ","General Coordinates Used","(Some L)(Hot tub)
(May 15—Oct. 15) (406) 676-5169","R.R. 1, Box 62-A, Ronan 59864",46.872128,-113.994031,"Missoula","MT","(H),(L)","Hotel",1988,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","","",40.69933,-99.081678,"Kearney","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Community of Grace Church","General Coordinates Used","(402) 476-9913","",40.813616,-96.702595,"Lincoln","NE","","Religious Institution",1988,"checked","",NA,NA
"Gay/Lesbian Line","General Coordinates Used","(402) 475-4697","",40.813616,-96.702595,"Lincoln","NE","","Hotlines",1988,"checked","",NA,NA
"New Voice","General Coordinates Used","(Publication)","P.O. Box 80819, 68501",40.813616,-96.702595,"Lincoln","NE","","Publications",1988,"checked","",NA,NA
"UNL Gay/Lesbian Student Assn.","Found","Rm. 222","Nebraska Union, Lincoln 68588",40.820197,-96.700476,"Lincoln","NE","","Organization",1988,"checked","",NA,NA
"Antelope","Found","","",40.795618,-96.674452,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Pioneer","Found","","",40.781259,-96.749472,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Van Dorn Parks","Found","","",40.784708,-96.708162,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Centrum Mall","Found","","",40.815622,-96.601696,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"15th St.","Found","near State Capitol grounds","",40.796693,-96.699676,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Gatewall Mall","Found","","",40.815336,-96.636016,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'O' St.","General Coordinates Used","from 9th to 27th","",40.813616,-96.702595,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of Neb. Library","Found","Old Bldg. (2nd floor)","",40.820197,-96.700476,"Lincoln","NE","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Union St.","General Coordinates Used","behind Pipers Opera House (Nights)","",39.309984,-119.645934,"Virginia City","NV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Highlands Inn","General Coordinates Used","(603)869-3978","",44.280384,-71.687536,"Bethlehem","NH","(H)","Hotel",1988,"checked","",NA,NA
"Red Hill Inn","General Coordinates Used","(603) 279-7001","RFD #1, Box 99M",43.712698,-71.491475,"Centre Harbor ","NH","(B&B),(IGTA)","Hotel,Travel Service",1988,"checked","",NA,NA
"G.M.S.A.","General Coordinates Used","","Box 294, 03818",43.979183,-71.120348,"Conway","NH","","Organization",1988,"checked","",NA,NA
"Hampton Beach","General Coordinates Used","Summers","",42.91131,-70.813482,"Hampton","NH","","Bars/Clubs",1988,"checked","",NA,NA
"Dartmouth College","Found","Hopkins Ctr.","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dartmouth College","Found","Baker Library","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Whitney's Village Inn","Found","(Ski resort)(Bar)(603)383-6886","Rt. 16B",44.165638,-71.165541,"Jackson","NH","(*),(M),(H),(R)","Restaurant,Hotel",1988,"checked","",NA,NA
"MGM","General Coordinates Used","","Box 1124, 03431",42.933692,-72.278141,"Keene","NH","","Organization",1988,"checked","",NA,NA
"Mayflower","General Coordinates Used","","Elm St. nr. Lowell",42.99564,-71.454789,"Manchester","NH","(M),(R),(C),(AH)","Restaurant",1988,"checked","",NA,NA
"Parking garage ","General Coordinates Used"," on Amherst","",42.99564,-71.454789,"Manchester","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Main St. ","Found","around City Hall","",42.758206,-71.465299,"Nashua","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Fifth Wheel","General Coordinates Used","(Books & Peeps)","S. on Rt. 1 Bypass",43.071755,-70.762553,"Portsmouth","NH","(F&S)","Book Store",1988,"checked","",NA,NA
"Members","General Coordinates Used","(Disco)","Rt. 1 Bypass, E. side, just S. of Rotary (Behind Goodyear Tire)",43.071755,-70.762553,"Portsmouth","NH","(*),(P),(YC),(D)","Bars/Clubs",1988,"checked","",NA,NA
"Peter's Palace","Found","(Books, novelties & peep shows)","Rt. 1 Bypass",43.078478,-70.772933,"Portsmouth","NH","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Hilton Park","Found","Dover Point Rd.","",43.121069,-70.827825,"Portsmouth","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Pierce Island","Found","Dock area
","",43.074656,-70.742555,"Portsmouth","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","on I-93N","",42.788555,-71.200891,"Salem","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","on Rt. 12S","",43.079494,-72.425823,"Walpole","NH","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Boardwalk","Found","nr. Convention Hall (Late night)","",40.223796,-73.998585,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
" Cookman Ave.","General Coordinates Used","around bars (Late night)","",40.216572,-74.008889,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Warren's World","General Coordinates Used","(Disco-late)","Inquire locally",39.373029,-74.436972,"Atlantic City","NJ","(M),(R)","Restaurant,Bars/Clubs",1988,"checked","",NA,NA
"Beach opp. Claridge's","Found","","",39.355963,-74.430157,"Atlantic City","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Boardwalk","Found","New York Ave. ","",39.352118,-74.443782,"Atlantic City","NJ","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Kubell's","Found","(Summers—late night) nr. Lighthouse off Atlantic Ave.","",39.609458,-74.206422,"Barnegat Light","NJ","(M)","Bars/Clubs",1988,"checked","",NA,NA
"Belmar Beach","General Coordinates Used","","(Betw. 2nd & 3rd)",40.182723,-74.011889,"Belmar","NJ","(WE),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Nr. Burger King","General Coordinates Used","at Public Showers
","",40.182723,-74.011889,"Belmar","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Cooper River Park","Found","behind Hyatt","",39.924673,-75.059563,"Camden","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Gay Acres'","General Coordinates Used","Triangle opp. Art Museum","",39.925946,-75.11962,"Camden","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"GAAMC & N.J. Pride ","General Coordinates Used","(Publication) Help line (201) 285-1595","Box 137, 07961",40.780256,-74.445796,"Convent Station","NJ","","Hotlines",1988,"checked","",NA,NA
"Hahn's Dept. Store","Found","","",40.287772,-74.055595,"Eatontown","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Monmouth Mall Shopping Ctr.","Found","","",40.287772,-74.055595,"Eatontown","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Boutique","Found",""," Rt. 1 South",40.50188,-74.4036,"Edison","NJ","","Cruising Areas,Erotic Shop",1988,"checked","",NA,NA
"Menlo Park Mall
","Found","","",40.547383,-74.335652,"Edison","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","","Route 130 South",40.096737,-74.786339,"Florence","NJ","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Backroom 2 - A Gay Computer Service ","General Coordinates Used","300/1200/2400 BAUD (201) 431-1216— Call with Computer & Modem","",40.213675,-74.300088,"Freehold","NJ","","Business",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","on Hwy 80 E. & W. (Mile20)","",40.853988,-74.829055,"Hackettstown","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Boutique","General Coordinates Used","","Rt. 1 S",40.40372,-73.991527,"Highlands","NJ","","Erotic Shop",1988,"checked","",NA,NA
"'BA' beach ","General Coordinates Used","at Sandy Hook","",40.40372,-73.991527,"Highlands","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Johnson Park","Found","Parking lot","",40.507697,-74.44735,"Highlands","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Johnson Park","Found","trails along river","",40.507697,-74.44735,"Highlands","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Book Stores","General Coordinates Used","Nr. Lakewood","Rt. 9 nr. Rt. 195",40.164579,-74.208267,"Howell","NJ","","Erotic Shop,Book Store",1988,"checked","",NA,NA
"Journal Square","Found","","",40.734572,-74.063154,"Jersey City","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Way Books","General Coordinates Used"," (Open 24 Hrs.)","725-77Rt.46",40.879603,-74.618591,"Kenvil","NJ","(M)","Book Store,Erotic Shop",1988,"checked","",NA,NA
"W. end of Boardwalk","Found","","",40.297189,-73.979353,"Long Branch","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Maddie's Mine Hill Tavern","General Coordinates Used","181 Randolph Ave.","",40.877877,-74.59377,"Mine Hill","NJ","(L),(D),(R),(PT)","Restaurant",1988,"checked","",NA,NA
"Seaview Sq. Mall","Found","2nd floor","",40.234045,-74.046601,"Neptune","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Rutgers Univ.","Found","","",40.504985,-74.452461,"New Brunswick","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Rutgers Univ.","Found","Records Hall","",40.504985,-74.452461,"New Brunswick","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Rutgers Univ.","Found","Alexander Library (1st floor)","",40.504985,-74.452461,"New Brunswick","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Rutgers Univ.","Found","The Wall—Seminary Rd. (Late)","",40.504985,-74.452461,"New Brunswick","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dunes ","Found","at 59th St. beach","",39.21999,-74.640258,"Ocean City","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Big Rock","Found","at South Mtn. Reservation (AYOR— Fuzz)","",40.762673,-74.288264,"Orange","NJ","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Livingston Mall","Found","(Livingston)","",40.777163,-74.353982,"Orange","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Bergen Mall","Found","","",40.916569,-74.073685,"Paramus","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Garden State Plaza","Found","","",40.918173,-74.076331,"Paramus","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Paramus Park Shopping Ctr.","Found","","",40.956903,-74.069185,"Paramus","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stops'","General Coordinates Used","on Rt. 295 nr. Truck Stop","",39.830391,-75.240461,"Paulsboro","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"RSVP Newsletter","General Coordinates Used","(Publication)","Box 2558, 07060",40.633714,-74.407374,"Plainfield","NJ","","Publications",1988,"checked","",NA,NA
"Central NJ Gay ","General Coordinates Used","(Mon. - Wed. 7-10pm) (609) 466-1980","",40.357298,-74.667223,"Princeton","NJ","","Hotlines",1988,"checked","",NA,NA
"Lesbian Switchboard","General Coordinates Used","(Mon. - Wed. 7-10pm) (609) 466-1980","",40.357298,-74.667223,"Princeton","NJ","","Hotlines",1988,"checked","",NA,NA
"Rahway River Park","General Coordinates Used","","",40.608159,-74.277647,"Rahway","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Casablanca","Found","Shopping plaza at Wood Ave. & Raratan Rd.","",40.644501,-74.273952,"Roselle","NJ","(E),(R),(YC),(L),(WE),(*)","Restaurant",1988,"checked","",NA,NA
"'BA' beach","General Coordinates Used","nr. Gunnison Park—S. end","",41.421821,-73.283318,"Sandy Hook","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Franklin Ave. & Boardwalk","General Coordinates Used","(Summers only)","",39.944285,-74.072914,"Seaside Heights","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"GLASC","General Coordinates Used","","PO. Box 411, 07461",41.209818,-74.607661,"Sussex","NJ","","Organization",1988,"checked","",NA,NA
"Help Line","General Coordinates Used","(201)347-5089
","",41.209818,-74.607661,"Sussex","NJ","","Hotlines",1988,"checked","",NA,NA
" Sears","Found","Ocean Country Mall","",39.979826,-74.181703,"Toms River","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Clinton ","Found","(AYOR—'Fuzz')","",40.221098,-74.755444,"Trenton","NJ","(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"State Sts.","Found","(AYOR—'Fuzz')","",40.228071,-74.78327,"Trenton","NJ","(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"State Parking Lot","Found","Warren ","",40.218412,-74.765992,"Trenton","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"State Parking Lot","Found"," Lafayette (Late night)","",40.218412,-74.765992,"Trenton","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","","Rts. 33 & 34 nr. circle",40.180145,-74.068329,"Wall Township","NJ","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Adult Bookstore","General Coordinates Used","Hwy. 31","",40.758433,-74.979338,"Washington","NJ","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"'Homo Beach'","General Coordinates Used","Cruisy road along Passaic River betw. Union Blvd.","",40.889821,-74.194867,"West Paterson","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Homo Beach'","General Coordinates Used","Little Falls & Lackawanna Ave.","",40.889821,-74.194867,"West Paterson","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Abraham & Straus","General Coordinates Used","Lower level","",40.557599,-74.284602,"Wood Bridge","NJ","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Glenside area","General Coordinates Used","(Evenings—AYOR)","",40.557599,-74.284602,"Wood Bridge","NJ","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Woodbridge Ctr. Mall","Found","","",40.55658,-74.299025,"Wood Bridge","NJ","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Back Door Saloon","General Coordinates Used","","White Sands Blvd.",32.899533,-105.960265,"Alamagordo","NM","(M)","Bars/Clubs",1988,"checked","",NA,NA
"Star Adult Books","General Coordinates Used","On Hwy betw. Alamagordo & Holloman AFB-U.S. 70S.","",32.899533,-105.960265,"Alamagordo","NM","","Cruising Areas,Erotic Shop,Book Store",1988,"checked","",NA,NA
"Adult Theatres & Arcades","Found","","4200 Block on Central N.E.",35.078723,-106.597361,"Albuquerquee","NM","(AYOR),Cruisy Area","Erotic Shop,Theatre,Cruising Areas",1988,"checked","",NA,NA
"Coronado Shopping Ctr.","Found","","",35.107105,-106.570217,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Cross roads Mall","General Coordinates Used","Civic Plaza
","",35.084386,-106.650422,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",35.084386,-106.650422,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sandia Park foot trails","General Coordinates Used","","",35.084386,-106.650422,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"76 Truck Stop","General Coordinates Used","1-40 at 1-25","",35.084386,-106.650422,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"University Drug Store","Found","","",35.084319,-106.619781,"Albuquerquee","NM","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
