ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
4476,Schenley Park,Found,"Overlook Dr. nr. Schenley Oval
& Prospect Dr. Turnabout (Days)",,40.434849,-79.942489,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 6:55am
4478,Triangle News,Found,,800 blk. Liberty,40.442674,-79.998987,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 6:57am
4479,U. of PA,Found,Cathedral of Learning— T-Rooms,,40.444363,-79.953155,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 6:58am
4475,'Rest Stop' ,General Coordinates Used,on 1-79 at Bridgeville,,40.440625,-79.995886,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/4/2022 9:12am
4446,Back Street ,General Coordinates Used,(Disco) (Closed - may be moving) ,,40.440625,-79.995886,Pittsburgh,PA,"(YC),(D),(*)",Bars/Clubs,1984,checked,,,6/6/2022 6:41am
4451,Dignity / Pittsburgh,General Coordinates Used,(Catholics) ,"Box 362,
Pittsburgh 15230",40.440625,-79.995886,Pittsburgh,PA,,Religious Institution,1984,checked,,,6/6/2022 6:42am
4452,Gayline,General Coordinates Used,(M-W-F-6-9; Sat 1-3) (412) 683-9422,,40.440625,-79.995886,Pittsburgh,PA,,Hotline,1984,checked,,,6/6/2022 6:43am
4474,Penn Ave. ,General Coordinates Used,nr. Bus Depot,,40.462785,-79.928852,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 6:54am
4461,Persad ,General Coordinates Used,(Counseling & Info) (412) 441-0857,,40.440625,-79.995886,Pittsburgh,PA,,Community Centers/Support Groups,1984,checked,,,6/6/2022 6:55am
4462,Pittsburgh Trucking Co. ,General Coordinates Used,(Macho) (Disco) (Watch for opening),,40.440625,-79.995886,Pittsburgh,PA,(D),Bars/Clubs,1984,checked,,,6/6/2022 6:55am
4477,Shady Side,General Coordinates Used,,,40.440625,-79.995886,Pittsburgh,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 6:56am
4469,Vee's Book Boutique,General Coordinates Used,Rt. 22 (Murrysville),,40.440625,-79.995886,Pittsburgh,PA,,Book Store,1984,checked,,,6/6/2022 6:59am
4481,Rainbow Mtn. Resort,Found,"(Disco) 5 mi. N.E.
of Stroudsburg (717) 223-8484",,41.039011,-75.109789,Pocono Mts.,PA,"(H),(R),(D)","Hotel,Restaurant,Bars/Clubs",1984,checked,,Address found here: https://www.poconomountains.com/listing/rainbow-mountain-resort/6932/,6/6/2022 7:30am
4482,Tannerville Book Store,General Coordinates Used,(Cruisy) (Tannersville) (1-80 & Hwy. 35),,41.070008,-75.434473,Pocono Mts.,PA,,"Book Store,Cruising Areas",1984,checked,,,6/6/2022 7:31am
4487,"Walnut St., ",Found,betw. Glass Door & This Is It,,40.338493,-75.93073,Reading,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:33am
4489,Brandy's Run Park,Found,,,40.731514,-80.337064,Rochester,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:34am
4488,Penn Beaver Hotel Bar,Found,,Brighton & Washington,40.701166,-80.283983,Rochester,PA,(M),"Bars/Clubs,Hotel",1984,checked,,,6/6/2022 7:36am
4490,Paradise Cove Hotel ,General Coordinates Used,"(Disco) Rte. 66, N. of Leechburg, on Schenley Rd.",,40.68451,-79.661714,Schenley,PA,"(H),(R),(PT),(YC),(D)","Bars/Clubs,Restaurant,Hotel",1984,checked,,,6/6/2022 7:38am
4494,Archibald St. Pk. ,Found,"Enyor, Pa. ",,41.513036,-75.575745,Scranton,PA,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,6/6/2022 7:40am
4495,Court House Square,General Coordinates Used,,,41.233112,-80.493403,Scranton,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:40am
4496,Rainbow Bar,General Coordinates Used,Inquire locally,,41.233112,-80.493403,Sharon,PA,,Bars/Clubs,1984,checked,,,6/6/2022 7:41am
4502,'The Wall' ,Found,100 block of College Ave.,,40.794839,-77.860699,State College,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:42am
4501,Penn St. ,Found,"Hetzel Union Bldg. - Main floor
T-Room (AYOR - Fuzz )",,40.798212,-77.861115,State College,PA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 7:44am
4503,Willard Bldg. ,Found,(3rd floor T-Room),,40.796473,-77.862816,State College,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:46am
4497,Gayline,General Coordinates Used,(7-9 p.m.) (814) 863-0588,,40.793395,-77.860001,State College,PA,,Hotline,1984,checked,,,6/6/2022 7:43am
4500,Skytop Book Store,General Coordinates Used,6 mi. S. on Rte. 220,,40.793395,-77.860001,State College,PA,,Book Store,1984,checked,,,6/6/2022 7:44am
4506,'Rest Stop' ,General Coordinates Used,on Rte. 11 - 12 mi. S.,,41.245915,-75.881307,Wilkes-Barre,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 7:55am
4505,Dignity,General Coordinates Used,,"P.O. Box 1544, Wilkes-Barre, Pa. 18703",41.245915,-75.881307,Wilkes-Barre,PA,,Religious Institution,1984,checked,,,6/6/2022 7:56am
4507,Old Corner Hotel ,Found,"(Some YC, L) (Disco) (Wed, Fri, Sat. only*) ",328 Court St. at Willow,41.241477,-77.002221,Williamsport,PA,"(YC),(L),(D),(*)","Bars/Clubs,Hotel",1984,checked,,,6/6/2022 8:01am
4514,100 block of Duke & Queen Sts.,Found,,,39.961322,-76.72501,York,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:03am
4515,Square on George St.,General Coordinates Used,,,39.975892,-76.732614,York,PA,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:05am
4516,Swingers Book Store,General Coordinates Used,,,39.962598,-76.727745,York,PA,Cruisy Area,"Cruising Areas,Book Store",1984,checked,,,6/6/2022 8:05am
4518,Goddard Park,Found,,,41.66158,-71.412857,East Greenwich,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:15am
4521,'First Beach' ,Found,in front of concession stands,,41.488401,-71.291362,Newport,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:19am
4528,40 East ,Found,(Disco) (Cruisy) (Game Room) ,570 S. Main at Tockwotton,41.817466,-71.400319,Providence,RI,"(*),(YC),(D)","Bars/Clubs,Cruising Areas",1984,checked,,,6/6/2022 8:24am
4537,Burnside Park,Found,,,41.825798,-71.41169,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:26am
4538,Bus & R.R.Stations,Found,,,41.854556,-71.406367,Providence,RI,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 8:27am
4539,Gano St.,Found,('River Road') ,,41.82387,-71.390098,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:36am
4530,La Boheme ,Found,('Gold Coin') (Some OC) (Cruisy) ,79 Dorrence at Weybosset,41.823079,-71.411248,Providence,RI,"(*),(OC),(E)","Cruising Areas,Bars/Clubs",1984,checked,,,6/6/2022 8:37am
4540,Misquamicut St. Beach,Found,,40 mi. S.W. nr. Waverly,41.323711,-71.802845,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:38am
4543,Outlet and Malley Dept. Store,Found,"2nd floor
T-Room",,41.822415,-71.411579,Providence,RI,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,Address found here: https://www.riamco.org/render?eadid=US-RP-VM019&view=biography,6/6/2022 8:47am
4544,Prospect Theatre,Found,,,41.829892,-71.407283,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:48am
4545,River Road off Blackstone,Found,East Side,,41.831554,-71.378887,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:49am
4546,Roger Williams Park,Found,"boat house & parking area
to Nature Trail",,41.790374,-71.414808,Providence,RI,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,6/6/2022 8:50am
4535,Sebastian's,Found,,123 Empire at Washington,41.821895,-71.416209,Providence,RI,(OC),Bars/Clubs,1984,checked,,,6/6/2022 8:51am
4547,Thayer St.,Found,(Nr. Brown U.) ,,41.82688,-71.400513,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:55am
4548,Westminster Mall,Found,,,41.82417,-71.410686,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:56am
4549,Weybosset St.,Found,,,41.822328,-71.411706,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:56am
4542,Moonstone Beach,General Coordinates Used,"Right side - 5 mi. N. of
Misquamicut Beach",,41.323711,-71.802845,Providence,RI,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 8:38am
4541,Mun. Parking Lot,General Coordinates Used,in front of State House (L-AH) ,,41.823989,-71.412834,Providence,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 8:39am
4550,The Loft ,Found,(Disco) (Swim pool) (N. Smithfield) ,Farnum Pike nr. Bryant College,41.873802,-71.519471,Smithfield,RI,"(*),(D),(S)",Bars/Clubs,1984,checked,,,6/6/2022 8:59am
4551,Inside Mall,Found,nr. clock,,41.724963,-71.478796,Warwick,RI,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:09am
4560,Folly Beach,Found,,,32.65518,-79.940367,Charleston,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:20am
4562,The Battery ,Found,#NAME?,,32.769936,-79.930361,Charleston,SC,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 9:23am
4555,Lambda ,General Coordinates Used,(803) 577-2743,"P.O. Box 772, Charleston, S.C.",32.776475,-79.931051,Charleston,SC,,Organization,1984,checked,,,6/6/2022 9:21am
4561,Reynolds Ave.,General Coordinates Used,nr. Naval Yard,,32.776475,-79.931051,Charleston,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:23am
4570,U. of S.C. ,Found,#NAME?,,33.996645,-81.026995,Columbia,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:34am
4568,'Primrose Path' ,General Coordinates Used,#NAME?,,34.00071,-81.034814,Columbia,SC,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 9:29am
4569,'Rest Stop',General Coordinates Used,on I-26 S.,,34.00071,-81.034814,Columbia,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:30am
4571,Y.M.C.A.,General Coordinates Used,,,34.00071,-81.034814,Columbia,SC,"(M),(H),Cruisy Area","Hotel,Cruising Areas",1984,checked,,,6/6/2022 9:35am
4576,Timrod Park,Found,,,34.185242,-79.770835,Florence,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:37am
4575,Evans St.,General Coordinates Used,downtown,,34.195433,-79.762562,Florence,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:36am
4577,'Rest Stop',General Coordinates Used,on I-85 S.,,35.071795,-81.649819,Gaffney,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:37am
4578,Club Gemini,Found,"(Some YC, L, B) ",443 E. Stone at Column,34.860106,-82.386319,Greenville ,SC,"(P),(YC),(L),(B),(*)",Bars/Clubs,1984,checked,,,6/6/2022 9:44am
4583,'Rest Stop' ,General Coordinates Used,on 1-85 S. - betw. Greenville & Anderson S.C.,,34.852618,-82.39401,Greenville ,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:43am
4581,Greyhound Bus Depot,General Coordinates Used,,,34.852618,-82.39401,Greenville ,SC,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 9:44am
4579,M.C.C.,General Coordinates Used,,"P.O. Box 6322, Greenville, SC 29606",34.852618,-82.39401,Greenville ,SC,(MCC),Religious Institution,1984,checked,,,6/6/2022 9:44am
4582,Parking lot ,General Coordinates Used,opp. Methodist Church,,34.852618,-82.39401,Greenville ,SC,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 9:44am
4584,Sheraton Motor Inn,General Coordinates Used,T-Room,,34.852618,-82.39401,Greenville ,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:45am
4585,Trailways Bus Depot,General Coordinates Used,(Parking lot) (Opp. Club Gemini) ,,34.852618,-82.39401,Greenville ,SC,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,6/6/2022 9:44am
4586,Jackson Station,Found,,U.S. 22 at U.S. 178,34.280552,-82.236753,Hodges,SC,(P),Bars/Clubs,1984,checked,,,6/6/2022 9:50am
4588,The Pavilion ,Found,#NAME?,,33.692441,-78.881687,Myrtle Beach,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:51am
4589,Truck Stops of America,General Coordinates Used,I-85,,34.949567,-81.932048,Spartanburg,SC,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:52am
4592,Main Street ,Found,,,45.463937,-98.488341,Aberdeen,SD,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:53am
4593,Ward Hotel Bar,Found,,,45.463937,-98.488341,Aberdeen,SD,Cruisy Area,"Cruising Areas,Hotel",1984,checked,,,6/6/2022 9:53am
4594,Safari Lounge ,Found,"Staurolite Inn - 13A mi. E.
at Jet. 14, 1-29",,44.312356,-96.76203,Brookings,SD,(M),Bars/Clubs,1984,checked,,,6/6/2022 9:54am
4596,Holiday Inn ,General Coordinates Used,T-Room,,44.366788,-100.353752,Pierre,SD,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:55am
4595,Kings Inn,General Coordinates Used,Best Western Motel,,44.366788,-100.353752,Pierre,SD,(M),"Hotel,Bars/Clubs",1984,checked,,,6/6/2022 9:55am
4597,Landmark Lounge,Found,(2nd floor & balcony) Alex Johnson Hotel,523 6th St. at St. Joseph,44.080278,-103.22753,Rapid City,SD,(M),"Bars/Clubs,Hotel",1984,checked,,,6/6/2022 9:56am
4598,Main & St. Joe Sts.,Found,betw. 6th & 8th ,,44.080841,-103.228955,Rapid City,SD,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:56am
4602,Sherman Park,Found,,,43.541912,-96.764121,Sioux Falls,SD,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:57am
4600,M.C.C.,General Coordinates Used,,"P.O. Box 1552 Sioux Falls, S.D. 57101",43.546022,-96.731265,Sioux Falls,SD,(MCC),Religious Institution,1984,checked,,,6/6/2022 9:57am
4601,Sioux Empire Gay Coalition,General Coordinates Used,,"P .O .
Box 220, Sioux Falls 57101",43.547303,-96.728333,Sioux Falls,SD,,Organization,1984,checked,,,6/6/2022 9:58am
4603,City Park ,General Coordinates Used,T-Room - W. on Hwy. 50,,42.871109,-97.397281,Yankton,SD,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 9:58am
4604,Piedmont & State,Found,nr. Cameo Theatre,,36.59503,-82.185168,Bristol,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:07am
4605,Public Library,General Coordinates Used,,,36.595106,-82.188744,Bristol,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:07am
4611,Chicamuga Dam area,Found,,Hwy. 153,35.095393,-85.223204,Chattanooga,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:11am
4612,Read House,Found,Mezzanine T-Room,,35.045925,-85.311106,Chattanooga,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:12am
4614,U.T.C. ,Found,Race Hall - Downstairs T-Room,,35.046164,-85.299933,Chattanooga,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:13am
4613,'Rest Stop' ,General Coordinates Used,betw. Chattanooga & Cleveland,,35.04563,-85.30968,Chattanooga,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:11am
4606,Alan Gold's ,General Coordinates Used,(Disco) (Cl. Tues.) ,35 Patten Pkwy. at Lindsay,35.04563,-85.30968,Chattanooga,TN,"(*),(D)",Bars/Clubs,1984,checked,,,6/6/2022 10:11am
4616,Ft. Campbell & macGregor Park,Found,,,36.534974,-87.367563,Clarksville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:14am
4617,Riverside Drive,General Coordinates Used,,,36.517013,-87.364057,Clarksville,TN,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 10:15am
4619,Court House Square,Found,,,35.613877,-88.81886,Jackson,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/6/2022 10:16am
4618,Holiday Inn Lounge,Found,,Jct. I-40 & US 45,35.662987,-88.85593,Jackson,TN,(M),Bars/Clubs,1984,checked,,,6/6/2022 10:16am
4620,Connection ,Found,(WE*) (Disco) (Some L) (Game room) ,Sevier & Walnut,36.311316,-82.355409,Johnson City,TN,"(WE),(D),(L),(*)",Bars/Clubs,1984,checked,,,6/6/2022 10:17am
4621,Midtown Motor Inn,General Coordinates Used,Parking lot,,36.31344,-82.353473,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 10:18am
4622,Trailways Bus Depot,General Coordinates Used,,,36.31344,-82.353473,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/6/2022 10:18am
4632,U. of Tenn. ,Found,"Main Library & Student Center
T-Room",,35.955093,-83.929763,Knoxville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:28pm
4633,Westown Mall,Found,,,35.924485,-84.038397,Knoxville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:29pm
4629,Cumberland Ave.,General Coordinates Used,around St. John's Church,,35.960638,-83.920739,Knoxville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:24pm
4630,Downtown betw. ,General Coordinates Used,P.O. & Public Library,,35.960638,-83.920739,Knoxville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:24pm
4631,Gay St.,General Coordinates Used,N. of Andrew Johnson Hotel,,35.960638,-83.920739,Knoxville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:24pm
4652,Overton Park Zoo,Found,,,35.14619,-89.988516,Memphis,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:34pm
4653,Overton Square,Found,nr. Playhouse,,35.14619,-89.988516,Memphis,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:34pm
4654,Riverside Park,Found,,,35.136067,-90.063676,Memphis,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:34pm
4638,Gay Switchboard,General Coordinates Used,(7pm - 1am daily) (901) 726-GAYY,,35.149534,-90.04898,Memphis,TN,,Hotline,1984,checked,,,6/7/2022 12:30pm
4657,M.T.S.U. ,Found,#NAME?,,35.843628,-86.370609,Murpheesboro,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:42pm
4658,Old Fort Park,Found,,,35.486248,-86.102692,Murpheesboro,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:44pm
4655,Holiday Inn,General Coordinates Used,,I-24 at Exit 96,35.845621,-86.39027,Murpheesboro,TN,"(M),(YC),(D)",Bars/Clubs,1984,checked,,,6/7/2022 12:40pm
4674,Centennial Park,Found,nr. the lake,,36.149026,-86.811991,Nashville,TN,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,6/7/2022 12:46pm
4675,Church & Commerce,Found,('Hustlers') ,,36.161515,-86.782241,Nashville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:47pm
4676,Hickory Hollow Mall,Found,(Cain-Sloan Dept. Store T-Room) ,,36.051165,-86.656231,Nashville,TN,"Cruisy Area,(YC)",Cruising Areas,1984,checked,,,6/7/2022 12:48pm
4677,Lower Broadway,Found,(400 block) (Late nights) ,,36.161184,-86.777446,Nashville,TN,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 12:50pm
4668,Purple Onion Book Store,Found,(Cruisy days) ,Thompson Lane & Nollensville,36.110927,-86.745188,Nashville,TN,(*),"Cruising Areas,Book Store",1984,checked,,,6/7/2022 12:51pm
4680,Rose Park,Found,,,32.44224,-99.753885,Abilene,TX,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,6/7/2022 2:59pm
4679,Walnut Street Pub,Found,(Macho) (Disco) ,389 Walnut at 4th,32.452249,-99.731062,Abilene,TX,"(*),(D),(S)",Bars/Clubs,1984,checked,,,6/7/2022 3:01pm
4681,Sambo's,General Coordinates Used,,,32.448736,-99.733144,Abilene,TX,"Cruisy Area,(M),(R),(C),(AH)",Restaurant,1984,checked,,,6/7/2022 3:00pm
4687,Amarillo College,Found,Chemistry Bldg. (2nd floor) ,,35.188794,-101.847966,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:03pm
5361,Amarillo College,Found,Student Union - T-Rooms,,35.188794,-101.847966,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:03pm
4688,Elwood Park,Found,,,35.20238,-101.845944,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:04pm
4689,Montgomery Ward,Found,"T-Room —
1-40 & Western in Western Plaza",,35.18751,-101.881778,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:09pm
4690,The Bushes,General Coordinates Used,- Eakle Park - ,Polk & 29th,35.221997,-101.831297,Amarillo,TX,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,6/7/2022 3:13pm
4691,Union 76 Truck Stop,General Coordinates Used,,,35.221997,-101.831297,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:13pm
4692,Westgate,General Coordinates Used,,,35.221997,-101.831297,Amarillo,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:13pm
4695,Middlebrook Park,General Coordinates Used,,,32.735687,-97.108066,Arlington,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:19pm
4696,Randol Mill Park,General Coordinates Used,,,32.756623,-97.136774,Arlington,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:20pm
4693,Tarrant County Gay Alliance,General Coordinates Used,(817) 926-3521,,32.756623,-97.136774,Arlington,TX,,Organization,1984,checked,,,6/7/2022 3:21pm
4716,'Hippie Hollow' ,Found,"'B.A.' beach in Lake Travis,
off Hwy. 620",,30.41351,-97.886849,Austin,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:24pm
4715,Barton Springs and Bath House area,Found,,,30.261407,-97.759614,Austin,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:25pm
4706,JoJo's,Found,La Quinta Motor Inn,1605 E. Oltorf at 1-35,30.232625,-97.740587,Austin,TX,"(M),(R),(C),(AH)",Restaurant,1984,checked,,,6/7/2022 3:27pm
4717,Pease Park,Found,#NAME?,,30.28142,-97.751673,Austin,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:31pm
4718,U. of Texas,Found,#NAME?,,30.279359,-97.742969,Austin,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:32pm
4705,Gayline ,General Coordinates Used,(512) 477-6699,,30.267153,-97.743061,Austin,TX,,Hotline,1984,checked,,,6/7/2022 3:26pm
4707,M.C.C.,General Coordinates Used,,P.O. Box 18961/78760,30.267153,-97.743061,Austin,TX,(MCC),Religious Institution,1984,checked,,,6/7/2022 3:29pm
4720,Spindletop Park,Found,,,30.034568,-94.055494,Beaumont,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:39pm
4721,'Truck Stop' ,General Coordinates Used,betw. Beaumont & Orange,,30.080174,-94.126556,Beaumont,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:38pm
4719,Copa,General Coordinates Used,(Disco) (Some L),304 Orleans at Liberty,30.083857,-94.100749,Beaumont,TX,"(*),(YC),(D),(S),(L)",Bars/Clubs,1984,checked,,,6/7/2022 3:38pm
4724,Elizabeth St.,General Coordinates Used,(hustlers),,25.901747,-97.497484,Brownsville,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:45pm
4723,Plaza & Montexuma Lounge,General Coordinates Used,across the border in Matamoros,,25.869029,-97.502738,Brownsville,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:45pm
4722,Studio V,General Coordinates Used,(Very M) (Disco) ,,25.901747,-97.497484,Brownsville,TX,(M),Bars/Clubs,1984,checked,,,6/7/2022 3:48pm
4725,Superette,General Coordinates Used,opp. Ft. Brown Hotel,,25.901747,-97.497484,Brownsville,TX,Cruisy Area,Cruising Areas,1984,checked,,,6/7/2022 3:48pm
