"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","notes","unclear_address","full.address","geoAddress"
"Rose Park ","Found","","",32.44224,-99.753885,"Abilene","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Sambo's ","General Coordinates Used","","",32.448736,-99.733144,"Abilene","TX","(M),(R),(C),(AH),Cruisy Area","Cruising Areas,Restaurant",1981,"",NA,NA,NA
"U.S. News & World Book Store ","General Coordinates Used","","",32.448736,-99.733144,"Abilene","TX","Cruisy Area,(AYOR)","Cruising Areas,Book Store",1981,"",NA,NA,NA
"Amarillo College","Found","Student Union - T-Rooms","",35.188794,-101.847966,"Amarillo","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Amarillo College ","Found","Chemistry Bldg. - (2nd floor) T-Rooms","",35.188794,-101.847966,"Amarillo","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"Elmwood Park","Found","","",35.20238,-101.845944,"Amarillo","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Grand Street Adult Theatre & Bookstore","Found","(M)(W)(YC)(Glory holes) 903 S. Grand","",35.201723,-101.794979,"Amarillo","TX","Cruisy Area,(*)","Cruising Areas,Book Store,Theatre",1981,"",NA,NA,NA
"Hick Adult Theatre ","Found","","2202 W. 6th",35.211214,-101.861618,"Amarillo","TX","Cruisy Area,(M),(YC)","Cruising Areas,Theatre",1981,"",NA,NA,NA
"Montgomery Ward Restroom ","Found","in Western Plaza","I-40 & Western",35.18751,-101.881778,"Amarillo","TX","Cruisy Area,(M),(YC),(*)","Cruising Areas",1981,"",NA,NA,NA
"Public Restroom in Western Plaza ","Found","","I-40 & Western",35.18751,-101.881778,"Amarillo","TX","Cruisy Area,(M),(YC),(*)","Cruising Areas",1981,"",NA,NA,NA
"Take Five ","Found","","10th & S. Harrison",35.224108,-101.837036,"Amarillo","TX","(PT),(WE)","Bars/Clubs",1981,"",NA,NA,NA
"76 Truck Stop ","General Coordinates Used","","I-40 & Whiteaker Rd.",35.221997,-101.831297,"Amarillo","TX","(M),(R),(C),(AH),Cruisy Area","Cruising Areas,Restaurant",1981,"",NA,NA,NA
"Rest Area ","General Coordinates Used","(about 20 mi. out of Amarillo)","I-40 E.",35.221997,-101.831297,"Amarillo","TX","Cruisy Area,(AH),(M)","Cruising Areas",1981,"",NA,NA,NA
"The Bushes","General Coordinates Used","Eakle Park","Polk & 29th ",35.221997,-101.831297,"Amarillo","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"Dairy Queen","Found","Six Flags Mall","",32.742286,-97.056332,"Arlington","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Middlebrook Park","General Coordinates Used","","",32.735687,-97.108066,"Arlington","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Randol Mill Park","General Coordinates Used","","",32.756623,-97.136774,"Arlington","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Hippie Hollow' ","Found","'B.A.' beach in Lake Travis","Hwy. 620",30.41351,-97.886849,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Barton Springs and Bath House area ","Found","","",30.261407,-97.759614,"Austin","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"Executive Health Club ","Found","Austin (Sauna, etc.) Stephen Austin Hotel(512) 478-7220","7th & Congress ",30.268966,-97.742472,"Austin","TX","(H),(OC)","Hotel,Gym",1981,"",NA,NA,NA
"Pease Park ","Found","footpath off Lamar","",30.28142,-97.751673,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of Texas","Found","Gregory Gym Weight Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of Texas","Found","Student Steam Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of Texas","Found","Student Union","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of Texas ","Found","Admin. Bldg. ","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Spindletop Park","Found","","",30.034568,-94.055494,"Beaumont","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Truck Stop' ","General Coordinates Used","betw. Beaumont & Orange","",30.080174,-94.126556,"Beaumont","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Plaza across the border in Matamoros","General Coordinates Used","","",25.869029,-97.502738,"Brownsville","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"W.T.S.U. ","Found","Library T-Room (2nd floor)","",34.982687,-101.914288,"Canyon","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"Seawall ","General Coordinates Used","","",27.800583,-97.396381,"Corpus Christi","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"T-Heads","General Coordinates Used","","",27.800583,-97.396381,"Corpus Christi","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Rita Blanca Lake Park ","General Coordinates Used","T-Rooms","",36.039712,-102.495371,"Dalhart","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"'Homo Heights' ","Found","","Oaklawn & Lemmon",32.811931,-96.805542,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Bachman Lake","Found","","",32.851972,-96.866597,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Congress","Found","from Hood to Welburn","",32.805882,-96.80979,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Crescent Theatre","Found","","",32.79469,-96.805541,"Dallas","TX","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"Fitness Exchange Gym ","Found","(Opening in '80)","",32.816308,-96.777394,"Dallas","TX","","Gym",1981,"Address seemed to move around, but this seems to be the location in 1981: https://www.houstonlgbthistory.org/misc-fitness.html",NA,NA,NA
"Greyhound Bus Depot","Found","","",32.778374,-96.804419,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Kiest Park ","Found","('Trade' - best Sundays)","",32.710241,-96.852711,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Lee Park","Found","","",32.808458,-96.803405,"Dallas","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Mid Continent Truck Stop ","Found","off I-20, just E. of I-30","Big Town Blvd.",32.797768,-96.667529,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Queens Point ","Found"," Lake Dallas","",33.115071,-97.003862,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Riverchon Park","Found","","",32.801702,-96.812522,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"White Rock Lake","Found","","",32.828066,-96.725316,"Dallas","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Airport Book Store ","Found","","Airway Blvd.",31.805335,-106.382434,"El Paso","TX","","Book Store",1981,"",NA,NA,NA
"McKelligan Canyon Park ","Found","","Alabama St. ",31.843723,-106.491337,"El Paso","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Memorial Park","Found","","",31.789407,-106.457156,"El Paso","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"San Jacinto Plaza","Found","","",31.759619,-106.488522,"El Paso","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Union 76 'Truck Stop' ","Found","","I-10",31.659752,-106.237452,"El Paso","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Le Milord ","General Coordinates Used","(Latins) ","Overland & S. Vrain",31.761878,-106.485022,"El Paso","TX","","Bars/Clubs",1981,"",NA,NA,NA
"Mynx Theatre ","General Coordinates Used","(Sundays) ","",31.761878,-106.485022,"El Paso","TX","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"Pixx Theatre ","General Coordinates Used","(Wed.)","",31.761878,-106.485022,"El Paso","TX","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"'Rest Stops' ","General Coordinates Used","","I-10 E.",31.50234,-106.158587,"Fabens","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Benbrook Lake","Found","S.W. of town (Murders, etc.)","US 377",32.628733,-97.467888,"Ft. Worth","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Botanic Gardens ","Found"," Trinity Place","",32.740179,-97.363902,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Sheraton Hotel ","Found","Mezzanine T-Room","",32.75238,-97.329417,"Ft. Worth","TX","Cruisy Area","Cruising Areas,Hotel",1981,"",NA,NA,NA
"T.C.U. ","Found","Anderson Bldg. T-Room","",32.709594,-97.36356,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","I-35 S.",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Main St. ","General Coordinates Used","Downtown","",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Fly ","Found","(Plans bath) 2","101 O 1/2 St.",29.314403,-94.769417,"Galveston","TX","(D),(PT)","Bars/Clubs",1981,"",NA,NA,NA
"Stewart Beach","Found","","",29.304443,-94.770299,"Galveston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"El Ranch Vista ","General Coordinates Used","(Bunk house)(Swim pool)(Guest Ranch) 817-897-4982","PO Box 242 Glen Rose, TX 76043",32.234587,-97.755306,"Glen Rose","TX","(H),(WE)","Hotel",1981,"",NA,NA,NA
"'The Circuit' ","Found","betw. Montrose & Mason","Westheimer & Lovett",29.743832,-95.388597,"Houston","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Bell & Main ","Found","('Hustlers')","",29.753193,-95.367828,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Galleria Mall ","Found","nr. Skating Rink","",29.73993,-95.4633,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Memorial Park & adj. Pathway","Found","","",29.77707,-95.435493,"Houston","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Rice U. ","Found","Memorial Center - T-Room","",29.717832,-95.400835,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Tuam & S. Main","Found","","",29.743482,-95.375508,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","US 59 N.",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","15 E. ","I-10",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Greenway III ","General Coordinates Used","(Theatre) 626-7942","",29.760427,-95.369803,"Houston","TX","","Theatre",1981,"",NA,NA,NA
"Target Dept. Store","General Coordinates Used","","I-10 W.",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Vicinity of both bus depots","General Coordinates Used","","",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","I-20 E.",32.500704,-94.740489,"Longview","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"J.C. Penney ","Found","T-Room - South Plains Mall","",33.539311,-101.925444,"Lubbock","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Readers World ","Found","(Books)(Cruisy) at University","Main ",33.585448,-101.870575,"Lubbock","TX","","Book Store,Cruising Areas",1981,"",NA,NA,NA
"Texas Tech. ","Found","University Center T-Rooms","",33.584259,-101.878282,"Lubbock","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Texas Tech. ","Found"," Library T-Rooms","",33.584259,-101.878282,"Lubbock","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Texas Tech. ","Found","3rd floor Admin. Bldg. T-Rooms","",33.584259,-101.878282,"Lubbock","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Uncle Nasty's","Found","(Very M)(Disco)(Mon. nite 'wet jocks' contest*) at Ave. 'X'","Main ",33.585447,-101.868366,"Lubbock","TX","(M),(YC),(D),(*)","Bars/Clubs",1981,"",NA,NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",33.577863,-101.855166,"Lubbock","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stops' ","General Coordinates Used","","I-20 Westbound",32.544871,-94.367418,"Marshall","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Outpose ","General Coordinates Used","(Some W) ","Hwy. 107",26.203407,-98.230012,"McAllen","TX","(W)","Bars/Clubs",1981,"",NA,NA,NA
"Valley Bus Station ","General Coordinates Used","T-Rooms (Latins)","",26.203407,-98.230012,"McAllen","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","3 mi. W.","I-30",33.188727,-95.221332,"Mount Vernon","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","10 mi. S.","US 59 ",31.603513,-94.655487,"Nacogdoches","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Inn of the Golden West","Found","","4th & Lincoln",31.846409,-102.37103,"Odessa","TX","(M),(C),(R),(AH)","Restaurant",1981,"",NA,NA,NA
"Birthplace of Fairy Saffell","General Coordinates Used","","",31.845682,-102.367643,"Odessa","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",31.845682,-102.367643,"Odessa","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Old World Antiques","Found","","",34.181618,-101.705058,"Plainview","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Hilton Hotel ","General Coordinates Used","T-Room","",34.184794,-101.706842,"Plainview","TX","Cruisy Area","Cruising Areas,Hotel",1981,"",NA,NA,NA
"Brackenridge Park ","Found","Trinity U.","",29.46181,-98.473758,"San Antonio","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Olmos Park","Found","","",29.478842,-98.487517,"San Antonio","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Travis Park","Found","","",29.428115,-98.489147,"San Antonio","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Wonderland Mall ","Found","Basement T-Rooms","",29.492789,-98.551025,"San Antonio","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Gay Switchboard ","General Coordinates Used","773-7300","",29.425191,-98.494592,"San Antonio","TX","","Hotlines",1981,"",NA,NA,NA
"International News ","General Coordinates Used","(Only hard core in S.A.) ","I-35 S.",29.425191,-98.494592,"San Antonio","TX","","Book Store",1981,"",NA,NA,NA
"76 Truck Stop ","General Coordinates Used","","W. on I-20",32.470952,-100.405938,"Sweetwater","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Bergfield Park","Found","","",32.332912,-95.301764,"Tyler","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Fun Forest Park ","Found","(Best nights) ","",32.360743,-95.323049,"Tyler","TX","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"The Pitts ","General Coordinates Used","","Hwy. 59 S.",28.805267,-97.003598,"Victoria","TX","","Bars/Clubs",1981,"",NA,NA,NA
"• Raleigh Hotel Lobby - 8th & Austin","Found","","",31.554497,-97.134472,"Waco","TX","Cruisy Area","Cruising Areas,Hotel",1981,"Address found here: https://blogs.baylor.edu/texascollection/2018/05/22/texas-over-time-raleigh-building-waco-tx/",NA,NA,NA
"Austin Ave. ","Found","from 10th to 17th","",31.550419,-97.139114,"Waco","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Baylor U. ","Found","Moody Library - 3rd floor T-Room","",31.548825,-97.117756,"Waco","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Cameron Park ","Found","","",31.583658,-97.156257,"Waco","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Denny's ","Found"," at 8th St. exit","I-435",31.546698,-97.124738,"Waco","TX","(M),(C),(R),(AH)","Restaurant",1981,"",NA,NA,NA
"Jay-Tee's Garden Playroom ","Found","(Patio-BBQ pit)","5th & Jefferson",31.559556,-97.135205,"Waco","TX","(D),(PT)","Bars/Clubs",1981,"",NA,NA,NA
"Midway Park","Found","","",31.524328,-97.225013,"Waco","TX","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Lucy Park","Found","","",33.917338,-98.516607,"Wichita Falls","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Sike's Center Mall","Found","","",33.868974,-98.532764,"Wichita Falls","TX","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"25th St. ","Found","betw. Washington & Wall","",41.220415,-111.955161,"Ogden","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Lorin Farr Park","Found","","",41.23713,-111.959483,"Ogden","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Mount Odgen Park","Found","","",41.208086,-111.939208,"Ogden","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Pine View Reservoir","Found"," Cemetary Point","",41.262437,-111.794879,"Ogden","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'The Block' ","General Coordinates Used","N. of 25th on Grant","",41.223,-111.97383,"Ogden","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Pioneer Park ","Found","5th W. & Center","",40.233059,-111.668294,"Provo","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","8 mi. N. ","Hwy. 15",40.435333,-111.894952,"Provo","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Jordan Park","Found","","",40.745918,-111.9172,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Liberty Park","Found","","",40.747018,-111.919522,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of Utah ","Found","Orson Spencer Hall - Basement T-Room","",40.763463,-111.84454,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Vicinity of Greyhound Bus Depot","Found","","",40.763425,-111.908549,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'B.A.' Beach ","General Coordinates Used","nr. Salt Air Beach","",40.747813,-112.187268,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"First 76 Truck Stop ","General Coordinates Used","T-Rooms","I-80 W. ",40.760779,-111.891047,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Imperial Court of Utah ","General Coordinates Used","(Social organization)","P.O. Box 11813, S.L.C. 84147",40.760779,-111.891047,"Salt Lake City","UT","","Organization",1981,"",NA,NA,NA
"Twin Cities News ","General Coordinates Used","(Books) Twin Cities Shopping Plaza, ","Barre-Montpelier Rd.",44.221748,-72.54702,"Berlin","VT","","Book Store",1981,"",NA,NA,NA
"Flat St. Disco ","General Coordinates Used","(Wed. only) Inquire locally","",42.850915,-72.557868,"Brattlesboro","VT","(YC)","Bars/Clubs",1981,"",NA,NA,NA
"Battery Park ","Found","(N. Public Beach)","",44.481301,-73.219886,"Burlington","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"City Hall ","Found","& adj. Park T-Rooms","",44.476294,-73.212854,"Burlington","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Main Square ","Found","opp. Bus Terminal (Late)","",44.478825,-73.212896,"Burlington","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Taft Comers Adult Books ","Found","(Taft Corners Shopping Plaza)  (Wiliston)","Rte. 2 & 2A",44.450123,-73.110622,"Burlington","VT","","Book Store,Erotic Shop",1981,"",NA,NA,NA
"Vermont Transit ","General Coordinates Used","T-Room","",44.479338,-73.214283,"Burlington","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Tavern Motor Inn ","Found","","",44.260618,-72.578917,"Montpelier","VT","(M)","Hotel",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","N. & S. on Rte. 7",43.610624,-72.972606,"Rutland","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Bus Terminal","General Coordinates Used","","",43.610624,-72.972606,"Rutland","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stops' ","General Coordinates Used","","I-91",43.298408,-72.482312,"Springfield","VT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Penelope's ","General Coordinates Used","Inquire locally","",43.298408,-72.482312,"Springfield","VT","(M),(R),(YC)","Restaurant",1981,"",NA,NA,NA
"Kierman's Lodge ","General Coordinates Used","(Ski resort) Sugarbush Road","",44.139083,-72.891418,"Warren","VT","(M),(R),(YC),(WE)","Restaurant",1981,"",NA,NA,NA
"Iwo Jima Memorial","Found","wooded area OK days- sure suicide nights ","",38.890437,-77.069721,"Arlington","VA","(AYOR),Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Black Horse Cellar ","Found","Downtowner Motor Inn","Main & N. Union",36.587668,-79.392578,"Danville","VA","(M)","Bars/Clubs",1981,"",NA,NA,NA
"Grandview Shores Beach Park ","Found","Walk past rock mounds to 'B.A.' Beach","",37.082564,-76.274619,"Hampton","VA","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Ocean View ","Found","on beach nr. fishing pier","",36.960692,-76.260671,"Norfolk","VA","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Late Late Show ","General Coordinates Used","(Some L)(Must be sponsored by a member) Inquire locally","",36.850769,-76.285873,"Norfolk","VA","(P),(D),(AH),(L)","Bars/Clubs",1981,"",NA,NA,NA
