ID,Title,Year,status,lat,lon,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Last Modified By
5461,Twist,1998,General Coordinates Used,40.592193,-73.508611,(718) 381-8776 covers tri-state area & PA,,New York City,NY,,Publications,checked,,"Listed under ""N.Y.C. -- Overview""",,8/9/2024 10:44am,Amanda Regan
5719,Orange County Gay/Lesbian Alliance,1998,General Coordinates Used,41.391165,-74.311821,782-1525 7:30pm Tue,,Orange County,NY,,Info Lines & Services,checked,,,,8/9/2024 10:42am,Amanda Regan
5325,Palenville House B&B,1998,General Coordinates Used,42.174533,-74.020135,"Palenville (518) 678-5649, full brkfst, hot tub, private/shared baths",,Palenville,NY,"(GF),(NS)",Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/9/2024 10:42am,Amanda Regan
5723,Community Real Estate Referrals,1998,General Coordinates Used,41.700371,-73.92097,"(800) 346-5592 gay realtor at your ser vice, no rentals",,Poughkeepsie,NY,,Info Lines & Services,checked,,,,8/9/2024 10:42am,Amanda Regan
5724,Poughkeepsie GALA ,1998,General Coordinates Used,41.700371,-73.92097,(Gay/Lesbian Association) 431-6756 7 30pm Tue call for events,,Poughkeepsie,NY,,Info Lines & Services,checked,,,,8/9/2024 10:42am,Amanda Regan
5727,AA Gay/Lesbian (AA#),1998,General Coordinates Used,41.867165,-73.713798,"232-6720, call for mtg. schedule",,Rochester,NY,,Info Lines & Services,checked,,,,8/8/2024 4:49pm,Amanda Regan
5728,Community Real Estate Referrals,1998,General Coordinates Used,43.156578,-77.608846,(800) 346-5592 gay realtor at your service no rentals,,Rochester,NY,,Info Lines & Services,checked,,,,8/9/2024 10:41am,Amanda Regan
5729,Empire Bears,1998,General Coordinates Used,43.156578,-77.608846,179 Atlantic Ave. (GAGV Community Center) 234-3381 7 30pm 1st Wed,,Rochester,NY,,Info Lines & Services,checked,,,,8/9/2024 10:41am,Amanda Regan
5747,Empty Closet,1998,General Coordinates Used,43.156578,-77.608846,"244-9030 lesbigay newspaper, resource listings",,Rochester,NY,,Publications,checked,,,,8/9/2024 10:41am,Amanda Regan
5760,Congress Park,1998,Found,43.077909,-73.784327,summers after dusk,,Saratoga Springs,NY,(AYOR),Cruisy Areas,checked,,,,8/9/2024 10:38am,Amanda Regan
5326,The Pines Resort Hotel,1998,General Coordinates Used,41.720647,-74.634327,S. Fallsburg (800) 367-4637,,South Fallsburg,NY,"(GF),(WC)",Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 5:00pm,Amanda Regan
5333,Solstice Farm Stable,1998,General Coordinates Used,41.867165,-73.713798,Stanfordville (914) 868-1413 riding school & camp,,Stanfordville,NY,,Entertainment & Recreation,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 3:08pm,Amanda Regan
5324,Inn at Stone Ridge,1998,General Coordinates Used,41.843272,-74.150058,"Rte. 209, Stone Ridge (914) 687-0736 full brkfst, also fine dining, full bar, patio",,Stone Ridge,NY,,Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 4:59pm,Amanda Regan
5764,AA Gay/Lesbian,1998,General Coordinates Used,43.048122,-76.147424,463-5011 (AA#) call for mtg. schedule,,Syracuse,NY,,Info Lines & Services,checked,,,,8/8/2024 4:59pm,Amanda Regan
5777,Thunder Park,1998,Found,43.042096,-76.126668,pink triangle rock,,Syracuse,NY,(AYOR),Cruisy Areas,checked,,,,8/8/2024 4:58pm,Amanda Regan
5323,Greene Mountain View Inn,1998,General Coordinates Used,42.195644,-74.133751,"Tannersville (518) 589-9886, nr. Hunter Min. skiing & summer festivals",,Tannersville,NY,,Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 4:58pm,Amanda Regan
5778,Community Real Estate Referrals,1998,General Coordinates Used,43.100903,-75.232664,"(800) 346-5592 gay realtor at your service, no rentals",,Utica,NY,,Info Lines & Services,checked,,,,8/8/2024 4:57pm,Amanda Regan
5328,Red Bear Inn & Restaurant,1998,General Coordinates Used, 42.208421,-74.386537,West Kill (518) 989-6000/(888) 232-7466,,West Kill,NY,"(MW),(L),(NS)",Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 4:57pm,Amanda Regan
5720,Folderol II,1998,General Coordinates Used,41.336761,-74.539882,"Rte. 284, Westtown 726-3822, lunch & dinner, 3pm-9pm Sun, clsd Mon",,Westtown,NY,"(E),(WC)",Restaurants,checked,,"Listed under ""Orange County, NY""",,8/8/2024 4:57pm,Amanda Regan
5322,Bradstan Country Hotel,1998,General Coordinates Used,41.676971,-74.827992,"White Lake (914) 583-4114, also piano bar & cabaret, 9pm-lam Fri-Sun",,White Lake,NY,(GF),Accommodations,checked,,"Listed under ""Catskill Mtns., NY""",,8/8/2024 4:56pm,Amanda Regan
5248,Lesbigay Info,1998,General Coordinates Used,44.124715,-73.869304,359-7358 local contact,,Adirondack,NY,,Info Lines & Services,checked,,,,8/8/2024 4:56pm,Amanda Regan
5251,Stony Water B&B,1998,General Coordinates Used,44.216334,-73.590448,"873-9125/(800) 995-7295, full brkfst",,Adirondack,NY,"(GF),(SW),(WC)",Accommodations,checked,,,,8/8/2024 4:56pm,Amanda Regan
5249,The Doctor’s Inn,1998,General Coordinates Used,44.124715,-73.869304,"891-3464/(888) 518-3464 full brkfst, private/shared baths",,Adirondack,NY,"(GF),(TA)",Accommodations,checked,,,,8/8/2024 4:56pm,Amanda Regan
5786,"CLOSER (Community Liason for Support, Education, & Reform)",1998,General Coordinates Used,35.595058,-82.551487,277-7815 call for info,,Asheville,NC,,Info Lines & Services,checked,,,,8/8/2024 3:06pm,Amanda Regan
5804,Community Connections,1998,General Coordinates Used,35.595058,-82.551487,251-2449 unconfirmed,,Asheville,NC,,Publications,checked,,,,8/8/2024 3:06pm,Amanda Regan
5787,Community Real Estate Referrals,1998,General Coordinates Used,35.595058,-82.551487,"(800) 346-5592 gay realtor at your service, no rentals",,Asheville,NC,,Info Lines & Services,checked,,,,8/8/2024 3:06pm,Amanda Regan
5789,OutFit ,1998,General Coordinates Used,35.595058,-82.551487,"277-7815 1st & 3rd Sat, lesbigay youth support group",,Asheville,NC,,Info Lines & Services,checked,,,,8/8/2024 3:06pm,Amanda Regan
5813,The Cage,1998,Found,35.593948,-82.55787,the blk. around federal bldg.,,Asheville,NC,(AYOR),Cruisy Areas,checked,,,,8/8/2024 3:06pm,Amanda Regan
5807,The Cathedral of All Souls,1998,General Coordinates Used,35.566706,-82.542256,"Biltmore Village 274-2681 8am, 9am &11am Sun, noon & 5:45pm Wed",,Asheville,NC,(WC),Spiritual Groups,checked,,,,8/8/2024 3:05pm,Amanda Regan
5814,Old Mill B&B,1998,General Coordinates Used,35.451507,-82.287059,625-5246 full brkfst,,Bat Cave,NC,(GF),Accommodations,checked,,,,8/8/2024 2:39pm,Amanda Regan
5788,Lambda AA,1998,General Coordinates Used,35.566706,-82.542256,"All Souls Church, Biltmore Village 254-8539 (AA#) 8pm Fri",,Biltmore Village,NC,,Info Lines & Services,checked,,"Listed under ""Asheville, NC""",,8/8/2024 2:28pm,Amanda Regan
5816,Community Real Estate Referrals,1998,General Coordinates Used,35.9132,-79.055844,"(800) 346-5592 gay realtor at your service, no rentals",,Chapel Hill,NC,,Info Lines & Services,checked,,,,8/8/2024 3:05pm,Amanda Regan
5818,Weathervane Cafe,1998,Found,35.935848,-79.025034,"Eastgate Shopping Center 929-9466 lunch & dinner, Sun brunch, full bar, patio",,Chapel Hill,NC,(WC),Restaurants,checked,,,,8/8/2024 2:45pm,Amanda Regan
5822,Carolina Bear Lodge,1998,General Coordinates Used,35.227087,-80.843127,529 2891 social group for bears & their admirers,,Charlotte,NC,,Info Lines & Services,checked,,,,8/8/2024 2:45pm,Amanda Regan
5852,Charlotte Confidential Connection,1998,General Coordinates Used,35.227087,-80.843127,"372-2400 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Charlotte,NC,,Men's Services,checked,,,,8/8/2024 2:45pm,Amanda Regan
5823,Community Real Estate Referrals,1998,General Coordinates Used,35.227087,-80.843127,"(800) 346-5592 gay realtor at your service, no rentals",,Charlotte,NC,,Info Lines & Services,checked,,,,8/8/2024 2:44pm,Amanda Regan
5824,Gay/Lesbian Switchboard,1998,General Coordinates Used,35.227087,-80.843127,535-6277 6:30pm-10:30pm,,Charlotte,NC,,Info Lines & Services,checked,,,,8/8/2024 2:43pm,Amanda Regan
5845,In Unison,1998,General Coordinates Used,35.227087,-80.843127,(803) 771-0804,,Charlotte,NC,,Publications,checked,,,,8/8/2024 2:43pm,Amanda Regan
5854,Park on Eastway & Shamrock Dr.,1998,Found,35.234358,-80.7729,,,Charlotte,NC,(AYOR),Cruisy Areas,checked,,,,8/8/2024 2:43pm,Amanda Regan
5855,Plaza Road,1998,General Coordinates Used,35.227087,-80.843127,,,Charlotte,NC,(AYOR),Cruisy Areas,checked,,,,8/8/2024 2:43pm,Amanda Regan
5846,Q Notes,1998,General Coordinates Used,35.227087,-80.843127,531-9988,,Charlotte,NC,,Publications,checked,,,,8/8/2024 2:43pm,Amanda Regan
5844,The Front Page,1998,General Coordinates Used,35.227087,-80.843127,(919) 829-0181,,Charlotte,NC,,Publications,checked,,,,8/8/2024 2:43pm,Amanda Regan
5862,Phoenix Nest,1998,General Coordinates Used,35.182317,-83.381543,"(904) 421-1984 mtn. cabin, sleeps 4",,Franklin,NC,"(GF),(NS)",Accommodations,checked,,,,8/8/2024 2:34pm,Amanda Regan
5865,W. Main St.,1998,Found,35.263753,-81.190558,from Chester St. to Trenton St.,,Gastonia,NC,(AYOR),Cruisy Areas,checked,,,,8/8/2024 2:42pm,Amanda Regan
5866,Community Real Estate Referrals,1998,General Coordinates Used,36.072635,-79.791975,"(800) 346-5592 gay realtor at your service, no rentals",,Greensboro,NC,,Info Lines & Services,checked,,,,8/8/2024 2:41pm,Amanda Regan
5867,Gay/Lesbian Hotline,1998,General Coordinates Used,36.072635,-79.791975,855-8558 7pm-10pm Sun & Tue-Th,,Greensboro,NC,,Info Lines & Services,checked,,,,8/8/2024 2:41pm,Amanda Regan
5882,The Duckett House Inn,1998,General Coordinates Used,35.893017,-82.821664,"622-7621 full brksft, Victorian farmhouse, creek swimming; also a vegetarian restaurant",,Hot Springs,NC,(MW),Accommodations,checked,,,,8/8/2024 2:41pm,Amanda Regan
5897,The Duckett House Inn,1998,General Coordinates Used,35.893017,-82.821664,"622-7631 full brkfst, Victorian farmhouse, creek swimming; also a vegetarian restaurant",,Hot Springs,NC,(MW),Accommodations,checked,,,,8/8/2024 2:41pm,Amanda Regan
5900,Fort Macon St. Park Beach,1998,General Coordinates Used,34.700025,-76.692252,summers,,Morehead,NC,"(AYOR),(Cruisy Area)",Cruisy Areas,checked,,,,8/8/2024 2:39pm,Amanda Regan
5885,Fort Macon St. Park Beach,1998,General Coordinates Used,34.700025,-76.692252,summers,,Morehead,NC,(AYOR),Cruisy Areas,checked,,,,8/8/2024 2:39pm,Amanda Regan
5902,Outer Banks GLC,1998,General Coordinates Used,35.558493,-75.466516,441-7287 social group; also publishes newsletter,,Outer Banks,NC,,Info Lines & Services,checked,,,,8/8/2024 2:25pm,Amanda Regan
5905,Community Real Estate Referrals,1998,General Coordinates Used,35.77959,-78.638179,"(800) 356-5592 gay realtor at your service, no rentals",,Raleigh,NC,,Info Lines & Services,checked,,,,8/8/2024 2:40pm,Amanda Regan
5906,Gay/Lesbian Helpline of Wake County,1998,General Coordinates Used,35.77959,-78.638179,821-0055 7pm-10pm,,Raleigh,NC,,Info Lines & Services,checked,,,,8/8/2024 2:40pm,Amanda Regan
5907,Outright – Triangle Lesbian/Gay Youth,1998,General Coordinates Used,35.77959,-78.638179,"286-2396/(800) 879-2300 6pm-9pm info & referrals, 2pm Sat mtg.",,Raleigh,NC,,Info Lines & Services,checked,,,,8/8/2024 2:40pm,Amanda Regan
5924,The Front Page,1998,General Coordinates Used,35.77959,-78.638179,829-0181,,Raleigh,NC,,Publications,checked,,,,8/8/2024 2:40pm,Amanda Regan
5937,Community Real Estate Referrals,1998,General Coordinates Used,34.210389,-77.886812,"(800) 356-5592 gay realtor at your service, no rentals",,Wilmington,NC,,Info Lines & Services,checked,,,,8/8/2024 2:40pm,Amanda Regan
5943,Wrightsville Beach,1998,General Coordinates Used,34.210389,-77.886812,N. end,,Wilmington,NC,"(AYOR),(Cruisy Area)",Cruisy Areas,checked,,,,8/8/2024 2:39pm,Amanda Regan
5944,Gay/Lesbian Hotline,1998,General Coordinates Used,36.09986,-80.244216,"855-8558 7pm-10pm Sun, Tue-Th",,Winston-Salem,NC,,Info Lines & Services,checked,,,,8/8/2024 2:39pm,Amanda Regan
5949,MCC of Winston-Salem,1998,General Coordinates Used,36.09986,-80.244216,"784-8009 6pm Sun, call for directions",,Winston-Salem,NC,,Spiritual Groups,checked,,,,8/8/2024 2:39pm,Amanda Regan
5957,Broadway,1998,General Coordinates Used,46.901696,-96.787519,nights,,Fargo,ND,"(AYOR),(Cruisy Area)",Cruisy Areas,checked,,,,8/8/2024 11:57am,Amanda Regan
5954,Hotline,1998,General Coordinates Used,46.901696,-96.787519,"235-7335 24hrs, general info hotline (some lesbigay resources)",,Fargo,ND,,Info Lines & Services,checked,,,,8/8/2024 11:57am,Amanda Regan
5958,Island Park,1998,Found,46.870237,-96.788026,nr. pool,,Fargo,ND,"(AYOR),(Cruisy Area)",Cruisy Areas,checked,,,,8/8/2024 11:57am,Amanda Regan
5953,The 10% Society,1998,General Coordinates Used,46.901696,-96.787519,Moorhead MN (218) 236-2200 confidential support group for lesbian/gay/bisexual students,,Fargo,ND,,Info Lines & Services,checked,,,,8/8/2024 11:57am,Amanda Regan
5960,South Washington,1998,General Coordinates Used,47.889687,-97.044765,,,Grand Forks,ND,"(AYOR),(Cruisy Area)",Cruisy Areas,checked,,,,8/8/2024 11:57am,Amanda Regan
5959,The UGLC (University Gay/Lesbian Community),1998,General Coordinates Used,36.023481,-79.040125,777-4321 educational/social group,,Grand Forks,ND,,Info Lines & Services,checked,,,,8/8/2024 11:57am,Amanda Regan
5964,Community Real Estate Referrals,1998,General Coordinates Used,41.081445,-81.519005,"(800) 346-5592 gay realtor at your service, no rentals",,Akron,OH,,Info Lines & Services,checked,,,,8/8/2024 11:55am,Amanda Regan
5972,Exposé Magazine,1998,General Coordinates Used,41.081445,-81.519005,"699-6131 covers Cleveland, Akron, Canton, Warren, Youngstown & Lorain",,Akron,OH,,Publications,checked,,,,8/8/2024 11:55am,Amanda Regan
5973,Gay People's Chronicle,1998,General Coordinates Used,41.081445,-81.519005,(216) 631-8646,,Akron,OH,,Publications,checked,,,,8/8/2024 11:55am,Amanda Regan
5965,Sign of Rainbow,1998,General Coordinates Used,41.081445,-81.519005,,,Akron,OH,,Info Lines & Services,checked,,,,8/8/2024 11:55am,Amanda Regan
5985,Exposé Magazine,1998,General Coordinates Used,40.798947,-81.378447,"699-6131 covers Cleveland, Akron, Canton, Warren, Youngstown & Lorain",,Canton,OH,,Publications,checked,,,,8/8/2024 11:55am,Amanda Regan
6012,Alternating Currents,1998,General Coordinates Used,39.103118,-84.51202,"WAIF FM 88.3 333-9243/961-8900 3pm Sat, lesbigay public affairs radio program",,Cincinnati ,OH,,Entertainment & Recreation,checked,,,,8/8/2024 11:49am,Amanda Regan
6022,Cincinnati Confidential Connection,1998,General Coordinates Used,39.103118,-84.51202,"381-4477 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Cincinnati ,OH,,Men's Services,checked,,,,8/8/2024 11:49am,Amanda Regan
5989,Cincinnati Youth Group,1998,General Coordinates Used,39.103118,-84.51202,"684-8405/(800) 347-8336 (OH only) 24hr info, mtg. 6pm Sun",,Cincinnati ,OH,,Info Lines & Services,checked,,,,8/8/2024 11:49am,Amanda Regan
5990,Community Real Estate Referrals,1998,General Coordinates Used,39.103118,-84.51202,"(800) 347-5592 gay realtor at your service, no rentals",,Cincinnati ,OH,,Info Lines & Services,checked,,,,8/8/2024 11:49am,Amanda Regan
5992,Gay/Lesbian Community Switchboard,1998,General Coordinates Used,39.103118,-84.51202,"651-0070 6pm-11pm Sun-Fri, clsd holidays",,Cincinnati ,OH,,Info Lines & Services,checked,,,,8/8/2024 11:49am,Amanda Regan
5993,PACT (People of All Colors Together),1998,General Coordinates Used,39.103118,-84.51202,395-7228,,Cincinnati ,OH,,Info Lines & Services,checked,,,,8/8/2024 11:48am,Amanda Regan
6064,Cardinal Worldwide Travel,1998,General Coordinates Used,41.49932,-81.69436,341-8333/(800) 535-8233,,Cleveland,OH,(TA),Travel Agents,checked,,,,8/8/2024 11:55am,Amanda Regan
6077,Cincinnati Confidential Connection,1998,General Coordinates Used,41.49932,-81.69436,"621-4222 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,Cleveland,OH,,Men's Services,checked,,,,8/8/2024 11:55am,Amanda Regan
6025,Community Real Estate Referrals,1998,General Coordinates Used,41.49932,-81.69436,"(800) 347-5592 gay realtor at your service, no rentals",,Cleveland,OH,,Info Lines & Services,checked,,,,8/8/2024 11:55am,Amanda Regan
6061,Exposé Magazine,1998,General Coordinates Used,40.798947,-81.378447,"(330) 669-6131 covers Cleveland, Akron, Canton, Warren, Youngstown & Lorain",,Cleveland,OH,,Publications,checked,,,,8/8/2024 11:55am,Amanda Regan
6062,Gay People's Chronicle,1998,General Coordinates Used,41.49932,-81.69436,631-8646,,Cleveland,OH,,Publications,checked,,,,8/8/2024 11:55am,Amanda Regan
6026,GLOWS (Gay/Lesbian Older Wiser Seniors),1998,General Coordinates Used,41.49932,-81.69436,331-6302 7:30pm 2nd Tue,,Cleveland,OH,,Info Lines & Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6078,Megaphone Cleveland,1998,General Coordinates Used,41.49932,-81.69436,621-6996 Voice-personals. Meet local men. Free to browse & respond to ads. Use Pub. 555.,,Cleveland,OH,,Men's Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6083,Park Books,1998,General Coordinates Used,41.49932,-81.69436,,,Cleveland,OH,,Erotica,checked,,,,8/8/2024 11:54am,Amanda Regan
6063,Valentine News,1998,General Coordinates Used,41.49932,-81.69436,676-0000,,Cleveland,OH,,Publications,checked,,,,8/8/2024 11:54am,Amanda Regan
6085,AA Gay/Lesbian,1998,General Coordinates Used,39.961176,-82.998794,253-8501 call for mtg. schedule,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6132,ACME Art Company,1998,General Coordinates Used,39.961176,-82.998794,"call for location 299-4003 1pm-7pm Wed-Sat, alternative art space, 'Cafe Ashtray' Fri",,Columbus,OH,,Bookstores & Retail Shops,checked,,,,8/8/2024 11:54am,Amanda Regan
6086,Bi-Lines,1998,General Coordinates Used,39.961176,-82.998794,341-7015,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6153,Columbus Confidential Connection,1998,General Coordinates Used,39.961176,-82.998794,"486-7777 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,Columbus,OH,,Men's Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6087,Columbus Ursine Brotherhood,1998,General Coordinates Used,39.961176,-82.998794,"PO Box 16822, 43216 784-9699 (PRIVATE HOME) 6pm 1st Sat at Tradewinds II' bar, social group for bears",,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6088,Community Real Estate Referrals,1998,General Coordinates Used,39.961176,-82.998794,"(800) 346-5592 gay realtor at your service, no rentals",,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:54am,Amanda Regan
6147,Dignity Columbus,1998,General Coordinates Used,39.954786,-82.812119,(Presbyterian Church) 451-6528 7pm 3rd Fri 203 Kind Ave.,,Columbus,OH,,Spiritual Groups,checked,,,,8/8/2024 11:54am,Amanda Regan
6089,Dragon Leather Club,1998,General Coordinates Used,39.961176,-82.998794,258-7100 pansexual leather group,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:53am,Amanda Regan
6091,MACT (Men of All Colors Together),1998,General Coordinates Used,39.961176,-82.998794,470-0374 call for events,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:53am,Amanda Regan
6154,Megaphone Columbus,1998,General Coordinates Used,39.961176,-82.998794,888-7777 Voice-personals. Meet local men. Free to browse & respond to ads. Use Pub. 555.,,Columbus,OH,,Men's Services,checked,,,,8/8/2024 11:53am,Amanda Regan
6092,Nosotros,1998,General Coordinates Used,39.961176,-82.998794,292-6200 lesbigay Latina/o social group,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:53am,Amanda Regan
6093,Ohio Division of Travel & Tourism,1998,General Coordinates Used,39.961176,-82.998794,(800) 282-5393,,Columbus,OH,,Info Lines & Services,checked,,,,8/8/2024 11:53am,Amanda Regan
