"description","streetaddress","city","state","amenityfeatures","type","status","lat","lon","Year","notes","title","unclear_address","full.address","geoAddress"
"in the 'Boatslip' accommodations 508/487-1669 seasonal, popular T-dance 3pm daily, seafood","","Provincetown","MA","(*),(MW),(F),(YC)","Bars","Found",42.047033,"-70.190185",1999,"",NA,NA,NA,NA
"in the 'Boatslip Beach Club' 508/487-2059 comfortable fine dining","","Provincetown","MA","","Restaurants","Found",42.047033,"-70.190185",1999,"",NA,NA,NA,NA
"760/323-0552 lesbigay newsmagazine","","Palm Springs","CA","","Publications","General Coordinates Used",33.830296,"-116.545292",1999,"",NA,NA,NA,NA
"614/449-8298 full brkfst, rooms, suites & barracks which sleeps 6-8 men","","Columbus","OH","(MO)","Accommodations","General Coordinates Used",39.961176,"-82.998794",1999,"",NA,NA,NA,NA
"970/453-6475 full brkfst, hot tub, kitchens","","Breckenridge","CO","(MO),(SW),(N)","Accommodations","General Coordinates Used",39.481654,"-106.038352",1999,"",NA,NA,NA,NA
"the blk around federal bldg ","","Asheville","NC","Cruisy Area,(AYOR)","Cruisy Areas","Found",35.593948,"-82.55787",1999,"",NA,NA,NA,NA
"415/864-4061 rental home","","Russian River","CA","(GF)","Accommodations","Found",37.766936,"-122.432206",1999,"",NA,NA,NA,NA
"888/452-4262 call for maps, member lists & more","","Chicago","IL","","Info Lines & Services","General Coordinates Used",41.878114,"-87.629798",1999,"Listed under ""Chicago--Overview"".",NA,NA,NA,NA
"Constantinople at Coliseum 504/488-4640, 800/729-4640 suites & rms in an 1876 home","","New Orleans","LA","(GF),NS","Accommodations","Found",29.924008,"-90.09715",1999,"",NA,NA,NA,NA
"Patrick Henry Dr ","","Vincennes","IN","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",38.679676,"-87.532863",1999,"",NA,NA,NA,NA
"207/646-9735 seasonal","","Ogunquit","ME","(GF)","Accommodations","General Coordinates Used",43.246835,"-70.598622",1999,"",NA,NA,NA,NA
"Ocean Ave & Kings Hwy 207/967-3331, 800/552-2363 seasonal, oceanfront property w/ private beach","","Kennebunkport","ME","(GF),(F),(SW),(WC)","Accommodations","Found",43.347483,"-70.4722",1999,"",NA,NA,NA,NA
"nr Haverhill St ","","Lawrence","MA","Cruisy Area,(AYOR)","Cruisy Areas","Found",42.70824,"-71.159983",1999,"",NA,NA,NA,NA
"30th St 619/284-4724","","San Diego","CA","","Erotica","General Coordinates Used",32.712284,"-117.130057",1999,"",NA,NA,NA,NA
"415/255-3086, 800/605-1357 full brkfst","","San Francisco","CA","(GF)","Accommodations","General Coordinates Used",37.77263,"-122.386967",1999,"Listed under ""SF--Overview.""",NA,NA,NA,NA
"E to W Service Rd I-91 N, Riverside Park","","Hartford","CT","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",41.763964,"-72.667475",1999,"",NA,NA,NA,NA
"518/891-3464, 888/518-3464 full brkfst","","Adirondack Mtns","NY","(GF),TA","Accommodations","General Coordinates Used",44.124715,"-73.869304",1999,"",NA,NA,NA,NA
"704/622-7621 full brkfst, Victorian farmhouse, creek swimming, also a vegetarian restaurant","","Hot Springs","NC","GS,GO","Accommodations","General Coordinates Used",35.893017,"-82.821664",1999,"",NA,NA,NA,NA
"","","Galveston","TX","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",29.301348,"-94.797696",1999,"",NA,NA,NA,NA
"508/487-1956, 800/475-1833 seasonal, rooms & apts, decks","","Provincetown","MA","(MW)","Accommodations","General Coordinates Used",42.054714,"-70.184601",1999,"",NA,NA,NA,NA
"213/962-6994 newsmagazine w/listings","","Los Angeles","CA","","Publications","General Coordinates Used",34.052234,"-118.243685",1999,"Listed under ""LA--Overview.""",NA,NA,NA,NA
"across foot bridge at end of Dartmouth St go to the right","","Boston","MA","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",42.360083,"-71.05888",1999,"",NA,NA,NA,NA
"nr the 'Ramrod' bar ","","Boston","MA","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",42.360083,"-71.05888",1999,"",NA,NA,NA,NA
"919/829-0181 lesbigay newspaper for the Carolinas","","Charleston","SC","","Publications","General Coordinates Used",32.776475,"-79.931051",1999,"",NA,NA,NA,NA
"919/829-0181 lesbigay newspaper for the Carolinas","","Raleigh ","NC","","Publications","General Coordinates Used",35.77959,"-78.638179",1999,"City listed as ""Raleigh/Durham/Chapel Hill"".",NA,NA,NA,NA
"919/829-0181 lesbigay newspaper for the Carolinas","","Charlotte","NC","","Publications","General Coordinates Used",35.227087,"-80.843127",1999,"",NA,NA,NA,NA
"919/829-0181 lesbigay newspaper for the Carolinas","","Chapel Hill","NC","","Publications","General Coordinates Used",35.9132,"-79.055844",1999,"",NA,NA,NA,NA
"919/829-0181 lesbigay newspaper for the Carolinas","","Durham","NC","","Publications","General Coordinates Used",35.994033,"-78.898619",1999,"",NA,NA,NA,NA
"downtown Bank, College & St Pauls Sts","","Burlington","VT","Cruisy Area,(AYOR)","Cruisy Areas","Found",44.477031,"-73.214092",1999,"",NA,NA,NA,NA
"800/235-7215 private","","San Angelo","TX","(GF)","Accommodations","General Coordinates Used",31.463772,"-100.437037",1999,"",NA,NA,NA,NA
"501/253-9111, 800/833-3394 seasonal, jacuzzi","","Eureka Springs","AR","(GF),NS","Accommodations","General Coordinates Used",35.07861,"-92.317823",1999,"",NA,NA,NA,NA
"12th St & Ocean ","","Miami Beach","FL","","Entertainment & Recreation","Found",25.782761,"-80.130685",1999,"",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Philadelphia","PA","","Men's Services","General Coordinates Used",39.952584,"-75.165221",1999,"",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men form the area, at only 99 cents per minute","","St. Louis","MO","","Men's Services","General Coordinates Used",38.627003,"-90.199404",1999,"",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Austin","TX","","Men's Services","General Coordinates Used",30.267153,"-97.743061",1999,"",NA,NA,NA,NA
"900/505-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","San Francisco","CA","","Men's Services","General Coordinates Used",37.77263,"-122.386967",1999,"Listed under ""SF--Overview.""",NA,NA,NA,NA
"900/468-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Detroit","MI","","Men's Services","General Coordinates Used",42.331427,"-83.045754 ",1999,"",NA,NA,NA,NA
"900/468-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Newark","NJ","","Men's Services","General Coordinates Used",40.729841,"-74.145759",1999,"",NA,NA,NA,NA
"900/287-6338 talk and/or meet with other men from the area, at only $1.98 per minute","","Miami Beach","FL","","Men's Services","General Coordinates Used",25.790683,"-80.135209",1999,"",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Houston","TX","","Men's Services","General Coordinates Used",29.760427,"-95.369803",1999,"",NA,NA,NA,NA
"900/847-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Chicago","IL","","Men's Services","General Coordinates Used",41.878114,"-87.629798",1999,"Listed under ""Chicago--Overview"".",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Dallas","TX","","Men's Services","General Coordinates Used",32.776664,"-96.796988",1999,"",NA,NA,NA,NA
"900/505-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","San Diego","CA","","Men's Services","General Coordinates Used",32.740978,"-117.249975",1999,"",NA,NA,NA,NA
"900/287-6338 talk and/or meet with other men from the area, at only $1.98 per minute","","New Orleans","LA","","Men's Services","General Coordinates Used",29.951066,"-90.071532 ",1999,"",NA,NA,NA,NA
"900/386-2824 talk and/or meet with other men from the area, at only 99 cents per minute","","Orlando","FL","","Men's Services","General Coordinates Used",28.538383,"-81.378927",1999,"",NA,NA,NA,NA
"900/468-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","New York City","NY","","Men's Services","General Coordinates Used",40.592193,"-73.508611",1999,"Listed under ""NYC--Overview"".",NA,NA,NA,NA
"900/346-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Denver","CO","","Men's Services","General Coordinates Used",39.747363,"-105.108354",1999,"",NA,NA,NA,NA
"900/505-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Los Angeles","CA","","Men's Services","General Coordinates Used",34.052234,"-118.243685",1999,"Listed under ""LA--Overview.""",NA,NA,NA,NA
"900/505-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Sacramento","CA","","Men's Services","General Coordinates Used",38.581572,"-121.4944",1999,"",NA,NA,NA,NA
"900/468-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","Atlantic City","NJ","","Men's Services","General Coordinates Used",39.373029,"-74.436972",1999,"",NA,NA,NA,NA
"900/505-6338 talk and/or meet with other men from the area, at only 99 cents per minute","","San Jose","CA","","Men's Clubs","General Coordinates Used",37.33874,"-121.885252",1999,"",NA,NA,NA,NA
"900/287-6338 talk and/or meet with other men from the area, at only $1.98 per minute","","Atlanta","GA","","Men's Services","General Coordinates Used",34.075376,"-84.29409",1999,"",NA,NA,NA,NA
"900/505-6339 talk and/or meet with other men from the area, at only 99 cents per minute","","Anaheim","CA","","Men's Services","General Coordinates Used",33.836593,"-117.914301",1999,"",NA,NA,NA,NA
"Rte 1 (nr Capt Thomas Rd) 207/646-3733 full brkfst","","Ogunquit","ME","(GF),(SW)","Accommodations","Found",43.261391,"-70.599189",1999,"",NA,NA,NA,NA
"727/689-7566","","St Petersburg","FL","","Publications","General Coordinates Used",27.767601,"-82.640291",1999,"",NA,NA,NA,NA
"727/877-7913","","Tampa","FL","","Publications","General Coordinates Used",27.950575,"-82.457178",1999,"",NA,NA,NA,NA
"Exit 108 I-40 (1/4 mile S) 405/884-2994 campsites & RV hookups","","El Reno","OK","(GF),(SW),GO","Accommodations","General Coordinates Used",35.532274,"-97.955049",1999,"",NA,NA,NA,NA
"7th & 14th Ybor City (Port of Tampa) 813/248-5533 open Wed-Sun (T-dance)","","Tampa","FL","GS,(D)","Nightclubs","Found",27.960278,"-82.444221",1999,"",NA,NA,NA,NA
"","","Oxford","MS","Cruisy Area,(AYOR)","Cruisy Areas","Found",34.365883,"-89.532955",1999,"",NA,NA,NA,NA
"Settlers Valley Wy 304/897-5707 full brkfst, spa","","Lost River","WV","(MW),(SW),NS","Accommodations","Found",38.964203,"-78.771316",1999,"",NA,NA,NA,NA
"617/266-8557 glossy newsmagazine for gay men","","Boston","MA","","Publications","General Coordinates Used",42.360083,"-71.05888",1999,"",NA,NA,NA,NA
"RD 1, Box 149, Grove Rd (at Mill Hill Rd) 717/425-2548 queer spiritual retreat center (Pantheist), working farm & historic site","","Pitman","PA","(MO)","Accommodations","Found",40.701317,"-76.501538",1999,"",NA,NA,NA,NA
"202/466-5783 also monthly gathering for positive people, call for info","","Washington","DC","","Info Lines & Services","General Coordinates Used",38.907192,"-77.036871",1999,"",NA,NA,NA,NA
"PO Box 1018 Conifer, CO 80433-1018 303/697-0558 log lodge, Kenosha Mtn view, 20 mins from Denver","","Denver","CO","(M),(N)","Accommodations","General Coordinates Used",39.747363,"-105.108354",1999,"",NA,NA,NA,NA
"below Lake Blvd (btwn 10th & 12th St)","","Bemidji","MN","Cruisy Area,(AYOR)","Cruisy Areas","Found",47.478585,"-94.876091",1999,"",NA,NA,NA,NA
"317/725-8840 lesbigay newspaper","","Indianapolis","IN","","Publications","General Coordinates Used",39.768403,"-86.158068",1999,"",NA,NA,NA,NA
"Rte 2 603/466-5006, 888/919-8500 country inn gracing the White Mtns w/charm & comfort","","Randolph","NH","GS,GO,(SW)","Accommodations","General Coordinates Used",44.375339,"-71.279798",1999,"",NA,NA,NA,NA
"Rte 2, Mohawk Trail, Charlemont 413/339-5796","","Greenfield","MA","(GF),(F)","Accommodations","General Coordinates Used",42.627862,"-72.869818",1999,"",NA,NA,NA,NA
"East Hill Rd, Andover 802/875-2724 full brkfst","","Springfield","VT","GS,(F),(SW),NS,GO,TA","Restaurants","Found",43.292511,"-72.708061",1999,"",NA,NA,NA,NA
"603/464-4242, 800/644-6695 full brkfst","","Hillsborough","NH","(GF)","Accommodations","General Coordinates Used",43.114728,"-71.895049",1999,"",NA,NA,NA,NA
"360/468-3636 full brkfst, hot tub","","San Juan Islands","WA","(*),GS,TA,NS,GO","Accommodations","General Coordinates Used",48.560179,"-122.944431",1999,"",NA,NA,NA,NA
"Fire Island Blvd The Pines 516/597-6001 6pm-4am, from 4pm wknds, call for bistro hrs","","Fire Island","NY","(M),(D),(E)","Bars","General Coordinates Used",40.6476,"-73.145947",1999,"",NA,NA,NA,NA
"County Park at S end ","","South Padre Island","TX","Cruisy Area,(AYOR)","Cruisy Areas","Found",26.078522,"-97.167822",1999,"",NA,NA,NA,NA
"317/725-8840","","Louisville","KY","","Publications","General Coordinates Used",38.252665,"-85.758456",1999,"",NA,NA,NA,NA
"317/725-8840","","Lexington","KY","","Publications","General Coordinates Used",38.040584,"-84.503716",1999,"",NA,NA,NA,NA
"904/384-6514, 800/677-0772 lesbigay newspaper","","Jacksonville","FL","","Publications","Found",30.346503,"-81.632846",1999,"",NA,NA,NA,NA
"at 'Habana Inn' 405/525-0730","","Oklahoma City","OK","(E),(K)","Bars","Found",35.511321,"-97.580098",1999,"",NA,NA,NA,NA
"502/772-7570 statewide lesbigay newspaper","","Louisville","KY","","Publications","General Coordinates Used",38.252665,"-85.758456",1999,"",NA,NA,NA,NA
"502/772-7570 statewide lesbigay newspaper","","Lexington","KY","","Publications","General Coordinates Used",38.040584,"-84.503716",1999,"",NA,NA,NA,NA
"","","Evansville","IN","Cruisy Area,(AYOR)","Cruisy Areas","General Coordinates Used",37.971559,"-87.57109",1999,"",NA,NA,NA,NA
"316/262-8289, 316/941-2882 statewide lesbigay newspaper","","Wichita","KS","","Publications","General Coordinates Used",37.687176,"-97.330053",1999,"",NA,NA,NA,NA
"616/857-2271","","Saugatuck","MI","(GF),(SW),(WC)","Accommodations","General Coordinates Used",42.655025,"-86.201982",1999,"",NA,NA,NA,NA
"Exit 27 off I-80 309/936-7066","","Atkinson","IL","","Erotica","General Coordinates Used",41.420868,"-90.015112",1999,"",NA,NA,NA,NA
"in the 'Atlantic House Hotel' 508/487-3821 from noon daily","","Provincetown","MA","(M),(NH)","Bars","Found",42.049957,"-70.188764",1999,"",NA,NA,NA,NA
"RR 2, Patterson Rd Sullivan 217/728-4727 Queen Ave Victorian, full brkfst","","Decatur","IL","(GF),(SW)","Accommodations","General Coordinates Used",39.59012,"-88.599715",1999,"",NA,NA,NA,NA
"808/967-7244, 800/736-7140 hot tub, private trail, lanai","","Volcano Village ","HI","(GF),NS","Accommodations","General Coordinates Used",19.427231,"-155.233802",1999,"Listed under ""Hawaii (Big Island)""",NA,NA,NA,NA
"541/683-4303 many social/support activities for gay & bi men","","Eugene","OR","","Info Lines & Services","General Coordinates Used",44.052069,"-123.086754",1999,"",NA,NA,NA,NA
"850/973-8435 hot tub","","Madison","FL","(MW),(SW),(N)","Accommodations","General Coordinates Used",30.469377,"-83.412925",1999,"",NA,NA,NA,NA
"314/664-6411, 800/301-5468 lesbigay newspaper","","St. Louis","MO","","Publications","General Coordinates Used",38.627003,"-90.199404",1999,"",NA,NA,NA,NA
"Rte 302 603/374-6131, 800/866-6131 full brkfst, country inn on 400 acres","","Hart's Location","NH","GS,(F),GO","Accommodations","General Coordinates Used",44.080197,"-71.354695",1999,"",NA,NA,NA,NA
"on Russian River at Wohler Bridge, Guerneville","","Guerneville","CA","","Entertainment & Recreation","Found",38.507126,"-122.884106",1999,"",NA,NA,NA,NA
"520/622-7176","","Tucson","AZ","","Publications","General Coordinates Used",32.222607,"-110.974711",1999,"",NA,NA,NA,NA
"3116 Michigan Union 530 State St 734/763-4186 8am-5pm, student services, events open to all","","Ann Arbor","MI","","Info Lines & Services","Found",42.275127,"-83.741547",1999,"",NA,NA,NA,NA
"207/646-1112 cottage, apt & house rentals","","Ogunquit","ME","","Accommodations","General Coordinates Used",43.246835,"-70.598622",1999,"",NA,NA,NA,NA
"Lincolnville Beach 207/789-5135, 800/213-8142 May-Nov, cabins, tentsites & RV hookups","","Rockport","ME","(GF),(SW)","Accommodations","General Coordinates Used",44.28222,"-69.00814",1999,"",NA,NA,NA,NA
"801/645-8068/648-8068 hot tub","","Park City","UT","(GF),NS","Accommodations","General Coordinates Used",40.646062,"-111.497973",1999,"",NA,NA,NA,NA
"Rte 85 off 302 Raymond 207/655-7841 clsd Mon-Tue, cont'l","","Sebago Lake","ME","","Restaurants","General Coordinates Used",44.110348,"-70.679229",1999,"",NA,NA,NA,NA
"Dikes Pt Park, east side of Lake Candlewood","","Danbury","CT","Cruisy Area,(AYOR)","Cruisy Areas","Found",41.532809,"-73.437608",1999,"",NA,NA,NA,NA
"Convery Blvd/ Rte 35 & Kennedy 732/826-8877 7am-2am, till 3am Fri-Sat","","Perth Amboy","NJ","(*),(M),(D),(F),(E)","Bars","Found",40.523283,"-74.281167",1999,"",NA,NA,NA,NA
"408/655-3756","","Monterey","CA","","Publications","General Coordinates Used",36.616069,"-121.934656",1999,"",NA,NA,NA,NA
"on the Boardwalk (at Columbia Ave) summer nights","","Atlantic City","NJ","Cruisy Area,(AYOR)","Cruisy Areas","Found",39.354669,"-74.437057",1999,"",NA,NA,NA,NA
"Fire Island Blvd The Pines 516/597-6131 seasonal, 4pm-6am, popular T-dance & morning dancing","","Fire Island","NY","(*),(MW),(D)","Nightclubs","Found",40.665352,"-73.069588",1999,"",NA,NA,NA,NA
"801/265-0066 lesbigay newspaper","","Salt Lake City","UT","","Publications","General Coordinates Used",40.734303,"-111.891078",1999,"",NA,NA,NA,NA
"504/947-3969","","New Orleans","LA","","Publications","General Coordinates Used",29.951066,"-90.071532 ",1999,"",NA,NA,NA,NA
"618/549-6057 camping","","Carbondale","IL","(MW),(18+),(SW),(N),(WC)","Accommodations","General Coordinates Used",37.727273,"-89.21675",1999,"",NA,NA,NA,NA
"Centre St Sullivan 603/847-3330, 888/376-6262 1797 Colonial farmstead, full brkfst","","Keene","NH","GS,(WC)","Accommodations","General Coordinates Used",43.007629,"-72.212201",1999,"",NA,NA,NA,NA
"408/425-5422","","Santa Cruz","CA","","Publications","General Coordinates Used",36.974117,"-122.030796",1999,"",NA,NA,NA,NA
"508/487-6600 entertainment listings, weekly May-Oct, monthly off-season","","Provincetown","MA","","Publications","General Coordinates Used",42.054714,"-70.184601",1999,"",NA,NA,NA,NA
"909/659-0111 full brkfst, patio","","Idyllwild","CA","GS,NS,GO","Accommodations","General Coordinates Used",33.760814,"-116.737858",1999,"",NA,NA,NA,NA
"502/899-3551","","Louisville","KY","","Publications","General Coordinates Used",38.252665,"-85.758456",1999,"",NA,NA,NA,NA
"RD 2 Box 509 302/226-9171 hot tub, gym, open bar","","Rehoboth Beach","DE","(MO),(SW),(N)","Accommodations","General Coordinates Used",38.720945,"-75.076014",1999,"",NA,NA,NA,NA
"Hwy 80 406/848-7891 lunch & dinner, clsd Tue","","Corwin Springs","MT","","Restaurants","General Coordinates Used",45.112991,"-110.789937",1999,"",NA,NA,NA,NA
