"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"'Rest Stop'","General Coordinates Used","2 mi. S. of I96 (Northbound) ","Hwy. 127",42.732535,-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(Okemos)","I-96",42.732535,-84.555535,"Lansing","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pantry","General Coordinates Used","(E. Lansing)","",42.736979,-84.483865,"Lansing","MI","(R),(C),(AH)","Restaurant",1983,"checked","",NA,NA
"Shiras Park ","Found","Picnic Rocks","",46.554736,-87.38243,"Marquette","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Old Marquette Inn","General Coordinates Used","","",46.54362,-87.395371,"Marquette","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"C.M.U. ","Found","(1st floor) (Admin. Bldg.)","",43.591179,-84.775331,"Mount Clemens","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"C.M.U. ","Found","(4th floor) (T-Rooms) (I-M Bldg.)","",43.581909,-84.775636,"Mount Clemens","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Chipawater Park ","Found","(Summers)","",43.596304,-84.792538,"Mount Clemens","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Metropolitan Beach ","Found","E. on Boardwalk","",42.575834,-82.801163,"Mount Clemens","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Nunica Truck Stop","General Coordinates Used","","Hwy. 96",43.234181,-86.248392,"Muskegon","MI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Rotary Park","Found","opposite Holiday Inn","",45.217198,-85.001467,"Petoskey","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"A.S.P","General Coordinates Used","(Business Assn.) ","P.O. Box 568 Plymouth, MI 48170",42.371425,-83.470213,"Plymouth","MI","","Organization",1983,"checked","Listed city is different from address city",NA,NA
"Court House Block","Found","","",42.655621,-83.326739,"Pontiac","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Dog Run'","General Coordinates Used","Clarkston","",42.73512,-83.419294,"Pontiac","MI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","S. on 1-75",42.638922,-83.291047,"Pontiac","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lighthouse Beach","Found","","",43.00746,-82.423362,"Port Huron","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pine Grove Park","Found","","",42.988158,-82.427538,"Port Huron","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Meadbrook Mall ","Found","T-Room - at Adams","University Dr.",42.683292,-83.192489,"Rochester","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Winchester Mall","Found","at Avon","Rochester Rd. ",42.663685,-83.136017,"Rochester","MI","Cruisy Area,(YC)","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","Southbound betw. Bay City and Saginaw","I-75",43.594468,-83.888865,"Saginaw","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Tennis Court","General Coordinates Used","in park by Y.M.C.A.","",43.41947,-83.950807,"Saginaw","MI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Oval Beach","Found","(Adm. chg.) 1/2 mi. N . of parking lot beyond straight beach","",42.662948,-86.216158,"Saugatuck","MI","Cruisy Area,(P)","Cruising Areas",1983,"checked","",NA,NA
"Park ","Found","","Water St.",42.657366,-86.205431,"Saugatuck","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Opposite the Coral Gables","General Coordinates Used","","",42.655025,-86.201982,"Saugatuck","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bryant Park","Found","","",44.766703,-85.595615,"Traverse City","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Clinch Park Zoo & Marina","Found","","",44.765392,-85.618592,"Traverse City","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Westend Beach","Found","Bath House","",44.769607,-85.634675,"Traverse City","MI","Cruisy Area","Cruising Areas,Bathhouses",1983,"checked","",NA,NA
"Oakland Mall","Found","","",42.537919,-83.110968,"Troy","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Somerset Mall","Found","","",42.563017,-83.185384,"Troy","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Student Union","Found"," (T-Rooms) (Home Econ. & Education Buildings)","",42.25068,-83.624089,"Ypsilanti","MI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bookstores","Found","","Superior St.",46.835379,-92.017904,"Duluth","MN","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Mankato St. Gay Advisor ","General Coordinates Used","(507) 389-6125","",44.163578,-93.9994,"Mankato ","MN","","Organization",1983,"checked","",NA,NA
"IDS Tower ","Found","Indoor Mall ('Crystal Court')","",44.976119,-93.272309,"Minneapolis","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lake Calhoun Beach","Found","betw. 32nd & 33rd"," Calhoun Blvd.",44.945113,-93.319936,"Minneapolis","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Loring Park & Clifton St.","Found","","",44.966184,-93.284177,"Minneapolis","MN","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Mississippi River Flats","Found","'B.A.' Beach about 2000 block of E. River Rd. - opp. Shriners Hospital","E. River Rd.",44.970351,-93.23506,"Minneapolis","MN","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"U. of Minnesota","Found","(Coffmann Mem . Union) (Lesbian & Gay Community Center)","",44.973089,-93.235375,"Minneapolis","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Gay Arrow Escort Service ","General Coordinates Used","(612) 822-2251","",44.977753,-93.265011,"Minneapolis","MN","","Escort Service",1983,"checked","",NA,NA
"Hennepin & Nicollet","General Coordinates Used","","",44.93048,-93.277916,"Minneapolis","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Concordia College Library","Found","","",46.864666,-96.770094,"Moorhead","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Rosedale Shopping Center","Found","T -Room","",45.012843,-93.170491,"Rosedale","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Mantle","Found","","St. Germaine Ave.",45.561298,-94.158503,"St. Cloud","MN","(M),(OC)","Bars/Clubs",1983,"checked","",NA,NA
"Book Store at Dale University","Found","","",44.953703,-93.089958,"St. Paul","MN","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Estaban's","Found","","Grand & St. Albans",44.939934,-93.128763,"St. Paul","MN","(M),(R)","Restaurant",1983,"checked","",NA,NA
"Grand & Victoria","Found","","",44.939962,-93.136416,"St. Paul","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Town Square","Found","","",44.948153,-93.094099,"St. Paul","MN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","P.O. Box 3205, St. Paul, MN 55165",44.953703,-93.089958,"St. Paul","MN","(MCC)","Religious Institution",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(Both sides)","I-55 N.",34.311498,-89.944257,"Batesville","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Edgewater Shopping Center","Found","","",30.391775,-88.991265,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Hiller Park","Found","","",30.409974,-88.952159,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Kessler A.F.B. ","Found","Perimeter Gates","",30.409416,-88.925266,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Beach Hwy.","General Coordinates Used","betw. Biloxi & Gulfport","",30.396032,-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Gulf Coast Beach ","General Coordinates Used","betw. White Horse Inn & Buena Vista Motel","",30.396032,-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Howard Ave. ","General Coordinates Used","('Hustlers')","",30.396032,-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","I-20 E.",32.364589,-89.474235,"Forest","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Trailways Bus Depot","General Coordinates Used","","",30.36742,-89.092816,"Gulfport","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. of S. Miss.  ","Found","'T-Room' (Hurst Bldg.)","",31.326312,-89.334961,"Hattiesburg","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","U.S. 49 S.",31.327119,-89.290339,"Hattiesburg","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop '","General Coordinates Used","just N. o f town","I-55",34.823987,-89.993702,"Hernando","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Smith Park","Found","","",32.301229,-90.183304,"Jackson","MS","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Holiday Inn No. 1 Bar","Found","","US 11-80 ",32.350136,-88.734661,"Meridian","MS","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Holiday Inn No. 1 Bar","Found","","Miss. 19",32.350136,-88.734661,"Meridian","MS","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Trailways Bus Depot","General Coordinates Used","","",32.36431,-88.703656,"Meridian","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","I-20",32.353756,-89.654517,"Morton","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Sardis Lake Beach","Found","","",34.243949,-89.472355,"Oxford","MS","Cruisy Area","Cruising Areas",1983,"checked","Coordinates are found here: https://www.recreation.gov/camping/gateways/154",NA,NA
"U. of Miss.","Found","(Pool & Lockers) (P.E. Bldg.)","",34.364665,-89.537636,"Oxford","MS","Cruisy Area","Cruising Areas",1983,"checked","P.E. building was Martindale, now serves as Student Services building since '97: https://catalog.olemiss.edu/2014/spring/university/buildings.pdf",NA,NA
"U. of Miss.","Found","(Basement) (Main Library)","",34.366291,-89.537983,"Oxford","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. of Miss. ","Found","(1st & 4th floor) ('T-Rooms') (Student Union)","",34.366871,-89.53443,"Oxford","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","I-55 S. ",34.36683,-89.518635,"Oxford","MS","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Holiday Inn Bar","Found","","Jct. Hwy. 78 & 45 N.",34.270309,-88.716358,"Tupelo","MS","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Sheraton Plaza Hotel Bar","General Coordinates Used","1 mi. N. on 45, 78","",34.257607,-88.703386,"Tupelo","MS","(M)","Bars/Clubs,Hotel",1983,"checked","",NA,NA
"Ramada Inn Bar","General Coordinates Used","2 mi. E on 80 ","Jct. I-20",32.352646,-90.877882,"Vicksburg","MS","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Crystal Lounge","Found","","Broadway & 1st",45.782093,-108.505746,"Billings","MT","(M)","Bars/Clubs",1983,"checked","In the 1983 guide, it is listed in Butte, MT; however, it seems to be a typo as it had already been verified to be in Billings, MT. ",NA,NA
"Boulder Hot Springs","Found","(Cruisy baths)","",46.199742,-112.095301,"Boulder","MT","","Bathhouses,Cruising Areas",1983,"checked","",NA,NA
"Gibson Park","Found","","",47.51029,-111.304544,"Great Falls","MT","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Sambo's","Found","","3rd & Central",47.507802,-111.316696,"Great Falls","MT","(M),(R),(C),(AH)","Restaurant",1983,"checked","",NA,NA
"Placer Hotel ","Found","(T-Room) (Basement)","",46.587345,-112.038844,"Helena","MT","Cruisy Area","Cruising Areas,Hotel",1983,"checked","",NA,NA
"Travelodge","General Coordinates Used","T-Room (Downstairs)","",46.589145,-112.039106,"Helena","MT","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Out In Montana","General Coordinates Used","(Call for social & other info statewide) (406) 728-6589","",46.872128,-113.994031,"Missoula","MT","","Hotlines",1983,"checked","",NA,NA
"North Crow Vacation Ranch","General Coordinates Used","(Also Gay Pack trips - write Box 3306, S.F., CA 94119)","R.R.1, Box 8-A Ronan, Mont. 59864",47.528823,-114.101501,"Ronan","MT","","Business,Travel Service",1983,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","T-Room","",40.69933,-99.081678,"Kearney","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"15th St.","Found","near State Capitol Grounds","15th St.",40.796693,-96.699676,"Lincoln","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Antelope, Pioneer & Van Dorn Parks","Found","T-Rooms","",40.795618,-96.674452,"Lincoln","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. o f Nebraska","Found","T-Room (Library)","",40.820197,-96.700476,"Lincoln","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Community of Grace Church","General Coordinates Used","(402) 475-0880","",40.813616,-96.702595,"Lincoln","NE","","Religious Institution",1983,"checked","",NA,NA
"Gay Rap Line ","General Coordinates Used","(402) 475-5710","",40.813616,-96.702595,"Lincoln","NE","","Hotlines",1983,"checked","",NA,NA
"Ta-Ha-Zooka Park","Found","T-Rooms","",42.004972,-97.423264,"Norfolk","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Milk Run'","Found","Howard & Jackson Sts., betw . 16th & 18th, in vicinity of Bus Depot (Nights)","",41.254493,-96.205166,"Omaha","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bensom Park","Found","","",41.297608,-96.021068,"Omaha","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Carter Lake","Found","","",41.302128,-95.912075,"Omaha","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Elmwood Park ","Found","T-Room N . end","",41.253694,-96.005938,"Omaha","NE","Cruisy Area,(WE),(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Hanscom Park","Found","","",41.237834,-95.960366,"Omaha","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Westroads Shopping Center Mall","Found","","",41.265563,-96.068305,"Omaha","NE","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fantasy Park ","Found","betw . Bruce & Las Vegas","Washington",36.182345,-115.129069,"Las Vegas","NV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Maxine's","Found","","Nellis & Charleston",36.159091,-115.062381,"Las Vegas","NV","(M),(OC),(L),(D),(S)","",1983,"checked","",NA,NA
"Peek-O -Rama ","Found","(Books & arcade) (See Talk of the Town)","",36.158897,-115.11878,"Las Vegas","NV","(*)","Book Store",1983,"checked","",NA,NA
"Class Act Escorts","General Coordinates Used","(702) 737-7878","",36.171563,-115.139101,"Las Vegas","NV","","Escort Service",1983,"checked","",NA,NA
"Vegas Gay Times","General Coordinates Used","(Publication)","P.O. Box 18401, Las Vegas, NE. 89114",36.171563,-115.139101,"Las Vegas","NV","","Publications",1983,"checked","",NA,NA
"Cannon Intl. Airport","Found","","",39.505857,-119.774971,"Reno","NV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Idle wild Park","Found","","",39.521841,-119.83298,"Reno","NV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Holy Trinity Community Church","General Coordinates Used","(702) 972-1560","",39.529919,-119.814269,"Reno","NV","","Religious Institution",1983,"checked","",NA,NA
"Hampton Beach ","General Coordinates Used","summers","",42.91131,-70.813482,"Hampton","NH","","",1983,"checked","",NA,NA
"Dartmouth College ","Found","(Hopkins Center & Baker Library)","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Whitney's Village Inn","Found","(Ski resort)(Bar) (603) 383-6886","Rt. 16B",44.165638,-71.165541,"Jackson","NH","(*),(M),(H),(R)","Hotel,Bars/Clubs,Restaurant",1983,"checked","",NA,NA
"Brick Yard Mtn. Inn","General Coordinates Used","(Very M) - Weiss Beach","Rte. 3 ",43.527855,-71.470351,"Laconia","NH","(M),(AYOR)","Hotel",1983,"checked","",NA,NA
"Urghyli Lounge","General Coordinates Used","","Landers Rest. Route 20",43.642293,-72.251757,"Lebanon","NH","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Victory Common","Found","by City Library","Chestnut St. ",42.992828,-71.460304,"Manchester","NH","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Main St.","Found","around City Hall","",42.758206,-71.465299,"Nashua","NH","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Hilton Park ","Found","Dover Point Rd.","",43.121069,-70.827825,"Portsmouth","NH","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pierce Island ","Found","Dock area","",43.074656,-70.742555,"Portsmouth","NH","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Seaport Club","General Coordinates Used","(Disco) E. side, just S. of rotary","Rte. 1 Bypass",43.071755,-70.762553,"Portsmouth","NH","(*),(P),(YC),(D),(WE)","Bars/Clubs",1983,"checked","",NA,NA
"Board walk ","Found","at 3rd","",40.223796,-73.998585,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Boardwalk","Found","T-R ooms","Sunset & 6th",40.223796,-73.998585,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Drake Hotel","Found","","Park & 6th Ave.",40.226775,-74.003241,"Asbury Park","NJ","(H),(R)","Hotel,Restaurant",1983,"checked","",NA,NA
"Owl & Pussycat","Found","Key West Motel","",40.222487,-74.011051,"Asbury Park","NJ","(L)","Bars/Clubs",1983,"checked","Location found here: https://yellow.place/en/key-west-hotel-owl-pussycat-asbury-park-usa",NA,NA
"Beach ","Found","opp. Claridge Hotel","",39.355963,-74.430157,"Atlantic City","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Boardwalk ","Found","New York Ave T-Room","",39.352118,-74.443782,"Atlantic City","NJ","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"New York Ave.","General Coordinates Used","& parking lots","",39.373029,-74.436972,"Atlantic City","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Adult Variety Center ","Found","","Rt. 1 South",40.574235,-74.290875,"Avenel","NJ","","Erotic Shop",1983,"checked","",NA,NA
"Kubell's","Found","Nr . Lighthouse "," Atlantic Ave.",39.609458,-74.206422,"Barnegat Light","NJ","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Belmar Beach","General Coordinates Used","Near end (Summers)","2nd Ave.",40.182723,-74.011889,"Belmar","NJ","(BA),(*)","Cruising Areas",1983,"checked","What would a beach constitute as for ""type"" ",NA,NA
"'Rest Stop'","General Coordinates Used","","Hwy. 23 N.",41.003709,-74.341539,"Butler","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cooper River Park","Found","","",39.924673,-75.059563,"Camden","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(Eastbound) 1/2 mi. E. of Garden St. Pkwy.","Rte. 3",40.858433,-74.163755,"Clifton","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Hahn's Dept. Store","Found","T-Rooms","",40.287772,-74.055595,"Eatontown","NJ","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
