"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
2003,"General Coordinates Used",42.331427,-83.045754,"900/469-6338  talk and/or meet with other men from the area, at only 99(cents) per minute.","","Detroit","MI","","Men's Services","registered trademark and cents symbol",NA,NA,NA,NA
2003,"General Coordinates Used",42.331427,-83.045754,"313/237-0500  The city's hottest & wildest all-male voice club. Chat one on one! Use access code 5111","","Detroit","MI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",42.96336,-85.668086,"800/289-1489 Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5051.","","Grand Rapids","MI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",42.96336,-85.668086,"616/456-1144  The hottst local guys! 18+ Record & Listen FREE! Use access code 499","","Grand Rapids","MI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",42.24937,-84.407784,"btwn Jackson & Mechanics Sts","","Jackson","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",42.291707,-85.587229,"269/731-2008  7pm-10pm, clsd Sat, trained volunteers","","Kalamazoo","MI","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",42.732535,-84.555535,"517/332-3200  7pm-10pm, 2pm-5pm Sun, clsd Sat","","Lansing","MI","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",46.586804,-87.385297,"","","Marquette","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.554736,-87.38243,"","","Marquette","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",43.596304,-84.792538,"summers","","Mount Pleasant","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",45.217198,-85.001467,"opposite Holiday Inn","","Petoskey","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",42.73512,-83.419294,"Clarkson","","Pontiac","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",43.00746,-82.423362,"","","Port Huron","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.988158,-82.427538,"","","Port Huron","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.638002,-86.21064,"in the 'Dunes Resort'  269/857-1401 x143 11am-7pm, till 9pm Fri-Sat, open May-Oct only, take-out only","","Saugatuck","MI","(MW)","Restaurants","",NA,NA,NA,NA
2003,"General Coordinates Used",42.655025,-86.201982,"269/543-4335, 877/226-7481 seasonal, campsites & RV hookups, also B&B","","Saugatuck","MI","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",42.662948,-86.216158,"walk north","","Saugatuck","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.657366,-86.205431,"","","Saugatuck","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",42.655025,-86.201982,"269/543-4335, 877/226-7481","","Saugatuck","MI","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",42.655025,-86.201982,"Douglas 269/857-2271","","Saugatuck","MI","(GS),(SW),(WC)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",41.885503,-86.58984,"269/426-6099","","Sawyer","MI","","Erotica","",NA,NA,NA,NA
2003,"General Coordinates Used",44.314844,-85.602364,"248/615-7003  lgbt weekly","","Statewide","MI","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",44.314844,-85.602364,"248/545-9040  gay entertainment magazine","","Statewide","MI","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",44.314844,-85.602364,"317/702-0272","","Statewide","MI","","Publications","",NA,NA,NA,NA
2003,"Found",44.766703,-85.595615,"","","Traverse City","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",44.769924,-85.635357,"","","Traverse City","MI","","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.346886,-83.395191,"summers","","Westland","MI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.485767,-94.872622,"summers","","Bemidji","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.478585,-94.876091,"below Lake Blvd (btwn 10th & 12th St)","","Bemidji","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.797019,-92.082077,"","","Duluth","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.730712,-92.052215,"summers","","Duluth","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.012853,-92.724458,"320/384-6052  full brkfst, hot tub, fireplaces","","Hinckley","MN","(GS),(WC)","Accommodations","",NA,NA,NA,NA
2003,"Found",44.965539,-93.223122,"E bank of the Mississippi (btwn the Franklin Ave & I-94 bridges), Minneapolis  esp summer afternoons","","Minneapolis","MN","(AYOR)","Cruising Areas","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"Found",44.944633,-93.304758,"E side of Lake Calhoun (33rd & Calhoun Blvd), Minneapolis  gay beach","","Minneapolis","MN","","Entertainment & Recreation","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"952/922-0880","","Minneapolis","MN","","Info Lines & Services","Listed under ""Minneapolis/ St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"KFAI 90.3 FM, Minneapolis  612/341-0980  7:30pm-8:30pm Th, gay radio program, also a variety of lgbt programs 9pm-11pm Sun ","","Minneapolis","MN","","Entertainment & Recreation","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"612/871-2237, 877/515-9969  lgbt newsmagazine","","Minneapolis","MN","","Publications","Listed under ""Minneapolis/ St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"15th St (near 35 W & I-94 exchange), Minneapolis","","Minneapolis","MN","(AYOR)","Cruising Areas","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"612/338-4700  Explore the underground world of leather, fetish & fantasy! Use access code 5111","","Minneapolis","MN","","Men's Services","Listed under ""Minneapolis/ St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"952/938-8700  Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Minneapolis","MN","","Men's Services","Listed under ""Minneapolis/ St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.977753,-93.265011,"612/338-2100  The hottest local guys!  18+","","Minneapolis","MN","","Men's Services","Listed under ""Minneapolis/ St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",44.989845,-93.326837,"in Wirth Park (33rd & Calhoun Blvd), Minneapolis  hard to find, inquire locally","","Minneapolis","MN","(N)","Entertainment & Recreation","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"Found",44.0099,-92.417166,"County Rd 14 N (off US 52)","","Rochester","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",44.012122,-92.480199,"507/281-3265  5pm-7pm Mon & Wed","","Rochester","MN","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",44.015447,-92.467292,"","","Rochester","MN","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",44.909149,-93.145895,"Shepard Rd (near Hwy 5, Overlooking the MS River), St Paul","","St Paul","MN","(AYOR)","Cruising Areas","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"Found",45.030439,-92.987898,"Silver Lake, North St Paul","","St Paul","MN","(AYOR)","Cruising Areas","Listed under ""Minneapolis/St Paul"".",NA,NA,NA,NA
2003,"General Coordinates Used",30.396032,-88.885308,"btwn Biloxi & Gulfport","","Biloxi","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",30.396032,-88.885308,"btwn Holiday Inn & Coliseum","","Biloxi","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",31.579059,-90.440651,"S frontage Rd of US Hwy 84","","Brookhaven","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",32.287206,-90.200437,"Terry Rd (at Hwy 80)  afternoons","","Jackson","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",32.298757,-90.18481,"601/346-4379 24hrs, switchboard for many organizations, including youth group","","Jackson","MS","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",32.301229,-90.183304,"","","Jackson","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",32.298757,-90.18481,"601/982-7030 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Jackson","MS","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",32.36431,-88.703656,"exit 142 N I-59 (before Meridian), Enterprise  601/655-8415  6pm-1am, E Mississippi's largest gay complex","","Meridian","MS","(*),(MW),(D),(F),(S),(WC)","Bars","",NA,NA,NA,NA
2003,"General Coordinates Used",31.485448,-89.032835,"601/344-1411  120 acres of camping & RV sites, volunteer-run, men welcome, clean & sober space","","Ovett","MS","(W),(F),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",34.243949,-89.472355,"","","Oxford","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",34.365883,-89.532955,"","","Oxford","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",30.344554,-88.534805,"","","Pascagoula","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",30.365755,-88.556127,"east & westbound (off I-10)","","Pascagoula","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",32.354668,-89.398528,"404/876-1819  weekly lgbt newspaper for AL, FL (panhandle), GA, LA, MS, TN w/ resource listings","","Statewide","MS","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",32.354668,-89.398528,"727/526-0585  bi-weekly magazine for gay men","","Statewide","MS","","Publications","",NA,NA,NA,NA
2003,"Found",34.27878,-88.74198,"Natchez Trace Pkwy closes at sunset","","Tupelo","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",34.364896,-88.674295,"Hwy 78-Natchez Trace Pkwy interchange (5 miles N)","","Tupelo","MS","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.199742,-112.095301,"406/225-4339  massage, workshops","","Boulder","MT","(GF),(F),(SW),(N),(NS),(WC)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",45.03188,-110.705766,"Hwy 89 406/848-2225  internet access & cafe","","Gardiner","MT","(GO)","Bookstores","",NA,NA,NA,NA
2003,"Found",47.518491,-111.277655,"","","Great Falls","MT","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",46.589145,-112.039106,"406/442-9322, 800/610-9322 (in MT)  info, newsletter, political advocacy & education","","Helena","MT","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",48.191989,-114.316813,"406/758-6707  referrals","","Kalispell","MT","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",46.872128,-113.994031,"406/543-2224  gay hiking & rockclimbing trips, all levels welcome","","Missoula","MT","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"Found",45.834923,-113.462562,"W side of Orange St Bridge","","Missoula","MT","(AYOR)","Erotica","",NA,NA,NA,NA
2003,"General Coordinates Used",46.872128,-113.994031,"406/721-7719","","Missoula","MT","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"Found",46.860866,-113.982875,"Campus Dr (at U of MT)  406/243-4921  8am-6pm, from 10am Sat, clsd Sun, gender studies section","","Missoula","MT","","Bookstores","",NA,NA,NA,NA
2003,"Found",41.421248,-97.371915,"","","Columbus","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.947086,-98.357449,"","Capital & St Paul Rd","Grand Island","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",40.926396,-98.342012,"308/384-7474  24hrs, some gay referrals","","Grand Island","NE","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",40.917325,-98.335539,"","S Locust St & Bismark","Grand Island","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.901109,-98.360992,"","","Grand Island","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.706938,-99.089596,"near rock garden & stage area","29th St & 5th Ave","Kearney","NE","(OC),(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.796693,-96.699676,"from 'A' St to State Capitol","","Lincoln","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.78253,-96.707529,"","","Lincoln","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",40.813616,-96.702595,"800/289-1489  Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5051","","Lincoln","NE","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",40.19667,-100.624874,"2 Miles E of McCook, on Hwy 6 & 34","","McCook","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.004972,-97.423264,"","","Norfolk","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",41.297608,-96.021068,"","70th & Ames Ave","Omaha","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",41.350946,-96.056007,"along W side","","Omaha","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",41.256537,-95.934503,"712/323-9993, 800/561-6918","","Omaha","NE","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",41.256537,-95.934503,"402/341-4000 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Omaha","NE","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",41.256537,-95.934503,"402/341-7464","","Omaha","NE","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"Found",41.855414,-103.681767,"","","Scottsbluff","NE","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.163798,-119.767403,"775/888-9995 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Carson City","NV","","Men's Services","",NA,NA,NA,NA
2003,"Found",39.16934,-119.755461,"N End ","","Carson City","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",40.841815,-115.754191,"","","Elko","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.163798,-119.767403,"Rte 28 N (off Hwy 50 to Spooner Jct)  approx 6 miles, look for parked cars & follow the trails down the hill","","Lake Tahoe","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/896-1124  hot tub","","Las Vegas","NV","(MO),(SW),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",35.989565,-115.139108,"Lake Mead Blvd, Rte 147 (turn left, then right onto 8.0 Rd, road number 89 on the map)  2 miles of rough road, may take 30 min","","Las Vegas","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"near E Sahara Ave & Maryland Pkwy 702/312-4625, 866/670-4443  hot tub","","Las Vegas","NV","(MO),(SW),(N),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",36.182345,-115.129069,"Washington (btwn Bruce & Las Vegas)","","Las Vegas","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",36.147432,-115.117368,"Eastern & St Louis (N of Sahara)","","Las Vegas","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/384-1129  hot tub, sauna, shared baths","","Las Vegas","NV","(M),(SW),(N),(GO)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/369-6260  lgbt newspaper","","Las Vegas","NV","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/594-3393","","Las Vegas","NV","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/597-0700  Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Las Vegas","NV","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/650-0636  monthly lgbt entertainment newspaper","","Las Vegas","NV","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/693-6800  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Las Vegas","NV","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",36.171563,-115.139101,"702/794-4443  The city's hottest & wildest all male voice club. Chat on one! Use access code 5111","","Las Vegas","NV","","Men's Services","",NA,NA,NA,NA
2003,"Found",39.510907,-119.85231,"W end of the park  days","","Reno","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",39.521841,-119.83298,"W 2nd St (base-ball field at the W end of park)","","Reno","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.529919,-119.814269,"775/334-6666  Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Record to voice ads. Use code 5051","","Reno","NV","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",39.529919,-119.814269,"775/747-8833, 877/387-3385  northern Nevada's lgbt newspaper","","Reno","NV","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",39.529919,-119.814269,"775/323-7788 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Reno","NV","","Men's Services","",NA,NA,NA,NA
2003,"Found",39.311013,-119.65023,"behind Pipers Opera House  nights","","Virginia City","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",41.024346,-117.58568,"I-80, exit 187 (3 miles E of Winnemuca)","","Winnemuca","NV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",44.167008,-71.966201,"603/747-3947  1822 inn, full brkfst, some shared baths, restaurant & pub","","Bath","NH","(GS),(F),(NS)","Accommodations","",NA,NA,NA,NA
2003,"Found",43.186037,-71.537677,"S end of town","","Concord","NH","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.152864,-70.842835,"bayside park go N over the Great Bay bridge","","Dover","NH","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",42.78064,-72.141749,"603/585-3344  historic 1820 Federal bldg, full brkfst","","Fitzwilliam","NH","(GS),(NS)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",42.91131,-70.813482,"summers","","Hampton","NH","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.914309,-72.411653,"5 miles W of town (off Rte 9)","","Keene","NH","(AYOR)","Cruising Areas","",NA,NA,NA,NA
