ID,title,description,streetaddress,city,state,amenityfeatures,type,notes,dateadded,lastmodified,Year,full.address,lon,lat,geoAddress,Status
128,Red Dog Saloon,,3106 Peachtree Rd. N.E.,Atlanta,GA,"""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds",Bars/Clubs,,8/30/2019 9:35am,8/30/2019 2:06pm,1971,"3106 Peachtree Rd. N.E., Atlanta, GA",-84.378769,33.8406089,"3106 peachtree rd ne, atlanta, ga 30305, usa",Google Verified Location
115,Red Dog Saloon,,3106 Peachtree Rd N.E.,Atlanta,GA,(M) - Mixed Crowds,Bars/Clubs,NA,9/6/2019 12:47pm,9/7/2019 1:47pm,1970,"3106 Peachtree Rd N.E., Atlanta, GA",-84.378769,33.8406089,"3106 peachtree rd ne, atlanta, ga 30305, usa",Google Verified Location
102,Red Dog Saloon,,3106 Peachtree Rd NE,Atlanta,GA,(M) - Mixed Crowds,Bars/Clubs,NA,8/13/2019 11:41am,8/13/2019 12:05pm,1969,"3106 Peachtree Rd NE, Atlanta, GA",-84.378769,33.8406089,"3106 peachtree rd ne, atlanta, ga 30305, usa",Google Verified Location
246,Mary Mac's Tea Room,,224 Ponce de Leon N.E.,Atlanta,GA,(M) - Mixed or partially straight,Restaurant,NA,11/7/2019 11:01am,11/8/2019 1:41pm,1976,"224 Ponce de Leon N.E., Atlanta, GA",-84.379878,33.7728589,"224 ponce de leon ave ne, atlanta, ga 30308, usa",Google Verified Location
271,Mary Mac's Tea Room,,224 Ponce de Leon,Atlanta,GA,(M) - Mixed - Some Straights,Restaurant,NA,11/7/2019 5:54pm,11/10/2019 1:52pm,1977,"224 Ponce de Leon, Atlanta, GA",-84.379878,33.7728589,"224 ponce de leon ave ne, atlanta, ga 30308, usa",Google Verified Location
315,Mary Mac's Tea Room,Peachtree Battle  Shopping Center,224 Ponce de Leon Ave. N.E.,Atlanta,GA,33.79113,Restaurant,,12/4/2019 6:54am,12/16/2019 1:17pm,1978,"224 Ponce de Leon Ave. N.E., Atlanta, GA",-84.379878,33.7728589,"224 ponce de leon ave ne, atlanta, ga 30308, usa",Google Verified Location
384,Mary Mac's Tea Room,('down country southern cooking'),224 Ponce de Leon,Atlanta,GA,(M) - Mixed Crowds - Some Straights,Restaurant,,9/22/2019 8:35pm,9/22/2019 10:07pm,1980,"224 Ponce de Leon, Atlanta, GA",-84.379878,33.7728589,"224 ponce de leon ave ne, atlanta, ga 30308, usa",Google Verified Location
323,Mary Mac's Tea Room,( 'Down country southern cooking '),224 Ponce de Leon N.E.,Atlanta,GA,(M) - Mixed - Some Straights,Restaurant,,10/24/2019 12:17pm,10/28/2019 9:54am,1979,"224 Ponce de Leon N.E., Atlanta, GA",-84.379878,33.7728589,"224 ponce de leon ave ne, atlanta, ga 30308, usa",Google Verified Location
234,Chuck's Rathskellar,,3771 Rosewell Rd. N.E.,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,11/7/2019 11:01am,11/8/2019 1:41pm,1976,"3771 Rosewell Rd. N.E., Atlanta, GA",-84.3808797,33.8577628,"3771 roswell rd ne, atlanta, ga 30342, usa",Google Verified Location
258,Maid's Quarters,,,Atlanta,GA,(M) - Mixed Crowds,Restaurant,,8/13/2019 1:41pm,9/7/2019 1:24pm,1969,", Atlanta, GA",-84.381447,33.775947,unclear_coded_by_hand,Verified Location
188,Chez Louis,,3861 Roswell Rd.,Atlanta,GA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,NA,9/25/2019 8:06am,10/28/2019 9:35am,1973,"3861 Roswell Rd., Atlanta, GA",-84.3819803,33.8557517,"3861 roswell rd, atlanta, ga 30342, usa",Google Verified Location
125,Armory,(near 6th),834 Juniper N.E.,Atlanta,GA,,Bars/Clubs,NA,9/12/2019 7:12am,10/28/2019 9:27am,1972,"834 Juniper N.E., Atlanta, GA",-84.3828459,33.7772617,"834 juniper st ne, atlanta, ga 30308, usa",Google Verified Location
323,Armory,,834 Juniper N.E. nr. 6th.,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"834 Juniper N.E. nr. 6th., Atlanta, GA",-84.3828459,33.7772617,"834 juniper st ne, atlanta, ga 30308, usa",Google Verified Location
186,Armory,(nr 6th),834 Juniper N.E.,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,9/4/2019 9:25am,9/4/2019 10:49am,1974,"834 Juniper N.E., Atlanta, GA",-84.3828459,33.7772617,"834 juniper st ne, atlanta, ga 30308, usa",Google Verified Location
228,Armory,near 6th,834 Juniper N.E.,Atlanta,GA,(*) - Very popular,Bars/Clubs,NA,11/7/2019 11:01am,11/8/2019 1:41pm,1976,"834 Juniper N.E., Atlanta, GA",-84.3828459,33.7772617,"834 juniper st ne, atlanta, ga 30308, usa",Google Verified Location
2423,Back Street ,(Disco) (Enter through rear of 845 Peachtree St. N.E.) ,6th & Juniper Streets,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1977,"6th & Juniper Streets, Atlanta, GA",-84.382847,33.77725,unclear_coded_by_hand,Verified Location
294,After Dark Book Shop & Film Gallery,"( 'Flicks ', Cruisy back room, game room) (Also open AH)",1067 Peachtree St. N.E.,Atlanta,GA,"(*) - Very popular,(PT) - Pool Table,(AH) - After Hours","Book Store,Cruising Areas,Theatre",,12/4/2019 6:46am,12/16/2019 3:15pm,1978,"1067 Peachtree St. N.E., Atlanta, GA",-84.3829612,33.7836199,"1067 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
251,After Dark Bookshop & Cinema,"(movie arcade -  ""wild back room "" - AH)",1067 Peachtree Street N.E.,Atlanta,GA,(*) - Very popular,"Book Store,Theatre",NA,11/7/2019 3:34pm,11/10/2019 2:15pm,1977,"1067 Peachtree Street N.E., Atlanta, GA",-84.3829612,33.7836199,"1067 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
304,After Dark Bookshop & Film Gallery,"( 'Flicks, game room, pool table) (Cruisy) (Also open after hours)",1067 Peachtree St. N.E.,Atlanta,GA,"(*) - Very popular,(PT) - Pool Table,(AH) - After Hours","Book Store,Bars/Clubs,Cruising Areas",,10/24/2019 12:08pm,12/18/2019 3:31pm,1979,"1067 Peachtree St. N.E., Atlanta, GA",-84.3829612,33.7836199,"1067 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
361,After Dark Bookshop & Film Gallery,"(Flicks, game room, pool table) (Cruisy) (Also open after hours)",1067 Peachtree St. N.E.,Atlanta,GA,"(*) - Very popular,(PT) - Pool Table,(AH) - After Hours","Book Store,Theatre,Cruising Areas",,9/15/2019 11:16am,9/22/2019 8:44pm,1980,"1067 Peachtree St. N.E., Atlanta, GA",-84.3829612,33.7836199,"1067 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
227,After Dark Book Store,,1067 Peachtree St. N.E.,Atlanta,GA,,Book Store,NA,11/7/2019 11:01am,11/8/2019 1:41pm,1976,"1067 Peachtree St. N.E., Atlanta, GA",-84.3829612,33.7836199,"1067 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
125,Piccolo,(burned down -- may or may not reopen?),1129 Peachtree St.,Atlanta,GA,,Bars/Clubs,,8/30/2019 9:35am,8/30/2019 9:50am,1971,"1129 Peachtree St., Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
202,Picadilly Lounge,,1129 Peachtree St. N.E,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,NA,9/25/2019 8:25am,10/5/2019 1:02pm,1973,"1129 Peachtree St. N.E, Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
157,Piccolo,,1129 Peachtree,Atlanta,GA,"(*) - Very popular,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,NA,8/12/2019 8:30am,9/7/2019 11:22am,1966,"1129 Peachtree, Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
100,Piccolo Lounge,,1129 Peachtree St,Atlanta,GA,(*) - Very popular,Bars/Clubs,NA,8/13/2019 11:41am,8/13/2019 12:05pm,1969,"1129 Peachtree St, Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
85,Piccolo,,1129 Peachtree,Atlanta,GA,(*) - Very popular,Bars/Clubs,NA,8/18/2019 10:23pm,9/7/2019 11:23am,1968,"1129 Peachtree, Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
55,Mama Mia's,,1129 Peachtree,Atlanta,GA,(*) - Very popular,Bars/Clubs,NA,8/14/2019 12:23am,9/7/2019 2:21pm,1965,"1129 Peachtree, Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
113,Piccolo Lounge,,1129 Peachtree St.,Atlanta,GA,"""(G) - Girls, but rarely exclusively""",Bars/Clubs,NA,9/6/2019 12:47pm,9/7/2019 1:47pm,1970,"1129 Peachtree St., Atlanta, GA",-84.3829954,33.7853636,"1129 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
364,Armory,Near 6th,838 Juniper N.E.,Atlanta,GA,,Bars/Clubs,,9/15/2019 11:16am,9/22/2019 8:46pm,1980,"838 Juniper N.E., Atlanta, GA",-84.3830913,33.7774329,"838 juniper st ne, atlanta, ga 30308, usa",Google Verified Location
2422,Armory ,(Good cocktail hours) ,834 Juniper N.E. near 6th ,Atlanta,GA,(*) - Very popular,Bars/Clubs,,,,1977,"834 Juniper N.E. near 6th , Atlanta, GA",-84.383137,33.77703,unclear_coded_by_hand,Verified Location
1605,Armory ,,834 Juniper N.E. near 6th ,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,,,1973,"834 Juniper N.E. near 6th , Atlanta, GA",-84.383137,33.77703,unclear_coded_by_hand,Verified Location
2694,Armory ,(Best during cocktail hours on Mon. & Thur.) ,824 Juniper N.E. nr. 6th  ,Atlanta,GA,,Bars/Clubs,,,,1978,"824 Juniper N.E. nr. 6th  , Atlanta, GA",-84.383137,33.77703,unclear_coded_by_hand,Verified Location
1318,Armory ,(Best during cocktail hour on Mon. & Thur.),824 Juniper N.E. nr. 6th ,Atlanta,GA,,Bars/Clubs,,,,1979,"824 Juniper N.E. nr. 6th , Atlanta, GA",-84.383137,33.77703,unclear_coded_by_hand,Verified Location
140,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,NA,9/12/2019 7:12am,10/28/2019 9:15am,1972,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
126,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular","Hotels,Restaurant",,8/30/2019 9:35am,8/30/2019 9:49am,1971,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
114,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,,Restaurant,NA,9/6/2019 12:47pm,9/6/2019 12:52pm,1970,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
253,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - often or tie","Hotels,Bars/Clubs,Restaurant",NA,11/7/2019 2:14pm,11/8/2019 1:41pm,1976,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
324,Prince George Inn,,114 - 6th St. N.E.,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"114 - 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
101,Pringe George Inn,,114 6th St NE,Atlanta,GA,(M) - Mixed Crowds,Restaurant,NA,8/13/2019 11:41am,8/13/2019 12:05pm,1969,"114 6th St NE, Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
58,Prince George,,114 6th St. NE,Atlanta,GA,(*) - Very popular,Bars/Clubs,NA,8/14/2019 12:23am,9/7/2019 2:21pm,1965,"114 6th St. NE, Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
203,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,NA,9/25/2019 8:25am,10/5/2019 1:03pm,1973,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
324,Prince George Inn,(Open Sundays),114 6th St. N.E.,Atlanta,GA,(M) - Mixed - Some Straights,Restaurant,,12/4/2019 6:56am,12/16/2019 1:17pm,1978,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
281,Prince George Inn,,114 6th Street N.E.,Atlanta,GA,"(M) - Mixed - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",NA,11/7/2019 6:03pm,11/10/2019 2:13pm,1977,"114 6th Street N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
396,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,,Restaurant,,9/22/2019 8:35pm,9/30/2019 3:22pm,1980,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
210,Prince George's Inn,,114 6th St. N.E.,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,,9/4/2019 9:50am,9/4/2019 10:49am,1974,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
333,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,(M) - Mixed - Some Straights,Restaurant,,10/24/2019 12:22pm,10/28/2019 9:54am,1979,"114 6th St. N.E., Atlanta, GA",-84.3833125,33.7772814,"114 6th st ne, atlanta, ga 30308, usa",Google Verified Location
362,Animals,(Disco),1055 Peachstree St. N.E.,Atlanta,GA,"(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,9/15/2019 11:16am,9/22/2019 8:45pm,1980,"1055 Peachstree St. N.E., Atlanta, GA",-84.3835038,33.7832966,"1055 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
319,Iron Works,(Levi & W) (Cruisy) (park in the After Dark Book Store lot),1055 Peachtree,Atlanta,GA,"(*) - Very popular,(W) - Western or coyboy types","Cruising Areas,Book Store,Bars/Clubs",,10/24/2019 12:17pm,12/18/2019 3:30pm,1979,"1055 Peachtree, Atlanta, GA",-84.3835038,33.7832966,"1055 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
203,Mama Mia,,1037 Peachtree,Atlanta,GA,(M) - Mixed Crowds,Restaurant,,9/4/2019 9:50am,9/4/2019 10:49am,1974,"1037 Peachtree, Atlanta, GA",-84.3837596,33.7831239,"1037 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
394,Pleasure Chest,"(Leather, 'toys', erotica, etc.)",957 Peachtree St. N.E.,Atlanta,GA,(*) - Very popular,Business,,9/22/2019 8:35pm,9/30/2019 3:21pm,1980,"957 Peachtree St. N.E., Atlanta, GA",-84.3838628,33.7808834,"957 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
332,Pleasure Chest,"(Toys, books, erotica, etc.)",957 Peachtree St. N.E.,Atlanta,GA,(*) - Very popular,Book Store,,10/24/2019 12:22pm,10/28/2019 9:49am,1979,"957 Peachtree St. N.E., Atlanta, GA",-84.3838628,33.7808834,"957 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
54,Hank & Jerry's,,1006 Peachtree,Atlanta,GA,(M) - Mixed Crowds,Bars/Clubs,NA,8/14/2019 12:23am,9/7/2019 2:21pm,1965,"1006 Peachtree, Atlanta, GA",-84.3839148,33.7827788,"1006 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
2577,Mama Mia's,,Peachtree at 10th N.E.,Atlanta,GA,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,Bars/Clubs,,,,1975,"Peachtree at 10th N.E., Atlanta, GA",-84.383982,33.781705,unclear_coded_by_hand,Verified Location
369,Bulldog & Co,"(Some levi, western, SM)",893 Peachtree St. N.E.,Atlanta,GA,"(*) - Very popular,(W) - Western or coyboy types,""(FFA) - Final Faith of America, or ask your friendly SM Serviceman"",""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. """,Bars/Clubs,,9/22/2019 8:35pm,9/22/2019 8:50pm,1980,"893 Peachtree St. N.E., Atlanta, GA",-84.3839993,33.779027,"893 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
368,Books & Things,,1080 Peachtree St. N.E.,Atlanta,GA,,Book Store,,9/22/2019 8:35pm,9/22/2019 8:49pm,1980,"1080 Peachtree St. N.E., Atlanta, GA",-84.384184,33.7839725,"1010 midtown, 1080 peachtree st ne, atlanta, ga 30309, usa",Google Verified Location
2566,Windjammer,,Mariott Hotel Cain & Courtland,Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",,,,1975,"Mariott Hotel Cain & Courtland, Atlanta, GA",-84.384226,33.759677,unclear_coded_by_hand,Verified Location
61,Windjammer Lounge ,Marriott Hotel,,Atlanta,GA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",Roads have changed a bit here and been renamed due to redevelopment in the area. See intersection of Cain and Courtland on this David Rumsey Map: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~212209~5500288:Atlanta--Georgia--;JSESSIONID=a2b23f1f-f52c-49f9-9868-055239e75dc7?showTipAdvancedSearch=false&showShareIIIFLink=true&showTip=false&helpUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FLUNA%2BViewer%23LUNAViewer-LUNAViewer&title=Search+Results%3A+List_No+equal+to+%275840.111%27&fullTextSearchChecked=&dateRangeSearchChecked=&advancedSearchUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FSearching%23Searching-Searching&thumbnailViewUrlKey=link.view.search.url,9/4/2019 11:50am,9/7/2019 1:18pm,1974,", Atlanta, GA",-84.384226,33.759677,unclear_coded_by_hand,Verified Location
2218,Windhammer ,Marriot Hotel ,Cain & Courtland ,Atlanta,GA,"(M) - Mixed - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",Roads have changed a bit here and been renamed due to redevelopment in the area. See intersection of Cain and Courtland on this David Rumsey Map: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~212209~5500288:Atlanta--Georgia--;JSESSIONID=a2b23f1f-f52c-49f9-9868-055239e75dc7?showTipAdvancedSearch=false&showShareIIIFLink=true&showTip=false&helpUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FLUNA%2BViewer%23LUNAViewer-LUNAViewer&title=Search+Results%3A+List_No+equal+to+%275840.111%27&fullTextSearchChecked=&dateRangeSearchChecked=&advancedSearchUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FSearching%23Searching-Searching&thumbnailViewUrlKey=link.view.search.url,,,1977,"Cain & Courtland , Atlanta, GA",-84.384226,33.759677,unclear_coded_by_hand,Verified Location
2175,Windjammer,Marriott Hotel,Cain & Courtland,Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - often or tie","Hotels,Bars/Clubs",Roads have changed a bit here and been renamed due to redevelopment in the area. See intersection of Cain and Courtland on this David Rumsey Map: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~212209~5500288:Atlanta--Georgia--;JSESSIONID=a2b23f1f-f52c-49f9-9868-055239e75dc7?showTipAdvancedSearch=false&showShareIIIFLink=true&showTip=false&helpUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FLUNA%2BViewer%23LUNAViewer-LUNAViewer&title=Search+Results%3A+List_No+equal+to+%275840.111%27&fullTextSearchChecked=&dateRangeSearchChecked=&advancedSearchUrl=https%3A%2F%2Fdoc.lunaimaging.com%2Fdisplay%2FV74D%2FSearching%23Searching-Searching&thumbnailViewUrlKey=link.view.search.url,,,1976,"Cain & Courtland, Atlanta, GA",-84.384226,33.759677,unclear_coded_by_hand,Verified Location
201,Peaches Back Door,"((P) but out of state visitors welcome; go go boys, open Sundays - Use back entrance off Juniper)",845 Peachtree St. N.E.,Atlanta,GA,"(*) - Very popular,(P) - Private club - Inquire locally to admission",Bars/Clubs,NA,9/25/2019 8:24am,12/18/2019 12:25pm,1973,"845 Peachtree St. N.E., Atlanta, GA",-84.3843015,33.777533,"845 peachtree st ne, atlanta, ga 30308, usa",Google Verified Location
306,Encore,"(This super complex includes several bars with (R) (E) in  'Mendel's Den ' upstairs & (YC) (Some B, G) (Disco) (D) at  'Together ' downstairs - enter thru parking lot in rear) (nr. 6th & Juniper)",845 Peachtree St N.E.,Atlanta,GA,"(YC) - Young and/or collegiate types,(*) - Very popular,(E) - Entertainment,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent",Restaurant,,12/4/2019 6:49am,12/18/2019 12:36pm,1978,"845 Peachtree St N.E., Atlanta, GA",-84.3843015,33.777533,"845 peachtree st ne, atlanta, ga 30308, usa",Google Verified Location
306,Back Street,"( 'Tops in Atlanta - super complex - several bars) (Disco) (Some G, B) (Enter thru parking lot in rear) (nr. 6th & Juniper)",845 Peachtree N.E.,Atlanta,GA,"(*) - Very popular,(YC) - Young and/or collegiate types,(E) - Entertainment,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent",Restaurant,,10/24/2019 12:08pm,12/18/2019 3:31pm,1979,"845 Peachtree N.E., Atlanta, GA",-84.3843015,33.777533,"845 peachtree st ne, atlanta, ga 30308, usa",Google Verified Location
269,Joe's Disco,(Disco),845 Peachtree St. N.E.,Atlanta,GA,(D) - Dancing,Bars/Clubs,NA,11/7/2019 5:54pm,11/10/2019 2:21pm,1977,"845 Peachtree St. N.E., Atlanta, GA",-84.3843015,33.777533,"845 peachtree st ne, atlanta, ga 30308, usa",Google Verified Location
86,Purple Poodle,Georgian Terrace Hotel,659 Peachtree NE,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,"Bars/Clubs,Hotels",NA,8/18/2019 10:23pm,9/7/2019 11:23am,1968,"659 Peachtree NE, Atlanta, GA",-84.3843072,33.7727116,"659 peachtree st ne, atlanta, ga 30308, usa",Google Verified Location
