ID,title,status,description,lat.lon,streetaddress,notes,city,state,amenityfeatures,type,dateadded,lastmodified,Year
1136,"U. of Fla, - Library East T-Rooms",Found,(2nd floor)," 29.650872,-82.341733",,There were two locations at the Univ of Fla - entry has been split into 2.,Gainsville,FL,Cruisy Area,Cruising Areas,,,1979
1135,University Ave.,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1979
1518,Walker Hall ,Found,Univ. of Florida,"29.649453,-82.341569",,,Gainsville,FL,Cruisy Areas,Cruising Areas,,,1973
1653,"U. of Fla,  Walker Hall T-Rooms",Found,(2nd floor),"29.649453,-82.341569 ",,There were two locations at the Univ of Fla - entry has been split into 2.,Gainsville,FL,Cruisy Area,Cruising Areas,,,1979
2033,University Ave,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1976
2032,Walker Hall,Found,,"29.649453,-82.341569",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1976
2031,U. of Florida - Library East (2nd Floor) ,Found,," 29.650872,-82.341733",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1976
2251,University Avenue ,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1977
2252,University of Florida – Library East (2nd floor) & Walker Hall ,Found,," 29.650872,-82.341733",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1977
2641,University Avenue,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1975
2642,U. of Florida - Library East  and Walker Hall,Found,(2nd floor)," 29.650872,-82.341733",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1975
2792,U. of Florida - Library East (2nd floor) & Walker Hall T-Rooms    ,Found,," 29.650872,-82.341733",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1978
2790,University Ave. ,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1978
2791,‘Rest Stop’ on I-75 nr. exit 121 N. - S. W. of Gainesville  ,General City Coordinates Used,,"29.651634,-82.324826",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1978
3076,University Ave.,General City Coordinates Used,,"29.643633,-82.35493",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1980
3075,Rest Stop on I-75 (Exit 21),General City Coordinates Used,,"29.651634,-82.324826",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1980
3077,University of Florida - Library East ,Found,2nd floor & Walker Hall T-Rooms," 29.650872,-82.341733",,,Gainsville,FL,Cruisy Area,Cruising Areas,,,1980
30,Lou's,Found,,"24.558075,-81.804474",,,Key West,FL,(M),Bars/Clubs,8/31/2019 2:07pm,9/7/2019 1:18pm,1974
31,Mermaid Room,General City Coordinates Used,,"24.555059,-81.779987",,,Key West,FL,(*),Bars/Clubs,8/31/2019 2:07pm,9/7/2019 1:18pm,1974
1138,Duval St. ,Found,,"24.553851,-81.801316 ",,General google Api coordinates for Duval St. used.,Key West,FL,Cruisy Area,Cruising Areas,,,1979
1139,Monroe County Beach – Reynolds St. Pier,Found,,"24.546313,-81.788408",,,Key West,FL,Cruisy Area,Cruising Areas,,,1979
1307,Mallory Square at Sunset time,Found,,"24.559902,-81.807583 ",,,Key West,FL,"Cruisy Area,(*)",Bars/Clubs,,,1979
1599,Lou’s ,Found,,"24.558075,-81.804474",Duval St.,,Key West,FL,(*),Bars/Clubs,,,1973
1978,Lou's,Found,(unisex),"24.558075,-81.804474",Duval at Caroline ,,Key West,FL,"(M),(HIP),(YC),(*)",Bars/Clubs,,,1976
2414,Lou’s,Found,(Unisex) ,"24.558075,-81.804474",Duval at Caroline ,,Key West,FL,"(M),(HIP),(YC),(*)",Bars/Clubs,,,1977
2413,"
  Gondola Lounge 
  ",Found,,"24.549659,-81.796408",1208 Simonton ,,Key West,FL,,Bars/Clubs,,,1977
2627,Lou's ,Found,,"24.558075,-81.804474",Duval at Caroline,(Unisex) p. 52,Key West,FL,"(M),(HIP),(YC),(*)",Bars/Clubs,,,1975
2983,Key Lodge Motel  ,Found,,"24.550602,-81.799355",1004 Duval at Truman,,Key West,FL,"(H),(*)",Hotels,,,1978
2753,Adult Book Store ,Found,,"24.555753,-81.803007 ",500 block of Duval St. ,Coordinates for 500 Duval St.,Key West,FL,,Book Store,,,1978
2798,Monroe County Beach - Reynolds St Pier ,Found,,"24.546313,-81.788408",,,Key West,FL,Cruisy Area,Cruising Areas,,,1978
2800,End of Duval St. Sunset  ,Found,,"24.553851,-81.801316 ",,,Key West,FL,Cruisy Area,Cruising Areas,,,1978
2799,Mallory Square ,Found,,"24.559902,-81.807583 ",,,Key West,FL,Cruisy Area,Cruising Areas,,,1978
2993,Rooftop Cafe ,Found,(lunches) ,"24.558865,-81.806445 ",300 block of Front ,Coordinates for 300 Front St.,Key West,FL,"(R),(C),(*)",Restaurant,,,1978
3084,Spg-Eddie's,Found,(Italian),"24.55351,-81.797519",Elizabeth & Olivia,,Key West,FL,"(M),(R)",Restaurant,,,1980
3086,Jean-Luc,General City Coordinates Used,,"24.555059,-81.779987",,,Key West,FL,Cruisy Area,Cruising Areas,,,1980
3085,Duval St.,Found,,"24.553851,-81.801316 ",,General google Api coordinates for Duval St. used.,Key West,FL,Cruisy Area,Cruising Areas,,,1980
3087,Mallor Square at Sunset Time,Found,,"24.559902,-81.807583 ",,,Key West,FL,"Cruisy Area,(*)",Cruising Areas,,,1980
3083,Lazy Afternoon,General City Coordinates Used,,"24.555059,-81.779987",Simonton St.,,Key West,FL,"(M),(R)",Restaurant,,,1980
3088,Monroe County Beach - Reynolds St. Pier,Found,,"24.546313,-81.788408",,,Key West,FL,Cruisy Area,Cruising Areas,,,1980
1137,Young Circle ,General City Coordinates Used,,"26.011201,-80.14949",,,Hollywood,FL,Cruisy Area,Cruising Areas,,,1979
2034,Young Circle,General City Coordinates Used,,"26.011201,-80.14949",,,Hollywood,FL,Cruisy Area,Cruising Areas,,,1976
2253,Young Circle,General City Coordinates Used,,"26.011201,-80.14949",,,Hollywood,FL,Cruisy Area,Cruising Areas,,,1977
2795,Young Circle ,General City Coordinates Used,,"26.011201,-80.14949",,,Hollywood,FL,Cruisy Area,Cruising Areas,,,1978
3078,Young Circle,General City Coordinates Used,,"26.011201,-80.14949",,,Hollywood,FL,Cruisy Area,Cruising Areas,,,1980
244,Cork Room ,General City Coordinates Used,,"25.981202,-80.148379",,,Hallandale,FL,(G),Bars/Clubs,8/13/2019 10:31am,9/7/2019 1:24pm,1969
328,Cork Room,General City Coordinates Used,,"25.981202,-80.148379",,,Hallandale,FL,(G),Bars/Clubs,8/19/2019 12:23am,9/7/2019 1:23pm,1968
1678,Our Place,General City Coordinates Used,,"25.981202,-80.148379",Hwy. 1,,Hallandale,FL,(G),Bars/Clubs,,,1970
1679,Yellow Bird,General City Coordinates Used,"(may have closed). Inquire locally
","25.981202,-80.148379",,,Hallandale,FL,"(YC),(*)",Bars/Clubs,,,1970
2688,Fat Ladies ,General City Coordinates Used,(Next to Keith’s) ,"25.981202,-80.148379",,,Hallandale,FL,(G),Bars/Clubs,,,1978
42,Eola Park,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Area,Cruising Areas,9/4/2019 10:26am,9/7/2019 1:18pm,1974
1309,Youngman – Florida ,General City Coordinates Used,(Escorts & models) (305) 422-3333,"28.538336,-81.379236",,,Orlando,FL,,Bars/Clubs,,,1979
1150,Greyhound Bus Stop,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1979
1310,Eola Park & Drive ,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,"Cruisy Area,(HOT),(AYOR)",Bars/Clubs,,,1979
1149,Fashion Square Shopping Mall – T-Rooms,Found,,"28.555765,-81.340593",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1979
1437,Eola Park,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Areas,Cruising Areas,,,1972
1527,Eola Park,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Areas,Cruising Areas,,,1973
2045,Eola Park,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,"(HOT),Cruisy Area",Cruising Areas,,,1976
2417,Stable ,General City Coordinates Used,Located at Parliament House above ,"28.538336,-81.379236",,,Orlando,FL,"(W),(*)",Bars/Clubs,,,1977
2263,Eola Park ,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1977
2653,Eola Park,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1975
2809,Eola Park ,General City Coordinates Used,,"28.538336,-81.379236 ",,,Orlando,FL,"Cruisy Area,(HOT),(AYOR)",Cruising Areas,,,1978
2692,Stable ,General City Coordinates Used,Located at Parliament House above ,"28.538336,-81.379236",,,Orlando,FL,"(W),(*)",Bars/Clubs,,,1978
3107,Greyhound Bus Depot,General City Coordinates Used,,"28.538336,-81.379236",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1980
3106,Fashion Square Shopping Mall,Found,T-Rooms,"28.555765,-81.340593",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1980
3105,Eola Park & Drive,General City Coordinates Used,,"28.538336,-81.379236 ",,,Orlando,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3108,Orange Blossom Trail,General City Coordinates Used,'Hitch-hikers' & hustlers,"28.538336,-81.379236",,,Orlando,FL,Cruisy Area,Cruising Areas,,,1980
255,Living Room,General City Coordinates Used,Big Apple Shopping Center,"28.612219,-80.807554",,,Titusville,FL,(*),Bars/Clubs,8/13/2019 10:32am,9/7/2019 1:24pm,1969
256,Jerry Field's,General City Coordinates Used,,"28.612219,-80.807554",,,Titusville,FL,(M),Bars/Clubs,8/13/2019 11:16am,9/7/2019 1:24pm,1969
1688,Living Room,General City Coordinates Used,,"28.612219,-80.807554",Big Apple Shopping Center,,Titusville,FL,(*),Bars/Clubs,,,1970
1689,Jerry Field's,General City Coordinates Used,,"28.612219,-80.807554",U.S. Hwy 1 N. ,,Titusville,FL,(M),Bars/Clubs,,,1970
1982,Torch Lounge,General City Coordinates Used,,"28.612219,-80.807554",N. on U.S. 1,,Titusville,FL,,Bars/Clubs,,,1976
2618,Torch Lounge,General City Coordinates Used,,"28.612219,-80.807554",N. on U.S. 1,,Titusville,FL,,Bars/Clubs,,,1975
55,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,9/4/2019 11:25am,9/7/2019 1:18pm,1974
64,Black Lace,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,9/4/2019 11:50am,9/7/2019 1:18pm,1974
195,Black Lace,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/30/2019 11:35am,9/7/2019 1:20pm,1971
196,Novelty Bar,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/30/2019 4:07pm,9/7/2019 1:20pm,1971
197,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/30/2019 4:07pm,9/7/2019 1:20pm,1971
262,Novelty Bar,General City Coordinates Used,inquire locally,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/13/2019 1:41pm,9/7/2019 1:24pm,1969
263,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/13/2019 1:41pm,9/7/2019 1:24pm,1969
264,Riptide,General City Coordinates Used,inquire locally,"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,8/13/2019 1:41pm,9/7/2019 1:24pm,1969
1324,Novelty Bar,General City Coordinates Used,,"32.000215,-80.845666",16th St. ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1979
1323,Black Lace ,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave. ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1979
1391,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1972
1390,Black Lace ,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1972
1611,"
  Black Lace
  ",General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1973
1612,Novelty Bar,General City Coordinates Used,,"32.000215,-80.845666",16th St.,,Savannah Beach,GA,(M),Bars/Clubs,,,1973
1613,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1973
1693,Novelty Bar,General City Coordinates Used,(Inquire locally),"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,,,1970
1694,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1970
1695,Riptide,General City Coordinates Used,(Inquire locally),"32.000215,-80.845666",,,Savannah Beach,GA,(M),Bars/Clubs,,,1970
1990,Novelty Bar,General City Coordinates Used,,"32.000215,-80.845666",16th St. ,,Savannah Beach,GA,(M),Bars/Clubs,,,1976
1989,Port Royale East,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),Bars/Clubs,,,1976
1988,Black Lace,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave,,Savannah Beach,GA,(M),Bars/Clubs,,,1976
2429,Port Royale East ,General City Coordinates Used,,"32.000215,-80.845666",Butler Avenue ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1977
2428,Novelty Bar ,General City Coordinates Used,,"32.000215,-80.845666",16th Street ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1977
2427,Black Lace,General City Coordinates Used,,"32.000215,-80.845666",Butler Avenue ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1977
2563,Port Royal East,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),,,,1975
2562,Novelty Bar,General City Coordinates Used,,"32.000215,-80.845666",16th St.,,Savannah Beach,GA,(M),,,,1975
2561,Black Lace,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave.,,Savannah Beach,GA,(M),,,,1975
2701,Black Lace ,General City Coordinates Used,,"32.000215,-80.845666",Butler Ave. ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1978
2704,Novelty Bar ,General City Coordinates Used,,"32.000215,-80.845666",16th St. ,,Savannah Beach,GA,"(M),(YC)",Bars/Clubs,,,1978
101,Holiday Inn Bar,Found,," 34.270309,-88.716358",,,Tupelo,MS,(M),"Bars/Clubs,Hotels",9/7/2019 10:46am,9/7/2019 1:18pm,1974
99,Sheraton Plaza Hotel Bar,General City Coordinates Used,,"34.257607,-88.703386",,,Tupelo,MS,"(M),(PE)","Bars/Clubs,Hotels",9/7/2019 10:46am,9/7/2019 1:18pm,1974
208,Holiday Inn,Found,," 34.270309,-88.716358",,,Tupelo,MS,,"Hotels,Bars/Clubs",8/30/2019 4:07pm,9/7/2019 1:20pm,1971
270,Hitching Post,General City Coordinates Used,,"34.257607,-88.703386",,,Tupelo,MS,,Bars/Clubs,8/13/2019 2:05pm,9/7/2019 1:24pm,1969
1086,Sheraton Plaza Hotel Bar,General City Coordinates Used,,"34.257607,-88.703386","1 mi. N. on 45, 78 ",,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1979
1343,Holiday Inn Bar,Found,," 34.270309,-88.716358",Jct. Hwy. 78 & 45 N.,,Tupelo,MS,(M),"Bars/Clubs,Hotels",,,1979
1475,Holiday Inn Bar,Found,," 34.270309,-88.716358",Jct. U.S. 78/45,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1972
1476,Sheraton Plaza Hotel Bar,General City Coordinates Used,,"34.257607,-88.703386",Highway 45 No,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1972
1501,Sheraton Plaza Hotel Bar ,General City Coordinates Used,,"34.257607,-88.703386",,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1973
1584,Holiday Inn Bar ,Found,," 34.270309,-88.716358",Jet. U.S. Hwys. 78 at 45 N.,,Tupelo,MS,(M),"Bars/Clubs,Hotels",,,1973
1705,Hitching Post,General City Coordinates Used,,"34.257607,-88.703386",Hwy 34,,Tupelo,MS,,Bars/Clubs,,,1970
2180,Holiday Inn,Found,," 34.270309,-88.716358",Jct. Hwys 78 & 45 N.,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1976
2499,Sheraton Plaza Hotel Bar,General City Coordinates Used,,"34.257607,-88.703386","1 mi. N. on 45, 78",,Tupelo,MS,"(M),(PE)","Hotels,Bars/Clubs",,,1975
2498,Holiday Inn,Found,," 34.270309,-88.716358",Jct. Hwys 78 & 45,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1975
2744,Sheraton Plaza  Hotel Bar   ,General City Coordinates Used,,"34.257607,-88.703386","1 mi. No. on 45, 78",,Tupelo,MS,(M),"Bars/Clubs,Hotels",,,1978
2743,Holiday Inn Bar   ,Found,," 34.270309,-88.716358",Jct. Hwy.78 & 45 No.  ,,Tupelo,MS,(M),"Bars/Clubs,Hotels",,,1978
3213,Sheraton Plaza Hotel Bar,General City Coordinates Used,,"34.257607,-88.703386","1 mi. N. on 45, 78",,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1980
3212,Holiday Inn Bar,Found,," 34.270309,-88.716358",Jct. Hwy. 78 & 45 N.,,Tupelo,MS,(M),"Hotels,Bars/Clubs",,,1980
105,"Commerce Pl. betw. Greene & Eugene, off Friendly Ave.",Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,9/7/2019 10:46am,9/7/2019 1:18pm,1974
1217,"Commerce Pl., betw. Green & Eugene, off Friendly Ave. ",Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1979
1218,U.N.C.G. – Campus Library T-Room,Found,,"36.068188,-79.809607",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1979
1548,Commerce Pl. bet. Greene & Eugene off Friendly Ave. ,Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Areas,Cruising Areas,,,1973
2099,Commerce Pl. between Greene & Eugene off Friendly Ave.,Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1976
2326,Commerce Place betw. Greene & Eugene off Friendly Ave. ,Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1977
2446,Round & Round ,Found,," 36.062733,-79.811657",McCormick & Lee ,,Greensboro,NC,,Bars/Clubs,,,1977
2511,Commerce Pl. betw. Greene & Eugene off Friendly Ave.,Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1975
2510,Kings Inn Motel Bar,General City Coordinates Used,,"36.072635,-79.791975",,,Greensboro,NC,,"Hotels,Bars/Clubs",,,1975
2885,"Commerce Pl., betw. Greene & Eugene, off Friendly Ave. ",Found,,"36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1978
2716,Davey’s ,Found,,"36.065415,-79.812655",723 Kenilworth at Spring Garden ,,Greensboro,NC,"(P),(YC),(D),(*)",Bars/Clubs,,,1978
2883,U.N.C.G. – Campus Library ,Found,,"36.068188,-79.809607",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1978
3230,U.N.C.G.,Found,"Campus Library T-Room
","36.068188,-79.809607",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1980
3229,Commerce Pl.,Found,"betw. Green & Eugene off Friendly Ave.
","36.074157,-79.792452",,,Greensboro,NC,Cruisy Area,Cruising Areas,,,1980
275,Continental Rt 7,General City Coordinates Used,,"42.002876,-71.514784",,,Woonsocket,NC,,Bars/Clubs,8/13/2019 2:05pm,9/7/2019 1:24pm,1969
114,Patio,General City Coordinates Used,"(may be closing)
","34.852618,-82.39401",,,Greenville,SC,,Bars/Clubs,9/7/2019 11:27am,9/7/2019 1:18pm,1974
216,R & H Lounge,Found,,"34.859022,-82.404851",,,Greenville,SC,(*),Bars/Clubs,8/30/2019 4:07pm,9/7/2019 1:20pm,1971
209,Garden Lounge,General City Coordinates Used,,"35.612661,-77.366354 ",,,Greenville,NC,"(P),(D),(*)",Bars/Clubs,8/30/2019 4:07pm,9/7/2019 1:20pm,1971
1349,Parking lot opp. Methodist Church,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,"Cruisy Area,(HOT)",Bars/Clubs,,,1979
1231,Rose’s Dept. Store T-Room ,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1979
1230,"‘Rest Stop’ on I-85 N. betw. Greenville & Anderson, GA",General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1979
1229,Greyhound Bus Depot ,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1979
1407,R&H Lounge ,Found,,"34.859022,-82.404851",Buncombe & Rutherford,,Greenville,SC,(*),Bars/Clubs,,,1972
1630,Patio,General City Coordinates Used,Across from Sears,"34.852618,-82.39401",,,Greenville,SC,"(D),(*)",Bars/Clubs,,,1973
1708,Garden Lounge,General City Coordinates Used,,"35.612661,-77.366354 ",Garden Spgs. Rd.,,Greenville,NC,"(P),(D),(*)",Bars/Clubs,,,1970
1998,Patio,General City Coordinates Used,,"34.852618,-82.39401",(No sign - just door marked 'private' opp. Sears about 400 blck of E. Stone),,Greenville,SC,"(P),(D),(*)",Bars/Clubs,,,1976
2450,Patio ,General City Coordinates Used,(No sign – just door marked “private”) ,"34.852618,-82.39401","Opp. Sears, about 400 block of East Stone ",,Greenville,SC,"(P),(D),(*)",Bars/Clubs,,,1977
2896,Greyhound Bus Depot & parking lot across from Methodist Church ,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,"Cruisy Area,(HOT)",Cruising Areas,,,1978
3365,Greyhound Bus Depot,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1980
3368,Shearton Motor Inn ,General City Coordinates Used,T-Room,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,"Cruising Areas,Hotels",,,1980
3366,Parking lot opposite Methodist Church,General City Coordinates Used,,"34.852618,-82.39401",,,Greenville,SC,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3369,Trailways Bus Depot,General City Coordinates Used,(Parlking Lot) (Opp. Club Gemini),"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1980
3367,'Rest Stop' on I-85 N,General City Coordinates Used,betw. Greenville & Anderson Ga.,"34.852618,-82.39401",,,Greenville,SC,Cruisy Area,Cruising Areas,,,1980
151,Our Place,General City Coordinates Used,,"30.080174,-94.126556",,,Beaumont,TX,"(YC),(*)",Bars/Clubs,9/7/2019 11:49am,9/7/2019 1:18pm,1974
219,Golden Eye Lounge,Found,,"30.078963,-94.096961",,,Beaumont,TX,,Bars/Clubs,8/31/2019 12:50pm,9/7/2019 1:20pm,1971
281,Golden Eye Lounge,Found,,"30.078963,-94.096961",,,Beaumont,TX,,Bars/Clubs,8/13/2019 3:39pm,9/7/2019 1:24pm,1969
1361,Farmhouse ,Found,,"30.083857,-94.100749",304 Orleans at Liberty,,Beaumont,TX,"(*),(YC),(D),(S)",Bars/Clubs,,,1979
1252,Spindletop Park ,Found,,"30.034568,-94.055494",,,Beaumont,TX,Cruisy Area,Cruising Areas,,,1979
1253,‘Truck Stop’ betw. Beaumont & Orange ,General City Coordinates Used,,"30.080174,-94.126556",,,Beaumont,TX,Cruisy Area,Cruising Areas,,,1979
1634,"
  Our Place
  ",General City Coordinates Used,,"30.080174,-94.126556",Port Arthur Rd.,,Beaumont,TX,"(YC),(*)",Bars/Clubs,,,1973
1716,Golden Eye Lounge,Found,,"30.078963,-94.096961",Park at College,,Beaumont,TX,,Bars/Clubs,,,1970
