"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclearaddress","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
3910,"New Lining","(WE),(*),(L),(D),(S)","(Disco) (Some L)","175 Cherry Lane","Bars/Clubs","Floral Park","NY",1987,NA,"","","6/5/2022 10:42am","175 Cherry Lane, Floral Park, NY",-73.6974651,"40.7357093","175 cherry ln, floral park, ny 11001, usa","Geocoded"
3913,"Womankind Books, Inc.","","","10 W. Carver St.","Book Store","Huntington","NY",1987,NA,"","","6/5/2022 10:44am","10 W. Carver St., Huntington, NY",-73.4266639,"40.8690057","10 w carver st, huntington, ny 11743, usa","Geocoded"
3914,"Cheeks","(D),(V),(*)","(Disco)","2000 Long Beach Rd.","Bars/Clubs","Island Park","NY",1987,NA,"","","6/5/2022 10:45am","2000 Long Beach Rd., Island Park, NY",-73.6432652,"40.6160361","2000 long beach rd, island park, ny 11558, usa","Geocoded"
3915,"Common Ground","(YC),(D),(E),(*)","(Disco)","134 W. State St.","Bars/Clubs","Ithaca","NY",1987,NA,"","","6/5/2022 10:46am","134 W. State St., Ithaca, NY",-76.5003837,"42.4396954","134 w state st, ithaca, ny 14850, usa","Geocoded"
3916,"East Hills Depot","(M),(YC),(R)","(Very M,YC)","1876 Judd Falls Rd.","Restaurant","Ithaca","NY",1987,NA,"","","6/5/2022 10:47am","1876 Judd Falls Rd., Ithaca, NY",-76.4702551,"42.4484699","judd falls rd, ithaca, ny, usa","Geocoded"
3920,"15 E. 5th","(D),(L)","('R&R')(Disco)(SomeL)","15 E. 5th","Bars/Clubs","Jamestown","NY",1987,NA,"","","6/6/2022 9:30pm","15 E. 5th, Jamestown, NY",-79.24104,"42.0984865","15 e 5th st, jamestown, ny 14701, usa","Geocoded"
3921,"Nite Spot","(L),(YC),(D),(WE),(*)","(Some L,YC)","201 Windsor","Bars/Clubs","Jamestown","NY",1987,NA,"","","6/6/2022 9:31pm","201 Windsor, Jamestown, NY",-79.2302812,"42.0976073","201 winsor st, jamestown, ny 14701, usa","Geocoded"
3922,"Mother's","(M)","","100 Harrison","Bars/Clubs","Jamestown","NY",1987,NA,"","","6/6/2022 9:32pm","100 Harrison, Jamestown, NY",-79.2353765,"42.0936911","100 harrison st, jamestown, ny 14701, usa","Geocoded"
3924,"Village Books & News","","","3102 Delaware Ave.","Book Store","Kenmore","NY",1987,NA,"","","6/6/2022 9:33pm","3102 Delaware Ave., Kenmore, NY",-78.8709268,"42.9686988","3102 delaware ave, kenmore, ny 14217, usa","Geocoded"
3928,"Artists Cafe","(M),(R)","","1 Main St.","Restaurant","Lake Placid","NY",1987,NA,"","","6/6/2022 9:35pm","1 Main St., Lake Placid, NY",-73.9840428,"44.2854201","main st, lake placid, ny 12946, usa","Geocoded"
3931,"Kiss","","(Some L)","60 Lake Shore Rd.","Bars/Clubs","Lake Ronkonkoma","NY",1987,NA,"","","6/6/2022 9:37pm","60 Lake Shore Rd., Lake Ronkonkoma, NY",-73.1181919,"40.8216997","60 lake shore rd, brookhaven, ny 11779, usa","Geocoded"
3932,"Gypsy Leather","","","36 Central Ave.","Erotic Shop","Lancaster","NY",1987,NA,"","","7/13/2022 9:03am","36 Central Ave., Lancaster, NY",-78.6706103,"42.9017483","36 central ave, lancaster, ny 14086, usa","Geocoded"
3933,"Evergreen","(L)","","841 N. Broome Ave.","Bars/Clubs","Lindenhurst","NY",1987,NA,"","","6/6/2022 9:39pm","841 N. Broome Ave., Lindenhurst, NY",-73.3797734,"40.7002463","841 n broome ave, lindenhurst, ny 11757, usa","Geocoded"
3935,"The Rose","(D)","(Disco)(Cl. Mon.)(L-Tue., Men-Wed.)","170 Silverlake Rd.","Bars/Clubs","Middletown","NY",1987,NA,"","","6/6/2022 9:40pm","170 Silverlake Rd., Middletown, NY",-74.85051,"41.7280137","170 silver lake rd, swan lake, ny 12783, usa","Geocoded"
3938,"Rumors","(L),(S),(PT)","","480 Main St.","Bars/Clubs","Middletown","NY",1987,NA,"","","6/6/2022 9:42pm","480 Main St., Middletown, NY",-74.652241,"42.1455745","480 main st, andes, ny 13731, usa","Geocoded"
3939,"A Different Light","","(Books)","548 Hudson St.","Book Store","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:47pm","548 Hudson St., Greenwich Village, NY",-74.0058442,"40.7349922","548 hudson st, new york, ny 10014, usa","Geocoded"
3940,"Badlands","(W),(SM)","(Some W,SM)","388 West St. at Christopher","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:47pm","388 West St. at Christopher, Greenwich Village, NY",-74.0100336,"40.7328168","388 west st, new york, ny 10014, usa","Geocoded"
3941,"Barbary Coast","","(Fun neighborhood bar)","64 7th Ave. at 14th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:47pm","64 7th Ave. at 14th St., Greenwich Village, NY",-73.9997225,"40.7388673","64 7th ave, new york, ny 10011, usa","Geocoded"
3942,"Big Dish","(R)","","283 W. 12th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:48pm","283 W. 12th St., Greenwich Village, NY",-74.0040136,"40.737684","283 w 12th st, new york, ny 10014, usa","Geocoded"
3943,"Big Wok","(M),(R),(*)","(Chinese R)","753 Washington St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:48pm","753 Washington St., Greenwich Village, NY",-74.0080946,"40.7368806","753 washington st, new york, ny 10014, usa","Geocoded"
3944,"Billy's","(YC),(*)","(Chelsea)","232 8th Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:50pm","232 8th Ave., Greenwich Village, NY",-73.9988194,"40.7443534","232 8th ave, new york, ny 10011, usa","Geocoded"
3945,"Black Sheep","(R)","","344 W. 11th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:50pm","344 W. 11th St., Greenwich Village, NY",-74.0082356,"40.7354249","344 w 11th st, new york, ny 10014, usa","Geocoded"
3946,"Blue Fox","(R),(*)","(May have new name)","131 8th Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:51pm","131 8th Ave., Greenwich Village, NY",-74.001693,"40.7414267","131 8th ave, new york, ny 10011, usa","Geocoded"
3947,"Boots & Saddle","(*),(W),(SM)","(Some W,SM)","76 Christopher St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:53pm","76 Christopher St., Greenwich Village, NY",-74.0034034,"40.7334603","76 christopher st, new york, ny 10014, usa","Geocoded"
3948,"Boy Bar","","(Trendy)","15 1/2 St. Marks PI.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:54pm","15 1/2 St. Marks PI., Greenwich Village, NY",-73.9888568,"40.729312","15 st marks pl, new york, ny 10003, usa","Geocoded"
3949,"Bullet Bar","","","372 W. 11th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:56pm","372 W. 11th St., Greenwich Village, NY",-74.0095653,"40.735189","372 w 11th st, new york, ny 10014, usa","Geocoded"
3950,"Cajun","(M),(R)","","129 8th Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:56pm","129 8th Ave., Greenwich Village, NY",-74.0015739,"40.7413962","129 8th ave, new york, ny 10011, usa","Geocoded"
3951,"Carr's","(OC)","","204 W. 10th St. at Bleecker","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:56pm","204 W. 10th St. at Bleecker, Greenwich Village, NY",-74.0040149,"40.7339794","204 w 10th st, new york, ny 10014, usa","Geocoded"
3952,"Cat Club","","","76 E. 13th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:57pm","76 E. 13th St., Greenwich Village, NY",-73.990331,"40.7335644","76 e 13th st, new york, ny 10003, usa","Geocoded"
3953,"Chelsea Big Wok","(M),(R)","(Chinese)","207 10th Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 9:58pm","207 10th Ave., Greenwich Village, NY",-74.004704,"40.7473276","207 10th ave, new york, ny 10011, usa","Geocoded"
3954,"Chelsea Gym","(M)","","267 W. 17th St. at 8th Ave.","Gym","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:13pm","267 W. 17th St. at 8th Ave., Greenwich Village, NY",-74.0006643,"40.7415815","267 w 17th st, new york, ny 10011, usa","Geocoded"
3955,"Christopher St. Book Shop","(*)","","500 Hudson St. at Christopher","Book Store","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:13pm","500 Hudson St. at Christopher, Greenwich Village, NY",-74.006136,"40.73299","500 hudson st, new york, ny 10014, usa","Geocoded"
3956,"Christopher's","(E),(R)","","115 Christopher St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:13pm","115 Christopher St., Greenwich Village, NY",-74.0054357,"40.7334062","115 christopher st, new york, ny 10014, usa","Geocoded"
3957,"Clyde's","(R),(*)","","240 Bleecker","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:14pm","240 Bleecker, Greenwich Village, NY",-74.0029741,"40.7307157","240 bleecker st, new york, ny 10014, usa","Geocoded"
3958,"Colonial House Inn","(H),(*)","","318 W. 22nd St.","Hotel","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:14pm","318 W. 22nd St., Greenwich Village, NY",-73.9999705,"40.7449073","318 w 22nd st, new york, ny 10011, usa","Geocoded"
3959,"Cubby Hole","(L)","","438 Hudson","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:15pm","438 Hudson, Greenwich Village, NY",-74.0064631,"40.731133","438 hudson st, new york, ny 10014, usa","Geocoded"
3960,"David's Potbelly","(M),(R)","","98 Christopher St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:15pm","98 Christopher St., Greenwich Village, NY",-74.004656,"40.7331669","98 christopher st, new york, ny 10014, usa","Geocoded"
3962,"Duplex","(E),(*)","(Cabaret)","55 Grove St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:17pm","55 Grove St., Greenwich Village, NY",-74.0035415,"40.733207","55 grove st, new york, ny 10014, usa","Geocoded"
3963,"Eagle's Nest","(SM),(*)","","21st St. at 11th Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:17pm","21st St. at 11th Ave., Greenwich Village, NY",-74.0077401,"40.7475045","11th ave & w 21st st, new york, ny 10011, usa","Geocoded"
3964,"Empire Diner","(M),(R)","","210 Tenth Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:20pm","210 Tenth Ave., Greenwich Village, NY",-74.0043899,"40.7471225","210 10th ave, new york, ny 10011, usa","Geocoded"
3965,"Fedora's","(M),(R)","","239 W. 4th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:21pm","239 W. 4th St., Greenwich Village, NY",-74.0029004,"40.734537","239 west 4th street, new york, ny 10014, usa","Geocoded"
3966,"Five Oaks","(M),(R),(E)","","49 Grove St. at Bleecker","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:21pm","49 Grove St. at Bleecker, Greenwich Village, NY",-74.0011903,"40.729187","bleecker st, new york, ny, usa","Geocoded"
3967,"Four By Twelve","","","281 W. 12th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:22pm","281 W. 12th St., Greenwich Village, NY",-74.0037636,"40.7376831","281 w 12th st, new york, ny 10014, usa","Geocoded"
3970,"Glory Hole","(P)","","130 11th Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:24pm","130 11th Ave., Greenwich Village, NY",-74.0076207,"40.7472537","130 11th ave, new york, ny 10011, usa","Geocoded"
3971,"Greetings","","(Cards, etc.)","35 Christopher St.","Business","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:24pm","35 Christopher St., Greenwich Village, NY",-74.00147,"40.733979","35 christopher st, new york, ny 10014, usa","Geocoded"
3972,"Homer","(R)","","121 W. 10th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:25pm","121 W. 10th St., Greenwich Village, NY",-73.9997156,"40.7348213","121 w 10th st, new york, ny 10011, usa","Geocoded"
3973,"Incentra Village House","(*),(H)","(Guest house)","32 8th Ave","Hotel","Greenwich Village","NY",1987,NA,"","","7/13/2022 8:59am","32 8th Ave, Greenwich Village, NY",-74.0042319,"40.7378937","32 8th ave, new york, ny 10014, usa","Geocoded"
3974,"J's","(W),(SM),(F&S)","","675 Hudson St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:26pm","675 Hudson St., Greenwich Village, NY",-74.0054362,"40.7404411","675 hudson st, new york, ny 10014, usa","Geocoded"
3975,"Janice's Fish Place","(R)","","570 Hudson St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:26pm","570 Hudson St., Greenwich Village, NY",-74.0057727,"40.7356767","570 hudson st, new york, ny 10014, usa","Geocoded"
3976,"Jeanne's Patio","(R)","","39 Greenwich Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:33pm","39 Greenwich Ave., Greenwich Village, NY",-74.000591,"40.73537","39 greenwich ave, new york, ny 10014, usa","Geocoded"
3977,"Jewel Theatre","","(May be closed)","100 3rd Ave.","Theatre","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:35pm","100 3rd Ave., Greenwich Village, NY",-73.9882183,"40.7325484","100 3rd ave, new york, ny 10003, usa","Geocoded"
3978,"Julius","(*)","(Snacks, cruisy days)","159 W. 10th St.","Cruising Areas","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:35pm","159 W. 10th St., Greenwich Village, NY",-74.0017116,"40.7345329","159 w 10th st, new york, ny 10014, usa","Geocoded"
3979,"Katherine's","(R)","","183 W. 10th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:36pm","183 W. 10th St., Greenwich Village, NY",-74.0028479,"40.7343755","183 w 10th st, new york, ny 10014, usa","Geocoded"
3980,"Keller's","(WE),(*),(B)","(WE*)(Some B)","384 West St.","Restaurant","Greenwich Village","NY",1987,NA,"","","7/13/2022 9:00am","384 West St., Greenwich Village, NY",-74.0102763,"40.732003","384 west st, new york, ny 10014, usa","Geocoded"
3981,"Kelly's Village West","(L)","(Some L) (Cabaret)","46 Bedford St. at 7th","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:41pm","46 Bedford St. at 7th, Greenwich Village, NY",-74.0041563,"40.730584","46 bedford st, new york, ny 10014, usa","Geocoded"
3982,"La Bamba","","","192 2nd Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:41pm","192 2nd Ave., Greenwich Village, NY",-73.9856451,"40.7310343","192 2nd ave, new york, ny 10003, usa","Geocoded"
3983,"La Grande Comiche","(PE),(M),(R)","(Upstairs) (at Uncle Charlie's)","180 Christopher St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:42pm","180 Christopher St., Greenwich Village, NY",-74.0099772,"40.7322754","180 christopher st, new york, ny 10014, usa","Geocoded"
3984,"Las Ventanas","(M),(R)","(Mexican)","330 Bleeker St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:43pm","330 Bleeker St., Greenwich Village, NY",-74.0045701,"40.7336427","330 bleecker st, new york, ny 10014, usa","Geocoded"
3985,"Leather Man","","(Leather)","111 Christopher St.","Erotic Shop","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:44pm","111 Christopher St., Greenwich Village, NY",-74.0052521,"40.7334188","111 christopher st, new york, ny 10014, usa","Geocoded"
3986,"Le Bistroquet","(M),(R)","(French)","90 Bedford St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:44pm","90 Bedford St., Greenwich Village, NY",-74.0053204,"40.7323474","apartment building from the tv show friends, 90 bedford st, new york, ny 10014, usa","Geocoded"
3988,"M.A.N.","(P)","(Gay men's group for social nudism)","496 Hudson St. #133, N.Y. 10014","Organization","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:49pm","496 Hudson St. #133, N.Y. 10014, Greenwich Village, NY",NA,NA,"NA","Geocoded"
3989,"Marie's Crisis","(E)","(Downstairs)(Bingo)","59 Grove St. at Sheridan Sq.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:50pm","59 Grove St. at Sheridan Sq., Greenwich Village, NY",-74.0022854,"40.7331997","sheridan square, new york, ny 10014, usa","Geocoded"
3990,"M.C.C.","","","26 9th Ave.","Religious Institution","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:50pm","26 9th Ave., Greenwich Village, NY",-74.0054841,"40.7404474","26 9th ave, new york, ny 10014, usa","Geocoded"
3991,"Mim's","(R)","","8 Christopher St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 10:51pm","8 Christopher St., Greenwich Village, NY",-74.0001048,"40.7338418","8 christopher st, new york, ny 10014, usa","Geocoded"
3992,"Monster","(D),(R),(*)","(Disco) (Downstairs)","114 Grove St.","Restaurant,Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:09pm","114 Grove St., Greenwich Village, NY",-74.0016021,"40.7337082","114 grove st, new york, ny 10014, usa","Geocoded"
3993,"New York Wrestling Club","","(Action athletes)(212) 477-4227","59 W. 10th St.","Business","Greenwich Village","NY",1987,NA,"","","7/13/2022 9:21am","59 W. 10th St., Greenwich Village, NY",-73.998016,"40.734646","59 w 10th st, new york, ny 10011, usa","Geocoded"
3994,"Nightbird","(R)","","92 Second Ave.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:10pm","92 Second Ave., Greenwich Village, NY",-73.9885382,"40.7269233","92 2nd ave, new york, ny 10003, usa","Geocoded"
3995,"Ninth Circle","","(2 floors)","139 W. 10thSt.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:13pm","139 W. 10thSt., Greenwich Village, NY",-74.0007993,"40.7347958","139 w 10th st, new york, ny 10014, usa","Geocoded"
3996,"Omnibus","(R)","","263 W. 12th St.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:17pm","263 W. 12th St., Greenwich Village, NY",-74.0032004,"40.7377689","263 w 12th st, new york, ny 10014, usa","Geocoded"
3997,"One Potato","(R),(*)","(Sun. brunch)","518 Hudson St. at 10th","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:17pm","518 Hudson St. at 10th, Greenwich Village, NY",-74.0060784,"40.7336903","518 hudson st, new york, ny 10014, usa","Geocoded"
3998,"Oscar Wilde Memorial Book Store","(*)","","15 Christopher St.","Book Store","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:18pm","15 Christopher St., Greenwich Village, NY",-74.0005639,"40.7342158","15 christopher st, new york, ny 10014, usa","Geocoded"
3999,"Paladium","(P),(D)","(Disco)(Sun. night only*)(Exp. cover)","126 E. 14th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:19pm","126 E. 14th St., Greenwich Village, NY",-73.9885221,"40.7340212","126 e 14th st, new york, ny 10003, usa","Geocoded"
4000,"Paper Moon","","","82 W. 4th St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:47pm","82 W. 4th St., Greenwich Village, NY",-74.0038758,"40.7384386","82 west 4th street, new york, ny 10014, usa","Geocoded"
4001,"Paul's Place","(*)","","134 10th St.","Cruising Areas,Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:48pm","134 10th St., Greenwich Village, NY",-74.0004262,"40.7344279","134 w 10th st, new york, ny 10014, usa","Geocoded"
4002,"Pennyfeathers","(R)","","95 7th Ave. S.","Restaurant","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:48pm","95 7th Ave. S., Greenwich Village, NY",-74.0029149,"40.7329926","95 7th ave s, new york, ny 10014, usa","Geocoded"
4003,"Pleasure Chest","(*)","(Leather, clothes, 'toys,' etc.)","20 W. 20th St.","Erotic Shop","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:51pm","20 W. 20th St., Greenwich Village, NY",-73.9925139,"40.7400486","20 w 20th st, new york, ny 10011, usa","Geocoded"
4004,"Pleasure Chest","(*)","(Leather, clothes, 'toys,' etc.)","152 7th Ave. S.","Erotic Shop","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:51pm","152 7th Ave. S., Greenwich Village, NY",-74.0021248,"40.7352865","152 7th ave s, new york, ny 10014, usa","Geocoded"
4005,"Pyramid","(M),(D)","(New Wave)","101 Ave. 'A'","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:55pm","101 Ave. 'A', Greenwich Village, NY",-73.9840245,"40.7258559","101 avenue a, new york, ny 10009, usa","Geocoded"
4006,"Rawhide","(W),(SM),(*)","(Some W,SM)","212 8th Ave. at 21st St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:56pm","212 8th Ave. at 21st St., Greenwich Village, NY",-73.9994283,"40.7440176","w 21st st & 8th ave, new york, ny 10011, usa","Geocoded"
4007,"River Hotel","(*)","","180 Christopher St.","Hotel","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:56pm","180 Christopher St., Greenwich Village, NY",-74.0099772,"40.7322754","180 christopher st, new york, ny 10014, usa","Geocoded"
4008,"Saint","(P),(YC),(D),(*)","(Macho) (Disco) (Sat. & Sun. T-D only *)","105 2nd Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:57pm","105 2nd Ave., Greenwich Village, NY",-73.988727,"40.727693","105 2nd ave, new york, ny 10003, usa","Geocoded"
4010,"Sneakers","","('Mixed bag')","392 West St.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","7/13/2022 8:59am","392 West St., Greenwich Village, NY",-74.010064,"40.7328957","392 west st, new york, ny 10014, usa","Geocoded"
4011,"Spike Bar","(W),(SM),(PT),(*),(R)","(Flicks) (Cruisy)(Palm Room—R)","120 11th Ave. at 20th St.","Restaurant,Cruising Areas","Greenwich Village","NY",1987,NA,"","","6/6/2022 11:59pm","120 11th Ave. at 20th St., Greenwich Village, NY",-74.007581,"40.7469353","120 11th ave, new york, ny 10011, usa","Geocoded"
4012,"The Bar","(N)","","68 2nd Ave.","Bars/Clubs","Greenwich Village","NY",1987,NA,"","","6/7/2022 12:00am","68 2nd Ave., Greenwich Village, NY",-73.9893836,"40.7259843","68 2nd ave, new york, ny 10003, usa","Geocoded"
