"title","description","streetaddress","city","state","amenityfeatures","unclear_address","Year","type","notes","full.address","lon","lat","geoAddress"
"The Apartment","(at Library) 616/451-0815, noon-2am, from 2pm Sun","33 Sheldon NE","Grand Rapids","MI","(M),(NH),(WC)",NA,2002,"Bars","","33 Sheldon NE, Grand Rapids, MI",-85.667097,42.964197,"33 sheldon ave ne, grand rapids, mi 49503, usa"
"The Carousel","(at Oakes} 616/454-4499 2pm- 2am, from 4pm wknds","76 S Division St","Grand Rapids","MI","(M),(D),(WC)",NA,2002,"Bars","","76 S Division St, Grand Rapids, MI",-85.66755,42.961116,"76 division st, grand rapids, mi 49503, usa"
"Diversions","(at Division) 616/451-3800, 8pm-2am, from 8pm wknds","10 Fountain St NW","Grand Rapids","MI","(*),(MW),(D),(S),(V),(WC)",NA,2002,"Bars","","10 Fountain St NW, Grand Rapids, MI",-85.6683991,42.9653823,"10 fountain st nw, grand rapids, mi 49503, usa"
"Discussions","(at Fulton) 616/456-5060 10am-midnight, till 4am Fri-Sat, 2pm-midnight Sun","6 Jefferson SE","Grand Rapids","MI","(E),(K),(GO),(WC)",NA,2002,"Cafes","","6 Jefferson SE, Grand Rapids, MI",-85.6610691,42.9202025,"jefferson dr se, grand rapids, mi, usa"
"Brandywine","(in East) 616/77 4-8641 lunch & dinner","1345 Lake Drive SE","Grand Rapids","MI","",NA,2002,"Restaurants","","1345 Lake Drive SE, Grand Rapids, MI",-85.6354177,42.9578883,"1345 lake dr se, grand rapids, mi 49506, usa"
"Cherie Inn","(at Lake Dr) 616/458-0588 7am-3pm, clsd Mon","969 Cherry St","Grand Rapids","MI","(WC)",NA,2002,"Restaurants","","969 Cherry St, Grand Rapids, MI",-85.6450177,42.9597058,"969 cherry st se, grand rapids, mi 49506, usa"
"Gaia Cafe","(at Lake) 616/454-6233 8am-8pm, till 3pm wknds, clsd Mon, vegetarian","208 Diamond Ave SE","Grand Rapids","MI","",NA,2002,"Restaurants","","208 Diamond Ave SE, Grand Rapids, MI",-85.6442659,42.9592108,"208 diamond ave se, grand rapids, mi 49506, usa"
"Sons & Daughters","616/459-8877 noon-midnight,, lgbt bookstore & coffeehouse","962 Cherry SE","Grand Rapids","MI","",NA,2002,"Bookstores","","962 Cherry SE, Grand Rapids, MI",-85.6451931,42.9593854,"962 cherry st se, grand rapids, mi 49506, usa"
"Diplomat Health Club","(at Whithey) 616/452-3754 24hrs","2324 S Division Ave","Grand Rapids","MI","(PC)",NA,2002,"Men's Clubs","","2324 S Division Ave, Grand Rapids, MI",-85.6660435,42.9215252,"2324 division ave s, grand rapids, mi 49507, usa"
"Cini-Mini I","(at Spencer) 616/454-2444","1358 Plainfield NE","Grand Rapids","MI","",NA,2002,"Erotica","","1358 Plainfield NE, Grand Rapids, MI",-85.6650868,42.9879161,"1358 plainfield ave ne, grand rapids, mi 49505, usa"
"Cini-Mini II","616/454-7531","415 Bridge St NW","Grand Rapids","MI","",NA,2002,"Erotica","","415 Bridge St NW, Grand Rapids, MI",-85.6795811,42.9708093,"415 bridge st nw, grand rapids, mi 49504, usa"
"Backroom Multi Entertainment","(at Bridge) 906/482-0637","109 Sheldon Ave","Grand Rapids","MI","(GO)",NA,2002,"Erotica","","109 Sheldon Ave, Grand Rapids, MI",-85.667036,42.960432,"109 sheldon ave se, grand rapids, mi 49503, usa"
"Val Halla Motel & Resort","517/422-5137, campsites & RV hookups, nr fishing, boating & skiing","9869 West Houghton Lake Dr","Houghton Lake","MI","(GS),(SW),(GO)",NA,2002,"Accommodations","","9869 West Houghton Lake Dr, Houghton Lake, MI",-84.7938243,44.3396389,"9869 w houghton lake dr, houghton lake, mi 48629, usa"
"Anton-Walsh House","(at US Hwy 51) Hurley, WI 715/561-2065, 715/561-9977, historic B&B, full brkfst","202 Copper St","Hurley","WI","(GF)",NA,2002,"Accommodations","","202 Copper St, Hurley, WI",-90.1822271,46.4492062,"202 copper st, hurley, wi 54534, usa"
"Capitol Club","(at Mechanic} 517 /782-1482 9pm-2am Th-Sat, also cafe 11 am-7pm, till 9pm Th-Sat","128 W Michigan Ave","Jackson","MI","(MW),(D),(F),(K),(GO)",NA,2002,"Nightclubs","","128 W Michigan Ave, Jackson, MI",-84.406802,42.2477672,"128 w michigan ave, jackson, mi 49201, usa"
"Tradewinds","(at Walnut) 616/383-1814 4pm-2am, theme nights","562 Portage St","Kalamazoo","MI","(MW),(NH),(D)",NA,2002,"Bars","","562 Portage St, Kalamazoo, MI",-85.5760638,42.2860763,"562 portage street, kalamazoo, mi 49007, usa"
"Brother's Bar","(btwn Portage & Burdick) 616/345-1960, 2pm-2am, patio","209 Stockbridge","Kalamazoo","MI","(MW),(D),(K),(S),(PC)",NA,2002,"Nightclubs","","209 Stockbridge, Kalamazoo, MI",-85.5815747,42.2776849,"209 e stockbridge ave, kalamazoo, mi 49001, usa"
"The Zoo","(at Vine) 616/385-9191 2pm-2am","906 Portage St","Kalamazoo","MI","(M),(D),(18+)",NA,2002,"Nightclubs","","906 Portage St, Kalamazoo, MI",-85.5731697,42.2827756,"906 portage street, kalamazoo, mi 49001, usa"
"Family Wear","616/381-9928, noon-7pm, clsd Sun-Mon, gift shop w/ pride items, also lgbt periodicals & coffee shop","305 E Stockbridge","Kalamazoo","MI","",NA,2002,"Retail Shops","","305 E Stockbridge, Kalamazoo, MI",-85.579625,42.2776823,"305 e stockbridge ave, kalamazoo, mi 49001, usa"
"Triangle World","(at Walnut) 616/373-4005","551 Portage Rd","Kalamazoo","MI","(WC)",NA,2002,"Erotica","","551 Portage Rd, Kalamazoo, MI",-85.5754691,42.2863962,"551 portage street, kalamazoo, mi 49007, usa"
"Esquire","(at Clinton) 517/487-5338 noon-2am","1250 Turner","Lansing","MI","(MW),(NH),(F),(K)",NA,2002,"Bars","","1250 Turner, Lansing, MI",-84.5491165,42.7488835,"1250 turner rd, lansing, mi 48906, usa"
"Paradise","517/484-2399, 9pm-2am, clsd Mon","224 S Washington Sq","Lansing","MI","(M),(D),(S),(YC)",NA,2002,"Nightclubs","","224 S Washington Sq, Lansing, MI",-84.5527262,42.731572,"224 s washington square, lansing, mi 48933, usa"
"Spiral","(At Clinton) 517/371-3221, 8pm-2am, clsd Mon, theme nights","1247 Center St","Lansing","MI","(M),(D),(V),(18+)",NA,2002,"Nightclubs","","1247 Center St, Lansing, MI",-84.5482228,42.7487865,"1247 center st, lansing, mi 48906, usa"
"Community News Center","517/351-7562, 9am-9pm, till 7pm Sun","418 Frandor Shopping Center","Lansing","MI","(WC)",NA,2002,"Bookstores","","418 Frandor Shopping Center, Lansing, MI",-84.5071269,42.7383024,"300 frandor ave, lansing, mi 48912, usa"
"Sweet Violets","(btwn Michigan & Arch) 906/228-3307, 10am-6pm, clsd Sun, feminist, some gay men's titles","413 N 3rd St","Marquette","MI","",NA,2002,"Bookstores","","413 N 3rd St, Marquette, MI",-87.3949257,46.5465719,"413 n 3rd st, marquette, mi 49855, usa"
"Backroom Obsessions","(at Main) 906/458-2116","215 S Front St","Marquette","MI","(GO)",NA,2002,"Bookstores","","215 S Front St, Marquette, MI",-87.3930011,46.5418899,"215 s front st, marquette, mi 49855, usa"
"Cybele's","231/828-5666, drumming retreats, women-owned/run","Twin Lake","Muskegon","MI","(GS)",NA,2002,"Accommodations","","Twin Lake, Muskegon, MI",-86.164783,43.3627922,"twin lake, mi 49457, usa"
"Club Flamingo","(at Montcalm) 248/253-0430, 4pm-2am, from 2pm Sat","352 Oakland Ave","Pontiac","MI","(MW),(D),(S),(WC)",NA,2002,"Nightclubs","","352 Oakland Ave, Pontiac, MI",-83.3026645,42.6475381,"352 oakland ave, pontiac, mi 48342, usa"
"Headwinds","(at Military) 810/987-5732, 11am-2am, from noon Sat, from 6pm Sun, DJ Fri-Sat, also full kitchen","515 Wall St","Port Huron","MI","(GF),(NH),(D),(F)",NA,2002,"Bars","","515 Wall St, Port Huron, MI",-82.425371,42.972732,"515 wall st, port huron, mi 48060, usa"
"Seekers","(btwn Oak & Little) 810/985-9349 7pm-2am, from 4pm Fri-Sat, from 2pm Sun","3301 24th St","Port Huron","MI","(MW),(D),(S)",NA,2002,"Nightclubs","","3301 24th St, Port Huron, MI",-82.4516684,42.94517,"3301 24th st, port huron, mi 48060, usa"
"Bambi's","(at Holland) 517/752-9179 7pm-2am, clsd Mon-Wed","1742 Genessee","Saginaw","MI","(MW),(D),(S)",NA,2002,"Nightclubs","","1742 Genessee, Saginaw, MI",-83.9236819,43.4182555,"1742 e genesee ave, saginaw, mi 48601, usa"
"Douglas House B&B","616/857-1119, 313/922-4220 nr gay beach","41 Spring St","Douglas","MI","(GS),(GO)",NA,2002,"Accommodations","","41 Spring St, Douglas, MI",-86.2012718,42.6444736,"41 n spring st, douglas, mi 49406, usa"
"The Dunes Resort","616/857-1401 swimming, motel & cottages, open year-round","333 Blue Star Hwy","Douglas","MI","(MW),(D),(TG),(F),(E),(S),(SW),(WC),(GO)",NA,2002,"Accommodations","","333 Blue Star Hwy, Douglas, MI",-86.2105826,42.6378929,"333 blue star hwy, douglas, mi 49406, usa"
"Kirby House","(at Blue Star Hwy) 616/857-2904, 800/521-6473 full brkfst, Queen Anne manor","294 W Center","Saugatuck","MI","(GF),(SW),(NS),(GO)",NA,2002,"Accommodations","","294 W Center, Saugatuck, MI",-86.2077328,42.6439184,"294 w center st, douglas, mi 49406, usa"
"The Pines Motel","616/857-5211","56 Blue Star Highway","Douglas","MI","(GS),(GO)",NA,2002,"Accommodations","","56 Blue Star Highway, Douglas, MI",-86.2067168,42.6446057,"56 blue star hwy, douglas, mi 49406, usa"
"The Spruce Cutter's Cottage","(at Blue Star Hwy & M-89), Fennville 616/543-4285, 800/493-5888","6670 126th Ave","Fennville","MI","(GS),(GO)",NA,2002,"Accommodations","","6670 126th Ave, Fennville, MI",-86.198548,42.606908,"6670 126th ave, fennville, mi 49408, usa"
"Dunes Disco","(at the 'Dunes Resort') 616/857-1401 9am-2am, 3 bars, cabaret, patio","333 Blue Star Hwy","Saugatuck","MI","(MW),(D),(TG),(E),(S),(GO)",NA,2002,"Bars","","333 Blue Star Hwy, Saugatuck, MI",-86.2105826,42.6378929,"333 blue star hwy, douglas, mi 49406, usa"
"Uncommon Grounds","(at Water) 616/857-3333, 7:30am-9:30pm, open later on wknds, coffee & juice bar","127 Hoffman","Saugatuck","MI","",NA,2002,"Cafes","","127 Hoffman, Saugatuck, MI",-86.2047551,42.6563663,"127 hoffman st, saugatuck, mi 49453, usa"
"Loaf & Mug","(at Butler) 616/857-2974, 8am-3pm, clsd Tue","236 Culver St","Saugatuck","MI","(BW)",NA,2002,"Restaurants","","236 Culver St, Saugatuck, MI",-86.2032979,42.6549791,"236 culver st, saugatuck, mi 49453, usa"
"Pumpernickel's","(at Mason) 616/857-1196, seasonal, 8am-3pm, (clsd Wed in winter}, sandwiches & fresh breads","202 Butler St","Saugatuck","MI","",NA,2002,"Restaurants","","202 Butler St, Saugatuck, MI",-86.2043539,42.6558468,"202 butler st, saugatuck, mi 49453, usa"
"Restaurant Toulouse","(at Griffith) 616/857-1561, dinner, country French, full bar","248 Culver St","Saugatuck","MI","(WC)",NA,2002,"Restaurants","","248 Culver St, Saugatuck, MI",-86.203099,42.6550631,"248 culver st, saugatuck, mi 49453, usa"
"Hoopdee Scootee","(at Butler) 616/857-4141, 10am-9pm, till 6pm Sun (till 5pm in winter), clothing, gifts","133 Mason","Saugatuck","MI","",NA,2002,"Retail Shops","","133 Mason, Saugatuck, MI",-86.2047113,42.6555533,"133 mason st, saugatuck, mi 49453, usa"
"Open Mind Books","(at Ridge) 906/635-9008, 11am-5pm, clsd Sun-Mon, progressive","223 Ashmun St","Sault Ste–Marie","MI","",NA,2002,"Bookstores","","223 Ashmun St, Sault Ste–Marie, MI",-84.346177,46.4994226,"223 ashmun st, sault ste. marie, mi 49783, usa"
"Yelton Manor B&B","(at Dyckman) 616/637-5220, full brkfst, jacuzzi","140 North Shore Dr","South Haven","MI","(GS),(NS),(WC)",NA,2002,"Accommodations","","140 North Shore Dr, South Haven, MI",-86.277684,42.407706,"140 n shore dr, south haven, mi 49090, usa"
"Neahtawanta Inn","231/223-7315 sauna","1308 Neahtawanta Rd","Traverse City","MI","(GF),(SW),(WC)",NA,2002,"Accommodations","","1308 Neahtawanta Rd, Traverse City, MI",-85.5518086,44.8945886,"1308 neahtawanta rd, traverse city, mi 49686, usa"
"Side Traxx Nite Club","231/935-1666, 6pm-2am","520 Franklin","Traverse City","MI","(MW),(D),(WC)",NA,2002,"Nightclubs","","520 Franklin, Traverse City, MI",-85.6113532,44.7584602,"520 franklin st, traverse city, mi 49686, usa"
"Ray's Coffee House","(btwn Cass & Union) 231/929-1006, 7am-7pm, till 10pm Th-Sat (late hrs in summer only)","129 E Front St","Traverse City","MI","(WC)",NA,2002,"Cafes","","129 E Front St, Traverse City, MI",-85.6223188,44.764332,"129 e front st, traverse city, mi 49684, usa"
"The Bookie Joint","(btwn State & Front) 231 /946-8862, 10am-6pm, 11am-5pm Sat, clsd Sun, pride gifts, used books","120 S Union St","Traverse City","MI","",NA,2002,"Bookstores","","120 S Union St, Traverse City, MI",-85.6239808,44.7633813,"120 s union st, traverse city, mi 49684, usa"
"Blue Fish Guest House & Cottage","616/469-2907","16070 Lake Shore Rd","Union Pier","MI","(GS)",NA,2002,"Accommodations","","16070 Lake Shore Rd, Union Pier, MI",-86.6972015,41.8287835,"16070 lakeshore rd, union pier, mi 49129, usa"
"Fire Fly Resort","616/469-0245, 1& 2-bdrm units","15657 Lakeshore Rd","Union Pier","MI","(GS),(NS)",NA,2002,"Accommodations","","15657 Lakeshore Rd, Union Pier, MI",-86.6871335,41.8359406,"15657 lakeshore rd, union pier, mi 49129, usa"
"The Magazine Rack","734/482-6944","515 W Cross","Ypsilanti","MI","",NA,2002,"Erotica","","515 W Cross, Ypsilanti, MI",-83.6197289,42.245569,"515 w cross st, ypsilanti, mi 48197, usa"
"Northland Gay Men's Center","#309, 218/722-8585 discussion & support groups, social activities","8 N 2nd Ave E","Duluth","MN","",NA,2002,"Info Lines & Services","","8 N 2nd Ave E, Duluth, MN",-92.095848,46.78933,"8 n 2nd ave e, duluth, mn 55802, usa"
"Stanford Inn B&B","218/724-3044, full brkfst","1415 E Superior St","Duluth","MN","(GF),(GO)",NA,2002,"Accommodations","","1415 E Superior St, Duluth, MN",-92.0804967,46.8009514,"1415 e superior st, duluth, mn 55805, usa"
"At Sara's Table","(over Aerial Bridge) 218/723-8569, 9am-6pm, clsd Tue in winter, also cafe","723 S Lake Ave","Duluth","MN","(WC)",NA,2002,"Bookstores","","723 S Lake Ave, Duluth, MN",-92.0922015,46.7774866,"723 s lake ave, duluth, mn 55802, usa"
"Wabash Books","218/723-1980","114 E 1st","Duluth","MN","",NA,2002,"Erotica","","114 E 1st, Duluth, MN",-92.0971634,46.7887619,"114 e 1st st, duluth, mn 55802, usa"
"Edina Grind","(W of France Ave, in the Edina 5-0 Mall) 952/928-9004 7am-5:30pm, clsd Sun, brkfst & lunch","3940 W 50th St","Edina","MN","",NA,2002,"Cafes","","3940 W 50th St, Edina, MN",-93.330943,44.9128585,"3940 w 50th st, edina, mn 55424, usa"
"Log Cabin Hideaways","218/365-6045 remote wilderness cabins, no running water/ electricity","1321 N Hwy 21","Ely","MN","(GF),(NS)",NA,2002,"Accommodations","","1321 N Hwy 21, Ely, MN",-91.9035227,47.8186975,"1321 hwy 21 n, ely, mn 55731, usa"
"Old Shore Beach B&B","218/387-9707, 888/387-9707, on Lake Superior, full brkfst, sauna","1434 Old Shore Rd","Grand Marais","MN","(GS)",NA,2002,"Accommodations","","1434 Old Shore Rd, Grand Marais, MN",-90.3119738,47.7573423,"1434 old shore rd, grand marais, mn 55604, usa"
"Snuggle Inn B&B","(at Hwy 61) 218/387-2847, 800/823-3174","8 Seventh Ave W","Grand Marais","MN","(GF),(GO)",NA,2002,"Accommodations","","8 Seventh Ave W, Grand Marais, MN",-90.3425647,47.7498062,"8 7th ave w, grand marais, mn 55604, usa"
"Thorwood & Rosewood Inns","(at 4th), 651/437-3297, 888/946-7966, full brkfst","315 Pine St","Hastings","MN","(GF)",NA,2002,"Accommodations","","315 Pine St, Hastings, MN",-92.8624091,44.7427034,"315 pine st, hastings, mn 55033, usa"
"Northwood Retreat","218/697-8119, cabin, all meals included, veggie cuisine","33804 Mt Ash Dr","Hill City","MN","(MW),(WC)",NA,2002,"Accommodations","","33804 Mt Ash Dr, Hill City, MN",-93.568097,47.052758,"33804 mountain ash dr, hill city, mn 55748, usa"
"Dancing Winds Farm Retreat","507/789-6606 B&B & working dairy farm, tentsites, work exchange","6863 County 12 Blvd","Kenyon","MN","(GS),(NS),(GO)",NA,2002,"Accommodations","","6863 County 12 Blvd, Kenyon, MN",-92.894355,44.270192,"6863 county 12 blvd, kenyon, mn 55946, usa"
"The Coffee Hag","507/387-5533, 7:30am-11 pm, till midnight Fri, 9am-midnight Sat, clsd Mon","329 N Riverfront","Mankato","MN","(E),(WC)",NA,2002,"Cafes","","329 N Riverfront, Mankato, MN",-93.999878,44.1700313,"329 n riverfront dr, mankato, mn 56001, usa"
"District 202","(at 16th) 612/871-5559, 4pm-11pm, till 1am Sat, clsd Tue, resource center for lgbt youth, also cafe","1601 Nicollett Ave","Minneapolis","MN","",NA,2002,"Info Lines & Services","","1601 Nicollett Ave, Minneapolis, MN",-93.2772112,44.9669332,"1601 nicollet ave, minneapolis, mn 55403, usa"
"OutFront Minnesota","#204, 612/822-0127, 800/800-0350, info line w/24 hr pre-recorded visitor info","310 38th St E","Minneapolis","MN","",NA,2002,"Info Lines & Services","Listed under ""Minneapolis/St. Paul"".","310 38th St E, Minneapolis, MN",-93.2721155,44.9346758,"310 e 38th st, minneapolis, mn 55409, usa"
"Quatrefoil Library","651/641-0969, 7pm-9:30pm, noon-4pm Sat 1 pm-5pm Sun, lgbt library & resource center","1619 Dayton Ave","St Paul","MN","",NA,2002,"Info Lines & Services","","1619 Dayton Ave, St Paul, MN",-93.1683391,44.9477353,"1619 dayton ave, st paul, mn 55104, usa"
"U of MN Queer Student Cultural Center","Ste 104, 612/626-2344, call for info","825 Washington Ave S","Minneapolis","MN","",NA,2002,"Info Lines & Services","","825 Washington Ave S, Minneapolis, MN",-93.2566785,44.9765825,"825 washington ave s, minneapolis, mn 55415, usa"
"Country Guest House","715/247-3520, 888/893-9991, secluded romantic get-away","1673 38th St","Somerset","WI","(MW),(GO)",NA,2002,"Accommodations","","1673 38th St, Somerset, WI",-92.72353,45.103132,"1673 38th st, somerset, wi 54025, usa"
"Cover Park Manor","(at Peller) 651/430-9292, 877/430-9292, full brkfst, in-room jacuzzi & fireplace","15330 58th St N","Stillwater","MN","(GF),(WC)",NA,2002,"Accommodations","","15330 58th St N, Stillwater, MN",-92.7958539,45.0336491,"15330 58th st n, stillwater, mn 55082, usa"
"Eagle Cove B&B","(at 452nd St),  715/448-4302, 800/467-0279, country retreat","W 4387 120th Ave","Maiden Rock","WI","(GF),(NS),(WC)",NA,2002,"Accommodations","","W 4387 120th Ave, Maiden Rock, WI",-92.351462,44.581418,"4387 120th ave, maiden rock, wi 54750, usa"
"Garden Gate B&B","(at Milton) 612/227-8430, 800/967-2703, 1907 Victorian","925 Goodrich Ave","St Paul","MN","(GF)",NA,2002,"Accommodations","","925 Goodrich Ave, St Paul, MN",-93.1392653,44.9379897,"925 goodrich ave, st paul, mn 55105, usa"
"Hotel Amsterdam","(btwn 8th & 9th), 612/288-0459, 800/649-9500, shared baths","828 Hennepin Ave","Minneapolis","MN","(MW),(GO)",NA,2002,"Accommodations","","828 Hennepin Ave, Minneapolis, MN",-93.276961,44.9767839,"828 hennepin ave, minneapolis, mn 55403, usa"
"Regal Minneapolis Hotel","(btwn W & 13th St), 612/332-6000, 800/522-8856","1313 Nicollet Mall","Minneapolis","MN","(GF),(F),(SW),(WC)",NA,2002,"Accommodations","","1313 Nicollet Mall, Minneapolis, MN",-93.2767751,44.9705401,"1313 nicollet mall, minneapolis, mn 55403, usa"
"19 Bar","(at La Salle) 612/871-5553, 3pm-1am, from 1pm wknds","19 W 15th St","Minneapolis","MN","(M),(NH),(BW),(WC)",NA,2002,"Bars","","19 W 15th St, Minneapolis, MN",-93.2788049,44.9675268,"19 w 15th st, minneapolis, mn 55403, usa"
"Bev's Wine Bar","(at Washington Ave), 612/337-0102 4:30pm- 1am, from 6pm Sat, clsd Sun-Mon, light food menu, patio","250 3rd Ave N","Minneapolis","MN","(GF)",NA,2002,"Bars","","250 3rd Ave N, Minneapolis, MN",-93.2643457,44.9796995,"250 3rd ave s, minneapolis, mn 55479, usa"
"Boom","(at 4th) 612/378-3188, 4pm-1am, clsd Mon, also 'Oddfellows'","401 E Hennepin Ave","Minneapolis","MN","(M),(F),(V),(GO)",NA,2002,"Bars","","401 E Hennepin Ave, Minneapolis, MN",-93.2548948,44.9887166,"401 e hennepin ave, minneapolis, mn 55414, usa"
"Brass Rail","(at 4th), 612/333-3016 noon-1 am, from 11am Sun, dancers Th-Sat","422 Hennepin Ave","Minneapolis","MN","(*),(M),(S),(V),(WC)",NA,2002,"Bars","","422 Hennepin Ave, Minneapolis, MN",-93.2724457,44.9800248,"422 hennepin ave, minneapolis, mn 55401, usa"
"Bryant Lake Bowl","(at corner of Bryant), 612/825-3737, 8am-1am, bar, theater & bowling alley","1810 W Lake St","Minneapolis","MN","(GF),(A),(F),(E),(WC)",NA,2002,"Bars","","1810 W Lake St, Minneapolis, MN",-93.3063108,44.9490022,"1810 w lake st, minneapolis, mn 55408, usa"
"Minneapolis Eagle","(btwn Portland & 5th Ave), 612/338-4214, 11am-1am, from noon wknds, patio, dress code enforced from 9pm Fri-Sat","515 Washington Ave S","Minneapolis","MN","(M),(L),(F)",NA,2002,"Bars","","515 Washington Ave S, Minneapolis, MN",-93.2609048,44.9783915,"east town pride, 515 washington ave s, minneapolis, mn 55415, usa"
"Over the Rainbow","(at Minnehaha), 651/487-5070 3pm-1am, from noon wknds","719 N Dale St","St Paul","MN","(MW),(D),(F),(K),(S),(GO)",NA,2002,"Bars","","719 N Dale St, St Paul, MN",-93.1266997,44.9628228,"719 dale st n, st paul, mn 55103, usa"
"The Saloon","(at 9th) 612/332-0835, 8am-1am, till 3am Fri-Sun, from 10am Sun, Latin Tue, also 'The Tank' (L, V) Wed & Sun from 9pm","830 Hennepin Ave","Minneapolis","MN","(*),(M),(D),(F),(K),(WC),(GO)",NA,2002,"Bars","","830 Hennepin Ave, Minneapolis, MN",-93.2770756,44.9768438,"830 hennepin ave, minneapolis, mn 55403, usa"
