"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclearaddress","uncleartype","notes","Year","lastmodified","full.address","lon","lat","geoAddress","status"
4724,"Richland Mall","T-Rooms","","Johnstown","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 12:12pm",", PA",-78.843908,40.271465,"unclear_coded_by_hand","Found"
4728,"Boat Yard","Off Coryell St.","","Lambertsville","PA","(M),(YC)","Bars/Clubs","checked","","",1986,"6/27/2022 12:26pm",", PA",-78.913079,40.074245,"unclear_coded_by_hand","General Coordinates Used"
4731,"Gay & Lesbian Help Line","(T-W-T-Sun. 6:30-9:30) (717) 397-0691","","Lancaster","PA","","Hotline","checked","","",1986,"6/27/2022 12:27pm",", PA",-76.305514,40.037876,"unclear_coded_by_hand","General Coordinates Used"
4733,"M.C.C.","","P.O. Box 863, Lan. 17603","Lancaster","PA","(MCC)","Religious Institution","checked","","",1986,"6/27/2022 12:27pm","P.O. Box 863, Lan. 17603, PA",-76.305514,40.037876,"unclear_coded_by_hand","General Coordinates Used"
4736,"Park City Shopping Ctr.","","","Lancaster","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 12:27pm",", PA",-76.339489,40.067007,"unclear_coded_by_hand","Found"
4737,"The 'Gay Loop'","(Orange, Mulberry & Water Sts.)","","Lancaster","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 12:27pm",", PA",-76.305514,40.037876,"unclear_coded_by_hand","General Coordinates Used"
4738,"Coleman's Park","","","Lebanon","PA","Cruisy Area,(AYOR)","Cruising Areas","checked","","",1986,"6/27/2022 12:28pm",", PA",-76.44091,40.350593,"unclear_coded_by_hand","Found"
4740,"'Rest Stop'","on I-81, Mahoney City exit","","Mahoney City","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 12:28pm",", PA",-76.141603,40.812588,"unclear_coded_by_hand","General Coordinates Used"
4741,"Railroad House","(WE*) (R upstairs) (Disco-D downstairs) (Open Sun.) (New patio)","","Marietta","PA","(WE),(*),(R),(D)","Restaurant,Bars/Clubs","checked","","Front & Perry Sts.",1986,"6/27/2022 12:28pm",", PA",-76.559792,40.054544,"unclear_coded_by_hand","Found"
4743,"McConnell's Mill St. Pk.","T-Rooms (Summers)","","New Castle","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 12:50pm",", PA",-80.169922,40.953376,"unclear_coded_by_hand","Found"
4744,"Baron","(3 bars) (Very M, YC) (Piano bar) (Vibrations- Disco-D) 1 mi. W. on US 202","","New Hope","PA","(*),(E),(M),(YC),(D)","Bars/Clubs","checked","","",1986,"6/27/2022 12:53pm",", PA",-74.951278,40.364273,"unclear_coded_by_hand","General Coordinates Used"
4745,"Canal House","(Elbow Room Bar) (Summer season only)","","New Hope","PA","","Bars/Clubs","checked","","",1986,"6/27/2022 12:53pm",", PA",-74.951278,40.364273,"unclear_coded_by_hand","General Coordinates Used"
4747,"Country Host","(Diner) 1 1/2 mi. W. on US 202","","New Hope","PA","(M),(R),(AH)","Restaurant","checked","","",1986,"6/27/2022 12:53pm",", PA",-74.951278,40.364273,"unclear_coded_by_hand","General Coordinates Used"
4757,"Au Courant","(Publication) (215) 545-5684","","Philadelphia","PA","","Publication","checked","","",1986,"6/27/2022 1:06pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4758,"B&W Men Together","(215) 878-1512","","Philadelphia","PA","","Hotline","checked","","",1986,"6/27/2022 1:06pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4762,"Bodies by God","(Escorts) (215) 545-1238","","Philadelphia","PA","","Escort Service","checked","","",1986,"6/27/2022 1:06pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4764,"Cell Block","(SM, W, FFA) (Adj. D.C.A. Club) Camac & St. James, an alley off Locust, betw. 12th & 13th","","Philadelphia","PA","(*),(P),(SM),(W),(FFA),(F&S)","Bars/Clubs","checked","","",1986,"6/27/2022 1:07pm",", PA",-75.161492,39.948228,"unclear_coded_by_hand","Found"
4817,"Center City","Most anywhere","","Philadelphia","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:08pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4766,"Corral","Downstairs at the 247","","Philadelphia","PA","(SM),(*)","Bars/Clubs","checked","","",1986,"6/27/2022 1:09pm",", PA",-75.16929,39.948422,"unclear_coded_by_hand","Found"
4769,"D.C.A.","(Disco) (an alley betw. 12th & 13th, off Locust)","","Philadelphia","PA","(*),(P),(YC),(D),(AH)","Bars/Clubs","checked","","",1986,"6/27/2022 1:10pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4770,"Deluxe Diner","","","Philadelphia","PA","(M),(R)","Restaurant","checked","","19th & Spruce",1986,"6/27/2022 1:10pm",", PA",-75.172759,39.947987,"unclear_coded_by_hand","Found"
4772,"El Bravo","(Latins)","","Philadelphia","PA","","Bars/Clubs","checked","","5th St. & Venango",1986,"6/27/2022 1:13pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4775,"Gay Switchboard","(6-11pm) (215) 592-8419","","Philadelphia","PA","","Hotline","checked","","",1986,"6/27/2022 1:13pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4778,"Judy's","3rd & Baincridge","","Philadelphia","PA","(M),(R)","Restaurant","checked","","",1986,"6/27/2022 1:15pm",", PA",-75.147843,39.940372,"unclear_coded_by_hand","Found"
4793,"Parents of Gays","","P.O. Box 15711, Phila., PA 19103","Philadelphia","PA","","Organization","checked","","",1986,"6/27/2022 1:15pm","P.O. Box 15711, Phila., PA 19103, PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4818,"Spruce St.","from Broad to Judy Garland Park (25th St.)","","Philadelphia","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:16pm",", PA",-75.172791,39.948074,"unclear_coded_by_hand","Found"
4805,"Stalls","Above 247 Bar","","Philadelphia","PA","(C&W),(SM),(*)","Bars/Clubs","checked","","",1986,"6/27/2022 1:16pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4810,"Twenty-Four Club","(Disco) at D.C.A>","","Philadelphia","PA","(L),(D),(*)","Bars/Clubs","checked","","",1986,"6/27/2022 1:16pm",", PA",-75.165221,39.952584,"unclear_coded_by_hand","General Coordinates Used"
4819,"U. of PA","Houston Hall (Basement)","","Philadelphia","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:17pm",", PA",-75.193874,39.950914,"unclear_coded_by_hand","Found"
4821,"'Rest Stop'","on Hwy. 322 betw. Philipsburg & Port Matilda","","Philipsburg","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:17pm",", PA",-78.220569,40.896447,"unclear_coded_by_hand","General Coordinates Used"
4820,"Chief John's","T-Room on I-80, exit 21","","Philipsburg","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:17pm",", PA",-78.220569,40.896447,"unclear_coded_by_hand","General Coordinates Used"
4823,"'Rest Stop'","& woods behind I-81, betw. exits 31 & 32","","Pine Grove","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:18pm",", PA",-76.384678,40.548423,"unclear_coded_by_hand","General Coordinates Used"
4822,"Public Park","& hiking area off I-81E, exit 34","","Pine Grove","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:18pm",", PA",-76.384678,40.548423,"unclear_coded_by_hand","General Coordinates Used"
4824,"Swatara Falls","","","Pine Grove","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:18pm",", PA",-76.357991,40.670404,"unclear_coded_by_hand","Found"
4825,"Truck Stop","I-81, exit 31","","Pine Grove","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:18pm",", PA",-76.384678,40.548423,"unclear_coded_by_hand","General Coordinates Used"
4853,"Allegheny River Blvd.","'Rest Stop'","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 1:19pm",", PA",-79.997385,40.457861,"unclear_coded_by_hand","Found"
4828,"Brewery","","","Pittsburgh","PA","(N),(PT)","Bars/Clubs","checked","","Liberty & Herron",1986,"6/27/2022 2:04pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4830,"Dignity/Pittsburgh","(Catholics)","Box 362, Pittsburgh 15230","Pittsburgh","PA","","Religious Institution","checked","","",1986,"6/27/2022 2:04pm","Box 362, Pittsburgh 15230, PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4831,"Gayline","(Mon., Wed., Fri. 6-9; Sat. 1-3) (412) 683-9422, 243-4522","","Pittsburgh","PA","","Hotline","checked","","",1986,"6/27/2022 2:06pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4834,"Hide Park Leather Pittsburgh Trucking Co.","","","Pittsburgh","PA","","Business","checked","","",1986,"6/27/2022 2:06pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4854,"International Airport","T-Room nr. UAL","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:07pm",", PA",-80.235223,40.491921,"unclear_coded_by_hand","Found"
4855,"Kaufmann's Dept. Store","10th & 11th floor","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:07pm",", PA",-79.998634,40.440082,"unclear_coded_by_hand","Found"
4856,"Mellon Square","","","Pittsburgh","PA","Cruisy Area,(AYOR)","Cruising Areas","checked","","",1986,"6/27/2022 2:08pm",", PA",-79.99749,40.44096,"unclear_coded_by_hand","Found"
4839,"Out","(Publication) Suite 201 (412) 243-3341","","Pittsburgh","PA","","Publication","checked","","",1986,"6/27/2022 2:09pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4857,"Penn Ave.","nr. Bus Depot","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:09pm",", PA",-79.928852,40.462785,"unclear_coded_by_hand","General Coordinates Used"
4841,"Persad","(Counseling & info) (412) 441-0857","","Pittsburgh","PA","","Community Center/ Support Group,Hotline","checked","","",1986,"6/27/2022 2:10pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4858,"Schenley Park","Overlook Dr. nr. Schenley Oval & Prospect Dr. turnabout (Days) (Summers)","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:10pm",", PA",-79.942489,40.434849,"unclear_coded_by_hand","Found"
4859,"Shady Side","","","Pittsburgh","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:10pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4860,"Triangle News","(Cruisy back room)","800 blk. Liberty","Pittsburgh","PA","Cruisy Area","Cruising Areas,Book Store","checked","","",1986,"6/27/2022 2:10pm","800 blk. Liberty, PA",-79.998987,40.442674,"unclear_coded_by_hand","Found"
4861,"U. of PA","Cathedral of Learning 2nd & 3rd floor T-Rooms (Fuzz)","","Pittsburgh","PA","Cruisy Area,(AYOR)","Cruising Areas","checked","","",1986,"6/27/2022 2:11pm",", PA",-79.953155,40.444363,"unclear_coded_by_hand","Found"
4850,"Wildsisters","","","Pittsburgh","PA","(L),(R)","Restaurant","checked","","27th & Jane",1986,"6/27/2022 2:11pm",", PA",-79.995886,40.440625,"unclear_coded_by_hand","General Coordinates Used"
4866,"'Rest Stop'","&paths in woods on I-80W nr. Bartonsville exit","","Pocono Mts.","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:11pm",", PA",-75.434473,41.070008,"unclear_coded_by_hand","General Coordinates Used"
4865,"Adult Books Store","on Hwy. 611 nr. Bartonsville exit","","Pocono Mts.","PA","(F&S)","Cruising Areas,Book Store","checked","","",1986,"6/27/2022 2:11pm",", PA",-75.434473,41.070008,"unclear_coded_by_hand","General Coordinates Used"
4862,"Bartonsville Books","(Cruisy) I-80 & Hwy 33","","Pocono Mts.","PA","","Book Store,Cruising Areas","checked","","",1986,"6/27/2022 2:13pm",", PA",-75.434473,41.070008,"unclear_coded_by_hand","General Coordinates Used"
4864,"Rainbow Mtn. Resort","(Disco) (717) 223-8484","","Pocono Mts.","PA","(H),(R),(D),(*)","Restaurant,Hotel,Bars/Clubs","checked","","",1986,"6/27/2022 2:14pm",", PA",-75.109789,41.039011,"unclear_coded_by_hand","Found"
4872,"Walnut St.","betw. Glass Door & This Is It","","Reading","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:14pm",", PA",-75.93073,40.338493,"unclear_coded_by_hand","Found"
4874,"Brandy's Run Park","","","Rochester","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:14pm",", PA",-80.337064,40.731514,"unclear_coded_by_hand","Found"
4873,"Penn Beaver Hotel Bar","","","Rochester","PA","(M)","Bars/Clubs,Hotel","checked","","Brighton & Washington",1986,"6/27/2022 2:14pm",", PA",-80.283983,40.701166,"unclear_coded_by_hand","Found"
4875,"Paradise Cove Hotel","(Disco) (Fri. men, Sat. L, Sun. all) Rt. 66 N. of Leechburg on Schenley Rd.","","Schenley","PA","(H),(R),(PT),(YC),(D),(*)","Restaurant,Hotel,Bars/Clubs","checked","","",1986,"6/27/2022 2:15pm",", PA",-79.661714,40.68451,"unclear_coded_by_hand","General Coordinates Used"
4880,"'Rest Stop'","& paths in woods 15 mi. S. on I-380","","Scranton","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:15pm",", PA",-75.662412,41.408969,"unclear_coded_by_hand","General Coordinates Used"
4878,"Archibald St. Park","Eynor, Pa.","","Scranton","PA","Cruisy Area,(*)","Cruising Areas","checked","","",1986,"6/27/2022 2:15pm",", PA",-75.575745,41.513036,"unclear_coded_by_hand","Found"
4879,"Court House Square","","","Scranton","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:15pm",", PA",-80.493403,41.233112,"unclear_coded_by_hand","General Coordinates Used"
4881,"'Rest Stop'","on Hwy. 15N","","Shamokin Dam","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:16pm",", PA",-76.81969,40.848696,"unclear_coded_by_hand","General Coordinates Used"
4889,"'The Wall'","100 block of College Ave.","","State College","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:16pm",", PA",-77.860699,40.794839,"unclear_coded_by_hand","Found"
4883,"Gay & Lesbian Switchboard","(6-9pm) (814) 237-1950","","State College","PA","","Hotline","checked","","",1986,"6/27/2022 2:16pm",", PA",-77.860001,40.793395,"unclear_coded_by_hand","General Coordinates Used"
4884,"Gay Men's Alliance","","P.O. Box 545, S.C. 16804","State College","PA","","Organization","checked","","",1986,"6/27/2022 2:16pm","P.O. Box 545, S.C. 16804, PA",-77.860001,40.793395,"unclear_coded_by_hand","General Coordinates Used"
4888,"Penn St.","Hetzel Union Bldg. Main floor T-Room  'Fuzz'","","State College","PA","Cruisy Area,(AYOR)","Cruising Areas","checked","","",1986,"6/27/2022 2:17pm",", PA",-77.861115,40.798212,"unclear_coded_by_hand","Found"
4887,"Skytop Book Store","6 mi. S. on Rt. 220","","State College","PA","","Book Store","checked","","",1986,"6/27/2022 2:17pm",", PA",-77.860001,40.793395,"unclear_coded_by_hand","General Coordinates Used"
4890,"Willard Bldg.","3rd floor T-Room","","State College","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:17pm",", PA",-77.862816,40.796473,"unclear_coded_by_hand","Found"
4896,"'Rest Stop'","on Rt. 11-12 mi. S.","","Wilkes-Barre","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:17pm",", PA",-75.881307,41.245915,"unclear_coded_by_hand","General Coordinates Used"
4895,"Dignity","","P.O. Box 1544, W-B 18703","Wilkes-Barre","PA","","Religious Institution","checked","","",1986,"6/27/2022 2:18pm","P.O. Box 1544, W-B 18703, PA",-75.881307,41.245915,"unclear_coded_by_hand","General Coordinates Used"
4897,"Wyoming Valley Mall","T-Room","","Wilkes-Barre","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:18pm",", PA",-75.844317,41.246173,"unclear_coded_by_hand","Found"
4900,"'Rest Stop'","& hill behind- Rt. 15 S. of town","","Williamsport","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:18pm",", PA",-77.001079,41.24119,"unclear_coded_by_hand","General Coordinates Used"
4899,"Genetti-Lycoming Hotel","basement T-Room","","Williamsport","PA","Cruisy Area","Cruising Areas,Hotel","checked","","",1986,"6/27/2022 2:18pm",", PA",-77.005413,41.240918,"unclear_coded_by_hand","Found"
4904,"100 block","of Duke & Queen Sts.","","York","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:19pm",", PA",-76.72501,39.961322,"unclear_coded_by_hand","Found"
4901,"Atland's Ranch","(Disco) (Sun. only*) 10 mi. W. on Rt. 30","","York","PA","(S),(E),(D),(*)","Bars/Clubs","checked","","",1986,"6/27/2022 2:19pm",", PA",-76.727745,39.962598,"unclear_coded_by_hand","General Coordinates Used"
4905,"Swingers Book Store","","","York","PA","Cruisy Area","Cruising Areas,Book Store","checked","","",1986,"6/27/2022 2:20pm",", PA",-76.727745,39.962598,"unclear_coded_by_hand","General Coordinates Used"
4680,"'Rest Stop'","on I-79 S. Bushes on hill behind T-Room (Late) (Summer)","","Bridgeville","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:20pm",", PA",-80.110056,40.356181,"unclear_coded_by_hand","General Coordinates Used"
4742,"'Rest Stop'","5 mi. N. on Rt. 19","","Mercer","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:21pm",", PA",-80.239785,41.227003,"unclear_coded_by_hand","General Coordinates Used"
4727,"Adult Books","(24 Hrs.) (Peeps) Tilghman Ave. Ext. (Old Rt. 22) & Blue Barn Rd.","","Kuhnsville","PA","","Book Store,Erotic Shop","checked","","",1986,"6/27/2022 2:21pm",", PA",-75.588798,40.592318,"unclear_coded_by_hand","General Coordinates Used"
4753,"Adult Books","Rt. 1 & Durham Rd.","","Pendel","PA","","Book Store,Erotic Shop","checked","","",1986,"6/27/2022 2:22pm",", PA",-74.916555,40.152054,"unclear_coded_by_hand","General Coordinates Used"
4739,"Adult Gifts","(24 hrs.) Route 309","","Line Lexington","PA","","Erotic Shop","checked","","",1986,"6/27/2022 2:24pm",", PA",-75.26372,40.286514,"unclear_coded_by_hand","General Coordinates Used"
4893,"Court House Wall","(Late night)","","West Chester","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:26pm",", PA",-75.6064,39.959353,"unclear_coded_by_hand","Found"
4894,"W. Chester Pike","(Rte 3) Hitch-hikers bet. here and Phila","","West Chester","PA","Cruisy Area","Cruising Areas","checked","","",1986,"6/27/2022 2:26pm",", PA",-75.429944,39.979055,"unclear_coded_by_hand","General Coordinates Used"
4891,"Laurel Mall","T-Rooms","","Uniontown","PA","Cruisy Area,(AYOR)","Cruising Areas","checked","","",1986,"6/27/2022 2:29pm",", PA",-79.607707,39.998136,"unclear_coded_by_hand","Found"
4892,"near Greyhound Bus Depot,","","","Uniontown","PA","Cruisy Area","Cruising Areas","checked","","South & Church Sts.",1986,"6/27/2022 2:29pm",", PA",-79.716433,39.900076,"unclear_coded_by_hand","General Coordinates Used"
4882,"Rainbow Bar","Inquire locally","","Shawnee-On-The-Delaware","PA","","Bars/Clubs","checked","","",1986,"6/27/2022 2:31pm",", PA",-75.110733,41.012317,"unclear_coded_by_hand","General Coordinates Used"
