"ID","title","amenityfeatures","description","streetaddress","unclear_address","city","state","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
1845,"Melody Club","(*),(MW),(D),(S),(WC)","376-3772 8pm-2am Th-Sat","4130 NW 6th St.",NA,"Gainesville","FL","Bars","","",1996,"4/25/2023 9:20pm","4130 NW 6th St. ,  Gainesville ,  FL",-82.3326363,29.6909975,"4130 nw 6th st, gainesville, fl 32609, usa","Geocoded"
139,"The Pumphouse","(M),(NH)","275-3509 1pm-1am","4132 E. McDowell Rd.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","4132 E. McDowell Rd. ,  Phoenix ,  AZ",-111.9919091,33.4661066,"4132 e mcdowell rd, phoenix, az 85008, usa","Geocoded"
5743,"Hideaway Club","(MW),(P),(E),(OC)","559-2966 8am-2am, from noon Sun, patio","4144 Buena Vista",NA,"Dallas","TX","Bars","","",1996,"4/25/2023 9:20pm","4144 Buena Vista ,  Dallas ,  TX",-96.7948927,32.8168739,"4144 buena vista st, dallas, tx 75204, usa","Geocoded"
1042,"Pendulum","(*),(M),(MRC-AF)","863-4441 6am-2am","4146 18th St.",NA,"San Francisco","CA","Bars","","",1996,"4/25/2023 9:20pm","4146 18th St. ,  San Francisco ,  CA",-122.4359263,37.7609229,"4146 18th st, san francisco, ca 94114, usa","Geocoded"
1031,"The Edge","(M),(NH),(L)","863-4027 noon-2am","4149 18th St.",NA,"San Francisco","CA","Bars","","",1996,"4/25/2023 9:20pm","4149 18th St. ,  San Francisco ,  CA",-122.4360035,37.7606565,"4149 18th st, san francisco, ca 94114, usa","Geocoded"
5228,"Zeller Travel","(IGTA)","859-4710/ (800) 331-4359","4213 Oregon Pike",NA,"Ephrata","PA","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","4213 Oregon Pike ,  Ephrata ,  PA",-76.2162791,40.1322983,"4213 oregon pike, ephrata, pa 17522, usa","Geocoded"
504,"Faultline","(M),(L),(F)","660-0889 4pm-2am, from noon wknds","4216 Melrose",NA,"Los Angeles","CA","Bars","","",1996,"4/25/2023 9:20pm","4216 Melrose ,  Los Angeles ,  CA",-118.2924245,34.083452,"4216 melrose ave, los angeles, ca 90029, usa","Geocoded"
4099,"The Leather Shoppe","","266-6690, unverified for '96","4217 Central Ave. NE",NA,"Albuquerque","NM","Erotica","","",1996,"4/25/2023 9:20pm","4217 Central Ave. NE ,  Albuquerque ,  NM",-106.5967556,35.0791725,"4217 central ave ne, albuquerque, nm 87108, usa","Geocoded"
601,"Gauntlet II","(*),(M),(L),(WC)","669-9472 2pm-2am, uniform bar","4219 Santa Monica Blvd.",NA,"Los Angeles","CA","Bars","","",1996,"4/25/2023 9:20pm","4219 Santa Monica Blvd. ,  Los Angeles ,  CA",-118.2840632,34.0912127,"4219 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
2377,"Kahana Beach Condominium Hotel","(GF)","669-8611 oceanfront studios & one-bdrm suites","4221 Lower Honopiilani Rd.",NA,"Lahaina, Maui","HI","Accommodations","","",1996,"4/25/2023 9:20pm","4221 Lower Honopiilani Rd. ,  Lahaina, Maui ,  HI",-156.680118,20.9693223,"4221 lower honoapiilani rd, lahaina, hi 96761, usa","Geocoded"
144,"Livia's","(WC)","266-7144 5pm-10pm, Italian cuisine","4221 N. 7th Ave.",NA,"Phoenix","AZ","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4221 N. 7th Ave. ,  Phoenix ,  AZ",-112.0832669,33.4974838,"4221 n 7th ave, phoenix, az 85013, usa","Geocoded"
1693,"Armand's Chicago Pizza","","686-9450, 10am-11pm, til 1am Fri-Sat, full bar","4231 Wisconsin Ave. NW",NA,"Washington","DC","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4231 Wisconsin Ave. NW ,  Washington ,  DC",-77.0772529,38.9441686,"4231 wisconsin ave nw, washington, dc 20016, usa","Geocoded"
1066,"Ma Tante Sumi","(MW)","552-6663 cont'l cuisine w/a Japanese accent","4243 18th St.",NA,"San Francisco","CA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4243 18th St. ,  San Francisco ,  CA",-122.4368289,37.7606666,"4243 18th st, san francisco, ca 94114, usa","Geocoded"
3722,"AA Gay/Lesbian","","531-9668, many mtgs.","4243 Walnut",NA,"Kansas City","MO","Info Lines & Services","","",1996,"4/25/2023 9:20pm","4243 Walnut ,  Kansas City ,  MO",-94.5850952,39.0496195,"4243 walnut st, kansas city, mo 64111, usa","Geocoded"
96,"Mustang B&B","(MW)","646-5929 also 1 RV hookup","4257 Mustang Dr.",NA,"Cottonwood","AZ","Accommodations","","",1996,"4/25/2023 9:20pm","4257 Mustang Dr. ,  Cottonwood ,  AZ",-111.9801663,34.699602,"4257 mustang dr, cottonwood, az 86326, usa","Geocoded"
1973,"Harold Video","","964-2470","4266 Lake Worth Rd.",NA,"Lake Worth","FL","Erotica","","",1996,"4/25/2023 9:20pm","4266 Lake Worth Rd. ,  Lake Worth ,  FL",-80.1097335,26.6178762,"4266 lake worth rd, lake worth, fl 33461, usa","Geocoded"
1611,"Renegade Restaurant & Lounge/Motel","(*),(MW),(D),(F),(SW),(WC)","227-4713 10-are complete resort for every taste; bar & restaurant on premises","4274 Hwy. 1",NA,"Rehoboth Beach","DE","Accommodations","","",1996,"4/25/2023 9:20pm","4274 Hwy. 1 ,  Rehoboth Beach ,  DE",-75.0807881,38.7071894,"de-1a, rehoboth beach, de 19971, usa","Geocoded"
4100,"Mr. Peepers","","343-8063, 24hrs","4300 Edith Blvd. NE",NA,"Albuquerque","NM","Erotica","","",1996,"4/25/2023 9:20pm","4300 Edith Blvd. NE ,  Albuquerque ,  NM",-106.632377,35.1243874,"4300 edith blvd ne, albuquerque, nm 87107, usa","Geocoded"
1339,"Santa Rosa Inn","(MW),(D),(E)","584-0345 noon-2am, piano bar 5pm-8pm Fri","4302 Santa Rosa Ave.",NA,"Santa Rosa","CA","Bars","","",1996,"4/25/2023 9:20pm","4302 Santa Rosa Ave. ,  Santa Rosa ,  CA",-122.712358,38.3735645,"4302 santa rosa ave, santa rosa, ca 95407, usa","Geocoded"
35,"Rainbow's Ltd.","(WC)","922-7220","4321 University Dr. Ste. 400B",NA,"Huntsville","AL","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","4321 University Dr. Ste. 400B ,  Huntsville ,  AL",-86.6352072,34.7333864,"4321 university dr #400b, huntsville, al 35816, usa","Geocoded"
2193,"Buddies Video","","876-8083, 24hrs","4322 W. Crest Ave.",NA,"Tampa","FL","Erotica","","",1996,"4/25/2023 9:20pm","4322 W. Crest Ave. ,  Tampa ,  FL",-82.5169363,27.9935657,"4322 w crest ave, tampa, fl 33614, usa","Geocoded"
6418,"Loose Ends","(MW),(NH),(WC)","442-8469 4pm-2am, from noon wknds","4322 W. Fond du Lac Ave.",NA,"Milwaukee","WI","Bars","","",1996,"4/25/2023 9:20pm","4322 W. Fond du Lac Ave. ,  Milwaukee ,  WI",-87.9678494,43.0835518,"4322 w fond du lac ave, milwaukee, wi 53216, usa","Geocoded"
4581,"Expressions","","864-2358, 24hrs","4326 Braggy Blvd.",NA,"Fayetteville","NC","Erotica","","",1996,"4/25/2023 9:20pm","4326 Braggy Blvd. ,  Fayetteville ,  NC",-78.8783774,35.0523673,"fayetteville, nc, usa","Geocoded"
611,"The Cobalt Cantina","","660-3645, 6am-11pm, diner food w/ some Greek","4326 Sunset Blvd.",NA,"Los Angeles","CA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4326 Sunset Blvd. ,  Los Angeles ,  CA",-118.2837009,34.0950313,"4326 sunset blvd, los angeles, ca 90029, usa","Geocoded"
4555,"Dikadees Front Porch","(WC)","537-3873 11am-10pm, til 11pm Fri-Sat; also full bar","4329 E. Independence Blvd.",NA,"Charlotte","NC","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4329 E. Independence Blvd. ,  Charlotte ,  NC",-80.767852,35.197452,"4329 e independence blvd, charlotte, nc 28205, usa","Geocoded"
6168,"Gaia's Getaway","(MW)","385-1194 large studio apartment in a small seaport village on the Olympic peninsula","4343 Haines St.",NA,"Port Townsend","WA","Accommodations","","",1996,"4/25/2023 9:20pm","4343 Haines St. ,  Port Townsend ,  WA",-122.780178,48.1319919,"4343 haines st, port townsend, wa 98368, usa","Geocoded"
132,"Foster's","(MW),(D),(YC)","263-8313 4pm-1am","4343 N. 7th Ave.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","4343 N. 7th Ave. ,  Phoenix ,  AZ",-112.0822656,33.4998139,"4343 n 7th ave, phoenix, az 85013, usa","Geocoded"
636,"Wellington's","(MW),(E)","North Hollywood 980-1430","4354 Lankershim",NA,"Los Angeles","CA","Restaurants & Cafes","","",1996,"6/9/2023 1:56pm","4354 Lankershim ,  Los Angeles ,  CA",-118.3648325,34.1492267,"4354 lankershim blvd, north hollywood, ca 91602, usa","Geocoded"
604,"Joly's Two","(M),(NH),(E)","665-6810 5pm-2am","4356 Sunset Blvd.",NA,"Los Angeles","CA","Bars","","",1996,"4/25/2023 9:20pm","4356 Sunset Blvd. ,  Los Angeles ,  CA",-118.2842979,34.0956924,"4356 sunset blvd, los angeles, ca 90029, usa","Geocoded"
457,"Egg Heaven","","433-9277, 7am-3pm","4358 E. 4th St.",NA,"Long Beach","CA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4358 E. 4th St. ,  Long Beach ,  CA",-118.1418525,33.7715483,"4358 e 4th st, long beach, ca 90814, usa","Geocoded"
5170,"J&M Travel","(IGTA)","249-0305/ (800) 875-0305","4370 NE Halsey Ste. 138",NA,"Portland","OR","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","4370 NE Halsey Ste. 138 ,  Portland ,  OR",-122.6181498,45.5330959,"4370 ne halsey st #138, portland, or 97213, usa","Geocoded"
2350,"Garden Island B&B","(GF),(IGTA)","332-7971/ (800) 558-5557, modern, executive-style home, overlooking Poipu w/ beautiful ocean & mountain views","4379 Panui St.",NA,"Kalaheo, Kauai","HI","Accommodations","","",1996,"4/25/2023 9:20pm","4379 Panui St. ,  Kalaheo, Kauai ,  HI",-159.5206075,21.9185508,"4379 panui st, kalaheo, hi 96741, usa","Geocoded"
5024,"Gay/Lesbian Outreach","","425-0399, counseling for HIV affected; also substance abuse outreach; support groups for 14-20yrs, 21-29+","4400 N. Lincoln",NA,"Oklahoma City","OK","Info Lines & Services","","",1996,"4/25/2023 9:20pm","4400 N. Lincoln ,  Oklahoma City ,  OK",-97.5025051,35.5161704,"4400 n lincoln blvd, oklahoma city, ok 73105, usa","Geocoded"
6109,"Covington International Travel","","Glen Allen 747-4126/ (800) 922-9238 ask for Roy","4401 Dominion Blvd.",NA,"Richmond","VA","Travel/Tour Operators","","",1996,"6/9/2023 1:58pm","4401 Dominion Blvd. ,  Richmond ,  VA",-77.5836168,37.6531627,"4401 dominion blvd, glen allen, va 23060, usa","Geocoded"
4851,"Adult Pleasures","","476-4587, 24hrs","4404 N. Detroit",NA,"Toledo","OH","Erotica","","",1996,"4/25/2023 9:20pm","4404 N. Detroit ,  Toledo ,  OH",-83.5476848,41.6983188,"4404 n detroit ave, toledo, oh 43612, usa","Geocoded"
1090,"Now, Voyager","(IGTA)","626-1169/(800)255-6951","4406 18th St.",NA,"San Francisco","CA","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","4406 18th St. ,  San Francisco ,  CA",-122.4386565,37.7607987,"4406 18th st, san francisco, ca 94114, usa","Geocoded"
2483,"AA Gay/Lesbian - Newtown Al-anon Club","(WC)","271-6822 many mtgs.","4407 N. Clark",NA,"Chicago","IL","Info Lines & Services","","",1996,"4/25/2023 9:20pm","4407 N. Clark ,  Chicago ,  IL",-87.6657454,41.9619606,"4407 n clark st, chicago, il 60640, usa","Geocoded"
2194,"Playhouse Theatre","","873-9235, 24hrs","4421 Hubert N.",NA,"Tampa","FL","Erotica","","",1996,"4/25/2023 9:20pm","4421 Hubert N. ,  Tampa ,  FL",-82.5159084,27.9004276,"4421 s hubert ave, tampa, fl 33611, usa","Geocoded"
516,"Flex Complex","(SW),(PC)","663-5858 24hrs","4424 Melrose Ave.",NA,"Los Angeles","CA","Men's Clubs","","",1996,"4/25/2023 9:20pm","4424 Melrose Ave. ,  Los Angeles ,  CA",-118.2972821,34.083405,"4424 melrose ave, los angeles, ca 90029, usa","Geocoded"
6243,"The Rubber Tree","","633-4750, 10am-7pm, clsd Sun, non-profit safer sex supplies & referrals","4426 Burke Ave. N.",NA,"Seattle","WA","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","4426 Burke Ave. N. ,  Seattle ,  WA",-122.3347962,47.6611376,"4426 burke ave n, seattle, wa 98103, usa","Geocoded"
129,"Country Club Bar & Grill","(M),(D),(CW),(F),(WC)","264-4553 11am-1am, patio","4428 N. 7th Ave.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","4428 N. 7th Ave. ,  Phoenix ,  AZ",-112.0828245,33.5012491,"4428 n 7th ave, phoenix, az 85013, usa","Geocoded"
3567,"Jay's B&B","","496-2498","4429 Bay City Rd.",NA,"Midland","MI","Accommodations","","",1996,"4/25/2023 9:20pm","4429 Bay City Rd. ,  Midland ,  MI",-84.1726744,43.6051226,"4429 bay city rd, midland, mi 48642, usa","Geocoded"
2018,"Fountainbleu Hilton Resort & Spa","(GF),(SW),(WC)","538-2000/(800) 445-8667","4441 Collins Ave.",NA,"Miami Beach/South Beach","FL","Accommodations","","",1996,"4/25/2023 9:20pm","4441 Collins Ave. ,  Miami Beach/South Beach ,  FL",-80.1213762,25.8168464,"4441 collins ave, miami beach, fl 33140, usa","Geocoded"
496,"Leathermasters, Inc.","","(213)664-6422 S/M fraternity","4470-107 Sunset Blvd. Ste. 293",NA,"Los Angeles","CA","Men's Clubs","","",1996,"4/25/2023 9:20pm","4470-107 Sunset Blvd. Ste. 293 ,  Los Angeles ,  CA",-118.28706,34.0977768,"4470 sunset blvd #107, los angeles, ca 90027, usa","Geocoded"
4390,"Joe L's","(M),(S)","(192nd St.) 567-8555 clsd Mon-Tue","4488 Broadway",NA,"New York City","NY","Bars","","",1996,"6/9/2023 1:59pm","4488 Broadway ,  New York City ,  NY",-73.9318259,40.8576071,"4488 broadway, new york, ny 10040, usa","Geocoded"
4724,"Paradise Inn","(MW),(NH)","741-9819 11am-2:30am","4488 State Rd.",NA,"Cleveland","OH","Bars","","",1996,"4/25/2023 9:20pm","4488 State Rd. ,  Cleveland ,  OH",-81.7072375,41.4322646,"4488 state rd, cleveland, oh 44109, usa","Geocoded"
2169,"Angel's Lounge","(M),(NH),(S),(WC)","831-9980 3pm-3am","4502 Dale Mabry Hwy. S.",NA,"Tampa","FL","Bars","","",1996,"4/25/2023 9:20pm","4502 Dale Mabry Hwy. S. ,  Tampa ,  FL",NA,NA,"NA","Geocoded"
2656,"Theater X","","282-6976","4505 Hwy. 131",NA,"Clarksville","IN","Erotica","","",1996,"4/25/2023 9:20pm","4505 Hwy. 131 ,  Clarksville ,  IN",-85.7554581,38.3177698,"in-131, clarksville, in 47129, usa","Geocoded"
1828,"Secrets","","748-5855","4509 N. Pine Island Rd.",NA,"Sunrise","FL","Erotica","","",1996,"6/9/2023 2:00pm","4509 N. Pine Island Rd. ,  Sunrise ,  FL",-80.2682678,26.1801266,"4509 n pine island rd, sunrise, fl 33351, usa","Geocoded"
5778,"Candy's I","(W),(D),(F)","546-9475 2pm-2am","4512 Alameda",NA,"El Paso","TX","Bars","","",1996,"4/25/2023 9:20pm","4512 Alameda ,  El Paso ,  TX",-106.3177614,31.6870998,"9341 alameda ave, el paso, tx 79907, usa","Geocoded"
1701,"Guapo's","","686-3588, lunch & dinner, Mexican, full bar","4515 Wisconsin Ave. NW",NA,"Washington","DC","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4515 Wisconsin Ave. NW ,  Washington ,  DC",-77.0795717,38.9484888,"4515 wisconsin ave nw, washington, dc 20016, usa","Geocoded"
597,"Bunkhouse","(M),(CW),(V)","667-9766 5pm-2am, from 1pm Sat, clsd Mon","4519 Santa Monica Blvd.",NA,"Los Angeles","CA","Bars","","",1996,"4/25/2023 9:20pm","4519 Santa Monica Blvd. ,  Los Angeles ,  CA",-118.2870226,34.0910081,"4519 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
131,"The Eagle","(M),(L),(F)","285-0833 3pm-1am, from 10am wknds","4531 N. 7th St.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","4531 N. 7th St. ,  Phoenix ,  AZ",-112.064637,33.5027088,"minnezona, 4531 n 7th st, phoenix, az 85014, usa","Geocoded"
641,"Le Sex Shoppe","","Sherman Oaks 501-9609, 24hrs","4539 Van Nuys Blvd.",NA,"Los Angeles","CA","Erotica","","",1996,"6/9/2023 2:00pm","4539 Van Nuys Blvd. ,  Los Angeles ,  CA",-118.4489882,34.154178,"4539 van nuys blvd, sherman oaks, ca 91403, usa","Geocoded"
5570,"Trumps","(MW),(D),(A),(S),(WC)","584-4884 5pm-3am, from 9pm wknds","4541 Kingston Pike",NA,"Knoxville","TN","Bars","","",1996,"4/25/2023 9:20pm","4541 Kingston Pike ,  Knoxville ,  TN",-83.9792978,35.9408946,"4541 kingston pike, knoxville, tn 37919, usa","Geocoded"
518,"MB Club","(PC)","669-9899","4550 Melrose Ave.",NA,"Los Angeles","CA","Men's Clubs","","",1996,"4/25/2023 9:20pm","4550 Melrose Ave. ,  Los Angeles ,  CA",-118.2997041,34.0834053,"4550 melrose ave, los angeles, ca 90029, usa","Geocoded"
5330,"The Adobe Café","(GF),(E)","Roxborough 483-3947; also full bar & patio","4550 Mitchell St.",NA,"Philadelphia","PA","Restaurants & Cafes","","",1996,"6/9/2023 2:01pm","4550 Mitchell St. ,  Philadelphia ,  PA",-75.2191448,40.0342316,"4550 mitchell st, philadelphia, pa 19128, usa","Geocoded"
2901,"4600 Books","","449-1443","4600 Dixie Hwy.",NA,"Louisville","KY","Erotica","","",1996,"4/25/2023 9:20pm","4600 Dixie Hwy. ,  Louisville ,  KY",-85.8211402,38.1775665,"4600 dixie hwy, shively, ky 40216, usa","Geocoded"
5148,"Elephant Walk Sandwich Shop","","239-0869","4611 SW Hawtrhorne",NA,"Portland","OR","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","4611 SW Hawtrhorne ,  Portland ,  OR",-122.6148217,45.5122045,"4611 se hawthorne blvd, portland, or 97215, usa","Geocoded"
908,"Bourbon Street","(M),(E)","291-0173 noon-2am, from 9am Sun brunch, piano & jazz, patio","4612 Park Blvd.",NA,"San Diego","CA","Bars","","",1996,"4/25/2023 9:20pm","4612 Park Blvd. ,  San Diego ,  CA",-117.1466731,32.7613985,"4612 park blvd, san diego, ca 92116, usa","Geocoded"
4849,"Toledo Travel Club","(IGTA)","471-2820/ (800) 860-2820","4612 Talmadge Rd.",NA,"Toledo","OH","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","4612 Talmadge Rd. ,  Toledo ,  OH",-83.6437737,41.6995113,"4612 talmadge green rd, toledo, oh 43623, usa","Geocoded"
362,"Red Lantern","(*),(M),(NH)","251-5898 2pm-2am","4618 E. Belmont",NA,"Fresno","CA","Bars","","",1996,"4/25/2023 9:20pm","4618 E. Belmont ,  Fresno ,  CA",-119.7446313,36.7502867,"4618 e belmont ave, fresno, ca 93702, usa","Geocoded"
5385,"Holiday Bar","(*),(M),(NH)","682-8598 4pm-2am, from 2pm wknds","4620 Forbes Ave.",NA,"Pittsburgh","PA","Bars","","",1996,"4/25/2023 9:20pm","4620 Forbes Ave. ,  Pittsburgh ,  PA",-79.947944,40.444344,"4620 forbes ave, pittsburgh, pa 15213, usa","Geocoded"
126,"Bum Steer","(*),(M),(L)","279-3033 5pm-1am, til 3am Fri-Sat, Copperstate leatherman home bar, patio; also leather shop 10pm-1am Wed-Sun","4620 N. 7th Ave.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","4620 N. 7th Ave. ,  Phoenix ,  AZ",-112.0829409,33.5043274,"4620 n 7th ave, phoenix, az 85013, usa","Geocoded"
617,"Meat Rack","(PC)","669-9811 9pm-4am","4621 Santa Monica Blvd.",NA,"Los Angeles","CA","Men's Clubs","","",1996,"4/25/2023 9:20pm","4621 Santa Monica Blvd. ,  Los Angeles ,  CA",-118.2900495,34.0911254,"4621 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
4848,"Great Ways Travel","","536-8000/ (800) 729-9297","4625 W. Bancroft",NA,"Toledo","OH","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","4625 W. Bancroft ,  Toledo ,  OH",-83.6520492,41.6616576,"bancroft shopping center, 4625 w bancroft st, toledo, oh 43615, usa","Geocoded"
968,"F. St. Bookstore","","581-0400, 24hrs","4626 Albuquerque",NA,"San Diego","CA","Erotica","","",1996,"4/25/2023 9:20pm","4626 Albuquerque ,  San Diego ,  CA",-117.218239,32.8068864,"4626 albuquerque st, san diego, ca 92109, usa","Geocoded"
918,"Matador","(*),(M),(YC)","Pacific Beach 483-6943 noon-2am, beach bar","4633 Mission Blvd.",NA,"San Diego","CA","Bars","","",1996,"6/9/2023 2:02pm","4633 Mission Blvd. ,  San Diego ,  CA",-117.2557507,32.7982362,"4633 mission blvd, san diego, ca 92109, usa","Geocoded"
3897,"Angles","(M),(NH),(V),(WC)","791-0100, 733-9677 24hrs, slots; also Gipsy 10pm-6am, clsd Mon; also Lace 6pm-6am","4633 Paradise Rd.",NA,"Las Vegas","NV","Bars","","",1996,"4/25/2023 9:20pm","4633 Paradise Rd. ,  Las Vegas ,  NV",-115.1517766,36.1054408,"4633 paradise rd, las vegas, nv 89119, usa","Geocoded"
3903,"Buffalo","(M),(L),(V)","733-8355 24hrs, slots","4640 Paradise Rd.",NA,"Las Vegas","NV","Bars","","",1996,"4/25/2023 9:20pm","4640 Paradise Rd. ,  Las Vegas ,  NV",-115.1495674,36.1059945,"4640 paradise rd, las vegas, nv 89119, usa","Geocoded"
3921,"Price Video","","734-1342","4640 Paradise Rd. Ste. 11",NA,"Las Vegas","NV","Erotica","","",1996,"4/25/2023 9:20pm","4640 Paradise Rd. Ste. 11 ,  Las Vegas ,  NV",-115.1495674,36.1059945,"4640 paradise rd #11, las vegas, nv 89119, usa","Geocoded"
3918,"Odyssey Las Vegas","","792-2712, monthly, party paper","4641 Paradise Rd.",NA,"Las Vegas","NV","Publications","","",1996,"4/25/2023 9:20pm","4641 Paradise Rd. ,  Las Vegas ,  NV",-115.1512669,36.1055045,"4641 paradise rd, las vegas, nv 89169, usa","Geocoded"
3912,"Get Booked","","737-7780, 10am-midnight, from noon Sun, lesbigay/feminist","4643 Paradise",NA,"Las Vegas","NV","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","4643 Paradise ,  Las Vegas ,  NV",-115.1512669,36.1055045,"4643 paradise rd, las vegas, nv 89169, usa","Geocoded"
1307,"F. St. Bookstore","","497-6042","4650 Border Village",NA,"San Ysidro","CA","Erotica","","",1996,"4/25/2023 9:20pm","4650 Border Village ,  San Ysidro ,  CA",-117.0346754,32.5478224,"4650 border village rd, san ysidro, ca 92173, usa","Geocoded"
1833,"The Alternative","(MW),(D),(WC)","277-7002 noon-2am","4650 Cleveland Ave. Unit 1 A",NA,"Fort Myers","FL","Bars","","",1996,"6/9/2023 2:03pm","4650 Cleveland Ave. Unit 1 A ,  Fort Myers ,  FL",-81.874542,26.5939993,"4650 s cleveland ave 1 a, fort myers, fl 33907, usa","Geocoded"
1433,"Elyria's Western Guest House","(MW)","291-0915 Western ambience in an historic Denver neighborhood","4700 Baldwin Ct.",NA,"Denver","CO","Accommodations","","",1996,"4/25/2023 9:20pm","4700 Baldwin Ct. ,  Denver ,  CO",-104.9676316,39.7820513,"4700 baldwin ct, denver, co 80216, usa","Geocoded"
5718,"UBU","(GF),(D),(S),(WC)","853-9693 9pm-2am Wed-Sun","4701 Ayers Ste. 401",NA,"Corpus Christi","TX","Bars","","",1996,"4/25/2023 9:20pm","4701 Ayers Ste. 401 ,  Corpus Christi ,  TX",-97.4249058,27.7426002,"4701 ayers st #401, corpus christi, tx 78415, usa","Geocoded"
